pure_target_joint_0,pure_target_joint_1,pure_target_joint_2,pure_target_joint_3,pure_target_joint_4,pure_target_joint_5,pure_target_joint_6,target_joint_0,target_joint_1,target_joint_2,target_joint_3,target_joint_4,target_joint_5,target_joint_6,pos_joint_0,pos_joint_1,pos_joint_2,pos_joint_3,pos_joint_4,pos_joint_5,pos_joint_6,vel_joint_0,vel_joint_1,vel_joint_2,vel_joint_3,vel_joint_4,vel_joint_5,vel_joint_6,vel_smooth_joint_0,vel_smooth_joint_1,vel_smooth_joint_2,vel_smooth_joint_3,vel_smooth_joint_4,vel_smooth_joint_5,vel_smooth_joint_6,ee_pos_x,ee_pos_y,ee_pos_z,ee_or_w,ee_or_x,ee_or_y,ee_or_z,ee_vel_x,ee_vel_y,ee_vel_z,ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz,action_0,action_1,action_2,action_3,action_4,action_5,action_6,command_published
1.70432,-1.0048,-1.79196,-1.16816,2.01129,1.14055,-0.934386,1.70432,-1.0048,-1.79196,-1.16816,2.01129,1.14055,-0.934386,1.78099,-1.07146,-1.81827,-1.1197,1.93725,1.11685,-0.916307,-3.59547e-05,1.19994e-05,-1.19776e-05,2.39771e-05,3.83633e-05,5.99099e-05,0,-3.59547e-05,1.19994e-05,-1.19776e-05,2.39771e-05,3.83633e-05,5.99099e-05,0,0.533874,-0.455903,0.691117,0.572963,0.179068,0.151773,0.785247,-2.80391e-05,-2.70945e-05,1.20479e-05,2.96807,-0.451008,0.404312,-3.4456,0.396448,5.68478,-3.4456,0.396448,5.68478,-0.766684,0.66652,0.263043,-0.484615,0.740455,0.236941,-0.180793,1
1.70375,-1.00342,-1.79394,-1.16555,2.01091,1.13855,-0.932863,1.70375,-1.00342,-1.79394,-1.16555,2.01091,1.13855,-0.932863,1.78099,-1.07146,-1.81827,-1.1197,1.93725,1.11685,-0.916307,-5.99317e-05,0,3.59547e-05,3.59547e-05,0,-2.39771e-05,-2.39552e-05,-5.99317e-05,0,3.59547e-05,3.59547e-05,0,-2.39771e-05,-2.39552e-05,0.533874,-0.455903,0.691117,0.572963,0.179068,0.151773,0.785247,-3.21965e-05,-3.78232e-05,2.01198e-05,2.93327,-0.447472,0.459252,-3.47993,0.353596,5.49403,-3.47993,0.353596,5.49403,-0.772446,0.680331,0.243315,-0.458573,0.736587,0.216989,-0.165566,1
1.7038,-1.00266,-1.79321,-1.16391,2.01098,1.13825,-0.932251,1.7038,-1.00266,-1.79321,-1.16391,2.01098,1.13825,-0.932251,1.78099,-1.07141,-1.81832,-1.11982,1.93725,1.11685,-0.916307,0.000431456,0.00589639,-0.0166825,-0.0289067,-3.83633e-05,-0.000563254,-4.79323e-05,0.000431456,0.00589639,-0.0166825,-0.0289067,-3.83633e-05,-0.000563254,-4.79323e-05,0.533895,-0.455854,0.69109,0.572928,0.179093,0.151823,0.785257,0.00518876,0.00916138,-0.00959567,2.89898,-0.444074,0.51301,-3.42898,0.339764,5.37583,-3.42898,0.339764,5.37583,-0.771842,0.687509,0.251125,-0.440811,0.737373,0.21404,-0.159437,1
1.70449,-0.999412,-1.79237,-1.15699,2.01083,1.14746,-0.932419,1.70449,-0.999412,-1.79237,-1.15699,2.01083,1.14746,-0.932419,1.78116,-1.07091,-1.81834,-1.12097,1.93818,1.11771,-0.917136,0.0234897,0.0752748,0.031723,-0.167124,0.166997,0.146091,-0.141417,0.0234897,0.0752748,0.031723,-0.167124,0.166997,0.146091,-0.141417,0.533973,-0.455255,0.691164,0.572756,0.178787,0.151725,0.785471,0.00947641,0.0891058,0.0243147,2.86523,-0.44054,0.56624,-3.37493,0.353438,5.32295,-3.37493,0.353438,5.32295,-0.766633,0.715001,0.259689,-0.360238,0.726479,0.297481,-0.152835,1
1.70394,-0.995933,-1.7893,-1.14704,2.017,1.15384,-0.935869,1.70394,-0.995933,-1.7893,-1.14704,2.017,1.15384,-0.935869,1.7808,-1.06964,-1.81665,-1.12492,1.945,1.12051,-0.919607,-0.0761377,0.130535,0.205235,-0.47865,0.884515,0.298942,-0.26517,-0.0761377,0.130535,0.205235,-0.47865,0.884515,0.298942,-0.26517,0.533557,-0.454055,0.691915,0.571839,0.17809,0.149,0.786818,-0.0392061,0.128785,0.0646417,2.83104,-0.436332,0.619302,-3.41864,0.420716,5.30624,-3.41864,0.420716,5.30624,-0.768589,0.737067,0.273557,-0.221209,0.720042,0.333303,-0.162621,1
1.70117,-0.995829,-1.7876,-1.14975,2.03182,1.15693,-0.935881,1.70117,-0.995829,-1.7876,-1.14975,2.03182,1.15693,-0.935881,1.77866,-1.06856,-1.81361,-1.13168,1.95959,1.12399,-0.92294,-0.254192,0.103283,0.337005,-0.726861,1.62508,0.365132,-0.348606,-0.254192,0.103283,0.337005,-0.726861,1.62508,0.365132,-0.348606,0.532278,-0.453682,0.692609,0.570143,0.178532,0.142568,0.789137,-0.117227,0.0657174,0.0531662,2.79668,-0.432144,0.670896,-3.43599,0.418869,5.15936,-3.43599,0.418869,5.15936,-0.774954,0.72733,0.26001,-0.180694,0.72236,0.329455,-0.129409,1
1.69692,-0.995104,-1.79103,-1.15496,2.04869,1.16059,-0.944173,1.69692,-0.995104,-1.79103,-1.15496,2.04869,1.16059,-0.944173,1.77531,-1.06736,-1.80961,-1.13993,1.9782,1.12824,-0.926375,-0.359512,0.133879,0.405916,-0.836651,1.88957,0.451133,-0.336118,-0.359512,0.133879,0.405916,-0.836651,1.88957,0.451133,-0.336118,0.530338,-0.453743,0.693474,0.56799,0.179299,0.134108,0.791994,-0.170592,0.0474862,0.0738604,2.76268,-0.4281,0.721397,-3.40059,0.404331,5.05014,-3.40059,0.404331,5.05014,-0.783869,0.722531,0.185717,-0.150334,0.704918,0.323557,-0.177981,1
1.69371,-0.990036,-1.79578,-1.15725,2.06523,1.17023,-0.953202,1.69371,-0.990036,-1.79578,-1.15725,2.06523,1.17023,-0.953202,1.7712,-1.06534,-1.80563,-1.1471,1.99567,1.13349,-0.929545,-0.413742,0.227143,0.389581,-0.673566,1.66995,0.540921,-0.310519,-0.413742,0.227143,0.389581,-0.673566,1.66995,0.540921,-0.310519,0.527721,-0.454116,0.695039,0.566625,0.179051,0.126025,0.794352,-0.227763,0.0136227,0.155059,2.72886,-0.424334,0.771175,-3.38204,0.376666,4.97776,-3.38204,0.376666,4.97776,-0.774956,0.753026,0.0984654,-0.101507,0.695601,0.367355,-0.236576,1
1.69199,-0.984641,-1.80257,-1.14668,2.07958,1.17598,-0.957922,1.69199,-0.984641,-1.80257,-1.14668,2.07958,1.17598,-0.957922,1.76789,-1.06233,-1.80213,-1.15277,2.01015,1.13892,-0.932281,-0.304047,0.324517,0.335662,-0.53916,1.38422,0.538596,-0.261023,-0.304047,0.324517,0.335662,-0.53916,1.38422,0.538596,-0.261023,0.525282,-0.453925,0.697245,0.565732,0.177776,0.119528,0.796277,-0.192608,0.0717986,0.213238,2.69451,-0.420702,0.820035,-3.43454,0.363168,4.88598,-3.43454,0.363168,4.88598,-0.759037,0.776916,-0.00441569,0.0609624,0.694361,0.370586,-0.256413,1
1.68939,-0.979489,-1.82038,-1.14179,2.09056,1.17432,-0.960172,1.68939,-0.979489,-1.82038,-1.14179,2.09056,1.17432,-0.960172,1.76484,-1.05847,-1.80014,-1.15717,2.02294,1.14413,-0.935136,-0.315349,0.407294,0.146798,-0.415695,1.2563,0.51078,-0.299541,-0.315349,0.407294,0.146798,-0.415695,1.2563,0.51078,-0.299541,0.522913,-0.453823,0.69959,0.565706,0.176277,0.114351,0.797388,-0.205279,0.0246466,0.214324,2.65979,-0.417114,0.867118,-3.47264,0.358835,4.70833,-3.47264,0.358835,4.70833,-0.754417,0.789802,-0.202401,0.15372,0.676258,0.301923,-0.250361,1
