pos_X,pos_Y,pos_Z
3.166262305909044450e-01,-3.318368636819152839e-01,9.060368693238813886e-01
3.166262407963238990e-01,-3.318368807932522979e-01,9.060368156455536059e-01
3.166262504634886898e-01,-3.318368447202431626e-01,9.060368693238813886e-01
3.166262801650391312e-01,-3.318371002808550019e-01,9.060367297102340789e-01
3.166276914010308641e-01,-3.318359616973032833e-01,9.060372562431886490e-01
3.166338455661339979e-01,-3.318247563066269445e-01,9.060480998709492528e-01
3.166509605704454500e-01,-3.317911965933237894e-01,9.060824644801627192e-01
3.166806875123351350e-01,-3.317331473133543485e-01,9.061404750525742235e-01
3.167242591062800483e-01,-3.316511021107838020e-01,9.062200777237001681e-01
3.167785201820070839e-01,-3.315501637480866570e-01,9.063189885190522377e-01
3.168407903168599105e-01,-3.314323889973259107e-01,9.064339775170729974e-01
3.169071698002921544e-01,-3.313040039454071550e-01,9.065631718827669161e-01
3.169729105698823601e-01,-3.311690592047544790e-01,9.067071613943722408e-01
3.170345160939930795e-01,-3.310283981569321354e-01,9.068712677926393795e-01
3.170930571349506177e-01,-3.308750714659189351e-01,9.070658548970194079e-01
3.171516102991868702e-01,-3.307045920439799502e-01,9.072947926384974382e-01
3.172148441941820551e-01,-3.305133438673720225e-01,9.075553796529002293e-01
3.172843936417144572e-01,-3.303029356587931509e-01,9.078407798598570055e-01
3.173566051318358894e-01,-3.300776341067734876e-01,9.081498298491746946e-01
3.174316594673664005e-01,-3.298362761171507729e-01,9.084822754325523331e-01
3.175004736305370168e-01,-3.295960021810276919e-01,9.088233583571782015e-01
3.175548139446758289e-01,-3.293750119099012608e-01,9.091533922585205429e-01
3.175844249344894621e-01,-3.291877408016620210e-01,9.094661950284210761e-01
3.175950826097716506e-01,-3.290186276033333357e-01,9.097794750970161770e-01
3.176014254484126331e-01,-3.288442140898681365e-01,9.101127945009725995e-01
3.176230551442322247e-01,-3.286397669539258271e-01,9.104767147063616006e-01
3.176745254963388998e-01,-3.283858844908807972e-01,9.108787032131109296e-01
3.177632427707236529e-01,-3.280784997477922404e-01,9.113133456611023364e-01
3.178847069725125873e-01,-3.277274359935821169e-01,9.117705053265988679e-01
3.180301613449521003e-01,-3.273394783112888451e-01,9.122506693487983931e-01
3.181892656708144029e-01,-3.269276242018158696e-01,9.127504524105324313e-01
3.183552532095743626e-01,-3.264950587700062856e-01,9.132770782124121078e-01
3.185246105223543678e-01,-3.260387853846787309e-01,9.138370117759676559e-01
3.187027518760714440e-01,-3.255536880855382509e-01,9.144312644528443945e-01
3.188976545558822595e-01,-3.250373963967712609e-01,9.150508698108026362e-01
3.191087577294428601e-01,-3.244896345334783438e-01,9.156957562234555592e-01
3.193366981687948414e-01,-3.239088237542759319e-01,9.163671174307933542e-01
3.195774361934747843e-01,-3.232994881535500853e-01,9.170695185739956568e-01
3.198292413655403066e-01,-3.226675481115501842e-01,9.177949529785215388e-01
3.200886159761220373e-01,-3.220111202444538301e-01,9.185492566434915185e-01
3.203518059674712037e-01,-3.213421641098183623e-01,9.193185403441127557e-01
3.206206810863249101e-01,-3.206608193647580984e-01,9.200992367789425641e-01
3.208835475953890071e-01,-3.199748053997834574e-01,9.208928799139821653e-01
3.211322897587639558e-01,-3.192886824409729707e-01,9.217057426005109688e-01
3.213643278764519717e-01,-3.186073696236091934e-01,9.225401840061447922e-01
3.215769550925271503e-01,-3.179348447170530223e-01,9.233957113863553445e-01
3.217643982050573115e-01,-3.172722660356211422e-01,9.242772874729423549e-01
3.219268360699009679e-01,-3.166209073943806462e-01,9.251846918682707921e-01
3.220751790520368640e-01,-3.159793853389000207e-01,9.261062885358551933e-01
3.222255826302251047e-01,-3.153289162379876998e-01,9.270357328748796144e-01
3.223954922713291871e-01,-3.146480743691290050e-01,9.279709804732273470e-01
3.225916755537480696e-01,-3.139314894593120409e-01,9.289229499826622272e-01
3.228116255395447887e-01,-3.131742092590875659e-01,9.298973283735617601e-01
3.230533863458597277e-01,-3.123735701460989000e-01,9.308937102879607517e-01
3.233098473662270878e-01,-3.115484097337583025e-01,9.318998918089234085e-01
3.235676831203163073e-01,-3.107132289480537546e-01,9.329176492484060335e-01
3.238099365850130029e-01,-3.098758261300325612e-01,9.339567218389126513e-01
3.240228767101017149e-01,-3.090504502580385671e-01,9.350259816427305415e-01
3.242030552471471538e-01,-3.082416585153573418e-01,9.361185110784704388e-01
3.243608555527185966e-01,-3.074441035092791985e-01,9.372260458694376961e-01
3.245078552167707242e-01,-3.066537204108283343e-01,9.383365201154295621e-01
3.246564015450560392e-01,-3.058569855108140834e-01,9.394442893044203657e-01
3.248167533715683453e-01,-3.050398698809105857e-01,9.405533457726724667e-01
3.249941227285026990e-01,-3.041966699861706758e-01,9.416702882961029974e-01
3.251881947721788069e-01,-3.033295579146143561e-01,9.427836710246126906e-01
3.253887221447324674e-01,-3.024451116160430386e-01,9.438986740859087732e-01
3.255881063987003388e-01,-3.015532035018896884e-01,9.450191708453001826e-01
3.257780649127061112e-01,-3.006591116333433567e-01,9.461556282919327820e-01
3.259542193548873312e-01,-2.997537399445389106e-01,9.473140698018950312e-01
3.261156600464504285e-01,-2.988465342225247734e-01,9.484905499809301865e-01
3.262672270216877002e-01,-2.979502753681502192e-01,9.496617303782703967e-01
3.264058164231778969e-01,-2.970653650332855666e-01,9.508263844234136064e-01
3.265173090869342709e-01,-2.962058380754062359e-01,9.519866744680852699e-01
3.266025560148489437e-01,-2.953809086074983825e-01,9.531412583105649539e-01
3.266723290873467245e-01,-2.945790634769441252e-01,9.542749432848242064e-01
3.267345315882274059e-01,-2.937807189537594010e-01,9.553946582201476856e-01
3.268062586639438605e-01,-2.929540981161882773e-01,9.565256578908571949e-01
3.269008734452598652e-01,-2.920656981111553474e-01,9.576877573032401836e-01
3.270191570009211568e-01,-2.911170758407739534e-01,9.588766411857985172e-01
3.271516319378305893e-01,-2.901391215803218460e-01,9.600729963425338465e-01
3.272796502497153925e-01,-2.891660043665158497e-01,9.612593025227780252e-01
3.273757637803706433e-01,-2.882309062133453503e-01,9.624460909628642646e-01
3.274227387636218234e-01,-2.873539935284762925e-01,9.636299586952599139e-01
3.274173494790141858e-01,-2.865447738291245772e-01,9.648039467302835792e-01
3.273817594642552398e-01,-2.857755493061896468e-01,9.659695803832992755e-01
3.273450335049472026e-01,-2.849923844370033099e-01,9.671360629000280706e-01
3.273328508079628718e-01,-2.841497700276568450e-01,9.683204117932895372e-01
3.273502269540050080e-01,-2.832393279940666475e-01,9.695318268887510582e-01
3.273887794868448609e-01,-2.822838684644512486e-01,9.707493505133308886e-01
3.274342113942398935e-01,-2.813170084841519758e-01,9.719567160121336258e-01
3.274637079404870699e-01,-2.803818030878517109e-01,9.731447250663581849e-01
3.274583154283483566e-01,-2.795054559566211294e-01,9.743085967372612233e-01
3.274157314034332744e-01,-2.786830438155811218e-01,9.754560718433457067e-01
3.273378685313720338e-01,-2.778869077742157079e-01,9.766124713850125039e-01
3.272357354338717439e-01,-2.771013692539923134e-01,9.777733287192827971e-01
3.271298730012257572e-01,-2.762976709425829513e-01,9.789396959847969093e-01
3.270335245969083759e-01,-2.754550384269436325e-01,9.801209633791370113e-01
3.269493866450196018e-01,-2.745786533749260405e-01,9.813125221852736502e-01
3.268701612101422849e-01,-2.736984520399003418e-01,9.824981427888470620e-01
3.267852756311376283e-01,-2.728395709312263495e-01,9.836651793255126730e-01
3.266921812294186767e-01,-2.720122139936569372e-01,9.847976935552598121e-01
3.265835167806240280e-01,-2.712257232877535174e-01,9.859033996753255868e-01
3.264562976336144451e-01,-2.704548589888450816e-01,9.870079788438288482e-01
3.263082719539805443e-01,-2.696781855370954939e-01,9.881374465851752165e-01
3.261409343944912664e-01,-2.688772131735022164e-01,9.893109885098111400e-01
3.259601091789406935e-01,-2.680543154407944995e-01,9.905103766879391758e-01
3.257764555925699024e-01,-2.672312983814529863e-01,9.917029772006070720e-01
3.255939954292790817e-01,-2.664236225134016256e-01,9.928698100540179761e-01
3.254109670262829157e-01,-2.656315361520810159e-01,9.940070920398057508e-01
3.252226580926674826e-01,-2.648685795957806954e-01,9.951203607223418901e-01
3.250199162346313342e-01,-2.641365539017890285e-01,9.962170115541196802e-01
