lin_vel_X,lin_vel_Y,lin_vel_Z
0,0,0
0,0,0
0,0,0
0,0,0
0.106592,0.0714497,0.0607917
0.184406,0.11825,0.105395
0.157871,0.0960733,0.0936027
-0.197858,-0.144428,0.370198
-0.462548,-0.294025,0.602213
-0.523398,-0.320662,0.623673
-0.691364,-0.375162,0.771345
-0.758755,-0.349451,0.886435
-0.788673,-0.336275,0.922773
-0.814989,-0.307435,0.945238
-0.828203,-0.256739,0.960625
-0.832783,-0.212946,0.958149
-0.833752,-0.17706,0.945172
-0.836958,-0.141398,0.938736
-0.840274,-0.105647,0.931871
-0.842538,-0.0712028,0.921571
-0.845458,-0.0442845,0.909235
-0.847436,-0.0228024,0.893146
-0.846713,-0.00123393,0.873677
-0.844156,0.021137,0.853795
-0.84098,0.0429693,0.834651
-0.837755,0.0630539,0.815847
-0.8341,0.0807914,0.796115
-0.828689,0.0975959,0.774444
-0.822256,0.113708,0.751982
-0.81708,0.12752,0.730721
-0.812791,0.138964,0.710121
-0.808328,0.148906,0.689617
-0.8042,0.156575,0.669316
-0.800616,0.16118,0.648299
-0.797315,0.164119,0.627063
-0.793791,0.166951,0.606349
0,0,0
-0.785421,0.168086,0.562972
-0.783499,0.145746,0.526943
-0.778812,0.143736,0.505062
-0.774297,0.155093,0.49385
-0.773305,0.144369,0.469738
-0.770145,0.132974,0.443902
-0.766655,0.12192,0.418449
-0.764583,0.107923,0.392439
-0.763177,0.0885781,0.363173
-0.762336,0.0648805,0.33101
-0.762827,0.031243,0.292407
-0.766248,-0.0172031,0.244479
-0.772075,-0.0738336,0.191359
-0.777335,-0.12301,0.143392
-0.777338,-0.147668,0.111718
-0.774487,-0.164526,0.0849122
-0.772631,-0.198911,0.0446541
-0.770402,-0.23633,0.00106435
-0.767053,-0.261607,-0.0338425
-0.765088,-0.277366,-0.0606966
-0.764083,-0.290084,-0.0849232
-0.762154,-0.303767,-0.110402
-0.759916,-0.316124,-0.135269
-0.756315,-0.322802,-0.156371
-0.75132,-0.325475,-0.174764
-0.743522,-0.334443,-0.199038
-0.731605,-0.35219,-0.231417
-0.717408,-0.365629,-0.260974
-0.701311,-0.369644,-0.283886
