pos_X,pos_Y,pos_Z
0.5356,-0.454166,0.702981
0.5356,-0.454166,0.702981
0.5356,-0.454166,0.702981
0.5356,-0.454166,0.702981
0.535885,-0.453932,0.703418
0.536905,-0.45314,0.704997
0.537737,-0.452563,0.706362
0.536873,-0.452986,0.708946
0.53165,-0.455635,0.715245
0.526571,-0.458028,0.721386
0.519306,-0.461578,0.728865
0.510959,-0.46489,0.737944
0.50228,-0.468123,0.747442
0.49325,-0.471187,0.757191
0.484037,-0.473691,0.76709
0.474742,-0.475633,0.777023
0.465459,-0.477156,0.786773
0.456163,-0.478259,0.796415
0.44683,-0.478966,0.805976
0.437492,-0.479254,0.815406
0.428144,-0.479202,0.824687
0.418782,-0.478912,0.833793
0.409443,-0.478381,0.842677
0.400157,-0.477591,0.851328
0.390933,-0.476546,0.859753
0.381773,-0.475267,0.867958
0.372673,-0.473786,0.875942
0.363648,-0.472125,0.883688
0.35472,-0.470279,0.891179
0.345875,-0.468274,0.898426
0.337097,-0.466142,0.905444
0.328387,-0.463905,0.912232
0.319742,-0.461584,0.918797
0.311151,-0.459219,0.925136
0.302611,-0.456834,0.931245
0.294125,-0.454432,0.93713
0.294125,-0.454432,0.93713
0.277338,-0.44961,0.948217
0.269067,-0.44732,0.953332
0.260905,-0.445235,0.958075
0.252707,-0.442998,0.962786
0.244538,-0.440879,0.967253
0.236427,-0.438886,0.971457
0.228378,-0.437019,0.975395
0.220365,-0.435302,0.979079
0.212388,-0.433787,0.982479
0.204436,-0.432526,0.985567
0.196501,-0.431591,0.988301
0.188565,-0.431142,0.99059
0.180595,-0.431298,0.992373
0.172584,-0.432035,0.993665
0.164571,-0.433132,0.994601
0.156621,-0.434375,0.9953
0.148735,-0.435921,0.99565
0.140932,-0.437892,0.995552
0.133214,-0.440156,0.995095
0.125569,-0.442609,0.994357
0.117956,-0.4452,0.993393
0.110399,-0.447938,0.992184
0.102903,-0.450817,0.990731
0.0954754,-0.453793,0.98906
0.088129,-0.456803,0.987212
0.0808849,-0.459882,0.985159
0.0738033,-0.463141,0.982811
0.0669162,-0.466592,0.980159
0.0602216,-0.470117,0.977283
0.0537454,-0.473698,0.974183
0.0475545,-0.477423,0.970779
0.0417053,-0.481325,0.967029
0.0362201,-0.485356,0.962957
0.0312564,-0.489488,0.958518
0.0270341,-0.493721,0.953633
0.0236264,-0.498094,0.948255
0.0208215,-0.502669,0.94242
0.018574,-0.507457,0.936146
0.0168705,-0.512384,0.929521
0.0156218,-0.517364,0.922636
0.0146555,-0.522383,0.915528
0.0137865,-0.527454,0.908255
0.0128976,-0.532604,0.900859
0.0119821,-0.537794,0.893368
0.011079,-0.543009,0.885784
0.0101792,-0.54826,0.878131
0.00923061,-0.553539,0.87043
0.00824064,-0.558817,0.862674
0.0071775,-0.564067,0.854863
0.0060177,-0.569271,0.846993
0.00471076,-0.574417,0.839056
0.00322663,-0.579508,0.831058
0.00159254,-0.584547,0.822999
-0.000149082,-0.589524,0.814873
-0.00202904,-0.594432,0.806673
-0.00398655,-0.599272,0.798403
-0.00598661,-0.604034,0.790061
-0.00807535,-0.608721,0.781656
-0.0102949,-0.613334,0.773188
-0.0127857,-0.617855,0.764644
-0.0155193,-0.622253,0.756014
-0.0184884,-0.626532,0.74731
-0.021743,-0.630709,0.738548
-0.0253234,-0.63479,0.729747
-0.0292365,-0.638781,0.720918
-0.0341324,-0.641284,0.714795
-0.041117,-0.639928,0.716066
-0.0445465,-0.639511,0.71615
-0.0540068,-0.637846,0.717694
-0.0597284,-0.638728,0.717671
-0.065215,-0.639423,0.718035
-0.0716572,-0.640071,0.71862
-0.0776461,-0.640203,0.719725
-0.0841729,-0.640341,0.720857
-0.0903955,-0.640533,0.721654
-0.0964418,-0.640717,0.722156
-0.101686,-0.640997,0.722039
-0.106576,-0.641198,0.721821
-0.111006,-0.641306,0.721462
-0.114742,-0.641341,0.720949
-0.117891,-0.64133,0.720413
-0.120288,-0.64135,0.719775
-0.122479,-0.641229,0.719142
-0.124604,-0.641033,0.718508
-0.126751,-0.640805,0.717911
-0.12887,-0.640492,0.717366
-0.131121,-0.640272,0.716514
-0.13408,-0.640617,0.714612
-0.137215,-0.641197,0.712306
-0.140397,-0.64189,0.709692
-0.143526,-0.642587,0.706935
-0.146686,-0.643231,0.704069
-0.150024,-0.643967,0.700857
-0.153632,-0.644867,0.697132
-0.157607,-0.645989,0.692797
-0.162289,-0.647418,0.687636
-0.167166,-0.648898,0.682263
-0.172642,-0.650527,0.676321
-0.178635,-0.652254,0.669798
-0.184619,-0.653937,0.662861
-0.190877,-0.65557,0.655628
-0.197427,-0.657083,0.648254
-0.204231,-0.65844,0.640854
-0.211336,-0.659635,0.633508
-0.218734,-0.660653,0.62621
-0.226478,-0.661446,0.619116
-0.234546,-0.662003,0.612229
-0.243026,-0.662328,0.605661
-0.252207,-0.662363,0.599699
-0.262028,-0.662082,0.594509
-0.272069,-0.661507,0.590056
-0.281993,-0.66065,0.586331
-0.291276,-0.659445,0.58335
-0.299654,-0.657587,0.58189
-0.306973,-0.654918,0.582493
-0.313799,-0.651715,0.583992
-0.320258,-0.648199,0.585643
-0.325577,-0.645328,0.585969
-0.328767,-0.643478,0.584823
