action_0,action_1,action_2,action_3,action_4,action_5,action_6
-0.801138,0.718461,0.554103,0.731975,-0.327417,0.720457,0.342976
-0.803318,0.701974,0.555134,0.726103,-0.338663,0.717829,0.351383
-0.804694,0.684827,0.55807,0.720954,-0.344532,0.71428,0.362128
-0.805628,0.66574,0.561486,0.716127,-0.338321,0.709374,0.370674
-0.807402,0.645575,0.562857,0.710319,-0.325532,0.703977,0.376892
-0.809631,0.62567,0.562442,0.706218,-0.315765,0.698366,0.381405
-0.811833,0.60551,0.563613,0.701598,-0.310047,0.692243,0.377856
-0.813714,0.583277,0.56398,0.697088,-0.305593,0.685073,0.372046
-0.815333,0.558251,0.56546,0.693311,-0.304806,0.677109,0.364051
-0.838481,0.524299,0.470991,0.73758,-0.449138,0.655628,0.426491
-0.817923,0.497916,0.566941,0.684076,-0.297498,0.661205,0.343548
-0.82056,0.469611,0.569496,0.676878,-0.270611,0.654063,0.333806
-0.822524,0.442427,0.56309,0.676494,-0.264845,0.647318,0.331021
-0.822325,0.410714,0.552491,0.67446,-0.264625,0.643491,0.321809
-0.822795,0.378897,0.546599,0.669257,-0.250701,0.638695,0.308541
-0.823145,0.342042,0.538792,0.665512,-0.24211,0.633657,0.293418
-0.823169,0.298408,0.530605,0.661822,-0.234552,0.629209,0.273119
-0.82245,0.248561,0.52516,0.654885,-0.222449,0.625982,0.245894
-0.822687,0.181606,0.512882,0.652154,-0.225396,0.61983,0.226077
-0.822638,0.0960219,0.501789,0.649503,-0.227463,0.613637,0.203098
-0.822227,0.00242063,0.491853,0.645446,-0.230609,0.606832,0.183124
-0.821728,-0.0742128,0.48523,0.636908,-0.230162,0.598542,0.169934
-0.820796,-0.112953,0.477974,0.623473,-0.23693,0.587532,0.156535
-0.819488,-0.158106,0.460367,0.616853,-0.263183,0.577612,0.157729
-0.817081,-0.219998,0.416309,0.616043,-0.31139,0.57192,0.13674
-0.814336,-0.272434,0.373951,0.613548,-0.355564,0.569125,0.104527
-0.812755,-0.312414,0.332946,0.606757,-0.391241,0.564691,0.081306
-0.811053,-0.345071,0.315283,0.596496,-0.406353,0.559866,0.0567274
-0.808856,-0.374274,0.28711,0.587153,-0.422218,0.556983,0.0390481
-0.806278,-0.401914,0.25388,0.580403,-0.441034,0.555277,0.0229728
-0.803085,-0.427043,0.219839,0.573833,-0.461726,0.555248,0.00616059
-0.799659,-0.444655,0.193827,0.563484,-0.480294,0.553981,-0.00637999
-0.795626,-0.461225,0.169281,0.551413,-0.497642,0.553107,-0.0218958
-0.789928,-0.484875,0.120441,0.535505,-0.515815,0.551098,-0.0362134
-0.782791,-0.511473,0.0501868,0.516165,-0.530406,0.547755,-0.0491423
-0.775329,-0.52888,-0.00536274,0.490726,-0.537249,0.544505,-0.0458939
-0.767515,-0.543566,-0.0441762,0.456219,-0.542244,0.541387,-0.0432301
-0.758555,-0.562562,-0.0990911,0.414518,-0.546205,0.539156,-0.0495403
-0.74679,-0.584941,-0.173254,0.364772,-0.552043,0.538535,-0.0636378
-0.734037,-0.60629,-0.236931,0.31042,-0.555033,0.537487,-0.082504
-0.72212,-0.628351,-0.288586,0.222266,-0.554336,0.535415,-0.108925
-0.707436,-0.651343,-0.339065,0.0887862,-0.551704,0.534641,-0.133867
-0.688487,-0.67621,-0.396208,-0.0858847,-0.544073,0.53415,-0.162358
-0.665928,-0.701913,-0.464562,-0.218076,-0.5288,0.534123,-0.186421
-0.637416,-0.729981,-0.537067,-0.332771,-0.505187,0.532875,-0.218058
-0.598769,-0.75304,-0.597192,-0.424331,-0.492793,0.52372,-0.243837
-0.556498,-0.767905,-0.633991,-0.502292,-0.478592,0.51141,-0.266214
-0.516413,-0.780367,-0.663994,-0.5503,-0.470361,0.508596,-0.277582
-0.489894,-0.788718,-0.688136,-0.582828,-0.439647,0.499892,-0.299578
-0.469818,-0.797133,-0.713671,-0.597892,-0.380914,0.480602,-0.332413
-0.451861,-0.803483,-0.729019,-0.605814,-0.318562,0.458468,-0.35138
-0.431885,-0.809186,-0.741451,-0.615793,-0.257551,0.439238,-0.367292
-0.405132,-0.814629,-0.750845,-0.624554,-0.182916,0.414048,-0.377932
-0.379914,-0.818941,-0.759296,-0.626658,-0.0939715,0.388776,-0.387067
-0.356335,-0.822026,-0.767985,-0.624854,-0.0215174,0.368329,-0.388422
-0.340375,-0.824057,-0.775331,-0.61965,0.0371658,0.355011,-0.382059
-0.329543,-0.825242,-0.780826,-0.614235,0.0856887,0.34582,-0.364122
-0.329386,-0.826362,-0.786686,-0.609168,0.122387,0.344191,-0.347954
-0.334804,-0.827338,-0.791557,-0.604718,0.163964,0.341532,-0.333681
-0.341402,-0.828351,-0.797054,-0.601133,0.205594,0.336986,-0.323968
-0.344059,-0.828899,-0.802395,-0.599099,0.234683,0.328668,-0.332313
-0.355965,-0.829528,-0.807995,-0.597787,0.252841,0.322187,-0.341522
-0.363567,-0.829656,-0.81346,-0.597532,0.266996,0.309644,-0.351483
-0.368069,-0.829258,-0.818453,-0.600794,0.269795,0.296611,-0.360259
-0.374267,-0.828775,-0.823385,-0.599336,0.27767,0.284556,-0.37304
-0.379295,-0.828415,-0.828299,-0.597407,0.285222,0.270281,-0.383248
-0.407915,-0.828693,-0.833466,-0.592754,0.284979,0.25732,-0.384927
-0.438975,-0.829368,-0.837817,-0.586862,0.26565,0.256707,-0.371416
-0.467417,-0.829786,-0.841376,-0.582874,0.25412,0.255785,-0.354524
-0.497769,-0.830066,-0.844397,-0.579145,0.255015,0.249787,-0.335923
-0.529305,-0.830434,-0.846712,-0.571472,0.265089,0.238651,-0.315243
-0.561171,-0.830596,-0.848992,-0.558306,0.277892,0.222849,-0.290685
-0.590957,-0.830015,-0.850971,-0.545413,0.288734,0.200362,-0.263801
-0.695437,-0.0263749,-0.134159,0.114612,0.350207,0.409561,-0.0553433
-0.70214,-0.034385,-0.134151,0.172385,0.311732,0.424027,-0.0331513
-0.703125,0.116714,0.0168052,0.214594,0.306486,0.30766,-0.00124851
-0.739762,0.0069131,-0.209957,0.0666574,0.371196,-0.255253,-0.0471012
-0.747079,0.106378,-0.241681,0.0220912,0.3602,-0.376322,0.0827484
-0.760579,0.0595675,-0.275012,0.179002,0.371973,-0.480917,0.0735688
-0.755162,0.132724,-0.18381,0.07409,0.345967,-0.468449,0.0538505
-0.754021,0.0815557,-0.0341769,0.185398,0.344141,-0.46247,-0.0134113
-0.748952,0.0447706,-0.067959,0.149811,0.374317,-0.453402,-0.00931266
-0.738855,0.0419915,-0.048955,0.12868,0.370619,-0.432477,0.0130879
-0.73697,0.0149875,-0.0955996,-0.0859083,0.376794,-0.439428,0.0782472
-0.728215,0.00436272,-0.0730885,-0.176423,0.369895,-0.436871,0.112514
-0.713911,-0.00437081,-0.0524253,-0.259311,0.361666,-0.413342,0.166955
-0.692884,0.0247612,-0.109352,-0.365587,0.34158,-0.382641,0.233313
-0.670557,0.0507345,-0.130145,-0.427828,0.331248,-0.360652,0.266614
-0.729826,0.197088,-0.451772,-0.452978,-0.0221005,-0.459303,0.167838
-0.732589,0.227617,-0.482864,-0.466625,-0.146629,-0.443727,0.142527
-0.738858,0.252285,-0.513077,-0.465795,-0.244492,-0.432007,0.0967437
-0.748068,0.269976,-0.536582,-0.453368,-0.288199,-0.43814,0.0559596
-0.751499,0.294772,-0.538399,-0.458751,-0.292061,-0.431754,0.0594326
-0.752276,0.290955,-0.535048,-0.47428,-0.276463,-0.408907,0.0916946
-0.758393,0.206068,-0.542794,-0.494268,-0.210832,-0.418391,0.103825
-0.762538,0.0959438,-0.54941,-0.503088,-0.11499,-0.439444,0.132788
-0.764044,0.0447592,-0.559991,-0.525171,-0.0796191,-0.449324,0.159296
-0.771506,0.0389998,-0.584603,-0.55013,-0.0991568,-0.469865,0.16753
-0.770028,0.0380005,-0.586795,-0.548949,-0.128053,-0.448096,0.187031
-0.770653,0.00988924,-0.595754,-0.54639,-0.13857,-0.437249,0.214659
-0.774547,-0.0388909,-0.608682,-0.53805,-0.158039,-0.427951,0.226474
-0.780533,-0.115782,-0.624384,-0.535923,-0.153348,-0.427798,0.242954
-0.786306,-0.184852,-0.636267,-0.532807,-0.104637,-0.43727,0.27258
-0.79221,-0.26522,-0.648967,-0.531574,-0.0246298,-0.441528,0.296824
-0.799304,-0.343912,-0.661628,-0.524366,0.0701549,-0.437407,0.312332
-0.808521,-0.432669,-0.677475,-0.496034,0.167654,-0.424657,0.332229
-0.809248,-0.477304,-0.691871,-0.519976,0.152636,-0.402792,0.322971
-0.814495,-0.520829,-0.707937,-0.511087,0.167182,-0.39078,0.316316
-0.817868,-0.54834,-0.717897,-0.489075,0.194549,-0.371121,0.322174
-0.819462,-0.564606,-0.724561,-0.452115,0.204409,-0.35102,0.338412
-0.821926,-0.56989,-0.727169,-0.396807,0.220306,-0.342523,0.346276
-0.823819,-0.578643,-0.730952,-0.346664,0.231566,-0.330383,0.350388
-0.825081,-0.575558,-0.728346,-0.268519,0.241724,-0.315926,0.349821
-0.824977,-0.572915,-0.724519,-0.189837,0.249059,-0.291393,0.349804
-0.823655,-0.565401,-0.718466,-0.108067,0.263108,-0.278602,0.350649
-0.821861,-0.551975,-0.704551,0.036192,0.309063,-0.264889,0.347375
-0.819482,-0.527154,-0.678149,0.232315,0.329086,-0.26231,0.345716
-0.816711,-0.484463,-0.642388,0.364217,0.326215,-0.281007,0.326906
-0.813385,-0.427895,-0.5914,0.460667,0.297816,-0.317181,0.234567
-0.797899,-0.377739,-0.494897,0.425716,0.300749,-0.322575,-0.0606774
-0.767634,-0.339515,-0.2529,0.384352,0.30286,-0.236989,-0.23412
-0.722408,-0.261262,0.19126,0.332401,0.305241,-0.0782868,-0.279979
-0.68162,-0.191158,0.360254,0.335684,0.293146,0.0879247,-0.278108
-0.625565,-0.172037,0.483676,0.394747,0.299571,0.343478,-0.28145
-0.526626,-0.292785,0.542786,0.336476,0.408714,0.446293,-0.103512
-0.36943,-0.389209,0.535312,-0.0255197,0.45564,0.435095,0.167619
-0.3399,-0.401953,0.520982,-0.187088,0.473715,0.328915,0.326114
-0.277918,-0.292486,0.543852,0.304306,0.406749,0.274938,0.463119
-0.226197,-0.222609,0.588754,0.487562,0.312136,0.292491,0.519568
-0.243082,-0.28411,0.574889,0.425254,0.278056,0.254687,0.465826
-0.178558,-0.323069,0.550413,0.318655,0.204855,0.211275,0.357565
-0.145165,-0.337839,0.52603,0.298089,0.11564,0.15465,0.281326
-0.121372,-0.313528,0.517106,0.307397,0.0758436,0.118342,0.246438
-0.0705535,-0.283897,0.517676,0.330864,0.0197456,0.111374,0.247172
-0.0333494,-0.273729,0.524254,0.339456,-0.00517635,0.118786,0.261924
-0.0106713,-0.273682,0.52594,0.35795,-0.00963789,0.126942,0.305781
0.0183782,-0.250159,0.519527,0.362146,-0.0339985,0.158932,0.369935
0.0372711,-0.229913,0.512127,0.356084,-0.0243971,0.191779,0.402563
0.0286384,-0.21897,0.502847,0.364276,-0.0444475,0.176113,0.40079
0.0320407,-0.208357,0.505733,0.350706,-0.0742827,0.243172,0.423017
0.0439803,-0.216344,0.518309,0.352366,-0.0861176,0.295499,0.457637
0.0548366,-0.218795,0.526314,0.335754,-0.102249,0.315351,0.494466
0.0985962,-0.239562,0.54497,0.344683,-0.157294,0.311108,0.525276
0.122033,-0.22503,0.549273,0.34416,-0.206903,0.284507,0.546715
0.121406,-0.221291,0.547782,0.334578,-0.203897,0.287796,0.545702
0.126415,-0.222648,0.546107,0.328162,-0.202192,0.294531,0.545192
0.126942,-0.224302,0.54535,0.325062,-0.201333,0.296365,0.544594
0.127063,-0.2227,0.544034,0.317338,-0.199101,0.299406,0.543698
0.128169,-0.223405,0.542643,0.310846,-0.197628,0.302156,0.54319
0.0745065,-0.216022,0.563434,0.299807,-0.315841,0.269717,0.623312
0.0719708,-0.217787,0.562199,0.29305,-0.313815,0.269693,0.622905
0.0658937,-0.219589,0.561884,0.284561,-0.312139,0.268277,0.622093
0.0636441,-0.221857,0.560596,0.278534,-0.31041,0.267376,0.621875
0.0591119,-0.223702,0.559547,0.269545,-0.308388,0.266935,0.621262
0.149027,-0.270567,0.541318,0.387969,-0.297879,0.380149,0.580216
0.148942,-0.272124,0.538366,0.373189,-0.293881,0.378769,0.579603
0.136887,-0.2679,0.536779,0.36162,-0.292489,0.373553,0.577792
0.122148,-0.26747,0.528462,0.330897,-0.278828,0.383563,0.574286
0.115605,-0.277095,0.503918,0.264222,-0.281529,0.404232,0.571091
0.118961,-0.288517,0.474879,0.175933,-0.273279,0.417613,0.565619
0.0947541,-0.290293,0.453333,0.064622,-0.263088,0.422178,0.55198
0.0653353,-0.286511,0.434102,-0.0421351,-0.257441,0.427972,0.538489
0.0533446,-0.289434,0.421004,-0.0957808,-0.259645,0.435768,0.532195
0.0590016,-0.294386,0.416516,-0.109047,-0.26235,0.442157,0.528428
0.0754679,-0.296292,0.414385,-0.0978222,-0.270924,0.446123,0.526611
0.0986265,-0.296295,0.411417,-0.0751972,-0.284762,0.451324,0.525141
0.130316,-0.297408,0.409992,-0.0380441,-0.2948,0.460476,0.52306
0.172896,-0.301404,0.402182,0.0344786,-0.307675,0.475434,0.520366
0.213036,-0.30975,0.392515,0.103312,-0.33319,0.483298,0.523771
0.258648,-0.316158,0.382149,0.192456,-0.35813,0.486369,0.531876
0.291126,-0.326765,0.380318,0.23991,-0.373459,0.481283,0.541982
0.325101,-0.333817,0.372666,0.264787,-0.379015,0.475239,0.549473
0.374409,-0.343234,0.330018,0.293142,-0.394312,0.474514,0.557184
0.412779,-0.365514,0.290565,0.324693,-0.402635,0.478113,0.561597
0.441256,-0.39468,0.25729,0.352078,-0.408237,0.48139,0.563495
0.460806,-0.412886,0.225805,0.368313,-0.41361,0.482547,0.56475
0.473681,-0.424198,0.198893,0.376407,-0.41649,0.483179,0.562847
0.483777,-0.430919,0.166231,0.373726,-0.4206,0.479696,0.5588
0.490959,-0.433895,0.134429,0.366048,-0.422217,0.47536,0.55478
0.494843,-0.433992,0.109309,0.358734,-0.421886,0.474097,0.551211
0.496591,-0.433233,0.0907077,0.353749,-0.419443,0.475149,0.547412
0.499294,-0.434869,0.0669464,0.349056,-0.415815,0.475252,0.544448
0.502398,-0.436076,0.0390449,0.344861,-0.413104,0.475207,0.541321
0.506194,-0.437294,0.00331577,0.338525,-0.4113,0.474456,0.537707
0.507065,-0.435209,-0.0348733,0.325265,-0.410051,0.472209,0.53338
0.502894,-0.428826,-0.0683101,0.303661,-0.410196,0.470412,0.528372
0.498177,-0.42272,-0.101136,0.281633,-0.410453,0.469162,0.52252
0.491684,-0.41366,-0.132926,0.258558,-0.411,0.468764,0.516601
0.483842,-0.402899,-0.157322,0.232523,-0.410489,0.46894,0.510585
0.477493,-0.394855,-0.172176,0.209161,-0.406435,0.470649,0.504486
0.470995,-0.38518,-0.183999,0.187624,-0.402713,0.473541,0.497955
0.462085,-0.372372,-0.190696,0.161139,-0.398978,0.476259,0.49146
0.451344,-0.358826,-0.195567,0.13059,-0.394835,0.477834,0.485267
0.442284,-0.347894,-0.195411,0.10348,-0.389729,0.479609,0.480244
0.430895,-0.336904,-0.195289,0.0770971,-0.385378,0.48299,0.476326
0.419985,-0.324918,-0.195428,0.0525774,-0.380636,0.486374,0.475015
0.408298,-0.310094,-0.198191,0.0195014,-0.374466,0.489172,0.474287
0.395032,-0.288398,-0.193873,-0.0111293,-0.363834,0.492813,0.473017
0.376348,-0.258967,-0.182705,-0.0407185,-0.353515,0.497242,0.468601
0.354583,-0.229722,-0.162733,-0.0712766,-0.341663,0.501263,0.462388
0.334716,-0.210784,-0.138723,-0.0841517,-0.326965,0.505999,0.456799
0.314195,-0.189924,-0.111089,-0.088095,-0.311289,0.511188,0.452059
0.297723,-0.17683,-0.0745167,-0.0869444,-0.294199,0.515331,0.448299
0.282254,-0.165264,-0.0327046,-0.0839542,-0.281312,0.521658,0.442929
0.275977,-0.167217,-0.0397353,-0.0833045,-0.28263,0.525624,0.442439
0.268946,-0.168882,-0.0453784,-0.0826605,-0.283332,0.529572,0.441892
0.263668,-0.170478,-0.0478335,-0.0837634,-0.28375,0.533206,0.441228
0.265739,-0.168674,-0.0518693,-0.0972963,-0.284365,0.536489,0.441237
0.268962,-0.167183,-0.0563018,-0.110979,-0.285866,0.539615,0.441629
0.272668,-0.165717,-0.0612415,-0.121484,-0.287507,0.542676,0.441879
0.275443,-0.165139,-0.0678944,-0.129938,-0.290443,0.545251,0.441332
0.270803,-0.165081,-0.0730141,-0.134144,-0.293034,0.54891,0.44048
0.265524,-0.165712,-0.0760484,-0.131654,-0.294726,0.552299,0.440682
0.259716,-0.166315,-0.0778257,-0.126887,-0.2962,0.5556,0.440271
0.252087,-0.169379,-0.0878492,-0.122641,-0.297232,0.558839,0.439919
0.242962,-0.175734,-0.0990202,-0.113683,-0.297857,0.561521,0.440738
0.237347,-0.17782,-0.109758,-0.108992,-0.298744,0.563987,0.441083
0.233184,-0.174823,-0.122366,-0.109979,-0.301317,0.56649,0.441166
0.228412,-0.17236,-0.131979,-0.109588,-0.302577,0.569107,0.441715
0.223172,-0.170909,-0.138434,-0.109108,-0.302932,0.571212,0.442463
0.21716,-0.16967,-0.144548,-0.108367,-0.301367,0.572466,0.442901
0.210637,-0.169018,-0.150565,-0.108939,-0.299425,0.57323,0.443323
0.203554,-0.170209,-0.1557,-0.113249,-0.29743,0.573151,0.444401
0.191971,-0.174898,-0.157763,-0.109179,-0.293668,0.5721,0.447138
0.179171,-0.181577,-0.159036,-0.102758,-0.288794,0.570638,0.450176
0.166019,-0.189691,-0.160977,-0.098144,-0.284305,0.568509,0.453317
0.152113,-0.197873,-0.161961,-0.0910927,-0.278016,0.56592,0.456846
0.139512,-0.206315,-0.160602,-0.0802789,-0.268672,0.562406,0.460134
