or_w,or_x,or_y,or_z
0.574493,0.175354,0.152488,0.784829
0.574493,0.175354,0.152488,0.784829
0.574493,0.175354,0.152488,0.784829
0.574493,0.175354,0.152488,0.784829
0.573923,0.174205,0.149799,0.786019
0.57181,0.170008,0.139765,0.790314
0.570032,0.166415,0.131008,0.793855
0.570798,0.162157,0.126238,0.794958
0.577887,0.155116,0.130457,0.790548
0.583994,0.148088,0.132414,0.787076
0.591035,0.139966,0.13207,0.783355
0.598321,0.130717,0.130234,0.779721
0.60511,0.12157,0.127241,0.776448
0.611436,0.112354,0.123701,0.773448
0.617525,0.102628,0.120399,0.770476
0.623255,0.0925209,0.117458,0.767592
0.628515,0.0822922,0.11498,0.764838
0.633494,0.0719136,0.11288,0.762084
0.638272,0.0613722,0.111034,0.759285
0.642906,0.0506453,0.109652,0.756362
0.647394,0.0398254,0.108601,0.753326
0.651697,0.0290284,0.107678,0.750235
0.655831,0.0182658,0.107013,0.747061
0.659813,0.00752882,0.106694,0.743778
0.663643,-0.00317169,0.106713,0.740392
0.667306,-0.0138089,0.107033,0.736923
0.670797,-0.0243526,0.107566,0.733394
0.674128,-0.0347882,0.108276,0.729807
0.677296,-0.045132,0.109234,0.726155
0.680299,-0.0553801,0.110382,0.722455
0.68315,-0.0655143,0.111652,0.718713
0.685843,-0.0755181,0.113028,0.714942
0.688367,-0.0853812,0.114459,0.711168
0.690733,-0.0950804,0.115873,0.707404
0.692964,-0.104602,0.117261,0.70364
0.695091,-0.113954,0.118653,0.699846
0.695091,-0.113954,0.118653,0.699846
0.699143,-0.132145,0.121452,0.692088
0.701196,-0.140855,0.123189,0.687974
0.703385,-0.149171,0.125484,0.683558
0.705228,-0.157612,0.126565,0.679553
0.707051,-0.165826,0.1276,0.675499
0.708896,-0.173801,0.128741,0.671331
0.71075,-0.18157,0.129829,0.667092
0.712614,-0.189129,0.130787,0.662802
0.714528,-0.196452,0.131638,0.658428
0.716521,-0.203529,0.132335,0.653958
0.718615,-0.21033,0.132829,0.649393
0.72086,-0.216753,0.133126,0.644715
0.723284,-0.222756,0.133131,0.639934
0.725863,-0.228347,0.132844,0.635086
0.728522,-0.233612,0.132389,0.630202
0.731232,-0.238621,0.131974,0.625254
0.73408,-0.243271,0.131695,0.620163
0.737232,-0.247489,0.131603,0.614751
0.740641,-0.251352,0.131686,0.609041
0.744209,-0.25491,0.131908,0.603137
0.747874,-0.25824,0.132149,0.597104
0.751649,-0.261303,0.132499,0.590922
0.755542,-0.264096,0.133,0.584569
0.759526,-0.266646,0.133656,0.578062
0.763551,-0.268983,0.134462,0.571452
0.767633,-0.271067,0.135427,0.564732
0.771817,-0.272745,0.136625,0.55789
0.776076,-0.27397,0.138081,0.55098
0.780277,-0.274842,0.139746,0.544151
0.784396,-0.275378,0.141587,0.537441
0.788494,-0.275469,0.143656,0.530808
0.792583,-0.275063,0.145982,0.524254
0.796601,-0.274212,0.14849,0.517866
0.800435,-0.27288,0.151156,0.511852
0.803952,-0.270978,0.154019,0.506468
0.807129,-0.268463,0.157059,0.5018
0.810093,-0.265405,0.160178,0.497648
