action_0,action_1,action_2,action_3,action_4,action_5,action_6
-0.722844,-0.447024,-0.809138,0.443399,0.730561,0.0102625,0.412351
-0.733619,-0.463766,-0.809897,0.462509,0.730397,0.102457,0.414363
-0.743546,-0.478882,-0.810626,0.480403,0.728401,0.1824,0.42219
-0.752554,-0.491967,-0.81153,0.49726,0.723542,0.243643,0.432007
-0.760788,-0.503021,-0.812774,0.512548,0.71704,0.27578,0.443839
-0.76834,-0.511893,-0.814357,0.526344,0.708032,0.241087,0.455749
-0.777248,-0.527806,-0.821485,0.407325,0.700307,0.085863,0.508112
-0.784997,-0.539046,-0.827961,0.301704,0.686753,-0.0509995,0.553645
-0.721379,-0.46614,-0.617649,0.14095,0.721249,-0.182593,0.607527
-0.662382,-0.390099,-0.430607,0.00644773,0.750112,-0.295165,0.654284
-0.60806,-0.324026,-0.265848,-0.104708,0.774239,-0.391419,0.694658
-0.558506,-0.268174,-0.122058,-0.196803,0.794416,-0.473718,0.72934
-0.51262,-0.218639,0.00216495,-0.274199,0.811179,-0.544127,0.758981
-0.469171,-0.173456,0.108992,-0.339463,0.824941,-0.604384,0.784209
-0.427341,-0.13236,0.2008,-0.394298,0.83605,-0.655961,0.805558
-0.425119,-0.0926455,0.282881,-0.442662,0.828726,-0.700833,0.821011
-0.423862,-0.0489311,0.351109,-0.486609,0.814468,-0.739322,0.833199
-0.42406,-0.00689275,0.407265,-0.525793,0.787869,-0.772328,0.842507
-0.426297,0.0289724,0.45483,-0.558866,0.742983,-0.800561,0.849581
-0.43038,0.0582325,0.495033,-0.586143,0.632945,-0.824699,0.854828
-0.435542,0.0818051,0.528563,-0.609233,0.478303,-0.845347,0.858353
-0.440978,0.100476,0.55501,-0.62905,0.317967,-0.863011,0.860073
-0.432254,0.0662018,0.565617,-0.643781,0.363938,-0.877924,0.866457
-0.426675,0.0256496,0.569876,-0.655881,0.37225,-0.890713,0.871536
