pure_target_joint_0,pure_target_joint_1,pure_target_joint_2,pure_target_joint_3,pure_target_joint_4,pure_target_joint_5,pure_target_joint_6,target_joint_0,target_joint_1,target_joint_2,target_joint_3,target_joint_4,target_joint_5,target_joint_6,pos_joint_0,pos_joint_1,pos_joint_2,pos_joint_3,pos_joint_4,pos_joint_5,pos_joint_6,vel_joint_0,vel_joint_1,vel_joint_2,vel_joint_3,vel_joint_4,vel_joint_5,vel_joint_6,vel_smooth_joint_0,vel_smooth_joint_1,vel_smooth_joint_2,vel_smooth_joint_3,vel_smooth_joint_4,vel_smooth_joint_5,vel_smooth_joint_6,ee_pos_x,ee_pos_y,ee_pos_z,ee_or_w,ee_or_x,ee_or_y,ee_or_z,eep_vel_x,eep_vel_y,eep_vel_z,ee_vel_offset_x,ee_vel_offset_y,ee_vel_offset_z,ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz,action_0,action_1,action_2,action_3,action_4,action_5,action_6,command_published
1.72382,-0.994686,-1.8679,-1.13064,1.96085,1.1259,-0.915536,1.72382,-0.994686,-1.8679,-1.13064,1.96085,1.1259,-0.915536,1.78079,-1.07181,-1.81516,-1.11965,1.93738,1.1169,-0.916211,0,0,0,4.793e-05,-3.83615e-05,0,0,0,0,0,4.793e-05,-3.83615e-05,0,0,0.544164,-0.454803,0.713044,0.572546,0.178214,0.150702,0.785952,-6.2522e-06,-1.30611e-05,1.05887e-05,-6.96107e-06,-1.16719e-05,1.08977e-05,2.96786,-0.499117,0.174503,-3.98438,0.125512,4.9793,-3.98438,-0.0168035,4.9793,-0.569634,0.77124,-0.52734,-0.109924,0.234649,0.0900872,0.00674823,1
1.71933,-0.993252,-1.87278,-1.1087,1.97119,1.10773,-0.930666,1.71933,-0.993252,-1.87278,-1.1087,1.97119,1.10773,-0.930666,1.78079,-1.07181,-1.81516,-1.11965,1.93738,1.1169,-0.916211,-2.39541e-05,0,0,0,-3.83615e-05,2.39541e-05,0,-2.39541e-05,0,0,0,-3.83615e-05,2.39541e-05,0,0.544164,-0.454803,0.713044,0.572546,0.178214,0.150702,0.785952,-1.22217e-05,-7.16201e-06,4.57922e-07,-1.28734e-05,-5.07993e-06,7.12324e-07,2.92928,-0.497868,0.225493,-3.85737,0.124872,5.09904,-3.85737,0.0262254,5.09904,-0.614598,0.785585,-0.576129,0.109541,0.338121,-0.0916201,-0.144548,1
1.71226,-0.992431,-1.8728,-1.10788,1.97969,1.08834,-0.947294,1.71226,-0.992431,-1.8728,-1.10788,1.97969,1.08834,-0.947294,1.78078,-1.0718,-1.81516,-1.11964,1.93738,1.1169,-0.916211,-0.00148603,0.00176163,0.000119858,0.00194139,0,5.99289e-05,0,-0.00148603,0.00176163,0.000119858,0.00194139,0,5.99289e-05,0,0.544158,-0.454807,0.713051,0.572553,0.178209,0.150702,0.785947,-0.0011102,-0.000895282,0.00148274,-0.00119708,-0.000868495,0.00152589,2.89235,-0.495794,0.277363,-3.69303,0.207391,5.18699,-3.69303,0.0749372,5.18699,-0.685179,0.793707,-0.576403,0.117603,0.423026,-0.285609,-0.310838,1
1.71122,-0.991282,-1.87266,-1.1137,1.98483,1.08167,-0.944414,1.71122,-0.991282,-1.87266,-1.1137,1.98483,1.08167,-0.944414,1.78079,-1.07171,-1.8158,-1.12055,1.93828,1.1172,-0.916211,-0.00177363,0.0106777,-0.113824,-0.136857,0.162579,0.0443047,-0.000970708,-0.00177363,0.0106777,-0.113824,-0.136857,0.162579,0.0443047,-0.000970708,0.544293,-0.45468,0.712678,0.572242,0.17854,0.150604,0.786117,0.0152972,0.0144323,-0.0615142,0.0198264,0.00855573,-0.0636035,2.85649,-0.493693,0.329455,-3.58622,0.2101,5.2092,-3.58622,0.12217,5.2092,-0.695691,0.804322,-0.56864,0.0685163,0.465531,-0.355297,-0.282033,1
1.7102,-0.99001,-1.87614,-1.11301,1.99749,1.07287,-0.937085,1.7102,-0.99001,-1.87614,-1.11301,1.99749,1.07287,-0.937085,1.78024,-1.07101,-1.81952,-1.12205,1.94273,1.1176,-0.916586,-0.0734976,0.102846,-0.454611,-0.130541,0.522309,0.0251903,-0.0621967,-0.0734976,0.102846,-0.454611,-0.130541,0.522309,0.0251903,-0.0621967,0.544351,-0.455584,0.711439,0.572324,0.180264,0.149991,0.785782,-0.0188301,-0.100468,-0.124211,-0.0024567,-0.126215,-0.131731,2.82078,-0.491167,0.381663,-3.5712,0.252575,5.22085,-3.5712,0.165042,5.22085,-0.70038,0.80995,-0.566185,0.0903251,0.547597,-0.447299,-0.204996,1
1.70523,-0.986592,-1.87982,-1.10897,2.01077,1.06306,-0.945991,1.70523,-0.986592,-1.87982,-1.10897,2.01077,1.06306,-0.945991,1.77913,-1.06875,-1.82661,-1.1223,1.94963,1.11696,-0.918507,-0.117886,0.266152,-0.803728,-0.00985081,0.734319,-0.106417,-0.246726,-0.117886,0.266152,-0.803728,-0.00985081,0.734319,-0.106417,-0.246726,0.544163,-0.45784,0.710081,0.57416,0.183082,0.149698,0.783844,-0.0484173,-0.21252,-0.131341,-0.0152407,-0.249231,-0.147473,2.78422,-0.488613,0.432439,-3.65608,0.255394,5.07752,-3.65608,0.197675,5.07752,-0.738916,0.821609,-0.532103,0.133264,0.611407,-0.538937,-0.274839,1
1.70531,-0.982807,-1.88064,-1.1424,2.02453,1.05248,-0.94756,1.70531,-0.982807,-1.88064,-1.1424,2.02453,1.05248,-0.94756,1.77831,-1.0651,-1.83682,-1.12175,1.95809,1.11394,-0.923086,-0.0677213,0.399125,-1.07121,0.0736653,0.880389,-0.370436,-0.518054,-0.0677213,0.399125,-1.07121,0.0736653,0.880389,-0.370436,-0.518054,0.544425,-0.460766,0.708372,0.577645,0.18736,0.150453,0.780119,-0.0179833,-0.256947,-0.14203,0.0371614,-0.302115,-0.170157,2.74848,-0.485838,0.482079,-3.57368,0.277579,4.964,-3.57368,0.224905,4.964,-0.730076,0.82292,-0.438201,-0.206457,0.664366,-0.614696,-0.244745,1
1.70374,-0.977233,-1.88806,-1.1248,2.03393,1.04737,-0.961291,1.70374,-0.977233,-1.88806,-1.1248,2.03393,1.04737,-0.961291,1.77775,-1.06021,-1.84825,-1.12111,1.96748,1.10797,-0.928727,-0.0656721,0.512362,-1.1602,0.0615256,0.958026,-0.677165,-0.549009,-0.0656721,0.512362,-1.1602,0.0615256,0.958026,-0.677165,-0.549009,0.545162,-0.463788,0.706704,0.581642,0.192955,0.152003,0.775472,0.00374624,-0.260088,-0.126828,0.0775675,-0.311459,-0.166137,2.71218,-0.482831,0.530914,-3.62983,0.300694,4.88351,-3.62983,0.250374,4.88351,-0.740043,0.82982,-0.398075,-0.0369005,0.664487,-0.605976,-0.325648,1
1.70242,-0.972265,-1.90111,-1.13771,2.04411,1.04066,-0.968625,1.70242,-0.972265,-1.90111,-1.13771,2.04411,1.04066,-0.968625,1.77607,-1.05482,-1.85957,-1.1208,1.9775,1.09938,-0.933473,-0.201918,0.5408,-1.10571,0.0198334,1.01752,-0.911308,-0.463755,-0.201918,0.5408,-1.10571,0.0198334,1.01752,-0.911308,-0.463755,0.545701,-0.467414,0.705079,0.585498,0.199812,0.15359,0.770505,-0.042012,-0.316555,-0.112976,0.0405272,-0.380203,-0.158897,2.67597,-0.480122,0.57874,-3.62165,0.270861,4.78265,-3.62165,0.264538,4.78265,-0.736463,0.825581,-0.415369,-0.169103,0.666132,-0.587204,-0.35152,1
1.69797,-0.966844,-1.9058,-1.12686,2.05441,1.03343,-0.977342,1.69797,-0.966844,-1.9058,-1.12686,2.05441,1.03343,-0.977342,1.77328,-1.04922,-1.86934,-1.12157,1.98816,1.08887,-0.938012,-0.302559,0.569358,-0.936306,-0.126143,1.08371,-1.0995,-0.447517,-0.302559,0.569358,-0.936306,-0.126143,1.08371,-1.0995,-0.447517,0.54597,-0.471149,0.703708,0.58896,0.207376,0.154799,0.76561,-0.0619055,-0.29389,-0.0845393,0.0236985,-0.365477,-0.134547,2.63938,-0.477233,0.625447,-3.65899,0.288936,4.67068,-3.65899,0.275909,4.67068,-0.753169,0.823751,-0.364598,-0.0528613,0.662469,-0.554387,-0.393302,1
