lin_vel_X,lin_vel_Y,lin_vel_Z
1.202714855250144134e-05,1.034659314042315930e-05,-1.199551761792824861e-05
-3.013222236022910537e-05,-3.296248484588276917e-05,1.480721296635018936e-06
3.077192197762698873e-03,2.805212318486953460e-03,-1.087775696172497281e-03
1.078731450673149107e-02,1.029840975377026638e-02,-3.758487332471417935e-04
1.401197487753287965e-02,1.494716674482840860e-02,2.496098512970998991e-03
1.552446809499560820e-02,1.878117922837033854e-02,7.656216952451489616e-03
2.094370606433883925e-02,2.739785576800570638e-02,1.480671068312506590e-02
2.912930345492144996e-02,4.082159286468695081e-02,2.467383954471000576e-02
3.457376371265565018e-02,5.376910278540109056e-02,3.782669261742224731e-02
3.901668223213327485e-02,6.928785608270338070e-02,5.550382760513483671e-02
4.624575230529762160e-02,8.999077895136660399e-02,7.609752167425552771e-02
5.448898670144853434e-02,1.128651323805534290e-01,9.749987899570081162e-02
5.807484462401458353e-02,1.320074763096018844e-01,1.208471108603176442e-01
6.213072637768306261e-02,1.536286800866231150e-01,1.490808020914380361e-01
7.128176068893898876e-02,1.823934209212890734e-01,1.779460251195675302e-01
8.000747266225528842e-02,2.095901826997668416e-01,2.061927947447831644e-01
8.758218762922746758e-02,2.366150299941363055e-01,2.336067166538447482e-01
9.269790297430688386e-02,2.625449019661345584e-01,2.635265087140549189e-01
9.311898013237973615e-02,2.808290098728942752e-01,2.879294835754827031e-01
9.221755455000653356e-02,2.983601501450600102e-01,3.127850090472895639e-01
9.147703831469768121e-02,3.168345075328296012e-01,3.384246015403065688e-01
9.459546452212623524e-02,3.398968571741132205e-01,3.620127844773047276e-01
9.809275783392533421e-02,3.617512005426222199e-01,3.837715611620196032e-01
9.771239897442957067e-02,3.819318516836747723e-01,4.070019868142963348e-01
9.512276584404029400e-02,3.995208423052727942e-01,4.308561312010097399e-01
8.950988741458340558e-02,4.129900900752581094e-01,4.505675732890264129e-01
8.122647857634814061e-02,4.190438613691755965e-01,4.654481905347865878e-01
7.143204217707764536e-02,4.272855177629271139e-01,4.845349193503961094e-01
7.358215311722424157e-02,4.502071328701346964e-01,5.021326468497598894e-01
7.058936029280975244e-02,4.711642253515829215e-01,5.240292119436478213e-01
4.555746638566077894e-02,4.555466973743338976e-01,5.332044351743469024e-01
1.131920276552456778e-02,4.284906356939537364e-01,5.432384767329323516e-01
4.978085739619046712e-03,4.413545498324082939e-01,5.581150670006069792e-01
1.665655945247050684e-02,4.757545333316947622e-01,5.739862215022457637e-01
6.443463189098302957e-03,4.674732160933364189e-01,5.695931605696336053e-01
-2.236048087621037711e-02,4.443342815867977191e-01,5.776510251679007890e-01
-1.798460717754291754e-02,4.724718779217776388e-01,5.908750309414213531e-01
-2.264919052923367732e-02,4.827269673126723948e-01,5.994101011792821732e-01
-5.986458111516682057e-02,4.332758560853613439e-01,5.880129039722119533e-01
-7.553499344819725181e-02,4.281822338046022414e-01,5.934563559250555231e-01
-7.672909108902481456e-02,4.499137531366199649e-01,6.086106432453366466e-01
-9.984975398899549603e-02,4.129567910815378218e-01,5.927215611443873433e-01
-1.089408004745251179e-01,4.008988092606386999e-01,5.832985085645010503e-01
-1.013004005398273205e-01,4.295193554159872362e-01,5.927659529925544124e-01
-1.164786467716286966e-01,4.049036819055722436e-01,5.800052006105709257e-01
-1.258044895742450597e-01,3.910096669754674625e-01,5.699072464392767046e-01
-1.298238433553222382e-01,3.974841351516383847e-01,5.733121252824243674e-01
-1.525760419465498896e-01,3.686617531349031252e-01,5.681996442054818575e-01
-1.591517353624820608e-01,3.526237995807003922e-01,5.516247748087182989e-01
-1.613087779426478630e-01,3.587377573041434786e-01,5.538229498959730268e-01
-1.869488646070001647e-01,3.297169078791540309e-01,5.539026375592549511e-01
-1.929749197323231136e-01,3.102661138187283174e-01,5.344580519324496626e-01
-1.902613730702836237e-01,3.203915957997517383e-01,5.349650699143453370e-01
-2.114043396828896304e-01,2.896686887988826897e-01,5.295981942781221585e-01
-2.189789524745750504e-01,2.745804792430230901e-01,5.175956469064223464e-01
-2.133522147835082983e-01,2.884219159697179458e-01,5.180494180351902234e-01
-2.254487343478698280e-01,2.653292969123491885e-01,5.085518598958097547e-01
-2.411612849524315538e-01,2.456283238761451382e-01,5.058330285095851142e-01
-2.365405488713345494e-01,2.512147342413716400e-01,5.002427377442173473e-01
-2.490506792778501843e-01,2.250806635813278334e-01,4.923391719941740963e-01
-2.683176478589421876e-01,2.011241987952084309e-01,4.911731729938170199e-01
-2.609486789554504860e-01,2.068959195016355224e-01,4.824602940650887239e-01
-2.603497826390057668e-01,1.942502389089224013e-01,4.713570334049291821e-01
-2.791305811685512173e-01,1.530097836857156612e-01,4.628423642643938463e-01
-2.838145816542281819e-01,1.503282546773377915e-01,4.660261076977088024e-01
-2.753327393504468312e-01,1.484316800462409658e-01,4.563718346602502196e-01
-2.831594084051755611e-01,1.115294871796672360e-01,4.397516107999329127e-01
-2.923234258445233102e-01,1.022913434102639546e-01,4.415188495794493684e-01
-2.866397074476256246e-01,1.114485420038214131e-01,4.407900881193557718e-01
-2.935714810799243679e-01,7.710975664591321332e-02,4.246777197328267528e-01
-3.056542354263612760e-01,4.568657010262965057e-02,4.161341072021355059e-01
-2.978118628183021310e-01,6.948190459920516870e-02,4.250751326162620081e-01
-2.868467798745442665e-01,6.174638654464495446e-02,4.113453689510043199e-01
-3.036022761779691992e-01,1.135468795437353379e-02,3.989315237309423168e-01
-3.039833742465642974e-01,7.695010892911019820e-03,3.968512416967469036e-01
-2.872139663028507317e-01,3.821521301975762397e-02,4.012835251999428698e-01
-2.854522446451377982e-01,6.770761281980887565e-03,3.814658816743081715e-01
-3.031079340075599204e-01,-3.890979413713789581e-02,3.702229492316163606e-01
-2.918665497223854599e-01,-1.773636064318335342e-02,3.716072323887587570e-01
-2.761744587726795430e-01,-2.140354169104466235e-03,3.674792658044039317e-01
-2.858671085344902663e-01,-5.034200095614890791e-02,3.469351601532030815e-01
-2.962479888567139952e-01,-7.221090262260249082e-02,3.417552624584880294e-01
-2.745073901242381931e-01,-4.728949972456697459e-02,3.358206173661801297e-01
-2.641750857055487622e-01,-5.666537177214633902e-02,3.207508979783579850e-01
-2.807403437096282484e-01,-9.575908101717708898e-02,3.107395994393127303e-01
-2.770394088162058122e-01,-1.000905547528243150e-01,3.027350062426201749e-01
-2.527555375288167427e-01,-8.113478217495290190e-02,2.907847117661392367e-01
-2.372986513202733072e-01,-9.946053095370416264e-02,2.644619307562010579e-01
-2.454344897580357787e-01,-1.321284211550066978e-01,2.522462213173399803e-01
-2.400410099487433890e-01,-1.286132531289277126e-01,2.476733707453132871e-01
-2.142961673234544118e-01,-1.123941372880643275e-01,2.325623139496539316e-01
-1.903303256838769220e-01,-1.287618178937895985e-01,2.004120817663052612e-01
-1.888741613951120113e-01,-1.594924966815046696e-01,1.798693264185182439e-01
-1.761821364741026630e-01,-1.659309470746551385e-01,1.630848130475098801e-01
-1.472992323615632815e-01,-1.504676395690942581e-01,1.454393864200875242e-01
-1.218464985496246766e-01,-1.564321027074039028e-01,1.189870378553671282e-01
-1.161015538217184256e-01,-1.860224106774419628e-01,9.539347675527072579e-02
-1.050290122273595528e-01,-1.920803317251468800e-01,8.068824151566095226e-02
-7.021605682862458453e-02,-1.702954271689521848e-01,6.154202257488500249e-02
-5.141037460707714724e-02,-1.825234091234576306e-01,3.622338310098725811e-02
-5.542235299662516546e-02,-2.214209281030580512e-01,1.459358374989473683e-02
-3.970684227175651920e-02,-2.177592621222836922e-01,2.432489794440710618e-03
-6.732264828062949763e-03,-1.908250567006640197e-01,-9.539580342008475988e-03
5.836839368606617368e-03,-2.195993592950043483e-01,-3.683682922317400160e-02
3.040722821165783851e-03,-2.572800762742582514e-01,-5.802933723052096371e-02
2.019732533609618769e-02,-2.364437179889074536e-01,-6.222478179745461607e-02
5.022149335509953905e-02,-2.133411360076318264e-01,-7.541386547445316779e-02
6.371943777379894536e-02,-2.408967496058083135e-01,-1.044514905929205262e-01
6.512974965128386085e-02,-2.659082019239258354e-01,-1.213421538080712569e-01
7.659612690043617056e-02,-2.546456886758983740e-01,-1.244223662437155542e-01
9.791977098408000124e-02,-2.448655186235442760e-01,-1.369873377456375940e-01
1.154375181600608563e-01,-2.593315845089116944e-01,-1.613469406069709400e-01
1.157801714174924168e-01,-2.684552401263287646e-01,-1.683576716771081894e-01
1.194695951795474720e-01,-2.683539939623639237e-01,-1.718065429520057585e-01
1.351597652596970289e-01,-2.598301733882887876e-01,-1.798744680397836859e-01
1.513616059294352612e-01,-2.641636648857789704e-01,-1.969647895219899802e-01
1.489379510353043001e-01,-2.812043667153133475e-01,-2.056346111005127875e-01
1.522306868934334978e-01,-2.837999051206110401e-01,-2.103806256531979835e-01
1.621325352049839408e-01,-2.735714159046386817e-01,-2.121443303607579989e-01
1.625368387365851430e-01,-2.793806655692268048e-01,-2.169904074804957228e-01
1.523018147830127733e-01,-2.971295725478909078e-01,-2.199388052347235889e-01
1.546680301307412908e-01,-2.886913684505518218e-01,-2.180872874637942438e-01
1.620204271302326804e-01,-2.794444863286352221e-01,-2.191936710302309910e-01
1.556175130797475548e-01,-2.995422661615640969e-01,-2.271545836120894279e-01
1.454537712237066183e-01,-3.108421454543875972e-01,-2.254966872889648255e-01
1.457191717749183046e-01,-2.889047357500571511e-01,-2.119821507698081975e-01
1.406983649915105328e-01,-2.945859410903099995e-01,-2.118971127906149887e-01
1.251194223702316310e-01,-3.239909789787137062e-01,-2.179496466811454425e-01
1.213337895679180711e-01,-3.247697891000353443e-01,-2.152452887978587026e-01
1.232575041700265661e-01,-3.138094776098679928e-01,-2.089852956435826747e-01
1.110675048145109839e-01,-3.353111371664509455e-01,-2.136565826933595758e-01
9.420499802019004221e-02,-3.549396286397277223e-01,-2.121695595538018175e-01
9.671076404038445040e-02,-3.308327683337923264e-01,-1.976101454226225074e-01
9.902394016119868414e-02,-3.304746533252905238e-01,-1.978383106513984246e-01
7.733684883202568416e-02,-3.656463509175840176e-01,-2.034668572435755773e-01
6.655272309228670025e-02,-3.707681397776571020e-01,-1.981144164812333741e-01
7.925459633970050044e-02,-3.435239859367469895e-01,-1.901747614044510537e-01
7.559647880313705159e-02,-3.464355161991472531e-01,-1.896444973349784568e-01
5.285197258269208609e-02,-3.720346982059541396e-01,-1.884897535813212788e-01
4.473376243284404863e-02,-3.625808647796121553e-01,-1.751242537950277456e-01
5.643836050292468098e-02,-3.395599471844255035e-01,-1.692469511905442814e-01
4.832201876122466794e-02,-3.521424627835785803e-01,-1.700858012379259099e-01
2.175814267784875050e-02,-3.757971982005652301e-01,-1.642082818207561412e-01
1.171533082695142523e-02,-3.700531165306179537e-01,-1.506048879320507627e-01
1.549095545589236275e-02,-3.558313060538686456e-01,-1.430941986648839315e-01
6.844691919403868979e-03,-3.701515006239050054e-01,-1.452730694219288576e-01
-1.490763876920511884e-02,-3.863212659189484421e-01,-1.385898718028668597e-01
