pos_X,pos_Y,pos_Z
3.251417595827168494e-01,-3.284605409467480919e-01,8.985950131477746794e-01
3.251418197184686720e-01,-3.284604892137809040e-01,8.985949531701916682e-01
3.251416690573859514e-01,-3.284606540262264285e-01,8.985949605738146051e-01
3.251570552872113939e-01,-3.284466281665988641e-01,8.985895218248746152e-01
3.252109942283518129e-01,-3.283951382474185055e-01,8.985876449390002296e-01
3.252810590243204736e-01,-3.283204055680928324e-01,8.986001302003734370e-01
3.253586969210856550e-01,-3.282265010962406304e-01,8.986384159629180468e-01
3.254634722276857350e-01,-3.280895126254595451e-01,8.987124475367174181e-01
3.256092685306838375e-01,-3.278854095730768248e-01,8.988357955192283200e-01
3.257824372106608024e-01,-3.276165680592289520e-01,8.990248727488474589e-01
3.259780791916409015e-01,-3.272701314665385497e-01,8.993022691678864700e-01
3.262102637896500124e-01,-3.268202004756461942e-01,8.996825370686778456e-01
3.264842180133423755e-01,-3.262559330432178162e-01,9.001696796671372347e-01
3.267767820658857847e-01,-3.255959662319534154e-01,9.007733929374449611e-01
3.270904861689629683e-01,-3.248279170807757410e-01,9.015181138037507980e-01
3.274509938487243921e-01,-3.239161214159089197e-01,9.024070088503561848e-01
3.278562527594850451e-01,-3.228684103875498757e-01,9.034370218068065173e-01
3.283006038458469722e-01,-3.216856369838894114e-01,9.046040063111155938e-01
3.287718334613519144e-01,-3.203732571878000757e-01,9.059205617806009858e-01
3.292463479782513636e-01,-3.189693841014658582e-01,9.073591170517070204e-01
3.297175667275620281e-01,-3.174777292107354154e-01,9.089219948732777388e-01
3.301863631365788421e-01,-3.158935499630448618e-01,9.106131768241572111e-01
3.306721433775950958e-01,-3.141939326525615139e-01,9.124224254127033529e-01
3.311766603056536251e-01,-3.123849132867824729e-01,9.143406754832753558e-01
3.316806132580049082e-01,-3.104747458632883261e-01,9.163753402015603067e-01
3.321727259312325375e-01,-3.084764051954001496e-01,9.185296756343090951e-01
3.326375699917394346e-01,-3.064104373476144727e-01,9.207830292702375852e-01
3.330614173983497128e-01,-3.043138094962439810e-01,9.231112583666226667e-01
3.334368786559823716e-01,-3.021756117144552278e-01,9.255354649141539491e-01
3.338244116497143255e-01,-2.999225352923338139e-01,9.280480435043148013e-01
3.341982579272735898e-01,-2.975644137857985649e-01,9.306706390386705330e-01
3.344463726286199812e-01,-2.952835985520634310e-01,9.333397717335537580e-01
3.345224758990901215e-01,-2.931370821493516354e-01,9.360598170833775988e-01
3.345676089390000607e-01,-2.909259994914669134e-01,9.388547367207338290e-01
3.346725469991938540e-01,-2.885431607398803444e-01,9.417293614085582298e-01
3.347254235255001653e-01,-2.862015555170060455e-01,9.445823631497524131e-01
3.346331570036006897e-01,-2.839753104826316377e-01,9.474763096583977973e-01
3.345640224827496900e-01,-2.816084756165829761e-01,9.504367207716130084e-01
3.344719118970790883e-01,-2.791903485348249392e-01,9.534401894732111860e-01
3.341912577261586526e-01,-2.770187545005620144e-01,9.563870940763613548e-01
3.338322153787127711e-01,-2.748722148382992669e-01,9.593616364180522771e-01
3.334681484811215513e-01,-2.726173136813184184e-01,9.624123353653705193e-01
3.329863542539574506e-01,-2.705469558422254894e-01,9.653837233896398473e-01
3.324582330640271643e-01,-2.685367783296618294e-01,9.683080585423063935e-01
3.319692197628571484e-01,-2.663841141043329364e-01,9.712798511790863287e-01
3.314027779288676312e-01,-2.643546540510797183e-01,9.741878386118691946e-01
3.307888276185779741e-01,-2.623946093009750236e-01,9.770453374682738223e-01
3.301548743678814346e-01,-2.604024583814066873e-01,9.799200105030656527e-01
3.294058436458889849e-01,-2.585546047560950966e-01,9.827692991506042919e-01
3.286230337923146672e-01,-2.567865776436165093e-01,9.855356224366134121e-01
3.278294271896844969e-01,-2.549885173040216113e-01,9.883129593363441101e-01
3.269065506952579803e-01,-2.533359227187694240e-01,9.910909508134284618e-01
3.259525933300649880e-01,-2.517800700138563830e-01,9.937716042637118052e-01
3.250122151375884338e-01,-2.501744008546736286e-01,9.964546430632141849e-01
3.239650268467724192e-01,-2.487226246259553741e-01,9.991109624118342802e-01
3.228792880521373920e-01,-2.473461896199447285e-01,1.001707216109186893e+00
3.218218719764225355e-01,-2.459011942578121224e-01,1.004305561136216385e+00
3.207030717019286881e-01,-2.445719698105346673e-01,1.006856338743037149e+00
3.195051599288475375e-01,-2.433412866772136918e-01,1.009393698144120055e+00
3.183302633083457400e-01,-2.420830522967137854e-01,1.011902879360526697e+00
3.170919588870191319e-01,-2.409559166662477159e-01,1.014372447902679886e+00
3.157567500163956931e-01,-2.399487584696594622e-01,1.016836412883853846e+00
3.144583169313682758e-01,-2.389126316627165070e-01,1.019256620471862718e+00
3.131623291002059717e-01,-2.379399834975274852e-01,1.021621040685829040e+00
3.117714373473285949e-01,-2.371738766327457504e-01,1.023942903657520276e+00
3.103571191860826084e-01,-2.364212550272050406e-01,1.026280813499921951e+00
3.089849617215472133e-01,-2.356783128985242282e-01,1.028570099475333510e+00
3.075727188475894103e-01,-2.351200966137195203e-01,1.030776063488345162e+00
3.061145194735745978e-01,-2.346081467937932430e-01,1.032991053080635435e+00
3.046848529743448886e-01,-2.340506942595896589e-01,1.035202222750943202e+00
3.032197240235921520e-01,-2.336651332147232640e-01,1.037332633928751413e+00
3.016936101374540491e-01,-2.334368412338561349e-01,1.039420382177780766e+00
3.002071669248571051e-01,-2.330896388825408616e-01,1.041552837351315874e+00
2.987752381825622416e-01,-2.327812022878145981e-01,1.043616229614910074e+00
2.972587933820690642e-01,-2.327252812593163800e-01,1.045617493951835675e+00
2.957403411448830677e-01,-2.326875756796598638e-01,1.047608404838443974e+00
2.943061655558901202e-01,-2.324972310310559620e-01,1.049621273350455519e+00
