or_w,or_x,or_y,or_z
7.633378336018358246e-01,-5.887898893537293898e-02,6.264665375229735433e-01,-1.462473720036740754e-01
7.633377834683112706e-01,-5.887906087928800741e-02,6.264666071806460623e-01,-1.462473063246935434e-01
7.633377957611640063e-01,-5.887886053608365478e-02,6.264665765592267732e-01,-1.462474539902233750e-01
7.633389537806722913e-01,-5.889104278809693949e-02,6.264687939555971807e-01,-1.462270047569145248e-01
7.633477658054720338e-01,-5.892469541406430977e-02,6.264651178090787642e-01,-1.461831894528606846e-01
7.633913422805883586e-01,-5.896324419375332387e-02,6.264285932920152788e-01,-1.460965840510185243e-01
7.635201998609194574e-01,-5.898267667318746188e-02,6.263118573718030602e-01,-1.459157481983693605e-01
7.637739273540251617e-01,-5.900314853576271029e-02,6.260765592104334809e-01,-1.455890049567599986e-01
7.641710506967698269e-01,-5.907471117938510596e-02,6.256975577114437526e-01,-1.451046176039944013e-01
7.647264165651270762e-01,-5.920668530426455994e-02,6.251538825815710076e-01,-1.444669488704212190e-01
7.654687652892179228e-01,-5.943647204152690405e-02,6.244107175173745361e-01,-1.436528141293954841e-01
7.664065130093593581e-01,-5.980263033639948711e-02,6.234588969446741569e-01,-1.426313641602467430e-01
7.675489168349924896e-01,-6.031709604150511939e-02,6.222906586353221803e-01,-1.413677628236593709e-01
7.689034446135544210e-01,-6.095936405064995151e-02,6.208922635622884378e-01,-1.398722482998280281e-01
7.704710377769068419e-01,-6.174591607007411803e-02,6.192513541673163591e-01,-1.381650540389587900e-01
7.722302667086278216e-01,-6.273546299588332598e-02,6.173843041318943792e-01,-1.362398542034972959e-01
7.741673427096690263e-01,-6.390766338336102692e-02,6.152966035740443651e-01,-1.341298835941273915e-01
7.762638578188746363e-01,-6.527290075904922106e-02,6.130025396873511889e-01,-1.318398945976319014e-01
7.785056610899634411e-01,-6.683028709591094796e-02,6.105043346128078419e-01,-1.294106092889215076e-01
7.808696505014063316e-01,-6.853383687948140512e-02,6.078255277389386091e-01,-1.268614597002134803e-01
7.833465250430649007e-01,-7.037582870981039240e-02,6.049700799434992726e-01,-1.242041336249253142e-01
7.859233458141045015e-01,-7.236578246224459332e-02,6.019435468009225465e-01,-1.214563892832168090e-01
7.885807212538262778e-01,-7.453869041886471147e-02,5.987635027587001613e-01,-1.186031089877822853e-01
7.912966181188529902e-01,-7.686810628478232821e-02,5.954486725924168500e-01,-1.156798802635366635e-01
7.940764667088983098e-01,-7.934851187954224117e-02,5.919887632074850581e-01,-1.126751211123661611e-01
7.968923173920766656e-01,-8.195549709832142260e-02,5.884057777534636990e-01,-1.096566080233848661e-01
7.997176093450210077e-01,-8.468327227644317778e-02,5.847257521354539689e-01,-1.066596619611450553e-01
8.025455586816744313e-01,-8.746188775462662712e-02,5.809610495038636246e-01,-1.037077788311255716e-01
8.053820052374770500e-01,-9.031143830484236745e-02,5.770987967965071075e-01,-1.008000420981795542e-01
8.082375683222388085e-01,-9.331612929060000006e-02,5.731279177321773055e-01,-9.781882785411551151e-02
8.111006617495050142e-01,-9.647948852308263490e-02,5.690485937068497924e-01,-9.482153133174062165e-02
8.139404614321369413e-01,-9.958246800776078544e-02,5.649130696903367221e-01,-9.196456383936091328e-02
8.167761326987322823e-01,-1.025561385751107973e-01,5.607049608915622985e-01,-8.926888778212190012e-02
8.195990484847041069e-01,-1.056309967925420368e-01,5.564202258194343997e-01,-8.657958499918586015e-02
8.224022756733911921e-01,-1.088808202493506544e-01,5.520602405759587050e-01,-8.383886165896260734e-02
8.251340119929271300e-01,-1.120689852375485601e-01,5.477206303431845225e-01,-8.121893804247108661e-02
8.278280758335737621e-01,-1.151357763046648303e-01,5.433516720157670621e-01,-7.882506196683426725e-02
8.305035502378739221e-01,-1.183762829636994529e-01,5.389048569560755952e-01,-7.637056909004262539e-02
8.331477557461286487e-01,-1.216657780528839633e-01,5.344089825539470873e-01,-7.395468147203772269e-02
8.357367429775803824e-01,-1.246925207418926040e-01,5.299478719949372030e-01,-7.177133603532825923e-02
8.383154231255713906e-01,-1.277075558582778936e-01,5.254256597114657090e-01,-6.961255377638493613e-02
8.408688759664193491e-01,-1.308428505591395508e-01,5.208330959932510051e-01,-6.747272046252471289e-02
8.433509615058436548e-01,-1.337678306527027294e-01,5.163072633042495863e-01,-6.551437299490117661e-02
8.457862514329104187e-01,-1.366066302784857689e-01,5.117995107194681648e-01,-6.360429449601372187e-02
8.481758869416990976e-01,-1.395821246031149765e-01,5.072553739027438890e-01,-6.169668507083628239e-02
8.504976211046869627e-01,-1.424127201544814481e-01,5.027715479258911824e-01,-5.994317500494072970e-02
8.527736297350574368e-01,-1.451507868518311928e-01,4.983129980220053490e-01,-5.824552778634992795e-02
8.550146857284904867e-01,-1.479071397371328200e-01,4.938333527812464041e-01,-5.658608383890822990e-02
8.572086291923044499e-01,-1.505222449535022766e-01,4.893855996897144567e-01,-5.511945780526764094e-02
8.593648659456237793e-01,-1.530449042844008734e-01,4.849667656002843996e-01,-5.363320533063156009e-02
8.614744169320717182e-01,-1.555729146045424505e-01,4.805536151811762302e-01,-5.222183594337410917e-02
8.635506671432934267e-01,-1.579695788509642707e-01,4.761530043156846914e-01,-5.103110732846484476e-02
8.655918273449886291e-01,-1.602673506032988027e-01,4.717888283002463767e-01,-4.980427948724230197e-02
8.675727169528398841e-01,-1.625811573015242262e-01,4.674570380612030895e-01,-4.867099399654200437e-02
8.695218931366724968e-01,-1.647357167392861088e-01,4.631600353130047032e-01,-4.771375771480524525e-02
8.714364527331492916e-01,-1.668224676682736329e-01,4.588907189975883760e-01,-4.677692964282691157e-02
8.733040301911481063e-01,-1.689316440604768932e-01,4.546389301507779424e-01,-4.588696632246073992e-02
8.751308592877409254e-01,-1.709140072657521769e-01,4.504416699788957867e-01,-4.512962651392238289e-02
8.769448170831553035e-01,-1.728013038444110305e-01,4.462407760243642385e-01,-4.445972327664814150e-02
8.787124474489018677e-01,-1.746813785018281329e-01,4.420748238744233172e-01,-4.382580061401750160e-02
8.804478948798354354e-01,-1.763972081716974616e-01,4.379671685478104259e-01,-4.336229497052581511e-02
8.821721863292255605e-01,-1.780062731198701897e-01,4.338604146266368256e-01,-4.302488834490039021e-02
8.838669596409641782e-01,-1.796059968549151009e-01,4.297712427639741595e-01,-4.263287982179342350e-02
8.855239076287513278e-01,-1.810837814375363397e-01,4.257518955849090569e-01,-4.232489248711227003e-02
8.871669504481032309e-01,-1.823135761706781433e-01,4.217973053767128389e-01,-4.223263138161258839e-02
8.888070710128473939e-01,-1.834817480283159052e-01,4.178226057403605642e-01,-4.219844535491978216e-02
8.904136136429269266e-01,-1.845526185814207465e-01,4.139108155061896333e-01,-4.221095143545350314e-02
8.919930798378492565e-01,-1.853828829504890752e-01,4.101037778861465477e-01,-4.238423756378871532e-02
8.935727329660634322e-01,-1.861446922863062292e-01,4.062781924677715262e-01,-4.261402067767381535e-02
8.951232226038290385e-01,-1.868978602561666424e-01,4.024742210580567470e-01,-4.287315676169423107e-02
8.966481108289042767e-01,-1.874366739581890817e-01,3.987691148147785025e-01,-4.327645632773132606e-02
8.981657067336168421e-01,-1.877849661121444580e-01,3.951149527675102968e-01,-4.381031670156464164e-02
8.996768504715927373e-01,-1.881743713611885860e-01,3.914179593440323957e-01,-4.431649570182890491e-02
9.011555891499289928e-01,-1.884236001203561106e-01,3.878165033691168273e-01,-4.487216036787408657e-02
9.026166712766541256e-01,-1.883599996139492527e-01,3.843362020368661924e-01,-4.570928880175905568e-02
9.040711710221923658e-01,-1.882333956059798474e-01,3.808620614166837726e-01,-4.655745567187800221e-02
9.055095428491849452e-01,-1.881581822602666487e-01,3.773717783877058585e-01,-4.732343113165887044e-02
9.069068223400749140e-01,-1.878489847101111054e-01,3.740377523940225379e-01,-4.825488908324407356e-02
9.082984521519296139e-01,-1.872978577200945238e-01,3.707779565203044303e-01,-4.936741101677879356e-02
9.096756542650016319e-01,-1.867976531030231813e-01,3.675007534740433179e-01,-5.039878003240188392e-02
9.110247645770733760e-01,-1.862873350485414747e-01,3.642644637183641843e-01,-5.140338120954062590e-02
9.123465384637425846e-01,-1.855197360500456527e-01,3.611648194383261790e-01,-5.259462414761861826e-02
9.136601537104421800e-01,-1.846397293238645487e-01,3.580941329565609510e-01,-5.386915461662503124e-02
9.149488973878279197e-01,-1.838086359490046229e-01,3.550462120302703140e-01,-5.500079856075262841e-02
9.162090446742924277e-01,-1.828806511323727291e-01,3.520874393779718781e-01,-5.612565305350857708e-02
9.174488541284464560e-01,-1.817718579624053865e-01,3.492099406527368610e-01,-5.743700079746227177e-02
9.186699553876160884e-01,-1.806267657849415509e-01,3.463668634172936134e-01,-5.873227797943254835e-02
9.198607936875730084e-01,-1.795147661137994899e-01,3.435756919881286509e-01,-5.988583186743566544e-02
9.210090073968144608e-01,-1.782809842658011346e-01,3.409325473947264484e-01,-6.101882553847135654e-02
9.221462860584422883e-01,-1.768756111160811884e-01,3.383583584192597082e-01,-6.224842639584020343e-02
9.232614271712368259e-01,-1.754621042846024603e-01,3.358173784922272587e-01,-6.346712030932509518e-02
