pure_target_joint_0,pure_target_joint_1,pure_target_joint_2,pure_target_joint_3,pure_target_joint_4,pure_target_joint_5,pure_target_joint_6,target_joint_0,target_joint_1,target_joint_2,target_joint_3,target_joint_4,target_joint_5,target_joint_6,pos_joint_0,pos_joint_1,pos_joint_2,pos_joint_3,pos_joint_4,pos_joint_5,pos_joint_6,vel_joint_0,vel_joint_1,vel_joint_2,vel_joint_3,vel_joint_4,vel_joint_5,vel_joint_6,vel_smooth_joint_0,vel_smooth_joint_1,vel_smooth_joint_2,vel_smooth_joint_3,vel_smooth_joint_4,vel_smooth_joint_5,vel_smooth_joint_6,ee_pos_x,ee_pos_y,ee_pos_z,ee_or_w,ee_or_x,ee_or_y,ee_or_z,ee_vel_x,ee_vel_y,ee_vel_z,ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz,action_0,action_1,action_2,action_3,action_4,action_5,action_6,command_published
2.59043,-1.68165,1.69916,1.06959,1.45519,-1.36277,-2.84776,-11.7193,-14.6291,6.33268,1.07548,-12.5989,11.4993,-6.61833,2.65011,-1.60869,1.77358,1.00329,1.42833,-1.42078,-2.85378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70001,8.39906e-05,0.564334,-0.382514,4.22519e-05,0.000140214,0.92395,0,0,0,2.98651,-0.740903,0.900896,-3.22791,0.313294,3.5525,-3.31442,0.314968,3.98464,-0.596813,-0.729578,-0.744216,0.662994,0.268589,0.580076,0.0602527,1
2.59075,-1.68172,1.69924,1.06941,1.45661,-1.36308,-2.84667,-11.3747,-14.7429,6.37368,1.07643,-12.5186,11.2551,-6.75024,2.65011,-1.60869,1.77358,1.00329,1.42833,-1.42078,-2.85378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70001,8.39906e-05,0.564334,-0.382514,4.22519e-05,0.000140214,0.92395,0,0,0,2.95427,-0.737813,0.93545,-3.01271,0.288766,3.22822,-3.25408,0.309727,3.83335,-0.593648,-0.73026,-0.743448,0.661209,0.282778,0.576964,0.0711208,1
2.59081,-1.6816,1.6993,1.06923,1.45805,-1.36339,-2.84519,-11.1234,-14.814,6.39742,1.07712,-12.4501,11.0855,-6.83596,2.65011,-1.60869,1.77358,1.00329,1.42833,-1.42078,-2.85378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70001,8.39906e-05,0.564334,-0.382514,4.22519e-05,0.000140214,0.92395,0,0,0,2.92209,-0.734777,0.96903,-3.14961,0.297184,3.28715,-3.23318,0.307219,3.72411,-0.593026,-0.72914,-0.742875,0.659382,0.297185,0.573843,0.0859248,1
2.59052,-1.68129,1.69928,1.06904,1.45912,-1.3637,-2.84339,-11.0374,-14.8176,6.39368,1.07733,-12.4092,11.0423,-6.84632,2.65011,-1.60869,1.77358,1.00329,1.42833,-1.42078,-2.85378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70001,8.39906e-05,0.564334,-0.382514,4.22519e-05,0.000140214,0.92395,0,0,0,2.8899,-0.731864,1.0016,-3.37152,0.30506,3.41134,-3.26085,0.306787,3.66156,-0.595963,-0.726044,-0.743051,0.657455,0.307904,0.570812,0.103934,1
2.59069,-1.68129,1.69929,1.06888,1.45998,-1.36407,-2.84205,-10.7718,-14.9023,6.42172,1.07801,-12.3453,10.8569,-6.94274,2.65011,-1.60869,1.77358,1.00329,1.42833,-1.42078,-2.85378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70001,8.39906e-05,0.564334,-0.382514,4.22519e-05,0.000140214,0.92395,0,0,0,2.85772,-0.728915,1.03319,-3.07518,0.281805,3.01884,-3.22372,0.30179,3.53301,-0.59424,-0.726029,-0.742935,0.655887,0.316507,0.567103,0.117317,1
2.59032,-1.68096,1.69926,1.06869,1.46115,-1.36433,-2.84035,-10.7224,-14.8904,6.41271,1.07814,-12.3097,10.8414,-6.93767,2.65011,-1.60869,1.77358,1.00329,1.42833,-1.42078,-2.85378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70001,8.39906e-05,0.564334,-0.382514,4.22519e-05,0.000140214,0.92395,0,0,0,2.82554,-0.725982,1.06383,-3.4424,0.313777,3.27812,-3.26745,0.304188,3.48204,-0.597981,-0.722663,-0.743232,0.654014,0.328228,0.564448,0.134341,1
2.59066,-1.68108,1.69928,1.06854,1.4618,-1.36476,-2.83934,-10.4108,-14.9996,6.45043,1.07895,-12.2425,10.6166,-7.05974,2.65011,-1.60869,1.77358,1.00329,1.42833,-1.42078,-2.85378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70001,8.39906e-05,0.564334,-0.382514,4.22519e-05,0.000140214,0.92395,0,0,0,2.79337,-0.723023,1.09355,-2.93587,0.270077,2.71252,-3.20114,0.297366,3.32813,-0.594559,-0.723955,-0.743035,0.652457,0.334744,0.560134,0.144397,1
2.58999,-1.68055,1.69924,1.06833,1.46322,-1.36491,-2.83771,-10.5066,-14.9264,6.41913,1.07871,-12.2287,10.7127,-6.99042,2.65011,-1.60869,1.77358,1.00329,1.42833,-1.42078,-2.85378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70001,8.39906e-05,0.564334,-0.382514,4.22519e-05,0.000140214,0.92395,0,0,0,2.76125,-0.720036,1.12226,-3.67142,0.341306,3.28085,-3.29519,0.306154,3.31868,-0.601278,-0.718609,-0.743424,0.650383,0.348904,0.558702,0.16071,1
2.58944,-1.68006,1.69923,1.06813,1.4646,-1.36499,-2.83649,-10.5948,-14.8617,6.39268,1.07851,-12.2182,10.7994,-6.92968,2.65011,-1.60869,1.77358,1.00329,1.42833,-1.42078,-2.85378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70001,8.39906e-05,0.564334,-0.382514,4.22519e-05,0.000140214,0.92395,0,0,0,2.72911,-0.716917,1.14997,-3.6952,0.358628,3.18595,-3.37519,0.316649,3.29213,-0.60676,-0.713669,-0.743575,0.648415,0.36271,0.557898,0.172918,1
2.5902,-1.68052,1.69929,1.06802,1.46495,-1.36547,-2.83617,-10.1416,-15.0393,6.45771,1.07971,-12.136,10.4585,-7.1245,2.65011,-1.60869,1.77358,1.00329,1.42833,-1.42078,-2.85378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70001,8.39906e-05,0.564334,-0.382514,4.22519e-05,0.000140214,0.92395,0,0,0,2.69702,-0.713775,1.17664,-2.65952,0.260384,2.21014,-3.23206,0.305396,3.07573,-0.599107,-0.718332,-0.742947,0.647254,0.366166,0.553063,0.17613,1
2.59013,-1.68041,1.6993,1.06783,1.46592,-1.36571,-2.83538,-10.0371,-15.0621,6.4643,1.08001,-12.1006,10.3915,-7.15645,2.65011,-1.60869,1.77358,1.00329,1.42833,-1.42078,-2.85378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70001,8.39906e-05,0.564334,-0.382514,4.22519e-05,0.000140214,0.92395,0,0,0,2.66488,-0.710565,1.20227,-3.22753,0.322401,2.57392,-3.23115,0.308797,2.97537,-0.599816,-0.717162,-0.742876,0.645408,0.375946,0.550641,0.18402,1
2.5901,-1.68031,1.6993,1.06765,1.46676,-1.36596,-2.83461,-9.92701,-15.0891,6.47229,1.08031,-12.0662,10.3193,-7.19171,2.65011,-1.60869,1.77358,1.00329,1.42833,-1.42078,-2.85378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70001,8.39906e-05,0.564334,-0.382514,4.22519e-05,0.000140214,0.92395,0,0,0,2.63277,-0.707465,1.22685,-3.23223,0.312039,2.47377,-3.23137,0.309445,2.87505,-0.60015,-0.716194,-0.742788,0.643618,0.384313,0.548179,0.191714,1
2.59017,-1.68028,1.69932,1.06749,1.46742,-1.36623,-2.83391,-9.78101,-15.1336,6.48675,1.08069,-12.0285,10.2181,-7.24449,2.65011,-1.60869,1.77358,1.00329,1.42833,-1.42078,-2.85378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70001,8.39906e-05,0.564334,-0.382514,4.22519e-05,0.000140214,0.92395,0,0,0,2.6007,-0.704483,1.25042,-3.1666,0.294432,2.32729,-3.21842,0.306443,2.7655,-0.599418,-0.715947,-0.742624,0.641977,0.390935,0.545448,0.198748,1
2.59059,-1.68049,1.69936,1.06738,1.4677,-1.3666,-2.83341,-9.50268,-15.2389,6.52417,1.0814,-11.9749,10.0119,-7.36005,2.65011,-1.60869,1.77358,1.00329,1.42833,-1.42078,-2.85378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70001,8.39906e-05,0.564334,-0.382514,4.22519e-05,0.000140214,0.92395,0,0,0,2.5685,-0.701649,1.27304,-2.85756,0.251495,2.00823,-3.14624,0.295453,2.61404,-0.595208,-0.718032,-0.742217,0.640885,0.393727,0.541774,0.203753,1
2.58974,-1.67984,1.6993,1.06711,1.46905,-1.36662,-2.83231,-9.75047,-15.1101,6.47323,1.08076,-11.9907,10.2184,-7.23079,2.65011,-1.60869,1.77358,1.00329,1.42833,-1.42078,-2.85378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70001,8.39906e-05,0.564334,-0.382514,4.22519e-05,0.000140214,0.92395,0,0,0,2.53641,-0.698509,1.29472,-3.8605,0.37771,2.60731,-3.2891,0.311904,2.6127,-0.60378,-0.711507,-0.742808,0.638154,0.407254,0.541616,0.214709,1
2.58965,-1.67974,1.69931,1.06695,1.46985,-1.36688,-2.8316,-9.66773,-15.1266,6.47739,1.081,-11.961,10.1662,-7.25507,2.65011,-1.60869,1.77358,1.00329,1.42833,-1.42078,-2.85378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70001,8.39906e-05,0.564334,-0.382514,4.22519e-05,0.000140214,0.92395,0,0,0,2.50423,-0.695356,1.31547,-3.24375,0.317954,2.09202,-3.28003,0.313114,2.50856,-0.6046,-0.710458,-0.742695,0.636565,0.415182,0.539002,0.221848,1
2.58964,-1.67968,1.69933,1.0668,1.47052,-1.36716,-2.83093,-9.56196,-15.1544,6.48572,1.08129,-11.9293,10.0952,-7.29071,2.65011,-1.60869,1.77358,1.00329,1.42833,-1.42078,-2.85378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70001,8.39906e-05,0.564334,-0.382514,4.22519e-05,0.000140214,0.92395,0,0,0,2.47206,-0.692287,1.33519,-3.20047,0.305296,1.96231,-3.26411,0.311551,2.39931,-0.604739,-0.709925,-0.742544,0.63506,0.421897,0.536215,0.228492,1
2.58969,-1.6797,1.69935,1.06665,1.47113,-1.36746,-2.83037,-9.42912,-15.1947,6.49879,1.08166,-11.8941,10.0021,-7.3399,2.65011,-1.60869,1.77358,1.00329,1.42833,-1.42078,-2.85378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70001,8.39906e-05,0.564334,-0.382514,4.22519e-05,0.000140214,0.92395,0,0,0,2.43985,-0.689196,1.35382,-3.11931,0.299338,1.80408,-3.23515,0.309108,2.28026,-0.604209,-0.710072,-0.742367,0.633559,0.428005,0.533145,0.234156,1
