pure_target_joint_0,pure_target_joint_1,pure_target_joint_2,pure_target_joint_3,pure_target_joint_4,pure_target_joint_5,pure_target_joint_6,target_joint_0,target_joint_1,target_joint_2,target_joint_3,target_joint_4,target_joint_5,target_joint_6,pos_joint_0,pos_joint_1,pos_joint_2,pos_joint_3,pos_joint_4,pos_joint_5,pos_joint_6,vel_joint_0,vel_joint_1,vel_joint_2,vel_joint_3,vel_joint_4,vel_joint_5,vel_joint_6,vel_smooth_joint_0,vel_smooth_joint_1,vel_smooth_joint_2,vel_smooth_joint_3,vel_smooth_joint_4,vel_smooth_joint_5,vel_smooth_joint_6,ee_pos_x,ee_pos_y,ee_pos_z,ee_or_w,ee_or_x,ee_or_y,ee_or_z,eep_vel_x,eep_vel_y,eep_vel_z,ee_vel_offset_x,ee_vel_offset_y,ee_vel_offset_z,ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz,action_0,action_1,action_2,action_3,action_4,action_5,action_6,command_published
1.82582,-1.06732,-1.77995,-1.05799,2.00068,1.19139,-0.989121,1.82582,-1.06732,-1.77995,-1.05799,2.00068,1.19139,-0.989121,1.78088,-1.07195,-1.81515,-1.11971,1.93712,1.11684,-0.916279,2.39552e-05,0,0,0,0,0,0,2.39552e-05,0,0,0,0,0,0,0.533606,-0.455514,0.692008,0.572515,0.178242,0.150803,0.785948,1.09484e-05,1.22779e-05,0,1.09117e-05,1.27823e-05,0,2.97787,-0.525213,0.136302,-3.79095,0.120145,5.20642,-3.79095,-0.0654821,5.00642,0.449438,0.0462576,0.351984,0.617168,0.635551,0.74553,-0.728418,1
1.82812,-1.06777,-1.78298,-1.05674,2.00119,1.19001,-0.98748,1.82812,-1.06777,-1.78298,-1.05674,2.00119,1.19001,-0.98748,1.78088,-1.07195,-1.81515,-1.11971,1.93712,1.11684,-0.916279,-2.39771e-05,2.39771e-05,-1.19776e-05,0,-3.83284e-05,2.39552e-05,2.39771e-05,-2.39771e-05,2.39771e-05,-1.19776e-05,0,-3.83284e-05,2.39552e-05,2.39771e-05,0.533606,-0.455514,0.692008,0.572515,0.178242,0.150803,0.785948,-1.32093e-05,-2.15183e-06,9.46882e-06,-1.34149e-05,1.70912e-07,9.4874e-06,2.94168,-0.523399,0.18969,-3.61984,0.181401,5.33876,-3.61984,-0.0110722,5.13876,0.47242,0.0417427,0.321666,0.629703,0.640665,0.731744,-0.712012,1
1.81998,-1.06798,-1.79773,-1.0572,2.0015,1.1893,-0.986271,1.81998,-1.06798,-1.79773,-1.0572,2.0015,1.1893,-0.986271,1.78088,-1.07196,-1.81523,-1.11982,1.93703,1.11671,-0.916148,0.000359547,-0.00221712,-0.0158675,-0.0221953,-0.0180055,-0.0265337,0.0261502,0.000359547,-0.00221712,-0.0158675,-0.0221953,-0.0180055,-0.0265337,0.0261502,0.533657,-0.455485,0.691933,0.572433,0.178348,0.150887,0.785968,0.0079615,0.00522611,-0.0139197,0.01025,0.00565667,-0.0150996,2.90427,-0.520669,0.243648,-3.741,0.273025,5.39588,-3.741,0.0593002,5.19588,0.391019,0.0397245,0.174928,0.62614,0.64469,0.725933,-0.701229,1
1.81112,-1.07078,-1.84191,-1.07494,2.00262,1.18236,-0.979126,1.81112,-1.07078,-1.84191,-1.07494,2.00262,1.18236,-0.979126,1.78092,-1.07198,-1.81674,-1.12158,1.93447,1.11387,-0.91304,0.00375115,0.00438632,-0.19222,-0.226388,-0.355643,-0.382043,0.42086,0.00375115,0.00438632,-0.19222,-0.226388,-0.355643,-0.382043,0.42086,0.53464,-0.454904,0.690634,0.570833,0.180303,0.152876,0.786301,0.0979075,0.0692016,-0.147834,0.128477,0.0795574,-0.164002,2.86806,-0.517993,0.295865,-3.62005,0.267607,5.22163,-3.62005,0.132427,5.02163,0.302052,0.0119745,-0.25175,0.466493,0.68156,0.684807,-0.660865,1
1.7877,-1.0594,-1.85318,-1.07629,1.99822,1.1785,-0.967145,1.7877,-1.0594,-1.85318,-1.07629,1.99822,1.1785,-0.967145,1.78016,-1.07107,-1.818,-1.12412,1.93097,1.11058,-0.909487,-0.120487,0.121158,-0.0799569,-0.252394,-0.2587,-0.219534,0.226413,-0.120487,0.121158,-0.0799569,-0.252394,-0.2587,-0.219534,0.226413,0.535408,-0.453989,0.689693,0.569186,0.18214,0.155594,0.786538,0.0116887,0.0677986,-0.0392729,0.0303003,0.0795866,-0.0495191,2.8308,-0.514854,0.346645,-3.72655,0.313884,5.07807,-3.72655,0.200806,4.87807,0.0754213,0.116776,-0.351842,0.478338,0.672477,0.679156,-0.576581,1
1.70477,-1.04084,-1.79632,-1.05374,2.00446,1.17733,-0.983324,1.70477,-1.04084,-1.79632,-1.05374,2.00446,1.17733,-0.983324,1.77751,-1.06995,-1.81696,-1.12632,1.93583,1.11578,-0.916181,-0.297106,0.0877345,0.165558,-0.210462,0.767491,0.795986,-1.01568,-0.297106,0.0877345,0.165558,-0.210462,0.767491,0.795986,-1.01568,0.533451,-0.454404,0.690676,0.571774,0.179811,0.15347,0.785614,-0.225606,-0.0659179,0.115677,-0.268161,-0.0830441,0.138306,2.79481,-0.512429,0.396188,-3.59867,0.242466,4.95423,-3.59867,0.243145,4.75423,-0.727322,0.291161,0.206436,0.725871,0.686271,0.615446,-0.671428,1
1.69412,-1.0467,-1.75813,-1.04989,2.01399,1.19364,-1.0069,1.69412,-1.0467,-1.75813,-1.04989,2.01399,1.19364,-1.0069,1.77521,-1.07076,-1.81342,-1.12601,1.9512,1.13076,-0.93489,-0.188448,-0.144023,0.405741,0.150147,1.76966,1.70749,-2.0837,-0.188448,-0.144023,0.405741,0.150147,1.76966,1.70749,-2.0837,0.529231,-0.456706,0.693128,0.578894,0.173151,0.144488,0.783597,-0.362096,-0.234172,0.22187,-0.467679,-0.288015,0.274984,2.75873,-0.510274,0.444928,-3.60873,0.215465,4.87401,-3.60873,0.259178,4.67402,-0.810843,0.240588,0.552903,0.761226,0.627913,0.6288,-0.720131,1
1.69197,-1.03717,-1.75323,-1.04382,2.02876,1.21163,-1.02661,1.69197,-1.03717,-1.75323,-1.04382,2.02876,1.21163,-1.02661,1.77536,-1.07406,-1.80958,-1.1203,1.97204,1.14892,-0.95491,0.0989874,-0.377854,0.353011,0.69858,2.10275,1.78271,-1.86087,0.0989874,-0.377854,0.353011,0.69858,2.10275,1.78271,-1.86087,0.524542,-0.461172,0.695866,0.58707,0.16565,0.130901,0.78152,-0.325995,-0.402042,0.199943,-0.44813,-0.479541,0.25613,2.72219,-0.507969,0.49255,-3.65348,0.230503,4.76223,-3.65348,0.25943,4.56223,-0.833915,0.36889,0.563571,0.764837,0.567223,0.627116,-0.716948,1
1.69503,-1.02977,-1.76288,-1.03327,2.04608,1.21769,-1.04082,1.69503,-1.02977,-1.76288,-1.03327,2.04608,1.21769,-1.04082,1.77867,-1.07752,-1.80765,-1.11018,1.98983,1.16347,-0.968664,0.391084,-0.305423,0.118485,1.1022,1.64548,1.36266,-1.25343,0.391084,-0.305423,0.118485,1.1022,1.64548,1.36266,-1.25343,0.521273,-0.465798,0.698407,0.593595,0.159555,0.118603,0.779821,-0.19437,-0.387681,0.211985,-0.296016,-0.449837,0.254692,2.68578,-0.505703,0.538803,-3.64101,0.226676,4.62526,-3.64101,0.248299,4.42526,-0.836377,0.477528,0.447674,0.769092,0.562443,0.542268,-0.721518,1
1.6991,-1.02551,-1.76889,-1.02025,2.05861,1.23068,-1.05088,1.6991,-1.02551,-1.76889,-1.02025,2.05861,1.23068,-1.05088,1.78295,-1.07848,-1.80867,-1.09705,2.00292,1.17533,-0.980225,0.419486,-0.0169213,-0.15977,1.38562,1.21314,1.14341,-1.14846,0.419486,-0.0169213,-0.15977,1.38562,1.21314,1.14341,-1.14846,0.518509,-0.470112,0.70162,0.600882,0.153518,0.109842,0.776729,-0.200947,-0.392267,0.320044,-0.287904,-0.429972,0.35417,2.64938,-0.503147,0.584172,-3.64025,0.255543,4.53689,-3.64025,0.24035,4.33689,-0.838484,0.529709,0.397778,0.767925,0.556924,0.553563,-0.706522,1
