or_w,or_x,or_y,or_z
7.664211392402648926e-01,-4.621870815753936768e-02,6.378948688507080078e-01,-5.960348248481750488e-02
7.664211392402648926e-01,-4.621874913573265076e-02,6.378948688507080078e-01,-5.960346013307571411e-02
7.664211392402648926e-01,-4.621876776218414307e-02,6.378949284553527832e-01,-5.960341915488243103e-02
7.664211988449096680e-01,-4.621856287121772766e-02,6.378948688507080078e-01,-5.960353836417198181e-02
7.662299275398254395e-01,-4.823014140129089355e-02,6.376838088035583496e-01,-6.264935433864593506e-02
7.666789889335632324e-01,-4.960121959447860718e-02,6.372899413108825684e-01,-6.003854051232337952e-02
7.678176164627075195e-01,-5.069778487086296082e-02,6.363504528999328613e-01,-5.425792559981346130e-02
7.694756388664245605e-01,-5.132985860109329224e-02,6.349915266036987305e-01,-4.536802694201469421e-02
7.713539004325866699e-01,-5.153652280569076538e-02,6.334131360054016113e-01,-3.383710980415344238e-02
7.732697725296020508e-01,-5.144192278385162354e-02,6.316645145416259766e-01,-2.018780633807182312e-02
7.752076983451843262e-01,-5.097391828894615173e-02,6.296278238296508789e-01,-4.848705139011144638e-03
7.769721150398254395e-01,-4.891514033079147339e-02,6.275355219841003418e-01,1.099271234124898911e-02
7.780576944351196289e-01,-4.606069251894950867e-02,6.259756684303283691e-01,2.567302621901035309e-02
7.784943580627441406e-01,-4.322097450494766235e-02,6.250168085098266602e-01,3.784845024347305298e-02
7.783998847007751465e-01,-4.064226523041725159e-02,6.247136592864990234e-01,4.663328826427459717e-02
7.778748273849487305e-01,-3.878233954310417175e-02,6.250613927841186523e-01,5.200909078121185303e-02
7.769999504089355469e-01,-3.749749436974525452e-02,6.260617971420288086e-01,5.395942181348800659e-02
7.761163711547851562e-01,-3.721324726939201355e-02,6.271818280220031738e-01,5.386555567383766174e-02
7.758064866065979004e-01,-3.872736543416976929e-02,6.274217367172241211e-01,5.446487292647361755e-02
7.761780023574829102e-01,-4.084943607449531555e-02,6.265352368354797363e-01,5.772873014211654663e-02
7.771489620208740234e-01,-4.324906319379806519e-02,6.245656013488769531e-01,6.392832845449447632e-02
7.786241173744201660e-01,-4.581001773476600647e-02,6.215417385101318359e-01,7.301913201808929443e-02
7.804061770439147949e-01,-4.830802977085113525e-02,6.176279187202453613e-01,8.466613292694091797e-02
7.823156714439392090e-01,-5.087300390005111694e-02,6.129729747772216797e-01,9.827630221843719482e-02
7.841979265213012695e-01,-5.376891791820526123e-02,6.076815128326416016e-01,1.134271100163459778e-01
7.859372496604919434e-01,-5.678382143378257751e-02,6.018581390380859375e-01,1.297883093357086182e-01
7.874800562858581543e-01,-5.951909720897674561e-02,5.956649780273437500e-01,1.466829478740692139e-01
7.885025143623352051e-01,-6.192008778452873230e-02,5.896814465522766113e-01,1.634181141853332520e-01
7.890778779983520508e-01,-6.420759111642837524e-02,5.840349793434143066e-01,1.792670488357543945e-01
7.893810272216796875e-01,-6.668300181627273560e-02,5.787649750709533691e-01,1.935511827468872070e-01
7.896223664283752441e-01,-6.955387443304061890e-02,5.737839341163635254e-01,2.059872448444366455e-01
7.897481322288513184e-01,-7.331490516662597656e-02,5.689108967781066895e-01,2.174010425806045532e-01
7.896722555160522461e-01,-7.765399664640426636e-02,5.639926791191101074e-01,2.286917120218276978e-01
7.892753481864929199e-01,-8.263761550188064575e-02,5.588668584823608398e-01,2.405894398689270020e-01
7.885177731513977051e-01,-8.756980299949645996e-02,5.535977482795715332e-01,2.531813979148864746e-01
7.873709797859191895e-01,-9.250380843877792358e-02,5.482685565948486328e-01,2.662546038627624512e-01
7.860621809959411621e-01,-9.736655652523040771e-02,5.427385568618774414e-01,2.793937623500823975e-01
7.847391366958618164e-01,-1.022649705410003662e-01,5.369781255722045898e-01,2.921999692916870117e-01
7.834888100624084473e-01,-1.075055897235870361e-01,5.309723019599914551e-01,3.043947815895080566e-01
7.823767066001892090e-01,-1.128763779997825623e-01,5.247771739959716797e-01,3.158394694328308105e-01
7.810957431793212891e-01,-1.183765232563018799e-01,5.185484886169433594e-01,3.270838856697082520e-01
7.794805765151977539e-01,-1.239253729581832886e-01,5.123192667961120605e-01,3.384989202022552490e-01
7.774689197540283203e-01,-1.296293437480926514e-01,5.061327815055847168e-01,3.500969707965850830e-01
7.750182151794433594e-01,-1.354291588068008423e-01,4.999682605266571045e-01,3.619908988475799561e-01
7.721591591835021973e-01,-1.412443667650222778e-01,4.938299655914306641e-01,3.741018176078796387e-01
7.690231800079345703e-01,-1.470997482538223267e-01,4.877721369266510010e-01,3.860613107681274414e-01
7.657681703567504883e-01,-1.530068963766098022e-01,4.816744923591613770e-01,3.977155685424804688e-01
7.624920010566711426e-01,-1.590885967016220093e-01,4.754398167133331299e-01,4.089666604995727539e-01
7.592199444770812988e-01,-1.653425544500350952e-01,4.690850973129272461e-01,4.197690486907958984e-01
7.558069825172424316e-01,-1.716432124376296997e-01,4.626854658126831055e-01,4.303679764270782471e-01
7.521494626998901367e-01,-1.778876781463623047e-01,4.562870264053344727e-01,4.409414231777191162e-01
7.480962276458740234e-01,-1.842879801988601685e-01,4.498917162418365479e-01,4.516496360301971436e-01
7.436180114746093750e-01,-1.908353418111801147e-01,4.435504376888275146e-01,4.624685347080230713e-01
7.389246225357055664e-01,-1.973483115434646606e-01,4.372295439243316650e-01,4.731536805629730225e-01
7.340556979179382324e-01,-2.041249722242355347e-01,4.308419823646545410e-01,4.836014807224273682e-01
7.292026877403259277e-01,-2.108768671751022339e-01,4.244641661643981934e-01,4.935834109783172607e-01
7.244349718093872070e-01,-2.176094949245452881e-01,4.180528521537780762e-01,5.030624866485595703e-01
7.195382118225097656e-01,-2.244604676961898804e-01,4.116433858871459961e-01,5.122811198234558105e-01
7.143757939338684082e-01,-2.311926484107971191e-01,4.053766727447509766e-01,5.214278101921081543e-01
7.088143229484558105e-01,-2.380095273256301880e-01,3.991302251815795898e-01,5.306870341300964355e-01
7.028321623802185059e-01,-2.449308633804321289e-01,3.929344117641448975e-01,5.400355458259582520e-01
6.965677142143249512e-01,-2.517101764678955078e-01,3.868563473224639893e-01,5.493428111076354980e-01
6.901773810386657715e-01,-2.584531009197235107e-01,3.807474672794342041e-01,5.584697723388671875e-01
6.838282346725463867e-01,-2.647868990898132324e-01,3.747406005859375000e-01,5.673062205314636230e-01
