pure_target_joint_0,pure_target_joint_1,pure_target_joint_2,pure_target_joint_3,pure_target_joint_4,pure_target_joint_5,pure_target_joint_6,target_joint_0,target_joint_1,target_joint_2,target_joint_3,target_joint_4,target_joint_5,target_joint_6,pos_joint_0,pos_joint_1,pos_joint_2,pos_joint_3,pos_joint_4,pos_joint_5,pos_joint_6,vel_joint_0,vel_joint_1,vel_joint_2,vel_joint_3,vel_joint_4,vel_joint_5,vel_joint_6,vel_smooth_joint_0,vel_smooth_joint_1,vel_smooth_joint_2,vel_smooth_joint_3,vel_smooth_joint_4,vel_smooth_joint_5,vel_smooth_joint_6,ee_pos_x,ee_pos_y,ee_pos_z,ee_or_w,ee_or_x,ee_or_y,ee_or_z,eep_vel_x,eep_vel_y,eep_vel_z,ee_vel_offset_x,ee_vel_offset_y,ee_vel_offset_z,ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz,action_0,action_1,action_2,action_3,action_4,action_5,action_6,command_published
1.71984,-0.991871,-1.85921,-1.17059,1.98359,1.05558,-0.942029,1.71984,-0.991871,-1.85921,-1.17059,1.98359,1.05558,-0.942029,1.78097,-1.07177,-1.81827,-1.11967,1.9374,1.11678,-0.916296,1.19994e-05,0,1.19776e-05,0,1.91642e-05,-2.39771e-05,-2.39771e-05,1.19994e-05,0,1.19776e-05,0,1.91642e-05,-2.39771e-05,-2.39771e-05,0.54458,-0.455291,0.711861,0.572936,0.179233,0.151604,0.785262,6.83315e-06,5.33443e-06,3.40864e-06,7.20957e-06,4.05311e-06,3.26319e-06,2.98104,-0.486041,0.252991,-3.36483,0.183666,4.92651,-3.36483,0.116324,4.92651,-0.611239,0.798954,-0.409416,-0.509236,0.461879,-0.612001,-0.257328,1
1.72423,-0.988758,-1.8454,-1.15467,1.99549,1.05653,-0.950295,1.72423,-0.988758,-1.8454,-1.15467,1.99549,1.05653,-0.950295,1.78097,-1.07177,-1.81827,-1.11967,1.9374,1.11678,-0.916296,0,2.39771e-05,4.79323e-05,5.99099e-05,3.83633e-05,0,0,0,2.39771e-05,4.79323e-05,5.99099e-05,3.83633e-05,0,0,0.54458,-0.455291,0.711861,0.572936,0.179233,0.151604,0.785262,-1.446e-05,-9.17405e-06,4.54489e-05,-1.98623e-05,-1.08858e-05,4.82757e-05,2.94795,-0.48443,0.303242,-3.30968,0.16109,5.02513,-3.30968,0.139482,5.02513,-0.567361,0.830085,-0.271312,-0.35001,0.580872,-0.602495,-0.339982,1
1.72819,-0.990474,-1.85888,-1.15745,1.9992,1.06243,-0.955409,1.72819,-0.990474,-1.85888,-1.15745,1.9992,1.06243,-0.955409,1.78096,-1.07173,-1.81831,-1.11981,1.9374,1.11678,-0.916297,0.000778982,0.00485373,-0.0143215,-0.0306205,-0.000134219,-0.000743027,-5.99317e-05,0.000778982,0.00485373,-0.0143215,-0.0306205,-0.000134219,-0.000743027,-5.99317e-05,0.544606,-0.455235,0.711831,0.572894,0.179259,0.151652,0.785277,0.00559554,0.0100869,-0.00974917,0.00726163,0.0109007,-0.0106317,2.91475,-0.482949,0.353029,-3.31957,0.148082,4.97872,-3.31957,0.157439,4.97872,-0.52771,0.812541,-0.405643,-0.376479,0.618034,-0.543541,-0.391124,1
1.7222,-0.990441,-1.86382,-1.15987,1.99783,1.0597,-0.954711,1.7222,-0.990441,-1.86382,-1.15987,1.99783,1.0597,-0.954711,1.78107,-1.07155,-1.81987,-1.12101,1.93838,1.11573,-0.917208,0.0124879,0.0248319,-0.232296,-0.175741,0.175799,-0.184885,-0.157513,0.0124879,0.0248319,-0.232296,-0.175741,0.175799,-0.184885,-0.157513,0.545142,-0.455193,0.710975,0.572889,0.180467,0.152123,0.784913,0.0560235,0.00608857,-0.117152,0.081151,-0.00452871,-0.12971,2.8824,-0.481431,0.401619,-3.23522,0.151747,4.85894,-3.23522,0.164552,4.85894,-0.588668,0.811049,-0.439505,-0.388586,0.594499,-0.560349,-0.375029,1
1.7314,-0.988937,-1.84528,-1.17785,2.00852,1.05381,-0.942919,1.7314,-0.988937,-1.84528,-1.17785,2.00852,1.05381,-0.942919,1.78121,-1.07029,-1.82386,-1.12461,1.94461,1.11007,-0.920897,0.00853297,0.177179,-0.426026,-0.419159,0.78024,-0.691986,-0.421328,0.00853297,0.177179,-0.426026,-0.419159,0.78024,-0.691986,-0.421328,0.546787,-0.455488,0.708949,0.572997,0.185249,0.152495,0.783647,0.123665,0.013785,-0.176167,0.18316,-0.0317675,-0.206063,2.84927,-0.479984,0.448811,-3.31235,0.144768,4.71928,-3.31235,0.161953,4.71928,-0.498103,0.813529,-0.214272,-0.532419,0.639053,-0.562566,-0.220219,1
1.72588,-0.985196,-1.80636,-1.18491,2.0218,1.0372,-0.943905,1.72588,-0.985196,-1.80636,-1.18491,2.0218,1.0372,-0.943905,1.78005,-1.0671,-1.82926,-1.13054,1.95628,1.10009,-0.926935,-0.171067,0.350931,-0.592371,-0.641244,1.27673,-1.07562,-0.661797,-0.171067,0.350931,-0.592371,-0.641244,1.27673,-1.07562,-0.661797,0.548667,-0.456388,0.706627,0.573518,0.19299,0.152501,0.781394,0.0936376,-0.0492276,-0.208523,0.179915,-0.124996,-0.253835,2.81663,-0.478735,0.494766,-3.2645,0.124919,4.59542,-3.2645,0.151929,4.59542,-0.541704,0.819008,0.229026,-0.543703,0.655198,-0.628884,-0.169703,1
1.74197,-0.983167,-1.79818,-1.19513,2.03773,1.02606,-0.949473,1.74197,-0.983167,-1.79818,-1.19513,2.03773,1.02606,-0.949473,1.77712,-1.06306,-1.83621,-1.13782,1.97071,1.08878,-0.934581,-0.316272,0.420345,-0.718077,-0.748469,1.4648,-1.13795,-0.783764,-0.316272,0.420345,-0.718077,-0.748469,1.4648,-1.13795,-0.783764,0.550105,-0.458326,0.703712,0.574866,0.202256,0.152366,0.778078,0.0406279,-0.114349,-0.248053,0.135669,-0.202088,-0.301006,2.78429,-0.477329,0.540444,-3.234,0.140527,4.56783,-3.234,0.144605,4.56783,-0.351465,0.798979,0.380292,-0.573081,0.670259,-0.6272,-0.148919,1
1.76683,-0.978164,-1.82611,-1.20124,2.05173,1.0241,-0.957715,1.76683,-0.978164,-1.82611,-1.20124,2.05173,1.0241,-0.957715,1.77405,-1.05838,-1.84359,-1.1459,1.98438,1.07797,-0.941566,-0.299877,0.487243,-0.726322,-0.839612,1.32023,-1.05568,-0.632891,-0.299877,0.487243,-0.726322,-0.839612,1.32023,-1.05568,-0.632891,0.551527,-0.45976,0.700712,0.575857,0.211299,0.152918,0.774827,0.049879,-0.0396613,-0.241606,0.144532,-0.111099,-0.297304,2.7516,-0.475689,0.585675,-3.26931,0.164038,4.52315,-3.26931,0.143423,4.52315,-0.0722089,0.802157,0.174883,-0.553401,0.673508,-0.53865,-0.161484,1
1.77022,-0.971747,-1.8822,-1.19785,2.05721,1.02931,-0.952211,1.77022,-0.971747,-1.8822,-1.19785,2.05721,1.02931,-0.952211,1.77081,-1.05286,-1.84889,-1.15476,1.99621,1.0674,-0.945762,-0.347995,0.564783,-0.450199,-0.902315,1.14346,-1.06786,-0.361249,-0.347995,0.564783,-0.450199,-0.902315,1.14346,-1.06786,-0.361249,0.55279,-0.459981,0.698659,0.575449,0.219363,0.153845,0.772703,0.0282433,0.0521778,-0.1261,0.113267,-0.00336683,-0.178288,2.71868,-0.473858,0.629523,-3.29161,0.183138,4.3848,-3.29161,0.147906,4.3848,-0.00590074,0.811098,-0.333067,-0.430857,0.610081,-0.380906,-0.0644838,1
1.74648,-0.967112,-1.88834,-1.19818,2.06194,1.03107,-0.938046,1.74648,-0.967112,-1.88834,-1.19818,2.06194,1.03107,-0.938046,1.76654,-1.04766,-1.85029,-1.16475,2.00698,1.0561,-0.948278,-0.445084,0.491486,-0.019402,-1.03511,1.0604,-1.15453,-0.229589,-0.445084,0.491486,-0.019402,-1.03511,1.0604,-1.15453,-0.229589,0.553657,-0.459509,0.697456,0.573761,0.226918,0.154175,0.771711,0.00708893,0.122403,-0.0587422,0.0819141,0.0684244,-0.106601,2.68593,-0.47211,0.671863,-3.27454,0.174791,4.23396,-3.27454,0.154513,4.23396,-0.200684,0.805466,-0.38052,-0.334344,0.549619,-0.250296,0.10232,1
