pos_X,pos_Y,pos_Z
3.202553689479827881e-01,-3.455195724964141846e-01,8.585202097892761230e-01
3.202553689479827881e-01,-3.455195426940917969e-01,8.585201501846313477e-01
3.202552795410156250e-01,-3.455196321010589600e-01,8.585202693939208984e-01
3.202552795410156250e-01,-3.455196321010589600e-01,8.585201501846313477e-01
3.201056718826293945e-01,-3.456238806247711182e-01,8.587189912796020508e-01
3.201446235179901123e-01,-3.455202281475067139e-01,8.588079810142517090e-01
3.203527331352233887e-01,-3.451732695102691650e-01,8.588301539421081543e-01
3.207089006900787354e-01,-3.445544838905334473e-01,8.587725758552551270e-01
3.212085068225860596e-01,-3.436624407768249512e-01,8.585689663887023926e-01
3.218539357185363770e-01,-3.425523638725280762e-01,8.581544160842895508e-01
3.226124644279479980e-01,-3.413054049015045166e-01,8.574571013450622559e-01
3.234533667564392090e-01,-3.400056064128875732e-01,8.565104603767395020e-01
3.243325948715209961e-01,-3.387171328067779541e-01,8.553856015205383301e-01
3.252203166484832764e-01,-3.374803364276885986e-01,8.541085124015808105e-01
3.261381089687347412e-01,-3.362290263175964355e-01,8.527433276176452637e-01
3.271050751209259033e-01,-3.349089920520782471e-01,8.513363599777221680e-01
3.281274437904357910e-01,-3.335052430629730225e-01,8.498897552490234375e-01
3.291755020618438721e-01,-3.320454657077789307e-01,8.484116792678833008e-01
3.302096426486968994e-01,-3.305386006832122803e-01,8.469930887222290039e-01
3.312506079673767090e-01,-3.289488852024078369e-01,8.456670641899108887e-01
3.323589265346527100e-01,-3.272291123867034912e-01,8.443883657455444336e-01
3.335146903991699219e-01,-3.254122138023376465e-01,8.431335091590881348e-01
3.346423804759979248e-01,-3.235983252525329590e-01,8.418259024620056152e-01
3.356663286685943604e-01,-3.218722641468048096e-01,8.405156135559082031e-01
3.365920484066009521e-01,-3.202093839645385742e-01,8.392612934112548828e-01
3.374968171119689941e-01,-3.184977769851684570e-01,8.380759358406066895e-01
3.384169638156890869e-01,-3.166705667972564697e-01,8.370606303215026855e-01
3.393637537956237793e-01,-3.147069811820983887e-01,8.362359404563903809e-01
3.402906954288482666e-01,-3.126408755779266357e-01,8.356548547744750977e-01
3.411468267440795898e-01,-3.105127811431884766e-01,8.353990316390991211e-01
3.419433534145355225e-01,-3.083004057407379150e-01,8.354961276054382324e-01
3.426917195320129395e-01,-3.059869408607482910e-01,8.359170556068420410e-01
3.433677256107330322e-01,-3.036377429962158203e-01,8.365911841392517090e-01
3.439037203788757324e-01,-3.013170957565307617e-01,8.376107811927795410e-01
3.442901372909545898e-01,-2.990318536758422852e-01,8.389553427696228027e-01
3.446310162544250488e-01,-2.966850697994232178e-01,8.405553698539733887e-01
3.450725078582763672e-01,-2.941629886627197266e-01,8.421410322189331055e-01
3.455695211887359619e-01,-2.914925813674926758e-01,8.437774777412414551e-01
3.460142314434051514e-01,-2.888344526290893555e-01,8.454633951187133789e-01
3.463613390922546387e-01,-2.862902879714965820e-01,8.470563888549804688e-01
3.466520011425018311e-01,-2.838200330734252930e-01,8.485333323478698730e-01
3.469693660736083984e-01,-2.812930941581726074e-01,8.499475717544555664e-01
