lin_vel_X,lin_vel_Y,lin_vel_Z
-3.109862154815346003e-05,-3.085823846049606800e-05,3.934453616238897666e-06
7.053807166812475771e-06,5.234115633356850594e-06,-9.813092219701502472e-06
-2.734198278631083667e-05,-1.796051583369262516e-05,2.974157359858509153e-05
-9.042125384439714253e-06,-5.565716946875909343e-06,1.731944212224334478e-05
-1.867214217782020569e-02,-1.001475099474191666e-02,3.059117496013641357e-02
9.736565873026847839e-03,2.591394260525703430e-02,2.224869281053543091e-02
5.198769271373748779e-02,8.674949407577514648e-02,5.529965739697217941e-03
8.888141810894012451e-02,1.547239273786544800e-01,-1.439970172941684723e-02
1.244800388813018799e-01,2.230866253376007080e-01,-5.082810297608375549e-02
1.606032401323318481e-01,2.777012586593627930e-01,-1.034214049577713013e-01
1.885239630937576294e-01,3.121190965175628662e-01,-1.738727986812591553e-01
2.088659554719924927e-01,3.255849480628967285e-01,-2.359849214553833008e-01
2.183437049388885498e-01,3.230078816413879395e-01,-2.803776562213897705e-01
2.204450815916061401e-01,3.103295862674713135e-01,-3.182957768440246582e-01
2.278981059789657593e-01,3.141399621963500977e-01,-3.402375876903533936e-01
2.400733530521392822e-01,3.314158916473388672e-01,-3.506242036819458008e-01
2.538002729415893555e-01,3.524273335933685303e-01,-3.604780137538909912e-01
2.601104974746704102e-01,3.664971292018890381e-01,-3.682988286018371582e-01
2.565581202507019043e-01,3.781979680061340332e-01,-3.533927798271179199e-01
2.581547200679779053e-01,3.988428115844726562e-01,-3.302239775657653809e-01
2.747775912284851074e-01,4.314258694648742676e-01,-3.183104395866394043e-01
2.864652276039123535e-01,4.557844400405883789e-01,-3.122587800025939941e-01
2.793784141540527344e-01,4.551191329956054688e-01,-3.253434896469116211e-01
2.535296976566314697e-01,4.331407845020294189e-01,-3.259374201297760010e-01
2.290346175432205200e-01,4.172660112380981445e-01,-3.118903040885925293e-01
2.236760556697845459e-01,4.293993711471557617e-01,-2.946000099182128906e-01
2.273069322109222412e-01,4.581547975540161133e-01,-2.520566284656524658e-01
2.337170094251632690e-01,4.920740127563476562e-01,-2.044250071048736572e-01
2.285678088665008545e-01,5.174200534820556641e-01,-1.436488032341003418e-01
2.106890827417373657e-01,5.325755476951599121e-01,-6.245821341872215271e-02
1.954996883869171143e-01,5.533559918403625488e-01,2.562376670539379120e-02
1.830773204565048218e-01,5.783941745758056641e-01,1.064391508698463440e-01
1.647126823663711548e-01,5.871246457099914551e-01,1.696204394102096558e-01
1.294907927513122559e-01,5.797022581100463867e-01,2.557644248008728027e-01
9.188506007194519043e-02,5.706072449684143066e-01,3.367495238780975342e-01
8.016684651374816895e-02,5.858964920043945312e-01,4.004147052764892578e-01
1.050179004669189453e-01,6.297621726989746094e-01,3.968465924263000488e-01
1.185325011610984802e-01,6.668413877487182617e-01,4.095354080200195312e-01
1.054244861006736755e-01,6.636710762977600098e-01,4.218381047248840332e-01
8.133000135421752930e-02,6.350432634353637695e-01,3.986146152019500732e-01
6.748639047145843506e-02,6.164929270744323730e-01,3.696310222148895264e-01
7.415966689586639404e-02,6.306948661804199219e-01,3.539802432060241699e-01
8.531058579683303833e-02,6.657155752182006836e-01,3.474674820899963379e-01
8.217497915029525757e-02,6.812352538108825684e-01,3.472641408443450928e-01
5.676700174808502197e-02,6.759415864944458008e-01,3.743083477020263672e-01
1.561873592436313629e-02,6.630471348762512207e-01,4.139001667499542236e-01
-2.553023397922515869e-02,6.415318846702575684e-01,4.474549293518066406e-01
-7.175920158624649048e-02,6.192319989204406738e-01,4.950127005577087402e-01
-1.000524088740348816e-01,6.220442652702331543e-01,5.364646911621093750e-01
-1.039850264787673950e-01,6.510451436042785645e-01,5.733587145805358887e-01
-1.073825806379318237e-01,6.826146841049194336e-01,5.978230834007263184e-01
-1.212099865078926086e-01,6.839780807495117188e-01,6.147561669349670410e-01
-1.475134193897247314e-01,6.717068552970886230e-01,6.309771537780761719e-01
-1.638605743646621704e-01,6.567070484161376953e-01,6.126561760902404785e-01
-1.761989444494247437e-01,6.334726810455322266e-01,5.833039283752441406e-01
-1.969160437583923340e-01,6.037375330924987793e-01,5.612218379974365234e-01
-2.120639085769653320e-01,5.889362096786499023e-01,5.610010027885437012e-01
-2.156489640474319458e-01,6.176563501358032227e-01,5.786879062652587891e-01
-2.042411267757415771e-01,6.573283672332763672e-01,5.753102898597717285e-01
-2.146426737308502197e-01,6.578090190887451172e-01,5.755318403244018555e-01
-2.488417029380798340e-01,6.325374841690063477e-01,5.824676156044006348e-01
-2.804173827171325684e-01,6.056333184242248535e-01,6.004212498664855957e-01
-3.025965392589569092e-01,6.064534187316894531e-01,6.232076287269592285e-01
-3.017154335975646973e-01,6.174653768539428711e-01,6.140038967132568359e-01
-3.021278977394104004e-01,6.374686956405639648e-01,6.118134856224060059e-01
-3.086192309856414795e-01,6.611093878746032715e-01,6.237466931343078613e-01
-3.230552673339843750e-01,6.603084802627563477e-01,6.351192593574523926e-01
-3.531644344329833984e-01,6.273112297058105469e-01,6.281996965408325195e-01
-3.736073374748229980e-01,5.855944752693176270e-01,6.082516908645629883e-01
-3.882958889007568359e-01,5.782275199890136719e-01,6.074830293655395508e-01
-3.899211287498474121e-01,5.972642898559570312e-01,6.088597178459167480e-01
-3.943237364292144775e-01,6.090509295463562012e-01,6.100027561187744141e-01
-4.007604122161865234e-01,6.144706606864929199e-01,5.979297757148742676e-01
-4.102897644042968750e-01,6.087508201599121094e-01,5.968625545501708984e-01
-4.397415816783905029e-01,5.890002250671386719e-01,6.015768051147460938e-01
-4.700563848018646240e-01,5.479896664619445801e-01,6.040936112403869629e-01
-4.937010109424591064e-01,5.285279154777526855e-01,6.022801399230957031e-01
-4.979689717292785645e-01,5.456173419952392578e-01,6.009222865104675293e-01
-5.008756518363952637e-01,5.680606961250305176e-01,6.075842976570129395e-01
-5.274453163146972656e-01,5.566567182540893555e-01,6.170263886451721191e-01
-5.437334775924682617e-01,5.322067737579345703e-01,6.114984154701232910e-01
-5.584577322006225586e-01,5.170974135398864746e-01,6.010454297065734863e-01
-5.725092887878417969e-01,4.946603477001190186e-01,5.979387760162353516e-01
-5.974038243293762207e-01,4.694741964340209961e-01,5.971065759658813477e-01
-6.116603016853332520e-01,4.294016063213348389e-01,5.790579915046691895e-01
-6.228119134902954102e-01,3.736203014850616455e-01,5.583083033561706543e-01
-6.383466720581054688e-01,3.005333840847015381e-01,5.409677624702453613e-01
-6.569567918777465820e-01,2.132806330919265747e-01,5.256050825119018555e-01
-6.552496552467346191e-01,1.402499377727508545e-01,4.966119527816772461e-01
-6.345552802085876465e-01,7.476496696472167969e-02,4.646737873554229736e-01
-6.219612360000610352e-01,3.524141386151313782e-02,4.389807283878326416e-01
-5.927646756172180176e-01,1.849165745079517365e-02,4.230755269527435303e-01
-5.672050714492797852e-01,-5.976973567157983780e-03,3.963593542575836182e-01
-5.411237478256225586e-01,-3.687176108360290527e-02,3.654319345951080322e-01
-5.136612057685852051e-01,-4.289920628070831299e-02,3.427133560180664062e-01
-4.701649546623229980e-01,-4.295682534575462341e-02,3.122004568576812744e-01
-4.088335037231445312e-01,-5.865202471613883972e-02,2.786821126937866211e-01
-3.403070569038391113e-01,-7.795478403568267822e-02,2.534109652042388916e-01
-2.638635337352752686e-01,-1.138492822647094727e-01,2.287278324365615845e-01
-1.822224110364913940e-01,-1.709408909082412720e-01,1.857317239046096802e-01
-9.379951655864715576e-02,-2.311414480209350586e-01,1.249127686023712158e-01
-2.696898393332958221e-02,-2.952640652656555176e-01,6.592878699302673340e-02
2.031538635492324829e-02,-3.598752319812774658e-01,3.236926160752773285e-03
4.632386565208435059e-02,-4.096470177173614502e-01,-5.724234879016876221e-02
4.796982184052467346e-02,-4.388285875320434570e-01,-9.969154745340347290e-02
3.791531920433044434e-02,-4.394218921661376953e-01,-1.290087252855300903e-01
3.143262863159179688e-02,-4.056543409824371338e-01,-1.397073417901992798e-01
1.265710964798927307e-02,-3.770493865013122559e-01,-1.265165358781814575e-01
-1.659989170730113983e-02,-3.705565035343170166e-01,-9.443879872560501099e-02
-4.267087206244468689e-02,-4.026843905448913574e-01,-5.922610685229301453e-02
-7.427644729614257812e-02,-4.599973261356353760e-01,-2.925680205225944519e-02
-9.050489962100982666e-02,-5.172936320304870605e-01,-8.804929442703723907e-03
-9.691255539655685425e-02,-5.592092275619506836e-01,-1.540899742394685745e-03
-8.269575238227844238e-02,-5.940768718719482422e-01,-2.281177975237369537e-02
-5.986734479665756226e-02,-6.224491596221923828e-01,-6.563222408294677734e-02
-3.464944288134574890e-02,-6.458232998847961426e-01,-1.041483953595161438e-01
-1.198199857026338577e-02,-6.708709001541137695e-01,-1.466198712587356567e-01
1.002465840429067612e-02,-6.997017860412597656e-01,-1.927056163549423218e-01
2.100621163845062256e-02,-7.352760434150695801e-01,-2.306862622499465942e-01
2.838380448520183563e-02,-7.647440433502197266e-01,-2.642653286457061768e-01
3.567284718155860901e-02,-7.760534286499023438e-01,-2.827689051628112793e-01
3.822064399719238281e-02,-7.648815512657165527e-01,-2.822558879852294922e-01
4.096109047532081604e-02,-7.502074837684631348e-01,-2.791565358638763428e-01
3.296443447470664978e-02,-7.465681433677673340e-01,-2.746751606464385986e-01
2.832877449691295624e-02,-7.544327974319458008e-01,-2.764469683170318604e-01
1.872991956770420074e-02,-7.623504996299743652e-01,-2.721099257469177246e-01
1.161190960556268692e-02,-7.685594558715820312e-01,-2.711043953895568848e-01
1.443698070943355560e-02,-7.804564833641052246e-01,-2.865593731403350830e-01
1.929400116205215454e-02,-7.958477735519409180e-01,-3.045061528682708740e-01
3.060542419552803040e-02,-8.073140978813171387e-01,-3.294010758399963379e-01
3.221200779080390930e-02,-8.177083730697631836e-01,-3.448056876659393311e-01
3.648323565721511841e-02,-8.261906504631042480e-01,-3.580892384052276611e-01
4.150786995887756348e-02,-8.270260095596313477e-01,-3.722567856311798096e-01
4.889391735196113586e-02,-8.298177719116210938e-01,-3.940505683422088623e-01
4.509362578392028809e-02,-8.404821157455444336e-01,-4.044267535209655762e-01
3.215105086565017700e-02,-8.607515692710876465e-01,-4.118063747882843018e-01
2.074854820966720581e-02,-8.840939402580261230e-01,-4.293604791164398193e-01
1.971076056361198425e-02,-8.897424936294555664e-01,-4.435545802116394043e-01
1.902382634580135345e-02,-8.758506178855895996e-01,-4.383437633514404297e-01
1.343800127506256104e-02,-8.627723455429077148e-01,-4.357801675796508789e-01
1.519188936799764633e-02,-8.663971424102783203e-01,-4.477049708366394043e-01
8.683445863425731659e-03,-8.780881762504577637e-01,-4.655054509639739990e-01
-7.817017845809459686e-03,-8.911901712417602539e-01,-4.653681516647338867e-01
-1.642349176108837128e-02,-8.932416439056396484e-01,-4.659411013126373291e-01
-1.723998971283435822e-02,-8.910025954246520996e-01,-4.804649353027343750e-01
-8.086002431809902191e-03,-8.934249281883239746e-01,-5.033907294273376465e-01
-2.203060127794742584e-02,-9.009790420532226562e-01,-5.046253800392150879e-01
-3.804635629057884216e-02,-9.117610454559326172e-01,-5.072467327117919922e-01
-3.252451866865158081e-02,-9.132622480392456055e-01,-5.242449641227722168e-01
-2.182410657405853271e-02,-8.939707279205322266e-01,-5.409393906593322754e-01
-1.454742066562175751e-02,-8.771023750305175781e-01,-5.393844246864318848e-01
-2.044886909425258636e-02,-8.747845292091369629e-01,-5.464975237846374512e-01
-2.337109483778476715e-02,-8.824784755706787109e-01,-5.706154704093933105e-01
-2.138331905007362366e-02,-8.745587468147277832e-01,-5.747662186622619629e-01
-2.852122671902179718e-02,-8.474481105804443359e-01,-5.544514060020446777e-01
-4.144705086946487427e-02,-8.443184494972229004e-01,-5.392743945121765137e-01
-8.179637789726257324e-02,-8.585099577903747559e-01,-5.148301720619201660e-01
-1.207682341337203979e-01,-8.567045331001281738e-01,-4.643155336380004883e-01
-1.423560678958892822e-01,-8.209092617034912109e-01,-3.964659273624420166e-01
-1.662757545709609985e-01,-7.778607010841369629e-01,-3.297694623470306396e-01
-2.050828784704208374e-01,-7.532480955123901367e-01,-2.688542902469635010e-01
-2.559674978256225586e-01,-7.181909084320068359e-01,-2.239921391010284424e-01
-3.131999969482421875e-01,-6.545833349227905273e-01,-1.472085118293762207e-01
-3.643133640289306641e-01,-5.720945596694946289e-01,-6.904447823762893677e-02
-4.338007867336273193e-01,-5.177373290061950684e-01,-5.707042757421731949e-03
-5.001454949378967285e-01,-4.759528934955596924e-01,5.197369307279586792e-02
-4.989120364189147949e-01,-4.184460937976837158e-01,5.281595140695571899e-02
-4.915525615215301514e-01,-3.753368556499481201e-01,6.573668867349624634e-02
-4.873801767826080322e-01,-3.683607876300811768e-01,6.455773115158081055e-02
-4.713552296161651611e-01,-3.726771175861358643e-01,5.278702452778816223e-02
-4.294122755527496338e-01,-3.572339117527008057e-01,4.004218056797981262e-02
-3.928686380386352539e-01,-3.410636484622955322e-01,2.625941485166549683e-02
-3.897798359394073486e-01,-3.383484482765197754e-01,2.065230906009674072e-02
-4.035718739032745361e-01,-3.263460397720336914e-01,2.389855124056339264e-02
-4.342562854290008545e-01,-3.028296530246734619e-01,5.039324983954429626e-02
-4.853633046150207520e-01,-2.931914925575256348e-01,8.365934342145919800e-02
-5.369344949722290039e-01,-2.882061898708343506e-01,1.130430325865745544e-01
-5.700131058692932129e-01,-2.792153954505920410e-01,1.429023295640945435e-01
-5.928961038589477539e-01,-2.697146832942962646e-01,1.702714115381240845e-01
-6.110104918479919434e-01,-2.681837081909179688e-01,1.916884034872055054e-01
-6.249082684516906738e-01,-2.652115523815155029e-01,2.079761028289794922e-01
-6.323583126068115234e-01,-2.633276283740997314e-01,2.153467535972595215e-01
-6.479930281639099121e-01,-2.756992578506469727e-01,2.119635194540023804e-01
-6.749650239944458008e-01,-2.990690469741821289e-01,1.980765908956527710e-01
-6.791304349899291992e-01,-3.129819631576538086e-01,1.743875741958618164e-01
-6.650153398513793945e-01,-3.005080223083496094e-01,1.597742885351181030e-01
-6.615760922431945801e-01,-2.961219847202301025e-01,1.522056311368942261e-01
-6.857377290725708008e-01,-3.028445839881896973e-01,1.543394029140472412e-01
-7.135785818099975586e-01,-3.010901212692260742e-01,1.714671254158020020e-01
-7.363960742950439453e-01,-2.962887883186340332e-01,1.879287660121917725e-01
-7.648582458496093750e-01,-3.037565946578979492e-01,1.908190101385116577e-01
-7.898531556129455566e-01,-3.123350143432617188e-01,1.867377609014511108e-01
-8.071758151054382324e-01,-3.128313124179840088e-01,1.858745664358139038e-01
-8.251170516014099121e-01,-3.099617660045623779e-01,1.939735263586044312e-01
-8.449071049690246582e-01,-3.088105320930480957e-01,2.035246044397354126e-01
-8.452568054199218750e-01,-3.012854754924774170e-01,1.967289596796035767e-01
-8.343316912651062012e-01,-2.859763801097869873e-01,1.894669681787490845e-01
-8.255160450935363770e-01,-2.768162190914154053e-01,1.813667267560958862e-01
-8.320578336715698242e-01,-2.733505070209503174e-01,1.822035461664199829e-01
-8.316364288330078125e-01,-2.628158628940582275e-01,1.809790730476379395e-01
-8.164669275283813477e-01,-2.511697113513946533e-01,1.665866374969482422e-01
-8.206167817115783691e-01,-2.460719794034957886e-01,1.647230386734008789e-01
-8.410879969596862793e-01,-2.494406849145889282e-01,1.644961982965469360e-01
-8.689305782318115234e-01,-2.559557557106018066e-01,1.633150130510330200e-01
-8.725135922431945801e-01,-2.538893818855285645e-01,1.532610356807708740e-01
-8.788151144981384277e-01,-2.517712712287902832e-01,1.490636616945266724e-01
-8.998340964317321777e-01,-2.590897679328918457e-01,1.392663717269897461e-01
-9.180724620819091797e-01,-2.607505917549133301e-01,1.384947448968887329e-01
-9.185807108879089355e-01,-2.518084645271301270e-01,1.355771571397781372e-01
-9.058291316032409668e-01,-2.407870292663574219e-01,1.210995540022850037e-01
-9.105861783027648926e-01,-2.347144335508346558e-01,1.188853159546852112e-01
-9.266541004180908203e-01,-2.321466505527496338e-01,1.248362213373184204e-01
-9.247808456420898438e-01,-2.302079498767852783e-01,1.059756502509117126e-01
-9.148063063621520996e-01,-2.368184775114059448e-01,7.210373878479003906e-02
-9.194965362548828125e-01,-2.482618689537048340e-01,4.675628989934921265e-02
-9.261127710342407227e-01,-2.586387693881988525e-01,1.568976044654846191e-02
-9.047740697860717773e-01,-2.752427756786346436e-01,-4.310459643602371216e-02
