pos_X,pos_Y,pos_Z
3.165565133094787598e-01,-3.316176235675811768e-01,9.065786600112915039e-01
3.165566027164459229e-01,-3.316174447536468506e-01,9.065787196159362793e-01
3.165566027164459229e-01,-3.316175043582916260e-01,9.065786600112915039e-01
3.165633976459503174e-01,-3.316198587417602539e-01,9.065653681755065918e-01
3.166151642799377441e-01,-3.315753340721130371e-01,9.066203832626342773e-01
3.167597949504852295e-01,-3.314550220966339111e-01,9.068520069122314453e-01
3.167597949504852295e-01,-3.314550220966339111e-01,9.068520069122314453e-01
3.171932101249694824e-01,-3.310452997684478760e-01,9.078016877174377441e-01
3.176126778125762939e-01,-3.305693268775939941e-01,9.089150428771972656e-01
3.180765509605407715e-01,-3.298929333686828613e-01,9.104245901107788086e-01
3.185287117958068848e-01,-3.289641141891479492e-01,9.123045206069946289e-01
3.189620673656463623e-01,-3.277328312397003174e-01,9.144496321678161621e-01
3.193975389003753662e-01,-3.261509239673614502e-01,9.167390465736389160e-01
3.198214471340179443e-01,-3.242706358432769775e-01,9.190534353256225586e-01
3.202484548091888428e-01,-3.221376836299896240e-01,9.212653040885925293e-01
3.207690119743347168e-01,-3.197052180767059326e-01,9.233279824256896973e-01
3.214156627655029297e-01,-3.169385790824890137e-01,9.252991676330566406e-01
3.221371471881866455e-01,-3.139177858829498291e-01,9.272282719612121582e-01
3.229425549507141113e-01,-3.107396960258483887e-01,9.290792942047119141e-01
3.238188922405242920e-01,-3.074912130832672119e-01,9.309867620468139648e-01
3.246607482433319092e-01,-3.042669892311096191e-01,9.331349730491638184e-01
3.254885375499725342e-01,-3.011461496353149414e-01,9.355459213256835938e-01
3.263373374938964844e-01,-2.980982959270477295e-01,9.382930397987365723e-01
3.271743357181549072e-01,-2.951106727123260498e-01,9.414275288581848145e-01
3.280171751976013184e-01,-2.921482324600219727e-01,9.448699951171875000e-01
3.287604749202728271e-01,-2.892941534519195557e-01,9.485989212989807129e-01
3.293367326259613037e-01,-2.864963710308074951e-01,9.526314139366149902e-01
3.297996520996093750e-01,-2.836436927318572998e-01,9.568087458610534668e-01
3.301783204078674316e-01,-2.806027233600616455e-01,9.610093832015991211e-01
3.304989635944366455e-01,-2.772634923458099365e-01,9.651700258255004883e-01
3.308109939098358154e-01,-2.736596465110778809e-01,9.690607190132141113e-01
3.311243057250976562e-01,-2.698789238929748535e-01,9.725243449211120605e-01
3.314185142517089844e-01,-2.660583555698394775e-01,9.754925966262817383e-01
3.317825496196746826e-01,-2.621590793132781982e-01,9.779371619224548340e-01
3.322466611862182617e-01,-2.581122517585754395e-01,9.799215197563171387e-01
3.328877389430999756e-01,-2.538980841636657715e-01,9.815037846565246582e-01
3.335925936698913574e-01,-2.496964931488037109e-01,9.828726649284362793e-01
3.341741859912872314e-01,-2.457285225391387939e-01,9.842038750648498535e-01
3.346964418888092041e-01,-2.419575303792953491e-01,9.856483340263366699e-01
3.350825309753417969e-01,-2.383214682340621948e-01,9.874594211578369141e-01
3.353013992309570312e-01,-2.348091900348663330e-01,9.897410273551940918e-01
3.352662026882171631e-01,-2.315595895051956177e-01,9.924764633178710938e-01
3.349010348320007324e-01,-2.286711037158966064e-01,9.956417083740234375e-01
3.343333005905151367e-01,-2.259014099836349487e-01,9.992257356643676758e-01
3.335723280906677246e-01,-2.231460362672805786e-01,1.003211259841918945e+00
3.325457572937011719e-01,-2.205229252576828003e-01,1.007501602172851562e+00
3.312988877296447754e-01,-2.181255221366882324e-01,1.011839747428894043e+00
3.300096392631530762e-01,-2.156589925289154053e-01,1.016031503677368164e+00
3.288741409778594971e-01,-2.128596752882003784e-01,1.019904732704162598e+00
3.277642428874969482e-01,-2.099518924951553345e-01,1.023384451866149902e+00
3.266997039318084717e-01,-2.069651633501052856e-01,1.026354908943176270e+00
3.259289860725402832e-01,-2.038066834211349487e-01,1.028634548187255859e+00
3.255046010017395020e-01,-2.004437893629074097e-01,1.030211210250854492e+00
3.253584802150726318e-01,-1.970686763525009155e-01,1.031111240386962891e+00
3.253505229949951172e-01,-1.938963681459426880e-01,1.031452059745788574e+00
3.254911601543426514e-01,-1.908521354198455811e-01,1.031438350677490234e+00
3.257563710212707520e-01,-1.880417466163635254e-01,1.031191349029541016e+00
3.260558545589447021e-01,-1.858374178409576416e-01,1.030762553215026855e+00
3.264083564281463623e-01,-1.841895729303359985e-01,1.030257821083068848e+00
3.268968760967254639e-01,-1.829386800527572632e-01,1.029745340347290039e+00
3.272904753684997559e-01,-1.821120679378509521e-01,1.029453754425048828e+00
3.274091184139251709e-01,-1.817587018013000488e-01,1.029583930969238281e+00
3.272791802883148193e-01,-1.818631142377853394e-01,1.030125856399536133e+00
3.269483149051666260e-01,-1.823379993438720703e-01,1.031002640724182129e+00
3.264578878879547119e-01,-1.832202076911926270e-01,1.032092809677124023e+00
3.258140981197357178e-01,-1.844696104526519775e-01,1.033301115036010742e+00
3.250654041767120361e-01,-1.858273744583129883e-01,1.034531950950622559e+00
3.243425488471984863e-01,-1.871139556169509888e-01,1.035613059997558594e+00
3.237159550189971924e-01,-1.882755160331726074e-01,1.036394357681274414e+00
3.232221305370330811e-01,-1.892742365598678589e-01,1.036777615547180176e+00
3.229261338710784912e-01,-1.899569630622863770e-01,1.036750555038452148e+00
