or_w,or_x,or_y,or_z
7.743071317672729492e-01,-5.467879027128219604e-02,6.158995032310485840e-01,-1.346346437931060791e-01
7.743072509765625000e-01,-5.467901378870010376e-02,6.158993840217590332e-01,-1.346343755722045898e-01
7.743072509765625000e-01,-5.467889085412025452e-02,6.158993840217590332e-01,-1.346344202756881714e-01
7.743049263954162598e-01,-5.466045066714286804e-02,6.159066557884216309e-01,-1.346218883991241455e-01
7.743997573852539062e-01,-5.451612919569015503e-02,6.158252954483032227e-01,-1.345073878765106201e-01
7.748403549194335938e-01,-5.381381884217262268e-02,6.154453158378601074e-01,-1.339908838272094727e-01
7.748403549194335938e-01,-5.381381884217262268e-02,6.154453158378601074e-01,-1.339908838272094727e-01
7.767364978790283203e-01,-5.096982046961784363e-02,6.137959361076354980e-01,-1.316700875759124756e-01
7.789674401283264160e-01,-4.786904156208038330e-02,6.118224263191223145e-01,-1.288082301616668701e-01
7.818768024444580078e-01,-4.422506690025329590e-02,6.091902256011962891e-01,-1.249003857374191284e-01
7.852233052253723145e-01,-4.073963686823844910e-02,6.060709953308105469e-01,-1.201770827174186707e-01
7.886718511581420898e-01,-3.820218890905380249e-02,6.027463078498840332e-01,-1.150401160120964050e-01
7.918627858161926270e-01,-3.733427822589874268e-02,5.995529890060424805e-01,-1.099805757403373718e-01
7.944894433021545410e-01,-3.851239755749702454e-02,5.967808365821838379e-01,-1.056220382452011108e-01
7.963407635688781738e-01,-4.195255041122436523e-02,5.946390032768249512e-01,-1.024001985788345337e-01
7.973467111587524414e-01,-4.762231558561325073e-02,5.932015180587768555e-01,-1.004106849431991577e-01
7.975686192512512207e-01,-5.532350763678550720e-02,5.923669338226318359e-01,-9.962445497512817383e-02
7.971833944320678711e-01,-6.460406631231307983e-02,5.918987989425659180e-01,-9.990395605564117432e-02
7.964521646499633789e-01,-7.473982125520706177e-02,5.915442109107971191e-01,-1.007635593414306641e-01
7.957479357719421387e-01,-8.480000495910644531e-02,5.909518003463745117e-01,-1.018339395523071289e-01
7.954767942428588867e-01,-9.397301077842712402e-02,5.897872447967529297e-01,-1.026489660143852234e-01
7.960098385810852051e-01,-1.014629751443862915e-01,5.878266692161560059e-01,-1.026324927806854248e-01
7.975322604179382324e-01,-1.068266183137893677e-01,5.850140452384948730e-01,-1.014344245195388794e-01
8.000616431236267090e-01,-1.099835708737373352e-01,5.813924670219421387e-01,-9.893355518579483032e-02
8.035038709640502930e-01,-1.111781746149063110e-01,5.770547986030578613e-01,-9.501916915178298950e-02
8.077155351638793945e-01,-1.105773299932479858e-01,5.720882415771484375e-01,-8.990730345249176025e-02
8.125511407852172852e-01,-1.086418926715850830e-01,5.665294528007507324e-01,-8.367740362882614136e-02
8.177413344383239746e-01,-1.060945242643356323e-01,5.605416893959045410e-01,-7.639416307210922241e-02
8.230335116386413574e-01,-1.038274094462394714e-01,5.542429685592651367e-01,-6.819386780261993408e-02
8.280758857727050781e-01,-1.026954203844070435e-01,5.478863716125488281e-01,-5.970358848571777344e-02
8.325060606002807617e-01,-1.032548323273658752e-01,5.418631434440612793e-01,-5.154052749276161194e-02
8.361145853996276855e-01,-1.058367863297462463e-01,5.364238023757934570e-01,-4.427692294120788574e-02
8.387721180915832520e-01,-1.103973388671875000e-01,5.317839980125427246e-01,-3.846426680684089661e-02
8.404674530029296875e-01,-1.168287172913551331e-01,5.280179977416992188e-01,-3.409529849886894226e-02
8.413020968437194824e-01,-1.250309199094772339e-01,5.249933600425720215e-01,-3.098487667739391327e-02
8.414077162742614746e-01,-1.345675736665725708e-01,5.225724577903747559e-01,-2.902825549244880676e-02
8.410803079605102539e-01,-1.445875912904739380e-01,5.204701423645019531e-01,-2.809200622141361237e-02
8.407002091407775879e-01,-1.542060971260070801e-01,5.183447003364562988e-01,-2.761131338775157928e-02
8.405959606170654297e-01,-1.626373231410980225e-01,5.159662365913391113e-01,-2.695120498538017273e-02
8.411003351211547852e-01,-1.694193780422210693e-01,5.130259990692138672e-01,-2.552810311317443848e-02
8.424276113510131836e-01,-1.741282045841217041e-01,5.093882083892822266e-01,-2.277559414505958557e-02
8.445521593093872070e-01,-1.766238957643508911e-01,5.051590800285339355e-01,-1.870637573301792145e-02
8.474247455596923828e-01,-1.770042032003402710e-01,5.003603100776672363e-01,-1.343251019716262817e-02
8.509101271629333496e-01,-1.756790876388549805e-01,4.950163364410400391e-01,-6.904634181410074234e-03
8.548830151557922363e-01,-1.730386763811111450e-01,4.891133904457092285e-01,8.367716800421476364e-04
8.591875433921813965e-01,-1.694453209638595581e-01,4.826980829238891602e-01,9.360372088849544525e-03
8.635566830635070801e-01,-1.654269099235534668e-01,4.759979844093322754e-01,1.815797202289104462e-02
8.677062392234802246e-01,-1.619774103164672852e-01,4.691667556762695312e-01,2.705134637653827667e-02
8.713276386260986328e-01,-1.599888056516647339e-01,4.625256061553955078e-01,3.552155569195747375e-02
8.743190765380859375e-01,-1.598213464021682739e-01,4.562885165214538574e-01,4.270917549729347229e-02
8.765804171562194824e-01,-1.617605984210968018e-01,4.506685435771942139e-01,4.835389927029609680e-02
8.780018687248229980e-01,-1.657297909259796143e-01,4.459733068943023682e-01,5.247983708977699280e-02
8.786196112632751465e-01,-1.715871840715408325e-01,4.421865344047546387e-01,5.528509989380836487e-02
8.785546422004699707e-01,-1.788559556007385254e-01,4.392217099666595459e-01,5.689072608947753906e-02
8.780111670494079590e-01,-1.868460774421691895e-01,4.368658959865570068e-01,5.773297697305679321e-02
8.772225975990295410e-01,-1.948076784610748291e-01,4.348590075969696045e-01,5.855005979537963867e-02
8.763989210128784180e-01,-2.019284814596176147e-01,4.330835044384002686e-01,5.990424007177352905e-02
8.758025765419006348e-01,-2.071806341409683228e-01,4.314742088317871094e-01,6.225762516260147095e-02
8.755792379379272461e-01,-2.101242989301681519e-01,4.299117028713226318e-01,6.621742993593215942e-02
8.757429718971252441e-01,-2.107094526290893555e-01,4.283734560012817383e-01,7.191593945026397705e-02
8.763402700424194336e-01,-2.091987580060958862e-01,4.266372025012969971e-01,7.902102172374725342e-02
8.773894309997558594e-01,-2.058005332946777344e-01,4.245655536651611328e-01,8.705190569162368774e-02
8.788061141967773438e-01,-2.007223367691040039e-01,4.222093522548675537e-01,9.565398097038269043e-02
8.804755806922912598e-01,-1.944695711135864258e-01,4.195576012134552002e-01,1.044786646962165833e-01
8.823014497756958008e-01,-1.875147372484207153e-01,4.167136251926422119e-01,1.128366887569427490e-01
8.841645121574401855e-01,-1.805910468101501465e-01,4.138283133506774902e-01,1.199421286582946777e-01
8.859162330627441406e-01,-1.746681183576583862e-01,4.110137224197387695e-01,1.253444403409957886e-01
8.874205946922302246e-01,-1.704273819923400879e-01,4.085310697555541992e-01,1.286141127347946167e-01
8.885621428489685059e-01,-1.682587265968322754e-01,4.066505134105682373e-01,1.295441687107086182e-01
8.892758488655090332e-01,-1.682247370481491089e-01,4.054447710514068604e-01,1.284658163785934448e-01
8.895280361175537109e-01,-1.702609509229660034e-01,4.048416316509246826e-01,1.259138286113739014e-01
8.892849683761596680e-01,-1.739784181118011475e-01,4.048454463481903076e-01,1.224905624985694885e-01
8.886249661445617676e-01,-1.784517168998718262e-01,4.054407179355621338e-01,1.188211441040039062e-01
8.876728415489196777e-01,-1.827291995286941528e-01,4.065527617931365967e-01,1.155933812260627747e-01
8.866014480590820312e-01,-1.860180497169494629e-01,4.079706072807312012e-01,1.135566830635070801e-01
8.856033682823181152e-01,-1.877048462629318237e-01,4.094550013542175293e-01,1.132261082530021667e-01
8.848988413810729980e-01,-1.870804578065872192e-01,4.108899235725402832e-01,1.145619824528694153e-01
8.845660686492919922e-01,-1.841222643852233887e-01,4.121254086494445801e-01,1.174500435590744019e-01
8.845388293266296387e-01,-1.792500615119934082e-01,4.130074679851531982e-01,1.220055595040321350e-01
8.847138285636901855e-01,-1.727478504180908203e-01,4.135954678058624268e-01,1.279780417680740356e-01
8.851240873336791992e-01,-1.646656543016433716e-01,4.139122068881988525e-01,1.346003860235214233e-01
8.857647180557250977e-01,-1.555448025465011597e-01,4.138772785663604736e-01,1.411815434694290161e-01
8.865006566047668457e-01,-1.463595181703567505e-01,4.135876297950744629e-01,1.471080929040908813e-01
8.871976137161254883e-01,-1.380739808082580566e-01,4.132567346096038818e-01,1.517724990844726562e-01
8.877688646316528320e-01,-1.314777433872222900e-01,4.131498038768768311e-01,1.545550376176834106e-01
8.881828784942626953e-01,-1.269420534372329712e-01,4.134463667869567871e-01,1.551741659641265869e-01
8.883526921272277832e-01,-1.248555630445480347e-01,4.141914546489715576e-01,1.539026945829391479e-01
8.882170915603637695e-01,-1.249704733490943909e-01,4.154674708843231201e-01,1.511276066303253174e-01
8.877896070480346680e-01,-1.266077458858489990e-01,4.173020124435424805e-01,1.471703797578811646e-01
8.870281577110290527e-01,-1.291809231042861938e-01,4.196954369544982910e-01,1.426500380039215088e-01
8.859062194824218750e-01,-1.320236772298812866e-01,4.226278960704803467e-01,1.382954567670822144e-01
8.845298290252685547e-01,-1.343526840209960938e-01,4.259267449378967285e-01,1.346948891878128052e-01
8.830775618553161621e-01,-1.352880895137786865e-01,4.293461441993713379e-01,1.324122846126556396e-01
8.817352652549743652e-01,-1.343509554862976074e-01,4.326218068599700928e-01,1.316478252410888672e-01
8.806990981101989746e-01,-1.313990950584411621e-01,4.354067146778106689e-01,1.323795169591903687e-01
8.799754977226257324e-01,-1.265797764062881470e-01,4.375863373279571533e-01,1.346807628870010376e-01
8.795275092124938965e-01,-1.198945716023445129e-01,4.392950236797332764e-01,1.381176859140396118e-01
8.793640136718750000e-01,-1.116400212049484253e-01,4.404911994934082031e-01,1.422074586153030396e-01
8.793563842773437500e-01,-1.023686826229095459e-01,4.413084089756011963e-01,1.466282606124877930e-01
8.793825507164001465e-01,-9.264588356018066406e-02,4.419534802436828613e-01,1.509311497211456299e-01
8.792733550071716309e-01,-8.315496891736984253e-02,4.427185952663421631e-01,1.548027098178863525e-01
8.789044618606567383e-01,-7.420401275157928467e-02,4.440081417560577393e-01,1.577259302139282227e-01
8.782343268394470215e-01,-6.665938347578048706e-02,4.458653032779693604e-01,1.595779806375503540e-01
8.772515654563903809e-01,-6.114707514643669128e-02,4.482998251914978027e-01,1.603684425354003906e-01
8.759939074516296387e-01,-5.806244164705276489e-02,4.513115286827087402e-01,1.599416136741638184e-01
8.745459318161010742e-01,-5.721318721771240234e-02,4.548826813697814941e-01,1.580435931682586670e-01
8.729566335678100586e-01,-5.833252519369125366e-02,4.589853882789611816e-01,1.545199900865554810e-01
8.712518811225891113e-01,-6.124259158968925476e-02,4.634481668472290039e-01,1.496171504259109497e-01
8.694133758544921875e-01,-6.554108858108520508e-02,4.681386351585388184e-01,1.437739878892898560e-01
8.674777746200561523e-01,-7.052320241928100586e-02,4.728485047817230225e-01,1.375609934329986572e-01
8.655295372009277344e-01,-7.513544708490371704e-02,4.774133563041687012e-01,1.314907968044281006e-01
8.637250065803527832e-01,-7.843860238790512085e-02,4.816299378871917725e-01,1.259329319000244141e-01
8.622277379035949707e-01,-7.978632301092147827e-02,4.852209389209747314e-01,1.214828416705131531e-01
8.612168431282043457e-01,-7.896386831998825073e-02,4.879293739795684814e-01,1.183014512062072754e-01
8.607915043830871582e-01,-7.619528472423553467e-02,4.895683825016021729e-01,1.164261698722839355e-01
8.608209490776062012e-01,-7.164577394723892212e-02,4.903260171413421631e-01,1.159078031778335571e-01
8.613278269767761230e-01,-6.549149751663208008e-02,4.901396334171295166e-01,1.165691465139389038e-01
8.622632622718811035e-01,-5.802705138921737671e-02,4.890556931495666504e-01,1.181502863764762878e-01
8.634264469146728516e-01,-4.971796274185180664e-02,4.874451160430908203e-01,1.200841292738914490e-01
8.645529150962829590e-01,-4.128348454833030701e-02,4.857367575168609619e-01,1.220806911587715149e-01
8.654046058654785156e-01,-3.341970592737197876e-02,4.843445420265197754e-01,1.239690929651260376e-01
8.658972978591918945e-01,-2.703346870839595795e-02,4.834778904914855957e-01,1.254598796367645264e-01
8.660202026367187500e-01,-2.274881675839424133e-02,4.832326173782348633e-01,1.264029890298843384e-01
8.657700419425964355e-01,-2.084330283105373383e-02,4.837376475334167480e-01,1.265134513378143311e-01
8.651586771011352539e-01,-2.134367451071739197e-02,4.850534796714782715e-01,1.255707144737243652e-01
8.642355799674987793e-01,-2.416799031198024750e-02,4.870676100254058838e-01,1.236039400100708008e-01
8.630200028419494629e-01,-2.919142507016658783e-02,4.896676540374755859e-01,1.207057982683181763e-01
8.616191744804382324e-01,-3.586394712328910828e-02,4.925772845745086670e-01,1.170204207301139832e-01
8.601699471473693848e-01,-4.339804872870445251e-02,4.954272508621215820e-01,1.130313947796821594e-01
8.588381409645080566e-01,-5.079216882586479187e-02,4.978606700897216797e-01,1.093250066041946411e-01
8.577793836593627930e-01,-5.721730366349220276e-02,4.995795786380767822e-01,1.065874919295310974e-01
8.571005463600158691e-01,-6.189860403537750244e-02,5.004326701164245605e-01,1.054247021675109863e-01
8.568534851074218750e-01,-6.434407830238342285e-02,5.004179477691650391e-01,1.060370653867721558e-01
8.571316599845886230e-01,-6.459137797355651855e-02,4.994606673717498779e-01,1.081311553716659546e-01
8.579367399215698242e-01,-6.300734728574752808e-02,4.975479841232299805e-01,1.114477962255477905e-01
8.591511249542236328e-01,-5.992488190531730652e-02,4.948250949382781982e-01,1.158294975757598877e-01
8.607091903686523438e-01,-5.546151846647262573e-02,4.913949072360992432e-01,1.209742799401283264e-01
8.624899387359619141e-01,-5.000814795494079590e-02,4.874915182590484619e-01,1.263420283794403076e-01
8.643370270729064941e-01,-4.435811564326286316e-02,4.834461212158203125e-01,1.312771588563919067e-01
8.661363720893859863e-01,-3.933475539088249207e-02,4.795640707015991211e-01,1.351993530988693237e-01
8.677164912223815918e-01,-3.590968623757362366e-02,4.762219786643981934e-01,1.378086805343627930e-01
8.689602613449096680e-01,-3.450785204768180847e-02,4.737838208675384521e-01,1.387303918600082397e-01
8.698954582214355469e-01,-3.558127582073211670e-02,4.721909463405609131e-01,1.380276083946228027e-01
8.705326318740844727e-01,-3.905835375189781189e-02,4.713101387023925781e-01,1.360665857791900635e-01
8.707974553108215332e-01,-4.469875246286392212e-02,4.711055755615234375e-01,1.333167105913162231e-01
8.706835508346557617e-01,-5.212606117129325867e-02,4.713858962059020996e-01,1.303395777940750122e-01
8.702801465988159180e-01,-6.069846451282501221e-02,4.718236923217773438e-01,1.277129352092742920e-01
8.697618246078491211e-01,-6.960760056972503662e-02,4.720100164413452148e-01,1.259986758232116699e-01
8.693642616271972656e-01,-7.786405831575393677e-02,4.715843200683593750e-01,1.255037337541580200e-01
8.692369461059570312e-01,-8.461005240678787231e-02,4.703692495822906494e-01,1.265740841627120972e-01
8.694525957107543945e-01,-8.928682655096054077e-02,4.683146774768829346e-01,1.294657588005065918e-01
8.700442910194396973e-01,-9.174697846174240112e-02,4.654612243175506592e-01,1.339825689792633057e-01
8.708789348602294922e-01,-9.203621745109558105e-02,4.621072411537170410e-01,1.398431658744812012e-01
8.719199895858764648e-01,-9.034701436758041382e-02,4.583090245723724365e-01,1.467847973108291626e-01
8.732231855392456055e-01,-8.706551045179367065e-02,4.539481401443481445e-01,1.543760448694229126e-01
8.747145533561706543e-01,-8.271242678165435791e-02,4.491790235042572021e-01,1.620841175317764282e-01
8.762925267219543457e-01,-7.807062566280364990e-02,4.441260397434234619e-01,1.696126312017440796e-01
8.777537345886230469e-01,-7.393418252468109131e-02,4.392046928405761719e-01,1.765824854373931885e-01
8.790442347526550293e-01,-7.108580321073532104e-02,4.347122907638549805e-01,1.823548525571823120e-01
8.802837729454040527e-01,-7.001260668039321899e-02,4.306927323341369629e-01,1.862860321998596191e-01
8.813526034355163574e-01,-7.097589224576950073e-02,4.274578094482421875e-01,1.883079558610916138e-01
8.821507692337036133e-01,-7.405266165733337402e-02,4.250666499137878418e-01,1.887976080179214478e-01
8.826556205749511719e-01,-7.917170971632003784e-02,4.233410656452178955e-01,1.882373094558715820e-01
8.828734755516052246e-01,-8.597267419099807739e-02,4.221569299697875977e-01,1.868866980075836182e-01
8.829075694084167480e-01,-9.375805407762527466e-02,4.212096333503723145e-01,1.851110011339187622e-01
8.827712535858154297e-01,-1.018523797392845154e-01,4.201968610286712646e-01,1.837812364101409912e-01
8.824808597564697266e-01,-1.094479635357856750e-01,4.189556539058685303e-01,1.836430877447128296e-01
8.821790814399719238e-01,-1.156654506921768188e-01,4.173007607460021973e-01,1.850448995828628540e-01
8.819571137428283691e-01,-1.197402328252792358e-01,4.151732921600341797e-01,1.882686018943786621e-01
8.818126320838928223e-01,-1.214894056320190430e-01,4.126749038696289062e-01,1.932516545057296753e-01
8.817238211631774902e-01,-1.211173534393310547e-01,4.098876416683197021e-01,1.997142732143402100e-01
8.817193508148193359e-01,-1.188269108533859253e-01,4.067764282226562500e-01,2.073261439800262451e-01
8.818851113319396973e-01,-1.146963983774185181e-01,4.033530056476593018e-01,2.154755443334579468e-01
8.822938799858093262e-01,-1.090837344527244568e-01,3.995373547077178955e-01,2.236696332693099976e-01
8.828986883163452148e-01,-1.028032973408699036e-01,3.953165709972381592e-01,2.316163927316665649e-01
8.836406469345092773e-01,-9.664762020111083984e-02,3.910123407840728760e-01,2.386374026536941528e-01
