pure_target_joint_0,pure_target_joint_1,pure_target_joint_2,pure_target_joint_3,pure_target_joint_4,pure_target_joint_5,pure_target_joint_6,target_joint_0,target_joint_1,target_joint_2,target_joint_3,target_joint_4,target_joint_5,target_joint_6,pos_joint_0,pos_joint_1,pos_joint_2,pos_joint_3,pos_joint_4,pos_joint_5,pos_joint_6,vel_joint_0,vel_joint_1,vel_joint_2,vel_joint_3,vel_joint_4,vel_joint_5,vel_joint_6,vel_smooth_joint_0,vel_smooth_joint_1,vel_smooth_joint_2,vel_smooth_joint_3,vel_smooth_joint_4,vel_smooth_joint_5,vel_smooth_joint_6,ee_pos_x,ee_pos_y,ee_pos_z,ee_or_w,ee_or_x,ee_or_y,ee_or_z,ee_vel_x,ee_vel_y,ee_vel_z,ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz,action_0,action_1,action_2,action_3,action_4,action_5,action_6,command_published
1.82724,-1.01272,-1.8373,-1.04157,1.96582,1.16458,-0.87985,1.82724,-1.01272,-1.8373,-1.04157,1.96582,1.16458,-0.87985,1.7813,-1.07403,-1.82004,-1.12076,1.93739,1.11264,-0.91632,2.39771e-05,0,-1.19994e-05,0,-1.91642e-05,-7.19094e-05,0,2.39771e-05,0,-1.19994e-05,0,-1.91642e-05,-7.19094e-05,0,0.538481,-0.456622,0.694877,0.572298,0.182719,0.152143,0.784819,0,0,0,0.685061,0.000990371,0.010594,0.000192789,-0.000330866,-0.000899684,0.000192789,-0.000330866,-0.000899684,0.459474,0.61312,-0.172543,0.791917,0.284274,0.519413,0.364707,1
1.82724,-1.01272,-1.8373,-1.04157,1.96582,1.16458,-0.87985,1.82724,-1.01272,-1.8373,-1.04157,1.96582,1.16458,-0.87985,1.7813,-1.07403,-1.82004,-1.12076,1.93739,1.11264,-0.91632,2.39771e-05,0,-1.19994e-05,0,-1.91642e-05,-7.19094e-05,0,2.39771e-05,0,-1.19994e-05,0,-1.91642e-05,-7.19094e-05,0,0.538481,-0.456622,0.694877,0.572298,0.182719,0.152143,0.784819,0,0,0,0.685061,0.000990371,0.010594,0.000192789,-0.000330866,-0.000899684,0.000192789,-0.000330866,-0.000899684,0.459474,0.61312,-0.172543,0.791917,0.284274,0.519413,0.364707,1
1.82724,-1.01272,-1.8373,-1.04157,1.96582,1.16458,-0.87985,1.82724,-1.01272,-1.8373,-1.04157,1.96582,1.16458,-0.87985,1.7813,-1.07403,-1.82004,-1.12076,1.93739,1.11264,-0.91632,2.39771e-05,0,-1.19994e-05,0,-1.91642e-05,-7.19094e-05,0,2.39771e-05,0,-1.19994e-05,0,-1.91642e-05,-7.19094e-05,0,0.538481,-0.456622,0.694877,0.572298,0.182719,0.152143,0.784819,0,0,0,0.685061,0.000990371,0.010594,0.000192789,-0.000330866,-0.000899684,0.000192789,-0.000330866,-0.000899684,0.459474,0.61312,-0.172543,0.791917,0.284274,0.519413,0.364707,1
1.82357,-1.01086,-1.83379,-1.04119,1.96423,1.16496,-0.881768,1.82357,-1.01086,-1.83379,-1.04119,1.96423,1.16496,-0.881768,1.7813,-1.07403,-1.82004,-1.12076,1.93739,1.11263,-0.91632,0,2.39759e-05,2.39759e-05,0,0,-3.5953e-05,4.793e-05,0,2.39759e-05,2.39759e-05,0,0,-3.5953e-05,4.793e-05,0.538481,-0.456622,0.694878,0.572298,0.182719,0.152143,0.784819,1.16029e-06,1.01629e-05,1.99678e-05,0.685069,0.00099682,0.0105967,0.0689925,0.00157822,-0.0665534,0.0689925,0.00157822,-0.0665534,0.422721,0.631778,-0.137477,0.795715,0.268418,0.523252,0.345519,1
1.81905,-1.00869,-1.82636,-1.04086,1.96372,1.16539,-0.883596,1.81905,-1.00869,-1.82636,-1.04086,1.96372,1.16539,-0.883596,1.7813,-1.07403,-1.82004,-1.12076,1.93739,1.11263,-0.91632,0,0,2.39541e-05,-2.39759e-05,-3.83615e-05,0,-2.39541e-05,0,0,2.39541e-05,-2.39759e-05,-3.83615e-05,0,-2.39541e-05,0.538481,-0.456622,0.694878,0.572298,0.182719,0.152143,0.784819,3.9134e-06,1.71699e-05,2.06043e-06,0.685064,0.000996898,0.0105967,-0.000512231,9.56146e-06,7.31759e-06,-0.000512231,9.56146e-06,7.31759e-06,0.37757,0.653456,-0.0632285,0.799036,0.263297,0.527556,0.327242,1
1.81218,-1.00705,-1.82328,-1.04066,1.96262,1.16603,-0.884717,1.81218,-1.00705,-1.82328,-1.04066,1.96262,1.16603,-0.884717,1.7813,-1.07403,-1.82004,-1.12076,1.93739,1.11263,-0.91632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.538481,-0.456622,0.694878,0.572298,0.182719,0.152143,0.784819,0,0,0,0.685055,0.00100168,0.0105983,-0.00090103,0.000441126,0.000142846,-0.00090103,0.000441126,0.000142846,0.308787,0.66979,-0.0323757,0.801042,0.252273,0.533946,0.316029,1
1.80146,-1.00574,-1.82298,-1.04047,1.9605,1.16676,-0.885899,1.80146,-1.00574,-1.82298,-1.04047,1.9605,1.16676,-0.885899,1.7813,-1.07403,-1.82004,-1.12076,1.93739,1.11263,-0.91632,0,2.39759e-05,0,0,-1.91982e-05,-2.39759e-05,2.39541e-05,0,2.39759e-05,0,0,-1.91982e-05,-2.39759e-05,2.39541e-05,0.538481,-0.456622,0.694878,0.572298,0.182719,0.152143,0.78482,1.62644e-06,8.20099e-06,1.1639e-05,0.685062,0.000991914,0.0105978,0.000750269,-0.000999799,-4.8798e-05,0.000750269,-0.000999799,-4.8798e-05,0.201671,0.682913,-0.0294084,0.802888,0.231106,0.541233,0.304216,1
1.78268,-1.00474,-1.82418,-1.04026,1.958,1.16785,-0.888093,1.78268,-1.00474,-1.82418,-1.04026,1.958,1.16785,-0.888093,1.7813,-1.07403,-1.82004,-1.12076,1.93739,1.11263,-0.91632,2.39759e-05,0,2.39759e-05,-3.5953e-05,0,-3.5953e-05,-2.39541e-05,2.39759e-05,0,2.39759e-05,-3.5953e-05,0,-3.5953e-05,-2.39541e-05,0.538481,-0.456622,0.694878,0.572298,0.182719,0.152143,0.78482,-1.03534e-05,-1.02842e-05,-3.96965e-07,0.68506,0.000997314,0.0106003,-0.000224621,0.000535566,0.000242355,-0.000224621,0.000535566,0.000242355,0.0138286,0.692942,-0.0413723,0.804993,0.2061,0.552175,0.282269,1
1.76524,-1.00403,-1.82502,-1.0402,1.95531,1.1698,-0.890882,1.76524,-1.00403,-1.82502,-1.0402,1.95531,1.1698,-0.890882,1.7813,-1.07403,-1.82004,-1.12076,1.93739,1.11263,-0.91632,2.39759e-05,1.1977e-05,2.39759e-05,0,-5.75247e-05,-1.1977e-05,0,2.39759e-05,1.1977e-05,2.39759e-05,0,-5.75247e-05,-1.1977e-05,0,0.538481,-0.456622,0.694878,0.572298,0.182719,0.152143,0.78482,-2.36953e-05,-2.81738e-05,1.87214e-05,0.685059,0.00099208,0.0105997,-2.35618e-05,-0.000517243,-5.89044e-05,-2.35618e-05,-0.000517243,-5.89044e-05,-0.160564,0.700035,-0.0497492,0.80565,0.179178,0.571619,0.254381,1
1.75151,-1.00327,-1.82458,-1.0401,1.95309,1.17126,-0.893361,1.75151,-1.00327,-1.82458,-1.0401,1.95309,1.17126,-0.893361,1.7813,-1.07403,-1.82004,-1.12076,1.93739,1.11263,-0.91632,0,0,1.19776e-05,2.39552e-05,0,0,0,0,0,1.19776e-05,2.39552e-05,0,0,0,0.538481,-0.456622,0.694878,0.572298,0.182719,0.152143,0.784819,5.6934e-06,-4.33105e-08,-2.95745e-06,0.685061,0.00099984,0.0105981,0.000142525,0.000773133,-0.000154402,0.000142525,0.000773133,-0.000154402,-0.297905,0.707671,-0.0453565,0.806585,0.157002,0.586292,0.229591,1
