pure_target_joint_0,pure_target_joint_1,pure_target_joint_2,pure_target_joint_3,pure_target_joint_4,pure_target_joint_5,pure_target_joint_6,target_joint_0,target_joint_1,target_joint_2,target_joint_3,target_joint_4,target_joint_5,target_joint_6,pos_joint_0,pos_joint_1,pos_joint_2,pos_joint_3,pos_joint_4,pos_joint_5,pos_joint_6,vel_joint_0,vel_joint_1,vel_joint_2,vel_joint_3,vel_joint_4,vel_joint_5,vel_joint_6,vel_smooth_joint_0,vel_smooth_joint_1,vel_smooth_joint_2,vel_smooth_joint_3,vel_smooth_joint_4,vel_smooth_joint_5,vel_smooth_joint_6,ee_pos_x,ee_pos_y,ee_pos_z,ee_or_w,ee_or_x,ee_or_y,ee_or_z,eep_vel_x,eep_vel_y,eep_vel_z,ee_vel_offset_x,ee_vel_offset_y,ee_vel_offset_z,ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz,action_0,action_1,action_2,action_3,action_4,action_5,action_6,command_published
1.82831,-1.07658,-1.7798,-1.06073,2.00304,1.19053,-0.987803,1.82831,-1.07658,-1.7798,-1.06073,2.00304,1.19053,-0.987803,1.78089,-1.07203,-1.81512,-1.11962,1.9372,1.11688,-0.916266,0,0,-2.39759e-05,-1.19989e-05,0,2.39541e-05,0,0,0,-2.39759e-05,-1.19989e-05,0,2.39541e-05,0,0.533593,-0.45557,0.691997,0.572519,0.178243,0.150711,0.785963,4.92997e-07,8.13284e-07,-1.01425e-05,6.6057e-07,1.28201e-06,-1.0245e-05,2.99806,-0.544877,0.144757,-3.46253,0.00900626,4.98142,-3.46253,-0.0152626,4.78142,0.474155,-0.0454522,0.35321,0.588955,0.658347,0.736531,-0.715366,1
1.82994,-1.06673,-1.77403,-1.05763,2.00147,1.19029,-0.988673,1.82994,-1.06673,-1.77403,-1.05763,2.00147,1.19029,-0.988673,1.78089,-1.07203,-1.81512,-1.11962,1.9372,1.11688,-0.916266,0,2.39759e-05,0,3.5953e-05,-1.91982e-05,0,-2.39759e-05,0,2.39759e-05,0,3.5953e-05,-1.91982e-05,0,-2.39759e-05,0.533593,-0.45557,0.691997,0.572519,0.178243,0.150711,0.785963,-6.55825e-06,-3.53547e-06,2.14201e-05,-7.23551e-06,-2.24757e-06,2.17168e-05,2.96397,-0.544123,0.197301,-3.4085,0.0753939,5.25442,-3.4085,-0.00878019,5.05442,0.490459,0.0530123,0.410833,0.619975,0.642635,0.734105,-0.724064,1
1.83469,-1.06091,-1.77263,-1.05589,2.00109,1.18846,-0.987297,1.83469,-1.06091,-1.77263,-1.05589,2.00109,1.18846,-0.987297,1.78091,-1.07196,-1.81511,-1.11976,1.9372,1.11688,-0.916267,0.00472168,0.0122476,0.00146205,-0.0294565,-0.000115049,0,-2.39759e-05,0.00472168,0.0122476,0.00146205,-0.0294565,-0.000115049,0,-2.39759e-05,0.533617,-0.455486,0.692006,0.572468,0.178237,0.150755,0.785993,0.00591792,0.0169634,0.000307687,0.00633039,0.0179252,6.25467e-05,2.93175,-0.542973,0.251969,-3.22239,0.115013,5.46686,-3.22239,0.0111367,5.26686,0.537784,0.110514,0.4248,0.638656,0.638834,0.715786,-0.710306,1
1.83614,-1.05584,-1.76834,-1.05386,2.0042,1.18659,-0.985627,1.83614,-1.05584,-1.76834,-1.05386,2.0042,1.18659,-0.985627,1.78106,-1.07143,-1.81447,-1.11964,1.93812,1.11789,-0.917364,0.0125831,0.0690515,0.107939,0.050764,0.162963,0.177866,-0.195255,0.0125831,0.0690515,0.107939,0.050764,0.162963,0.177866,-0.195255,0.533383,-0.455218,0.692669,0.572813,0.177397,0.150289,0.786021,-0.0362286,0.019995,0.10138,-0.0507303,0.0191466,0.108746,2.901,-0.541315,0.307946,-3.07496,0.165796,5.59766,-3.07496,0.0444644,5.39766,0.550821,0.15586,0.461341,0.657818,0.660882,0.687039,-0.682625,1
1.72539,-1.0445,-1.75884,-1.04431,2.01042,1.18883,-0.996504,1.72539,-1.0445,-1.75884,-1.04431,2.01042,1.18883,-0.996504,1.78106,-1.07119,-1.81218,-1.1173,1.9443,1.12383,-0.924455,0.00693903,-0.0144294,0.258926,0.292758,0.788045,0.742333,-0.893602,0.00693903,-0.0144294,0.258926,0.292758,0.788045,0.742333,-0.893602,0.531608,-0.456112,0.694829,0.575915,0.173843,0.146308,0.785299,-0.160752,-0.108961,0.206881,-0.214863,-0.131577,0.234271,2.87009,-0.539451,0.363223,-3.09069,0.186366,5.52772,-3.09069,0.0845013,5.32772,-0.556675,0.26689,0.533396,0.729912,0.661211,0.649973,-0.720487,1
1.71511,-1.03912,-1.75454,-1.0362,2.02105,1.18962,-1.0095,1.71511,-1.03912,-1.75454,-1.0362,2.02105,1.18962,-1.0095,1.78233,-1.07261,-1.8081,-1.11202,1.9566,1.13526,-0.937974,0.176772,-0.17972,0.464017,0.622919,1.354,1.25418,-1.47462,0.176772,-0.17972,0.464017,0.622919,1.354,1.25418,-1.47462,0.528741,-0.458244,0.697956,0.581454,0.167712,0.137837,0.784082,-0.212699,-0.193422,0.296508,-0.30781,-0.237724,0.34199,2.83873,-0.537774,0.416723,-3.13606,0.167722,5.34997,-3.13606,0.125851,5.14997,-0.672227,0.3349,0.535612,0.758193,0.644491,0.543648,-0.715275,1
1.70564,-1.03852,-1.74092,-1.02667,2.03335,1.20848,-1.02692,1.70564,-1.03852,-1.74092,-1.02667,2.03335,1.20848,-1.02692,1.78566,-1.07536,-1.80231,-1.10321,1.97175,1.14911,-0.953972,0.382222,-0.300907,0.60734,0.958426,1.5271,1.40139,-1.59852,0.382222,-0.300907,0.60734,0.958426,1.5271,1.40139,-1.59852,0.525569,-0.461054,0.701949,0.587973,0.160042,0.126446,0.782743,-0.200702,-0.236442,0.356113,-0.316477,-0.291114,0.407111,2.80848,-0.536258,0.469238,-3.02484,0.151646,5.25146,-3.02484,0.150277,5.05146,-0.800202,0.368473,0.613922,0.765423,0.616055,0.593721,-0.729517,1
1.70903,-1.03709,-1.73699,-1.01544,2.04717,1.21873,-1.04125,1.70903,-1.03709,-1.73699,-1.01544,2.04717,1.21873,-1.04125,1.79059,-1.07824,-1.79509,-1.09198,1.98599,1.16216,-0.968448,0.519733,-0.26801,0.760646,1.15007,1.37561,1.26576,-1.38794,0.519733,-0.26801,0.760646,1.15007,1.37561,1.26576,-1.38794,0.522636,-0.463668,0.706729,0.593953,0.15194,0.114562,0.781671,-0.168199,-0.191453,0.449105,-0.287961,-0.241538,0.497269,2.77763,-0.534517,0.521552,-3.0848,0.174105,5.23149,-3.0848,0.163539,5.03149,-0.815539,0.411558,0.581023,0.765343,0.611812,0.565723,-0.728036,1
1.71406,-1.03379,-1.73087,-1.00396,2.06067,1.22902,-1.05299,1.71406,-1.03379,-1.73087,-1.00396,2.06067,1.22902,-1.05299,1.7959,-1.0803,-1.7867,-1.0799,1.99817,1.17329,-0.980821,0.522561,-0.186527,0.859901,1.23326,1.1704,1.05433,-1.19747,0.522561,-0.186527,0.859901,1.23326,1.1704,1.05433,-1.19747,0.519824,-0.465758,0.712263,0.599197,0.14384,0.10338,0.78076,-0.171644,-0.167537,0.522128,-0.287523,-0.211133,0.564706,2.74665,-0.532316,0.573366,-3.09811,0.220072,5.18132,-3.09811,0.174149,4.98132,-0.818402,0.465152,0.558273,0.759341,0.625082,0.557269,-0.721718,1
1.71808,-1.0302,-1.72206,-0.992287,2.07283,1.23566,-1.06337,1.71808,-1.0302,-1.72206,-0.992287,2.07283,1.23566,-1.06337,1.80038,-1.08157,-1.77792,-1.06746,2.00884,1.18243,-0.992142,0.422251,-0.111073,0.879149,1.24054,1.04411,0.880215,-1.12295,0.422251,-0.111073,0.879149,1.24054,1.04411,0.880215,-1.12295,0.516726,-0.467991,0.718164,0.604451,0.136183,0.0929728,0.77939,-0.2123,-0.190329,0.551713,-0.322025,-0.230769,0.588544,2.71571,-0.530407,0.62306,-3.09422,0.19086,4.96945,-3.09422,0.17947,4.76945,-0.823021,0.513644,0.558629,0.751749,0.639881,0.532315,-0.712276,1
