or_w,or_x,or_y,or_z
0.773963,-0.0552634,0.616222,-0.134899
0.773963,-0.0552633,0.616222,-0.134899
0.773963,-0.0552633,0.616222,-0.134899
0.773963,-0.055268,0.616222,-0.134897
0.773938,-0.0552389,0.616265,-0.134856
0.773787,-0.0552124,0.616483,-0.134735
0.773573,-0.0554743,0.616734,-0.134708
0.773514,-0.0560163,0.616706,-0.134952
0.773788,-0.056553,0.616156,-0.13567
0.774515,-0.0568154,0.614955,-0.13685
0.775794,-0.0567874,0.613021,-0.138293
0.777648,-0.0566243,0.610349,-0.139753
0.780015,-0.0564591,0.607045,-0.141015
0.78283,-0.0564357,0.603217,-0.141847
0.785989,-0.0566639,0.599,-0.142159
0.789335,-0.0570876,0.594596,-0.141943
0.792766,-0.0577606,0.590137,-0.141154
0.796228,-0.0588356,0.585646,-0.139921
0.799657,-0.0601322,0.581221,-0.138258
0.803014,-0.0615959,0.576913,-0.136181
0.806325,-0.0632564,0.572634,-0.133896
0.809604,-0.065012,0.568367,-0.131428
0.812776,-0.0668494,0.564221,-0.128768
0.815842,-0.0687916,0.56018,-0.125969
0.818851,-0.0708053,0.556194,-0.122953
0.821752,-0.0728617,0.552328,-0.119781
0.824565,-0.0748247,0.548566,-0.116486
0.827344,-0.0766172,0.5448,-0.113247
0.830072,-0.0783987,0.541066,-0.109915
0.832743,-0.0802941,0.537384,-0.106347
0.835377,-0.0821363,0.533697,-0.102799
0.838005,-0.0837385,0.529957,-0.0994068
0.840586,-0.0852222,0.526225,-0.0961258
0.843119,-0.0867462,0.522504,-0.0928164
0.845638,-0.0882961,0.518741,-0.0894863
0.848141,-0.0897367,0.514932,-0.0863061
0.850611,-0.0910032,0.511133,-0.0831979
0.853027,-0.0921343,0.50737,-0.0801982
0.855427,-0.0931446,0.503584,-0.0772714
0.857809,-0.0940428,0.49978,-0.0744316
0.860163,-0.0947779,0.495997,-0.0715819
0.862463,-0.0953796,0.492275,-0.06874
0.86475,-0.0958981,0.488534,-0.0659211
0.86702,-0.0962805,0.48478,-0.0631997
0.869268,-0.0964692,0.481041,-0.0605592
0.871454,-0.0965739,0.477368,-0.0579719
0.873615,-0.0966749,0.473691,-0.0553875
0.875772,-0.0966977,0.469978,-0.0528502
0.877923,-0.0965256,0.466253,-0.0504251
0.880042,-0.0962572,0.462549,-0.0480453
0.882141,-0.0960065,0.458826,-0.0456927
0.884247,-0.0957243,0.455037,-0.0434231
0.886355,-0.095351,0.451187,-0.041387
0.888436,-0.0949446,0.447329,-0.039545
0.890494,-0.0946162,0.443451,-0.0376824
0.892534,-0.094277,0.439554,-0.0358924
0.894563,-0.0938816,0.435625,-0.0342734
0.896607,-0.0934341,0.43162,-0.0327205
0.898647,-0.0929087,0.427578,-0.0312889
0.900657,-0.0923333,0.423556,-0.0298721
0.902634,-0.0918148,0.41954,-0.0284201
0.904616,-0.0912742,0.415458,-0.0270805
0.906588,-0.0905611,0.411371,-0.0258994
0.908523,-0.0897803,0.407322,-0.0247735
0.910404,-0.0891143,0.403322,-0.0235536
0.912282,-0.0884467,0.399275,-0.0223159
0.91414,-0.0876308,0.395241,-0.0212792
0.915946,-0.0867376,0.391288,-0.0203246
0.9177,-0.0859186,0.387394,-0.01926
0.91943,-0.0851332,0.3835,-0.0181277
0.921144,-0.0842801,0.379603,-0.0171054
0.922828,-0.0833869,0.37573,-0.0161783
0.924467,-0.0825776,0.371902,-0.0152102
0.926072,-0.0817856,0.368103,-0.0142278
0.927663,-0.0809452,0.364297,-0.0133061
0.929245,-0.080109,0.360461,-0.01244
0.930793,-0.0793907,0.356634,-0.0115501
0.932322,-0.0787137,0.352801,-0.0105965
0.933828,-0.0779392,0.348994,-0.00973262
0.935327,-0.0771215,0.34516,-0.00895251
0.936801,-0.0764302,0.341314,-0.00814161
0.93824,-0.0758621,0.337488,-0.00721016
0.939643,-0.0752561,0.333718,-0.00626918
0.941008,-0.0745881,0.330015,-0.00545747
0.942358,-0.0739302,0.326303,-0.00462182
0.943678,-0.073327,0.322615,-0.00375249
0.944955,-0.0727563,0.318995,-0.00279028
0.946187,-0.0721444,0.315472,-0.00184073
0.947384,-0.0714959,0.312011,-0.000947987
0.948557,-0.0708822,0.308569,-5.63215e-05
0.949707,-0.0703042,0.305144,0.000827304
0.950818,-0.0697135,0.301797,0.00175448
0.951887,-0.069142,0.298535,0.00271927
0.952913,-0.068603,0.295358,0.00367811
0.953913,-0.0680897,0.292218,0.00463591
0.954886,-0.0676095,0.289121,0.00558632
0.95584,-0.067077,0.286055,0.00656955
