pure_target_joint_0,pure_target_joint_1,pure_target_joint_2,pure_target_joint_3,pure_target_joint_4,pure_target_joint_5,pure_target_joint_6,target_joint_0,target_joint_1,target_joint_2,target_joint_3,target_joint_4,target_joint_5,target_joint_6,pos_joint_0,pos_joint_1,pos_joint_2,pos_joint_3,pos_joint_4,pos_joint_5,pos_joint_6,vel_joint_0,vel_joint_1,vel_joint_2,vel_joint_3,vel_joint_4,vel_joint_5,vel_joint_6,vel_smooth_joint_0,vel_smooth_joint_1,vel_smooth_joint_2,vel_smooth_joint_3,vel_smooth_joint_4,vel_smooth_joint_5,vel_smooth_joint_6,ee_pos_x,ee_pos_y,ee_pos_z,ee_or_w,ee_or_x,ee_or_y,ee_or_z,eep_vel_x,eep_vel_y,eep_vel_z,ee_vel_offset_x,ee_vel_offset_y,ee_vel_offset_z,ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz,action_0,action_1,action_2,action_3,action_4,action_5,action_6,command_published
1.82749,-1.06665,-1.77576,-1.06185,2.00681,1.18887,-0.986518,1.82749,-1.06665,-1.77576,-1.06185,2.00681,1.18887,-0.986518,1.78068,-1.07202,-1.81519,-1.11953,1.93711,1.11718,-0.916312,3.5953e-05,1.1977e-05,1.1977e-05,1.19989e-05,0,2.39541e-05,-2.39759e-05,3.5953e-05,1.1977e-05,1.1977e-05,1.19989e-05,0,2.39541e-05,-2.39759e-05,0.533445,-0.455697,0.692018,0.572682,0.178103,0.150706,0.785877,1.06622e-05,2.10632e-05,1.50059e-05,8.89539e-06,2.25722e-05,1.58475e-05,2.97186,-0.508836,0.252495,-3.53913,0.0897884,5.08352,-3.53913,0.0562838,5.08352,0.468012,0.0537364,0.394281,0.576779,0.697051,0.716858,-0.702061,1
1.8265,-1.06001,-1.77355,-1.05955,2.00584,1.18766,-0.985952,1.8265,-1.06001,-1.77355,-1.05955,2.00584,1.18766,-0.985952,1.78068,-1.07202,-1.81519,-1.11953,1.93711,1.11718,-0.916312,1.19776e-05,0,1.19776e-05,0,0,0,-2.39771e-05,1.19776e-05,0,1.19776e-05,0,0,0,-2.39771e-05,0.533445,-0.455697,0.692018,0.572682,0.178103,0.150706,0.785877,4.9009e-06,8.3923e-06,4.26924e-06,4.44755e-06,8.6741e-06,4.48907e-06,2.93687,-0.50755,0.304767,-3.49908,0.128543,5.22721,-3.49908,0.063645,5.22721,0.458194,0.120131,0.416363,0.599753,0.687313,0.70483,-0.696407,1
1.82606,-1.0617,-1.77621,-1.05936,2.00636,1.18627,-0.985473,1.82606,-1.0617,-1.77621,-1.05936,2.00636,1.18627,-0.985473,1.78068,-1.07201,-1.81519,-1.11952,1.93711,1.11718,-0.916312,-0.00134226,0.00190553,8.3887e-05,0.00198942,-0.000115055,8.3887e-05,-3.59547e-05,-0.00134226,0.00190553,8.3887e-05,0.00198942,-0.000115055,8.3887e-05,-3.59547e-05,0.53344,-0.455701,0.692026,0.57269,0.178098,0.150707,0.785872,-0.00105846,-0.000788562,0.00155979,-0.00111677,-0.00075765,0.00158826,2.90213,-0.50564,0.35688,-3.47364,0.191057,5.21134,-3.47364,0.0852393,5.21134,0.453827,0.103182,0.389753,0.601527,0.692563,0.690882,-0.691611,1
1.77409,-1.04801,-1.77782,-1.05362,2.00682,1.18506,-0.987788,1.77409,-1.04801,-1.77782,-1.05362,2.00682,1.18506,-0.987788,1.78073,-1.07175,-1.81453,-1.11921,1.93809,1.11827,-0.917417,0.00671133,0.0383984,0.113841,0.06353,0.177313,0.192927,-0.196342,0.00671133,0.0383984,0.113841,0.06353,0.177313,0.192927,-0.196342,0.533133,-0.455649,0.692598,0.573113,0.177299,0.150062,0.785868,-0.0412991,0.00332375,0.0906025,-0.0567626,0.000651381,0.0985122,2.8677,-0.504194,0.407481,-3.44312,0.144559,5.06006,-3.44312,0.109888,5.06006,-0.0663659,0.237492,0.367075,0.655894,0.687266,0.667899,-0.703709,1
1.71856,-1.04409,-1.77218,-1.04412,2.0112,1.18529,-0.997454,1.71856,-1.04409,-1.77218,-1.04412,2.0112,1.18529,-0.997454,1.7807,-1.0718,-1.81193,-1.11681,1.94462,1.12445,-0.924494,0.000227706,-0.0399924,0.294855,0.298307,0.831918,0.763138,-0.889755,0.000227706,-0.0399924,0.294855,0.298307,0.831918,0.763138,-0.889755,0.531272,-0.45666,0.694756,0.576158,0.173685,0.145701,0.785269,-0.168711,-0.119335,0.208464,-0.225416,-0.144517,0.23712,2.8336,-0.502526,0.456836,-3.41079,0.166851,4.93554,-3.41079,0.133393,4.93554,-0.621369,0.277121,0.397523,0.726952,0.665879,0.6084,-0.7296,1
1.70424,-1.03662,-1.75135,-1.03537,2.02194,1.19529,-1.01081,1.70424,-1.03662,-1.75135,-1.03537,2.02194,1.19529,-1.01081,1.78184,-1.07336,-1.80743,-1.11166,1.95768,1.13582,-0.937815,0.163697,-0.190338,0.508731,0.600856,1.44192,1.24071,-1.4489,0.163697,-0.190338,0.508731,0.600856,1.44192,1.24071,-1.4489,0.528312,-0.458903,0.697937,0.581494,0.167664,0.13671,0.78426,-0.218701,-0.197669,0.301377,-0.315544,-0.246102,0.347502,2.79993,-0.501284,0.505393,-3.36611,0.124162,4.85561,-3.36611,0.14759,4.85561,-0.775986,0.367402,0.560799,0.76282,0.642552,0.594625,-0.729951,1
1.70271,-1.03104,-1.74325,-1.02652,2.03462,1.20622,-1.02564,1.70271,-1.03104,-1.74325,-1.02652,2.03462,1.20622,-1.02564,1.78498,-1.07589,-1.80149,-1.1033,1.97402,1.14938,-0.953507,0.359452,-0.266512,0.603481,0.906246,1.65473,1.37141,-1.57299,0.359452,-0.266512,0.603481,0.906246,1.65473,1.37141,-1.57299,0.525089,-0.461736,0.701999,0.5877,0.160309,0.124886,0.783143,-0.206263,-0.235197,0.361544,-0.321608,-0.29399,0.412029,2.76572,-0.49997,0.552873,-3.42178,0.13144,4.74805,-3.42178,0.150875,4.74805,-0.822739,0.448453,0.582354,0.767831,0.605991,0.568354,-0.721304,1
1.70652,-1.02771,-1.74097,-1.01566,2.05009,1.21717,-1.03954,1.70652,-1.02771,-1.74097,-1.01566,2.05009,1.21717,-1.03954,1.78942,-1.07808,-1.79544,-1.09248,1.98935,1.16203,-0.968065,0.461692,-0.191141,0.608262,1.11709,1.46926,1.22439,-1.40768,0.461692,-0.191141,0.608262,1.11709,1.46926,1.22439,-1.40768,0.522068,-0.464614,0.706632,0.593893,0.152777,0.113163,0.781757,-0.184758,-0.223663,0.431327,-0.2985,-0.275541,0.47684,2.73088,-0.498479,0.599253,-3.48337,0.149098,4.63796,-3.48337,0.148091,4.63796,-0.828982,0.503794,0.544674,0.768112,0.60741,0.551427,-0.714745,1
1.71149,-1.02511,-1.7335,-1.00455,2.06453,1.22802,-1.05178,1.71149,-1.02511,-1.7335,-1.00455,2.06453,1.22802,-1.05178,1.79404,-1.07889,-1.78896,-1.08071,2.00192,1.17283,-0.980802,0.451613,-0.0389497,0.669935,1.20513,1.1904,1.03305,-1.23646,0.451613,-0.0389497,0.669935,1.20513,1.1904,1.03305,-1.23646,0.519116,-0.466894,0.712115,0.599783,0.145061,0.102859,0.780152,-0.196527,-0.180445,0.534902,-0.305669,-0.219301,0.575088,2.69707,-0.496888,0.644576,-3.38085,0.159022,4.53234,-3.38085,0.143718,4.53234,-0.825508,0.537748,0.554527,0.761537,0.626145,0.551918,-0.709829,1
1.71447,-1.01958,-1.72754,-0.992306,2.07385,1.23647,-1.06198,1.71447,-1.01958,-1.72754,-0.992306,2.07385,1.23647,-1.06198,1.79762,-1.07846,-1.78175,-1.06852,2.01238,1.18215,-0.992506,0.326578,0.0556082,0.727496,1.20742,1.00777,0.900337,-1.15806,0.326578,0.0556082,0.727496,1.20742,1.00777,0.900337,-1.15806,0.515649,-0.469087,0.718392,0.605841,0.137157,0.0935527,0.778069,-0.253988,-0.190003,0.590781,-0.359551,-0.221873,0.626595,2.66286,-0.494897,0.689025,-3.42188,0.199166,4.44486,-3.42188,0.1499,4.44486,-0.831435,0.58882,0.542152,0.762185,0.61473,0.543269,-0.694686,1
