ball_vx,ball_vy,ball_vz
-0.010806,-0.0169977,-0.0209307
-0.0116075,-0.0176093,-0.0215017
-0.0124279,-0.0182239,-0.0220153
-0.0132565,-0.0188323,-0.02248
-0.0140772,-0.0194122,-0.0229173
-0.0148949,-0.0199739,-0.0233324
-0.0157051,-0.0205119,-0.023733
-0.0165035,-0.0210237,-0.0241238
-0.0172939,-0.0215145,-0.0244967
-0.018078,-0.0219908,-0.0248464
-0.0188542,-0.0224491,-0.025173
-0.0196241,-0.0228917,-0.0254736
-0.0203829,-0.0233178,-0.0257452
-0.0211296,-0.023728,-0.0259919
-0.0218701,-0.0241277,-0.0262128
-0.0226068,-0.0245234,-0.0264103
-0.0233361,-0.0249091,-0.0265864
-0.0240562,-0.0252843,-0.026747
-0.0247678,-0.0256497,-0.0268944
-0.0254723,-0.0260077,-0.027032
-0.0261657,-0.0263614,-0.0271744
-0.02685,-0.0267141,-0.0273253
-0.0275261,-0.0270646,-0.0274775
-0.0282026,-0.0274151,-0.0276159
-0.0288868,-0.0277647,-0.0277273
-0.0295736,-0.0281062,-0.02782
-0.030251,-0.0284349,-0.0279082
-0.0309245,-0.0287598,-0.0279892
-0.0315964,-0.0290828,-0.0280526
-0.0322696,-0.0294073,-0.0280867
-0.0329425,-0.0297278,-0.0280783
-0.0336156,-0.0300399,-0.0280223
-0.0344352,-0.0303178,-0.0279369
-0.0349076,-0.0305922,-0.0277864
-0.0355199,-0.0308297,-0.0276438
-0.036123,-0.0310577,-0.0274827
-0.036722,-0.0312764,-0.0272839
-0.0373188,-0.0314793,-0.0270423
-0.0379158,-0.0316686,-0.0267466
-0.0385052,-0.0318225,-0.0263934
-0.0391073,-0.0319864,-0.026002
-0.0397348,-0.0321748,-0.0255638
-0.0405596,-0.0323593,-0.0250862
-0.0410314,-0.0325631,-0.0245309
-0.0416645,-0.0327346,-0.0240041
-0.0422862,-0.0329022,-0.0235245
-0.0429048,-0.0330812,-0.0231063
-0.0435158,-0.0332604,-0.0227508
-0.0442449,-0.0333911,-0.0224591
-0.0447193,-0.033618,-0.0221947
-0.0454127,-0.0337479,-0.0219875
-0.0459014,-0.0339694,-0.0217487
-0.0465,-0.0341363,-0.0214977
-0.047063,-0.0342938,-0.0212235
-0.0476394,-0.0344359,-0.0209344
-0.0481876,-0.0345799,-0.02063
-0.0488558,-0.0346613,-0.0203293
-0.0492865,-0.034829,-0.0200084
-0.0500067,-0.0348617,-0.0197139
-0.0503633,-0.0350518,-0.0193987
-0.0508981,-0.0351428,-0.0191102
-0.0514079,-0.0352366,-0.0188393
-0.0520399,-0.0352763,-0.0185958
-0.0524408,-0.0354026,-0.0183537
-0.0530649,-0.0354076,-0.0181527
-0.0534487,-0.0355344,-0.0179692
-0.0540603,-0.0355095,-0.017841
-0.0544313,-0.0356347,-0.017742
-0.055022,-0.0356167,-0.0177103
-0.0554054,-0.0357196,-0.0177095
-0.0560118,-0.03569,-0.0177604
-0.0563907,-0.0357996,-0.0178264
-0.0570028,-0.0357473,-0.0179331
-0.057379,-0.0358674,-0.0180441
-0.0579793,-0.0358154,-0.0181883
-0.0583629,-0.0359206,-0.0183352
-0.0589515,-0.0358383,-0.018513
-0.0593386,-0.0359516,-0.0186938
-0.059939,-0.0358476,-0.0189066
-0.0603082,-0.0359617,-0.0191215
-0.0608992,-0.035863,-0.0193538
-0.0612814,-0.035947,-0.0195795
-0.0618825,-0.0358349,-0.0198202
-0.0622572,-0.03592,-0.0200797
-0.0628278,-0.0357962,-0.0203957
-0.0632291,-0.0359058,-0.0207614
-0.0638417,-0.0358032,-0.0211815
-0.0642197,-0.0359173,-0.0216267
-0.0648114,-0.0358003,-0.0221136
-0.0652101,-0.0359259,-0.0226172
-0.0657957,-0.0358101,-0.0231476
-0.0662037,-0.0359282,-0.0236808
-0.0667888,-0.0357967,-0.0242253
-0.0671818,-0.0359063,-0.0247579
-0.0677652,-0.0357602,-0.0252916
-0.0681259,-0.0358517,-0.0258075
-0.0686826,-0.0356846,-0.0263255
-0.0690208,-0.0357672,-0.0268137
-0.0695384,-0.0355809,-0.0272762
-0.0698774,-0.0356462,-0.0276674
-0.0704067,-0.0354504,-0.0279831
-0.0707285,-0.0354928,-0.0281915
-0.0712284,-0.0352733,-0.0283223
-0.0715494,-0.0353058,-0.0283723
-0.0720171,-0.0350636,-0.0283772
-0.0723069,-0.035086,-0.0283376
-0.0727604,-0.0348351,-0.0282808
-0.0730115,-0.0348419,-0.0281899
-0.0734334,-0.034572,-0.0280812
-0.0736844,-0.0345776,-0.0279408
-0.0740789,-0.034296,-0.0277881
-0.074319,-0.0342884,-0.0276135
-0.0746995,-0.03399,-0.0274342
-0.0749125,-0.0339682,-0.0272209
-0.0752638,-0.0336525,-0.0269935
-0.0754588,-0.0336009,-0.0267237
-0.0757858,-0.0332525,-0.0264442
-0.0759633,-0.0331837,-0.026146
-0.0762797,-0.0328297,-0.0258583
-0.0764549,-0.0327444,-0.0255632
-0.0767591,-0.0323795,-0.0252874
-0.0769329,-0.0322861,-0.025011
-0.0772242,-0.0319175,-0.0247592
-0.0774118,-0.0318191,-0.0245149
-0.0777172,-0.0314481,-0.0242996
-0.0779032,-0.0313554,-0.0241007
-0.0781958,-0.0309859,-0.0239391
-0.0784161,-0.0309066,-0.0237974
-0.0787149,-0.03054,-0.0236943
-0.0789318,-0.0304686,-0.0236015
-0.0792288,-0.0301114,-0.0235304
-0.0794396,-0.030024,-0.0234518
-0.0797284,-0.0296422,-0.0233828
-0.0799574,-0.0295528,-0.023306
-0.0802592,-0.029163,-0.0232454
-0.0804822,-0.0290568,-0.0231883
-0.0807875,-0.0286493,-0.0231611
-0.0810271,-0.0285495,-0.0231478
-0.0813376,-0.0281417,-0.0231706
-0.0815926,-0.0280364,-0.0232111
-0.0819142,-0.0276327,-0.0232898
-0.0821801,-0.0275216,-0.0233849
-0.0825104,-0.0271065,-0.023517
-0.0827853,-0.0270049,-0.0236609
-0.0831311,-0.0265949,-0.0238388
-0.0834077,-0.0264861,-0.024024
-0.0837534,-0.0260734,-0.0242374
-0.0840363,-0.0259619,-0.0244534
-0.0843652,-0.0255376,-0.0246922
-0.0846625,-0.0254279,-0.0249303
-0.0849873,-0.0250018,-0.0251918
-0.0852807,-0.0248828,-0.0254514
-0.0855922,-0.0244576,-0.0257356
-0.0858865,-0.0243285,-0.0260203
-0.0861946,-0.0238821,-0.0263355
-0.0864817,-0.0237657,-0.0266501
-0.086787,-0.0233182,-0.0269955
-0.0870587,-0.0231923,-0.0273348
-0.087331,-0.0227359,-0.0276991
-0.0876101,-0.0226046,-0.0280529
-0.0878666,-0.0221323,-0.0284259
-0.0881376,-0.0219995,-0.028784
-0.0883919,-0.0215231,-0.0291579
-0.0886352,-0.0213759,-0.0295124
-0.0888499,-0.0208832,-0.0298805
-0.0891052,-0.0207327,-0.0302299
-0.0893135,-0.0202381,-0.0305827
-0.089542,-0.0200636,-0.0309017
-0.0897346,-0.0195552,-0.0312193
-0.0899417,-0.0193653,-0.0315035
-0.0901043,-0.0188328,-0.0317898
-0.0903038,-0.0186426,-0.0320469
-0.0904321,-0.0180969,-0.0323099
-0.0906268,-0.0179004,-0.0325459
-0.0907401,-0.017348,-0.0327997
-0.0909271,-0.0171492,-0.0330455
-0.0910247,-0.0166054,-0.0333133
-0.0912142,-0.0163959,-0.0335724
-0.0913221,-0.0158598,-0.0338521
-0.0914846,-0.0156385,-0.0341172
-0.0915681,-0.0150841,-0.0343938
-0.0917339,-0.0148713,-0.0346489
-0.0918377,-0.0144316,-0.0349135
-0.0919565,-0.0140974,-0.0351623
-0.0920204,-0.0135331,-0.035414
-0.0921466,-0.0133151,-0.0356412
-0.0921815,-0.0127441,-0.0358848
-0.0923069,-0.0125292,-0.0361201
-0.0923109,-0.0119679,-0.0363718
-0.0924426,-0.0117412,-0.0366174
-0.0924362,-0.0111796,-0.0368768
-0.0925506,-0.0109503,-0.0371289
-0.0925859,-0.0105463,-0.0373841
-0.0926164,-0.0101572,-0.0376369
-0.0925846,-0.00958606,-0.0378952
-0.092659,-0.00935306,-0.0381386
-0.0925906,-0.00878478,-0.0383866
-0.0926618,-0.00853639,-0.0386248
-0.0926303,-0.00807756,-0.0388677
-0.09263,-0.00771354,-0.0391104
-0.0925318,-0.00713924,-0.0393674
-0.0925776,-0.00688913,-0.0396206
-0.092447,-0.00632161,-0.0398824
-0.0924889,-0.00606633,-0.0401371
-0.0923543,-0.00549106,-0.0403982
-0.0923642,-0.00524498,-0.0406477
-0.0922471,-0.00477878,-0.0408988
-0.0921997,-0.00442708,-0.0411459
-0.0920867,-0.00397743,-0.0413976
-0.0920141,-0.00361006,-0.0416512
-0.0918885,-0.00316226,-0.041919
-0.0918039,-0.0028071,-0.0421949
-0.0916485,-0.00235048,-0.0424788
-0.0915652,-0.00201708,-0.0427626
-0.0913428,-0.00146597,-0.043055
-0.091301,-0.0012368,-0.0433456
-0.0910639,-0.000693697,-0.0436508
-0.0910056,-0.00047475,-0.0439579
-0.0907576,5.01969e-05,-0.044277
-0.0906892,0.000277529,-0.0445904
-0.0904701,0.000708318,-0.0449022
-0.0903437,0.00102456,-0.0452115
-0.0900576,0.00154532,-0.0455273
-0.0899772,0.00176522,-0.045835
-0.0896692,0.00227805,-0.0461445
-0.0895774,0.00249718,-0.0464469
-0.0892665,0.00300363,-0.0467538
-0.0891588,0.00322614,-0.0470542
-0.0888352,0.00372554,-0.0473513
-0.0887142,0.00395268,-0.0476375
-0.0883608,0.00444589,-0.0479168
-0.0882421,0.0046757,-0.0481925
-0.0878716,0.00516693,-0.0484704
-0.087745,0.00538607,-0.0487464
-0.0873842,0.00586856,-0.0490203
-0.0872197,0.00608173,-0.0492923
-0.0868175,0.0065457,-0.0495637
-0.0866646,0.00675955,-0.0498321
-0.0862617,0.00721403,-0.0500999
-0.0860765,0.00741733,-0.0503598
-0.0856416,0.00786244,-0.0506184
-0.0854533,0.0080535,-0.0508709
-0.0850107,0.00848734,-0.0511271
-0.0847974,0.00866531,-0.0513762
-0.0843395,0.00907256,-0.0516263
-0.0841063,0.00924992,-0.0518745
-0.083639,0.0096474,-0.0521266
-0.0833843,0.00980597,-0.0523775
-0.0828844,0.010176,-0.0526327
-0.0826292,0.0103335,-0.0528813
-0.0821315,0.010696,-0.0531283
-0.0818505,0.0108466,-0.0533658
-0.0813344,0.0112033,-0.0535994
-0.0810444,0.0113432,-0.0538217
-0.0804982,0.0116879,-0.0540376
-0.0802085,0.0118216,-0.054238
-0.0796695,0.0121501,-0.0544349
-0.0793464,0.0122816,-0.0546203
-0.0787699,0.0125987,-0.0548093
-0.0784606,0.0127158,-0.0549976
-0.0778939,0.0130074,-0.0552051
-0.077554,0.0131118,-0.0554184
-0.0769713,0.0133861,-0.055644
-0.0766323,0.013478,-0.0558716
-0.0760473,0.0137361,-0.0560983
-0.0756928,0.0138265,-0.0563135
-0.0751042,0.0140703,-0.0565267
-0.0747331,0.0141569,-0.0567332
-0.0741407,0.0143993,-0.0569417
-0.0737576,0.01447,-0.0571398
-0.0731482,0.0146941,-0.0573186
-0.0727562,0.0147708,-0.0574852
-0.072125,0.0149823,-0.0576496
-0.0717331,0.0150519,-0.0577961
-0.0711051,0.0152639,-0.0579289
-0.0706932,0.0153272,-0.0580414
-0.0700527,0.0155237,-0.058143
-0.0696284,0.0155829,-0.0582294
-0.0689655,0.01576,-0.0583145
-0.0685273,0.0157958,-0.0583873
-0.0678603,0.0159523,-0.0584604
-0.067397,0.0159708,-0.0585199
-0.0667123,0.0160963,-0.058577
-0.0662385,0.0161125,-0.0586185
-0.0659785,0.0160149,-0.0586263
-0.0650461,0.0162234,-0.0586709
-0.0647872,0.0161105,-0.0586857
-0.0638579,0.0163258,-0.0587357
-0.0631586,0.0164216,-0.0588052
-0.0626882,0.0164252,-0.0588558
-0.0620966,0.0164767,-0.0589317
-0.0615304,0.0165209,-0.0590272
-0.061292,0.0164487,-0.059101
-0.0603779,0.0165997,-0.0592315
-0.0598171,0.0166307,-0.0593671
-0.0592584,0.0166547,-0.0595039
-0.0587002,0.0166696,-0.0596373
-0.0581383,0.0166791,-0.0597448
-0.0575722,0.0166865,-0.0598248
-0.0570049,0.0166936,-0.0598845
-0.0564382,0.0167001,-0.0599337
-0.0558729,0.0167013,-0.0599827
-0.055184,0.0167543,-0.060042
-0.0547454,0.0166857,-0.06008
-0.0541745,0.0166685,-0.0601028
-0.0535999,0.0166439,-0.0601124
-0.0530228,0.0166161,-0.0601074
-0.052439,0.0165804,-0.0600807
-0.0518514,0.0165386,-0.0600389
-0.0512625,0.0164941,-0.0599784
-0.0506703,0.0164457,-0.0598968
-0.0500743,0.0163917,-0.0597956
-0.0494748,0.016334,-0.0596731
-0.0488722,0.0162702,-0.0595353
-0.048269,0.016204,-0.0593816
-0.0476655,0.0161341,-0.0592141
-0.0470619,0.0160624,-0.0590286
-0.0464565,0.0159874,-0.0588212
-0.0458477,0.0159101,-0.0585859
-0.0452358,0.0158299,-0.0583242
-0.0446223,0.0157472,-0.0580418
-0.0440084,0.0156617,-0.05774
-0.0433938,0.0155737,-0.0574174
-0.0427773,0.0154809,-0.0570743
-0.0421606,0.015385,-0.0567164
-0.0415456,0.0152869,-0.056348
-0.0409325,0.0151861,-0.0559713
-0.0403213,0.0150816,-0.0555869
-0.0397171,0.0149785,-0.0552041
-0.0391123,0.01487,-0.0548128
-0.0385066,0.0147599,-0.0544033
-0.0379049,0.0146451,-0.0539985
-0.0373209,0.0145283,-0.0536501
-0.0367715,0.0144356,-0.0533347
-0.0362544,0.0143699,-0.0530144
-0.035818,0.0143595,-0.0529608
-0.0354157,0.0143465,-0.0531456
-0.0350205,0.0142968,-0.0534678
-0.0346377,0.0142445,-0.0538209
-0.0342287,0.0141691,-0.0540928
-0.0337753,0.0140486,-0.0542432
-0.0332901,0.0139063,-0.0542528
-0.0327815,0.0137569,-0.0541235
