action_0,action_1,action_2,action_3,action_4,action_5,action_6
-0.143329,-0.515133,0.529516,-0.308268,0.598712,-0.268145,-0.233255
-0.375654,-0.578051,0.528082,-0.266849,0.610259,-0.288256,-0.0791606
-0.496419,-0.618952,0.366655,-0.231641,0.608537,-0.224579,0.123437
-0.549475,-0.609506,0.320784,-0.295191,0.602538,-0.180387,0.180742
-0.542066,-0.575464,0.36453,-0.240006,0.601154,-0.236821,0.152967
-0.491045,-0.571528,0.393975,-0.178554,0.604353,-0.266143,0.065138
-0.439704,-0.516674,0.436847,-0.0692365,0.609271,-0.259397,-0.108942
-0.239724,-0.15078,0.50796,0.252401,0.613764,-0.122018,-0.343936
0.176783,0.209073,0.500714,0.328439,0.585042,0.0565669,-0.421496
-0.045855,-0.0736086,0.531291,0.0394103,0.341747,0.163671,-0.363811
0.20356,0.256785,0.479145,0.390777,0.508518,0.28844,-0.431187
-0.106112,-0.19382,0.461104,-0.079046,0.30493,0.100533,-0.363706
0.124977,0.36552,0.431459,0.408611,0.58873,0.21512,-0.451477
0.0698713,-0.0286373,0.512916,0.13556,0.255246,0.0516887,-0.360893
0.22413,0.100975,0.469633,0.288659,0.433425,0.0658091,-0.424101
0.0391716,-0.218828,0.432273,0.158476,0.279852,-0.0980235,-0.375
0.0558081,0.0694231,0.340175,0.236946,0.552836,0.0331503,-0.413594
0.0965692,-0.0708179,0.38408,0.333952,0.494866,0.197943,-0.42526
0.111001,-0.285247,0.418596,0.349306,0.445157,0.160536,-0.424689
0.198692,-0.246377,0.369685,0.352985,0.452925,0.080139,-0.434448
0.266048,-0.187385,0.386415,0.352635,0.440065,0.0561541,-0.424721
0.261347,-0.21035,0.373905,0.267821,0.391413,-0.0115116,-0.403999
0.173458,-0.0787883,0.33739,0.225497,0.436737,0.00401568,-0.410571
0.0704664,0.0755723,0.315915,0.285382,0.448773,0.01413,-0.408842
0.0668113,0.037128,0.324802,0.277627,0.474203,0.102704,-0.419731
0.184078,-0.0444614,0.342956,0.322968,0.49062,0.209579,-0.423452
0.230354,-0.145959,0.366257,0.380163,0.43484,0.20029,-0.391623
0.257208,-0.193343,0.344289,0.353728,0.393767,0.147454,-0.388177
0.230487,-0.162823,0.320495,0.332339,0.363006,0.0491145,-0.389573
0.156037,-0.0842994,0.259274,0.297475,0.338706,-0.0846962,-0.387653
-0.127414,0.0130089,0.154456,0.244511,0.363859,-0.176128,-0.391834
-0.187995,0.168358,0.15023,-0.130136,0.505628,-0.0798457,-0.42646
-0.184453,0.451551,0.42193,0.0304646,0.561927,0.208442,-0.375734
-0.205753,0.310232,0.359024,0.424065,0.545925,0.521634,-0.304113
-0.365143,-0.0756581,0.439349,0.535364,0.556017,0.611969,-0.321993
-0.323039,-0.257507,0.430417,0.56591,0.517302,0.506125,-0.338628
-0.153086,-0.0225169,0.300345,0.482626,0.444652,0.336335,-0.419408
0.0608478,-0.0217894,0.296401,0.453811,0.427649,0.295158,-0.421487
0.0132664,-0.260642,0.292526,0.426835,0.34505,0.228345,-0.349723
-0.0157228,-0.38991,0.15922,0.467261,0.381703,0.167997,-0.391075
0.235831,-0.490049,0.250005,0.545788,0.481639,0.165406,-0.425599
0.388704,-0.583739,0.396656,0.531931,0.40358,0.217075,-0.347856
0.429546,-0.647432,0.353942,0.461324,0.233202,0.240126,-0.246876
0.34155,-0.646099,0.239046,0.507698,0.247371,0.159974,-0.20009
0.503834,-0.667551,0.366719,0.597725,0.44829,0.04909,-0.209025
0.431721,-0.64232,0.450385,0.576112,0.294725,-0.122819,-0.0592911
-0.24493,-0.654871,0.26133,0.612171,0.247201,-0.357502,-0.0551066
0.100366,-0.699427,0.330115,0.518115,0.561297,0.0655053,0.111915
-0.254902,-0.612764,0.129015,0.555014,0.474696,0.136396,-0.183353
0.478425,-0.507773,0.431258,0.578935,0.466271,0.0989049,-0.337242
0.23586,-0.187609,0.266719,0.138949,-0.27766,-0.334426,-0.0512769
-0.500302,0.140544,-0.0506384,-0.503878,-0.348532,-0.540105,-0.159171
-0.610346,0.693256,-0.123743,-0.464439,0.0508868,-0.503637,0.356565
-0.693556,0.78593,-0.451017,-0.464921,0.43797,0.206455,0.373924
-0.689811,0.784342,0.137945,-0.138669,0.527484,0.514482,0.409432
-0.721426,0.481628,-0.392245,0.540562,0.527819,0.633249,0.396264
-0.670196,-0.486773,0.283201,0.501191,0.594427,0.620781,0.324047
-0.691813,-0.533629,0.450656,0.518019,0.498179,0.238271,0.30711
-0.664981,-0.345285,0.177002,0.0759572,0.13872,-0.398473,-0.0434646
-0.726029,0.0605609,-0.313625,-0.421373,-0.274827,-0.43213,0.0397842
-0.708821,0.649006,-0.397776,-0.348868,0.199149,-0.285739,0.433255
-0.622528,0.517177,-0.408407,-0.16461,0.57183,0.588944,0.380267
-0.45818,-0.518425,0.343264,-0.268985,0.58516,0.669543,0.104933
-0.723071,-0.585734,0.300629,-0.491302,0.573186,0.511501,0.415839
-0.746023,-0.211415,0.166131,-0.344478,-0.00794497,0.466587,0.408049
-0.771145,0.546613,-0.0794675,-0.116169,0.106697,0.633705,0.371839
-0.669255,0.176527,0.351223,-0.140571,0.594348,0.653784,-0.0623024
-0.708549,-0.444926,0.183695,-0.304646,0.486773,0.593959,0.270472
-0.736372,-0.367591,0.455523,-0.114869,-0.408695,0.463608,0.331173
-0.774355,0.655783,0.026102,-0.25355,-0.375873,0.593874,0.407006
-0.661491,0.407181,0.0876516,-0.325582,0.554133,0.657742,0.350102
-0.552817,-0.568055,0.501421,0.140386,0.588024,0.667894,-0.0732296
-0.327637,-0.694631,0.555345,-0.115682,0.590169,0.561146,0.338156
-0.673264,-0.588871,0.56248,-0.362321,0.580709,-0.0555188,0.390626
-0.752479,-0.459635,0.564511,-0.366365,0.607838,0.438967,0.399397
-0.735078,-0.275978,0.235818,-0.493274,0.570198,0.510871,0.32733
-0.742635,-0.423417,0.206021,-0.254996,0.469734,0.405343,0.175859
-0.671613,-0.461608,0.209501,-0.514864,0.549356,0.349672,0.22523
-0.726371,-0.267756,0.335496,-0.519476,0.55964,0.415104,0.246863
-0.733357,-0.312888,-0.0184409,-0.508321,0.538178,0.582258,0.20201
-0.714484,-0.519727,0.128138,-0.369279,0.489002,0.612084,0.251382
-0.667088,-0.487921,0.441327,-0.518256,0.583362,0.272237,0.253846
-0.366698,-0.657577,0.636842,-0.576357,0.627129,0.12174,0.187703
0.425606,-0.734617,0.633597,-0.571124,0.634807,-0.0874363,-0.270301
0.643795,-0.733434,0.646615,-0.674114,0.618099,-0.314992,-0.364331
0.618109,-0.751134,0.641024,-0.66913,0.633585,-0.00150129,-0.308444
0.592001,-0.754325,0.639643,-0.673905,0.633997,-0.0863462,-0.316446
0.569598,-0.746767,0.648174,-0.671916,0.634047,-0.161551,-0.345098
0.542873,-0.739456,0.649558,-0.669916,0.628475,-0.314414,-0.348422
0.523076,-0.742448,0.626718,-0.653553,0.629661,-0.319509,-0.348959
0.420144,-0.738692,0.598305,-0.628144,0.624149,-0.44106,-0.376752
0.164195,-0.738357,0.516325,-0.594091,0.52652,-0.485576,-0.396883
-0.0982318,-0.739704,0.41246,-0.573228,0.389294,-0.49253,-0.416539
-0.281557,-0.732782,0.303081,-0.562642,0.375291,-0.480898,-0.327914
-0.332866,-0.736726,-0.0558336,-0.573008,0.329592,-0.388307,-0.252971
-0.322555,-0.737698,-0.244084,-0.56819,0.294343,-0.225805,-0.182203
-0.255792,-0.744041,-0.242954,-0.569231,0.22269,-0.108028,-0.134101
-0.209859,-0.744003,-0.0538144,-0.492612,0.141939,-0.2019,-0.123239
-0.100495,-0.736802,-0.278861,-0.552533,0.122169,-0.304492,-0.130033
0.193964,-0.740004,-0.208833,-0.574489,0.173451,-0.288645,-0.211797
0.122954,-0.736362,-0.259374,-0.556288,-0.0117092,-0.318357,-0.310406
-0.256907,-0.72532,-0.100707,-0.565986,0.152261,-0.421612,-0.287415
-0.264737,-0.711915,-0.483086,-0.553961,0.194692,-0.367766,-0.21903
0.0427753,-0.737412,-0.477669,-0.551217,-0.315643,-0.270741,-0.242015
-0.262517,-0.740269,-0.461761,-0.515252,-0.377314,-0.305407,-0.220204
0.233215,-0.753861,-0.375676,-0.453297,0.0114387,-0.310877,-0.12711
0.248065,-0.750487,-0.586919,-0.432101,-0.355987,-0.113973,-0.292439
0.266168,-0.762773,-0.338792,-0.256911,-0.475261,-0.345979,-0.272237
0.589736,-0.765847,-0.521251,-0.279148,0.142142,-0.351173,-0.20352
0.644953,-0.777548,-0.508095,-0.470636,-0.251646,-0.131931,-0.333297
0.308902,-0.763742,-0.381752,-0.435347,-0.299553,-0.324951,-0.294517
0.480181,-0.768072,-0.508689,-0.352751,-0.113694,-0.264512,-0.2454
0.618378,-0.773209,-0.460871,-0.417552,-0.447906,-0.203708,-0.2986
0.566402,-0.761112,-0.431754,-0.419202,-0.347347,-0.387472,-0.222285
0.614503,-0.770586,-0.458971,-0.423205,-0.289073,-0.286727,-0.233625
0.63019,-0.770112,-0.438539,-0.47504,-0.357002,-0.28809,-0.257944
0.621394,-0.767769,-0.458537,-0.448302,-0.274806,-0.312817,-0.237082
0.63283,-0.76948,-0.406511,-0.436118,-0.345766,-0.285921,-0.244769
0.619108,-0.76648,-0.36502,-0.349726,-0.29211,-0.316294,-0.204994
0.633069,-0.769978,-0.336423,-0.237495,-0.169825,-0.315636,-0.195621
0.678511,-0.771601,-0.321695,-0.197822,0.114348,-0.327619,-0.156293
0.693138,-0.770137,-0.283359,-0.241055,0.252555,-0.281768,-0.168294
0.708998,-0.768894,-0.202073,-0.318796,0.459986,-0.0543378,-0.138996
0.71683,-0.772841,0.253119,-0.387246,0.560867,0.484092,-0.18981
0.698884,-0.755045,0.605212,-0.44583,0.616201,0.572133,-0.309109
0.701071,-0.71643,0.542567,-0.314492,0.598902,0.572765,-0.396451
0.716557,-0.703199,0.524414,-0.207297,0.601957,0.529848,-0.367621
0.732555,-0.675356,0.561071,-0.1004,0.6067,0.244157,-0.345048
0.718344,-0.602106,0.638001,0.10228,0.598427,-0.437404,-0.344428
0.72797,-0.615755,0.568577,-0.175861,0.588656,-0.563435,-0.30401
0.745994,-0.628592,0.568794,-0.272868,0.600508,-0.620072,-0.330694
0.749763,-0.681462,0.617917,-0.333241,0.618492,-0.70048,-0.331971
0.740017,-0.726241,0.652525,-0.316678,0.635692,-0.735081,-0.357786
0.734386,-0.73498,0.650604,-0.207169,0.633806,-0.738023,-0.371645
0.74544,-0.724224,0.649344,-0.320441,0.62831,-0.743052,-0.360477
0.747748,-0.705244,0.643078,-0.347814,0.626943,-0.722279,-0.31591
0.740629,-0.675981,0.647357,-0.248957,0.621566,-0.682953,-0.315148
0.753764,-0.608746,0.63393,-0.112831,0.608692,-0.62952,-0.312717
0.75686,-0.584186,0.597931,-0.129058,0.589294,-0.531349,-0.254725
0.748532,-0.551874,0.600685,0.090549,0.578372,-0.310757,-0.189942
0.743975,-0.488012,0.598786,0.354023,0.559114,0.316072,-0.0521052
0.771363,-0.526949,0.584202,0.357018,0.558616,0.536297,0.0778931
0.721647,-0.570293,0.463807,0.320925,0.556863,0.504599,-0.131701
0.680614,-0.566416,0.345235,0.107186,0.551704,0.547427,-0.228007
0.657233,-0.498021,0.174337,0.154018,0.556376,0.494891,-0.25909
0.655264,-0.4716,0.292493,0.0928669,0.549118,0.3908,-0.296792
0.63128,-0.379329,0.487353,-0.0206853,0.539723,0.0152382,-0.382833
0.591797,-0.187937,0.568534,-0.171057,0.529977,-0.497958,-0.442851
0.560339,-0.150572,0.555623,-0.0946149,0.489422,-0.587782,-0.448681
0.632214,-0.205962,0.558356,-0.116816,0.482225,-0.642264,-0.406415
0.675548,-0.300808,0.56671,-0.14566,0.49181,-0.650311,-0.36566
0.69715,-0.365607,0.568323,-0.0229287,0.480461,-0.66305,-0.321511
0.713525,-0.417289,0.56297,0.0146522,0.428258,-0.663854,-0.278533
0.725446,-0.465354,0.557254,-0.0247725,0.43767,-0.672678,-0.252418
0.707831,-0.448913,0.537866,0.0570452,0.507129,-0.682861,-0.307153
0.680143,-0.435297,0.525932,0.164793,0.523117,-0.658836,-0.352619
0.670073,-0.443429,0.499529,0.139952,0.552353,-0.630234,-0.379616
0.656601,-0.337998,0.550027,0.240256,0.561922,-0.450065,-0.411045
0.672845,0.110462,0.599448,0.386505,0.569316,0.247384,-0.390522
0.722403,0.322403,0.561651,0.474362,0.55937,0.612379,-0.196029
0.711568,0.429089,0.624041,0.389139,0.529155,0.649746,-0.0706191
0.736013,0.558259,0.634346,0.337367,0.524943,0.649935,0.00882525
0.749928,0.642575,0.638918,0.293763,0.517806,0.650511,0.147542
0.727874,0.66299,0.623147,0.400173,0.50796,0.622598,0.229694
0.674247,0.54,0.609227,0.4704,0.507805,0.401589,0.285924
0.642759,-0.0753306,0.531637,0.347108,0.489335,-0.372045,0.018965
0.679094,-0.470373,0.580771,-0.385078,0.426877,-0.639949,-0.348517
0.661624,-0.26863,0.553385,-0.0560336,0.521445,-0.592691,-0.418395
0.651802,-0.234377,0.523508,-0.137195,0.451492,-0.604521,-0.415352
0.696543,-0.367475,0.57642,-0.278302,0.557559,-0.59111,-0.424068
0.68863,-0.367904,0.566639,-0.216856,0.559658,-0.59297,-0.412682
0.629543,-0.254955,0.550926,-0.0997799,0.503145,-0.623443,-0.434739
0.567818,-0.115112,0.504236,-0.0148721,0.484465,-0.613092,-0.447788
0.529403,-0.114314,0.480441,0.00755789,0.47638,-0.577459,-0.453087
0.499586,-0.110532,0.491524,0.183303,0.516414,-0.451992,-0.445979
0.491018,-0.137899,0.489194,0.249216,0.541956,-0.333106,-0.455102
0.494696,-0.159146,0.466203,0.227916,0.557571,-0.0336304,-0.464434
0.527593,-0.19133,0.40075,0.0715891,0.565814,0.258757,-0.45102
0.517491,-0.262074,0.363387,0.128879,0.56108,0.343138,-0.441676
0.500413,-0.29624,0.378183,0.11294,0.5504,0.288502,-0.438989
0.492562,-0.256597,0.351991,0.00249164,0.536714,0.125765,-0.438068
0.48166,-0.141323,0.344436,-0.183574,0.508503,-0.346027,-0.437869
0.445778,-0.115505,0.343603,-0.226755,0.325657,-0.591947,-0.408495
0.428655,-0.158412,0.269917,-0.0564664,0.194051,-0.629976,-0.359087
0.467162,-0.145143,-0.0209669,-0.0799725,-0.0821956,-0.620145,-0.265201
0.527261,-0.224699,0.246914,0.0498905,-0.115359,-0.661569,0.0364383
0.576113,-0.420401,-0.175062,0.0895279,-0.297384,-0.637994,0.194724
0.59417,-0.629807,-0.210367,0.180259,-0.273823,-0.647877,0.257579
0.62795,-0.689437,-0.396881,0.240267,-0.161997,-0.56958,0.228382
0.610466,-0.662977,-0.130021,0.374229,0.0883227,-0.565138,0.177465
0.548427,-0.408194,0.267747,0.30983,0.371207,-0.599987,-0.0309784
0.511083,0.0854607,0.402108,0.371008,0.553836,-0.552319,-0.378249
0.570401,0.253405,0.319135,0.527903,0.585013,-0.240802,-0.40018
0.690294,0.52118,0.432968,0.603509,0.577778,0.534439,-0.117807
0.698826,0.662425,0.563761,0.642047,0.520729,0.664051,0.282749
0.707341,0.748574,0.545724,0.639016,0.494125,0.655159,0.401688
0.722206,0.749341,0.449772,0.614181,0.467206,0.644186,0.405266
0.722942,0.733998,0.452019,0.614141,0.469725,0.642541,0.381331
0.693222,0.655036,0.35811,0.572717,0.463659,0.606566,0.36919
0.564175,0.572225,0.34793,0.46792,0.492165,0.46767,0.304314
0.540693,0.279637,0.426827,-0.140072,0.442745,-0.124396,-0.127711
0.477179,-0.230476,0.551874,-0.33099,0.463873,-0.348647,-0.431917
0.417324,-0.133208,0.414985,-0.156578,0.386347,-0.495583,-0.455249
0.497817,-0.190484,0.461307,-0.101835,0.459466,-0.468141,-0.476363
0.608596,-0.270187,0.507798,-0.20697,0.522469,-0.491506,-0.461672
0.513468,-0.129334,0.408856,-0.205788,0.456275,-0.506818,-0.460219
0.414027,-0.0253543,0.327522,-0.195506,0.232016,-0.543087,-0.436189
0.361664,0.0829092,0.263821,-0.236703,0.00631977,-0.561721,-0.414586
0.302226,0.165432,0.257131,-0.131299,-0.0383172,-0.558424,-0.368361
0.302411,0.155564,0.281197,-0.0053744,0.130381,-0.582862,-0.354388
0.317636,0.100599,0.22863,-0.0101808,0.157305,-0.603309,-0.369528
0.273685,0.0820202,0.22103,-0.0137972,0.164442,-0.622107,-0.367642
0.212066,0.113633,0.163146,-0.0316912,0.142739,-0.637349,-0.350216
0.143023,0.170217,0.100719,-0.0471537,0.087023,-0.64935,-0.327558
0.106647,0.208919,-0.0438999,-0.0834729,-0.00579602,-0.660795,-0.290562
0.0911302,0.247408,-0.136642,-0.105032,-0.132076,-0.666696,-0.22167
0.139453,0.2522,-0.205804,-0.0691977,-0.215249,-0.660677,-0.145438
0.156103,0.259528,-0.257722,-0.0840482,-0.254895,-0.649844,-0.0989253
0.0840489,0.267204,-0.31861,-0.0346108,-0.220087,-0.631323,-0.0862292
-0.0315787,0.249041,-0.362669,0.126624,-0.164203,-0.60864,-0.0855171
-0.155237,0.200865,-0.391511,0.224041,-0.0921855,-0.595513,-0.0952267
-0.280481,0.134628,-0.414501,0.312805,-0.0159863,-0.586396,-0.0931008
-0.350485,0.0489454,-0.435281,0.38239,0.0999505,-0.578809,-0.100038
-0.389436,-0.0184531,-0.431829,0.417769,0.194217,-0.567879,-0.124461
-0.41239,-0.0534676,-0.4144,0.432854,0.25045,-0.565544,-0.172811
-0.431357,-0.0423058,-0.383645,0.443885,0.291546,-0.559385,-0.216817
-0.461401,-0.0474777,-0.364819,0.458819,0.331558,-0.556108,-0.236722
-0.487631,-0.050929,-0.352046,0.474549,0.362222,-0.546312,-0.248163
-0.506684,-0.0585239,-0.343379,0.484233,0.381972,-0.541146,-0.25678
-0.520113,-0.0588188,-0.340637,0.488092,0.392935,-0.54073,-0.267054
-0.534343,-0.0405151,-0.329704,0.493426,0.410856,-0.532925,-0.272698
-0.55328,-0.022054,-0.312688,0.500187,0.44894,-0.526677,-0.274234
-0.574721,-0.0126752,-0.287335,0.506825,0.496543,-0.522853,-0.276336
-0.587928,-0.00989352,-0.261565,0.511824,0.529658,-0.524327,-0.284606
-0.58975,0.0163301,-0.244557,0.516531,0.54091,-0.520199,-0.297622
-0.599509,0.0541587,-0.219134,0.519774,0.552321,-0.511258,-0.302391
-0.619612,0.0806058,-0.206067,0.529241,0.568488,-0.496635,-0.294593
-0.632572,0.0987779,-0.189006,0.53983,0.581062,-0.485273,-0.287957
-0.634652,0.103573,-0.170041,0.542175,0.586283,-0.492627,-0.292676
-0.630065,0.116795,-0.163708,0.53544,0.582078,-0.496458,-0.302069
-0.625594,0.139736,-0.154154,0.520614,0.570219,-0.501645,-0.310347
-0.625595,0.153311,-0.159151,0.50997,0.561128,-0.502908,-0.312647
-0.626894,0.167119,-0.160982,0.496659,0.548036,-0.508139,-0.312246
-0.628947,0.181813,-0.152702,0.485308,0.536539,-0.512402,-0.312185
-0.633961,0.193973,-0.159701,0.476063,0.529321,-0.512071,-0.304264
-0.633389,0.206761,-0.15891,0.461953,0.516751,-0.513382,-0.30498
-0.627742,0.220386,-0.180471,0.445306,0.503326,-0.517867,-0.311338
-0.634982,0.235431,-0.195884,0.430276,0.489499,-0.516898,-0.297128
-0.646846,0.243822,-0.204344,0.429082,0.483822,-0.504786,-0.274968
-0.652016,0.245046,-0.222454,0.427149,0.478777,-0.501332,-0.264823
-0.649943,0.248936,-0.228443,0.420006,0.46517,-0.505498,-0.272799
-0.649386,0.249433,-0.245978,0.409156,0.451307,-0.509147,-0.275494
-0.654752,0.253139,-0.262192,0.401708,0.438845,-0.503756,-0.2629
