pos_X,pos_Y,pos_Z
0.317739,-0.330438,0.906614
0.317739,-0.330438,0.906614
0.317739,-0.330438,0.906614
0.317739,-0.330437,0.906614
0.317739,-0.330437,0.906614
0.317739,-0.330437,0.906614
0.31775,-0.330419,0.906649
0.317831,-0.330302,0.906872
0.317831,-0.330302,0.906872
0.31801,-0.330071,0.907347
0.318347,-0.329537,0.908962
0.318587,-0.328721,0.911755
0.318563,-0.327855,0.915373
0.318563,-0.327855,0.915373
0.318573,-0.326768,0.919303
0.318573,-0.326768,0.919303
0.318651,-0.326094,0.921301
0.318742,-0.325352,0.923346
0.318825,-0.32456,0.925432
0.318942,-0.323705,0.927535
0.318942,-0.323705,0.927535
0.319397,-0.321744,0.931687
0.31957,-0.320793,0.933779
0.31962,-0.319909,0.935927
0.319614,-0.319032,0.938124
0.319589,-0.318147,0.940323
0.319473,-0.317311,0.94254
0.31923,-0.316571,0.944772
0.318887,-0.315852,0.947082
0.318519,-0.315085,0.949444
0.318083,-0.314357,0.951815
0.317531,-0.313743,0.95416
0.316853,-0.313214,0.956538
0.316113,-0.312681,0.95898
0.31534,-0.312153,0.961423
0.314492,-0.311716,0.963803
0.313498,-0.311441,0.96614
0.312417,-0.311226,0.968479
0.311312,-0.311006,0.970804
0.310153,-0.310847,0.973082
0.308926,-0.310768,0.975325
0.30768,-0.310681,0.977553
0.306412,-0.310547,0.979832
0.305076,-0.310438,0.982141
0.303651,-0.310398,0.984441
0.302182,-0.310336,0.98677
0.30067,-0.310271,0.989112
0.299034,-0.310257,0.99151
0.297247,-0.310309,0.993962
0.29542,-0.310347,0.996431
0.293589,-0.310382,0.998876
0.291684,-0.310449,1.00132
0.289687,-0.310502,1.00385
0.287723,-0.310496,1.00636
0.28581,-0.310452,1.00882
0.283823,-0.310471,1.01125
0.281743,-0.31052,1.0137
0.279711,-0.310507,1.01614
0.277752,-0.310442,1.01852
0.275741,-0.310446,1.02085
0.273624,-0.310506,1.02319
0.271489,-0.310542,1.02554
0.26933,-0.310603,1.02784
0.267118,-0.310728,1.0301
0.264884,-0.310826,1.03238
0.262729,-0.310775,1.0347
0.260624,-0.31063,1.03703
0.258489,-0.310502,1.03934
0.256298,-0.310396,1.04165
0.254128,-0.310201,1.044
0.252009,-0.30992,1.04636
0.24989,-0.309629,1.0487
0.247808,-0.309296,1.05103
0.245792,-0.308854,1.05338
0.243804,-0.308358,1.05573
0.241794,-0.307911,1.05804
0.23987,-0.307417,1.06029
0.238097,-0.306763,1.06255
0.236427,-0.30598,1.06482
0.234783,-0.305222,1.06704
0.233207,-0.304444,1.06921
0.231724,-0.303588,1.07134
0.230274,-0.30267,1.07347
0.228856,-0.301776,1.07556
0.227555,-0.300818,1.07758
0.22646,-0.299692,1.07958
0.225489,-0.298392,1.08161
0.224567,-0.297014,1.08365
0.223676,-0.295627,1.08567
0.222904,-0.294185,1.08762
0.222205,-0.292655,1.08958
0.22151,-0.291068,1.09156
0.220806,-0.289502,1.09351
0.22012,-0.287972,1.0954
0.219501,-0.286397,1.09725
0.218961,-0.284695,1.09909
0.218586,-0.282978,1.1008
0.218486,-0.281326,1.10223
0.218634,-0.279778,1.10337
0.219026,-0.278312,1.10424
0.219665,-0.27689,1.10486
0.220382,-0.275541,1.10533
0.220946,-0.274288,1.1058
0.221265,-0.273064,1.10637
0.221333,-0.271738,1.10715
0.221177,-0.27022,1.10818
0.220789,-0.268504,1.10945
0.22009,-0.266657,1.11096
0.219165,-0.264782,1.1126
0.218353,-0.262917,1.11416
0.217782,-0.261139,1.1155
0.217333,-0.259595,1.11661
0.216899,-0.258327,1.11754
0.216393,-0.257278,1.11836
0.215795,-0.256323,1.11918
0.215102,-0.255411,1.12002
0.214336,-0.25451,1.12088
0.213611,-0.253631,1.12168
0.213008,-0.25285,1.12235
0.212475,-0.252134,1.12294
0.211936,-0.251499,1.12348
0.211312,-0.25099,1.124
0.210709,-0.250696,1.12436
0.210133,-0.250588,1.12457
0.209456,-0.250571,1.12476
0.208612,-0.250616,1.12499
0.207682,-0.250739,1.1252
0.206786,-0.250972,1.12532
0.205927,-0.251332,1.12536
0.205083,-0.251737,1.12537
0.204326,-0.252085,1.12537
0.203685,-0.252354,1.12536
0.203078,-0.252567,1.12536
0.20245,-0.252779,1.12538
0.201915,-0.253023,1.12532
0.201441,-0.253278,1.12523
0.201085,-0.253522,1.12511
0.200947,-0.253751,1.1249
0.201042,-0.25392,1.12461
0.201327,-0.253982,1.12428
0.201714,-0.253975,1.12392
0.202068,-0.253956,1.12359
0.202219,-0.253974,1.12338
0.202373,-0.253959,1.12323
0.202718,-0.253834,1.12308
0.203315,-0.253652,1.12288
0.204127,-0.253438,1.1226
0.205137,-0.253207,1.12221
0.206308,-0.252964,1.12171
0.207539,-0.252736,1.12112
0.208725,-0.252567,1.12049
0.209911,-0.25237,1.11986
0.211146,-0.252052,1.11924
0.212353,-0.251668,1.11865
0.213585,-0.251223,1.11805
0.214867,-0.250714,1.1174
0.216149,-0.250149,1.11673
0.217378,-0.249582,1.11605
0.218546,-0.249161,1.11532
0.219706,-0.24888,1.11451
0.22074,-0.24863,1.11374
0.221494,-0.248422,1.11311
0.221998,-0.248284,1.1126
0.222244,-0.248129,1.11227
0.222363,-0.247887,1.11215
0.222518,-0.247575,1.11215
0.222803,-0.247243,1.1122
0.22327,-0.24697,1.11217
0.223961,-0.246694,1.11202
0.224857,-0.246419,1.1117
0.225777,-0.246245,1.11123
0.226469,-0.246343,1.11066
0.226835,-0.246813,1.11003
0.22692,-0.247564,1.10944
0.226788,-0.248441,1.10899
0.226425,-0.249263,1.10881
0.22593,-0.249805,1.10895
0.225425,-0.249963,1.10937
0.224928,-0.249822,1.10997
0.22442,-0.24964,1.11057
0.223729,-0.249791,1.11109
0.222779,-0.250448,1.11148
0.2218,-0.251324,1.11178
0.221106,-0.252136,1.11193
0.22068,-0.252712,1.11204
0.220266,-0.252956,1.11231
0.219782,-0.252961,1.11274
0.219266,-0.252829,1.11322
0.218447,-0.25271,1.11386
0.217221,-0.252782,1.11464
0.215736,-0.253139,1.11542
0.214188,-0.253633,1.11617
0.212663,-0.254044,1.11697
0.211186,-0.254318,1.11781
0.209797,-0.254255,1.11877
0.208507,-0.2537,1.1199
0.207206,-0.252782,1.12117
0.205693,-0.251741,1.12259
0.203832,-0.250696,1.12414
0.201675,-0.249682,1.12578
0.199391,-0.248711,1.12741
0.197012,-0.247777,1.12904
0.194535,-0.246972,1.13061
0.191962,-0.246346,1.13212
0.189364,-0.245871,1.13356
0.1868,-0.245583,1.1349
0.184291,-0.245513,1.13614
0.181899,-0.245566,1.1373
0.179678,-0.245574,1.13842
0.177536,-0.245462,1.13958
0.175277,-0.245416,1.14077
0.172869,-0.24558,1.1419
0.170265,-0.245956,1.14299
0.167436,-0.246581,1.14405
0.1644,-0.24742,1.14509
0.161267,-0.248414,1.14608
0.158157,-0.24954,1.14699
0.15519,-0.250704,1.14778
0.15236,-0.251902,1.14846
0.149475,-0.253204,1.14908
0.146525,-0.254541,1.14969
0.143597,-0.255875,1.15025
0.140662,-0.257305,1.15075
0.137658,-0.258774,1.15124
0.134625,-0.260269,1.1517
0.131558,-0.261823,1.15214
0.128469,-0.263464,1.15254
0.125387,-0.265178,1.15288
0.122397,-0.266928,1.15315
0.119457,-0.268709,1.15337
0.116596,-0.270488,1.15355
0.113829,-0.272236,1.15368
0.111137,-0.273906,1.15384
0.108484,-0.275532,1.15402
0.105875,-0.277034,1.15427
0.103303,-0.278413,1.15458
0.100797,-0.279748,1.15491
0.0983935,-0.280969,1.15526
0.0961573,-0.282062,1.15561
0.0938694,-0.283063,1.15596
0.0913502,-0.284001,1.15634
0.0887436,-0.284859,1.15671
0.0861838,-0.285549,1.15709
0.0835658,-0.286049,1.15752
0.0807796,-0.286426,1.15802
0.077905,-0.286687,1.15858
0.0751662,-0.286793,1.15914
0.072729,-0.286762,1.15967
0.0704698,-0.28676,1.16013
0.0683081,-0.286939,1.16048
0.0664967,-0.287321,1.16065
0.065244,-0.287819,1.16064
0.0644895,-0.288444,1.16049
0.0639298,-0.289338,1.1602
0.0633476,-0.29054,1.1598
0.0626261,-0.291984,1.15936
0.0617903,-0.293498,1.15895
0.0609892,-0.294864,1.15861
0.0600885,-0.295962,1.15841
0.058931,-0.296708,1.15842
0.0576334,-0.29712,1.15858
0.0563482,-0.297259,1.15881
0.0549819,-0.297321,1.15904
0.0534441,-0.29754,1.15919
0.0518266,-0.297956,1.15923
0.0505431,-0.298419,1.15913
0.0496428,-0.298814,1.15896
0.0490466,-0.299173,1.15873
0.0488095,-0.29949,1.15846
0.0489309,-0.299718,1.15818
0.0492292,-0.299937,1.15792
0.0495478,-0.300293,1.15764
