lin_vel_X,lin_vel_Y,lin_vel_Z
-6.89162e-06,-9.36651e-06,-5.36852e-06
2.64016e-05,1.47537e-05,-1.54074e-05
2.28381e-06,2.43149e-05,3.24288e-05
-0.000783024,-0.000268406,0.000852772
-0.00214586,-0.00212722,0.000112707
-0.00252092,-0.001588,0.00171062
-0.00235753,0.000331067,0.0053691
0.000564376,0.00540724,0.00994532
0.00458812,0.0121263,0.0158884
0.00673915,0.0184852,0.0249108
0.00813667,0.0248767,0.0353718
0.0108867,0.033083,0.0468256
0.0152081,0.043061,0.0590545
0.0208958,0.0553573,0.0742493
0.0247516,0.0648753,0.0884739
0.0290177,0.0712171,0.0950055
0.0210794,0.0589019,0.0897314
0.0258181,0.0705601,0.104938
0.0603009,0.118418,0.132342
0.0995341,0.16398,0.144789
0.115169,0.186623,0.158141
0.125671,0.210217,0.182648
0.125592,0.223265,0.207516
0.115221,0.224765,0.229124
0.0977762,0.216006,0.241675
0.0810331,0.206569,0.254764
0.0769271,0.211111,0.268345
0.0840351,0.235205,0.291857
0.0980066,0.26736,0.317993
0.111952,0.299403,0.338998
0.122578,0.323989,0.353885
0.119295,0.333966,0.3684
0.110354,0.33884,0.38356
0.104275,0.351153,0.404791
0.116092,0.379195,0.415286
0.125821,0.399226,0.417314
0.107194,0.387257,0.422867
0.083864,0.374109,0.43418
0.0915335,0.40631,0.452158
0.103233,0.444914,0.471092
0.0797025,0.432083,0.480014
0.0364607,0.393121,0.48737
0.0277804,0.41271,0.511364
0.0458306,0.454539,0.519744
0.0291695,0.439203,0.514649
-0.0118627,0.395431,0.513926
-0.0163642,0.420267,0.533549
-0.0108376,0.442983,0.534083
-0.0438755,0.397445,0.523139
-0.074679,0.371724,0.526948
-0.0697082,0.410126,0.544775
-0.0727495,0.41523,0.541351
-0.108765,0.361204,0.526716
-0.126795,0.348216,0.526801
-0.120859,0.380618,0.535884
-0.133154,0.36567,0.523741
-0.174228,0.3061,0.514435
-0.197386,0.273719,0.504031
-0.203179,0.28058,0.503836
-0.207677,0.27621,0.493401
-0.233938,0.231661,0.480512
-0.256142,0.18657,0.461582
-0.258819,0.191803,0.456847
-0.250098,0.207747,0.44539
-0.265173,0.170772,0.426059
-0.288315,0.117587,0.403565
-0.296399,0.101059,0.388157
-0.29797,0.0847764,0.368393
-0.308167,0.0443724,0.341649
-0.310309,0.0222183,0.315993
-0.303384,0.0155212,0.293197
-0.299213,-0.0149015,0.260008
-0.311893,-0.066252,0.227474
-0.308586,-0.0770603,0.206956
-0.294972,-0.0758226,0.184305
-0.297157,-0.108655,0.155558
-0.312879,-0.151767,0.132729
-0.313146,-0.170406,0.108628
-0.299986,-0.176102,0.0833737
-0.302236,-0.200804,0.0610884
-0.306698,-0.218426,0.044019
-0.304053,-0.226647,0.0263796
-0.300309,-0.246521,-0.00107352
-0.303087,-0.268822,-0.0234333
-0.298855,-0.270503,-0.0375178
-0.295634,-0.28412,-0.0580458
-0.295918,-0.308768,-0.0817916
-0.285654,-0.308926,-0.102695
-0.271122,-0.292852,-0.114091
-0.285629,-0.322357,-0.1263
-0.30239,-0.352992,-0.138125
-0.282292,-0.331797,-0.152523
-0.255272,-0.306436,-0.167609
-0.266004,-0.327521,-0.176953
-0.285093,-0.332035,-0.166915
-0.284963,-0.324359,-0.167586
-0.290146,-0.351477,-0.187522
-0.297283,-0.355959,-0.188801
-0.276809,-0.310354,-0.178592
-0.268929,-0.297705,-0.175509
-0.295175,-0.335855,-0.180144
-0.294939,-0.32598,-0.178751
-0.269106,-0.286555,-0.177942
-0.267522,-0.29644,-0.188107
-0.300981,-0.32477,-0.176485
-0.296616,-0.302891,-0.166511
-0.252738,-0.257716,-0.179354
-0.243746,-0.257296,-0.191219
-0.278998,-0.287434,-0.184081
-0.295001,-0.289004,-0.171162
-0.272303,-0.25893,-0.171657
-0.245334,-0.233782,-0.181564
-0.246343,-0.232993,-0.180538
-0.257605,-0.243931,-0.180931
-0.263334,-0.241384,-0.176635
-0.260144,-0.226433,-0.168432
-0.248388,-0.208242,-0.168212
-0.239754,-0.198748,-0.170865
-0.238343,-0.199346,-0.174618
-0.240363,-0.200978,-0.176362
-0.248763,-0.195248,-0.164019
-0.251247,-0.186981,-0.155451
-0.242663,-0.183595,-0.164738
-0.234793,-0.1788,-0.169764
-0.226863,-0.168366,-0.170343
-0.231119,-0.163245,-0.163171
-0.234764,-0.164306,-0.15764
-0.230568,-0.166305,-0.163625
-0.22335,-0.171841,-0.176213
-0.217917,-0.17235,-0.180966
-0.214259,-0.172893,-0.185859
-0.21315,-0.170289,-0.181233
-0.212376,-0.169359,-0.178391
-0.207742,-0.174351,-0.188263
-0.202254,-0.183798,-0.200154
-0.200524,-0.191914,-0.210998
-0.201183,-0.196622,-0.213522
-0.201774,-0.20094,-0.211433
-0.20531,-0.213328,-0.21911
-0.201825,-0.230526,-0.238166
-0.198954,-0.243787,-0.251691
-0.195234,-0.247824,-0.260799
-0.191172,-0.251377,-0.26388
-0.194992,-0.262063,-0.268816
-0.197337,-0.27983,-0.284611
-0.191858,-0.295561,-0.307517
-0.192763,-0.308255,-0.323596
-0.192769,-0.317833,-0.331981
-0.200718,-0.333546,-0.337845
-0.204433,-0.353057,-0.356769
-0.194508,-0.366013,-0.383689
-0.19148,-0.380271,-0.406481
-0.199747,-0.395293,-0.416116
-0.211955,-0.408052,-0.419308
-0.211269,-0.420191,-0.4395
-0.208377,-0.433971,-0.464544
-0.208964,-0.446836,-0.487703
-0.230894,-0.469199,-0.494045
-0.242143,-0.483401,-0.505365
-0.245726,-0.491654,-0.524065
-0.24495,-0.500767,-0.548481
-0.260078,-0.51557,-0.557078
-0.275865,-0.529231,-0.571801
-0.278381,-0.534043,-0.58771
-0.282911,-0.541297,-0.603819
-0.30242,-0.557039,-0.614306
-0.311337,-0.571831,-0.638364
-0.317014,-0.579785,-0.660309
-0.332432,-0.579227,-0.660779
-0.350126,-0.582869,-0.66518
-0.367313,-0.594297,-0.68506
-0.379601,-0.588214,-0.686505
-0.392342,-0.570661,-0.670199
-0.404849,-0.564326,-0.668679
-0.435775,-0.57119,-0.659626
-0.486366,-0.581626,-0.632116
-0.512739,-0.574699,-0.610552
-0.51883,-0.552909,-0.587104
-0.528654,-0.52861,-0.548385
-0.555218,-0.520576,-0.50445
-0.593751,-0.531037,-0.477852
-0.622067,-0.536128,-0.459352
-0.625544,-0.514518,-0.424835
-0.623202,-0.483492,-0.377648
-0.638827,-0.464145,-0.329486
-0.675356,-0.464707,-0.29459
-0.703041,-0.463378,-0.266239
-0.722003,-0.454384,-0.234035
-0.730221,-0.428427,-0.18551
-0.732498,-0.398803,-0.136112
-0.743152,-0.381072,-0.0982223
-0.753616,-0.369517,-0.0681447
-0.762014,-0.35574,-0.0349391
-0.769594,-0.336331,0.00564403
-0.76583,-0.308607,0.0528398
-0.754532,-0.28031,0.0909182
-0.74654,-0.256791,0.124891
-0.751944,-0.245496,0.154996
-0.765257,-0.237303,0.183087
-0.770994,-0.219948,0.22192
