pos_X,pos_Y,pos_Z
0.318495,-0.329713,0.906591
0.318495,-0.329713,0.906591
0.318495,-0.329713,0.906591
0.318491,-0.329714,0.906595
0.318481,-0.329725,0.906596
0.318468,-0.329733,0.906604
0.318456,-0.329731,0.906631
0.318459,-0.329704,0.906681
0.318482,-0.329643,0.90676
0.318516,-0.329551,0.906885
0.318557,-0.329427,0.907062
0.318611,-0.329261,0.907296
0.318688,-0.329046,0.907591
0.318793,-0.328769,0.907962
0.318918,-0.328445,0.908404
0.319064,-0.328089,0.908879
0.31917,-0.327794,0.909327
0.319301,-0.327441,0.909852
0.319605,-0.326849,0.910513
0.320105,-0.32603,0.911236
0.320684,-0.325097,0.912027
0.321317,-0.324047,0.912939
0.32195,-0.322932,0.913976
0.322532,-0.321809,0.91512
0.323028,-0.320729,0.916328
0.323441,-0.319696,0.9176
0.323834,-0.31864,0.918941
0.324264,-0.317464,0.920399
0.324765,-0.316126,0.921987
0.325338,-0.314629,0.92368
0.325965,-0.313009,0.925448
0.326577,-0.311339,0.927288
0.327145,-0.309644,0.929204
0.327685,-0.307887,0.931226
0.328285,-0.30599,0.9333
0.328935,-0.303992,0.935385
0.329492,-0.302053,0.937497
0.329932,-0.300179,0.939666
0.330414,-0.298144,0.941925
0.330956,-0.295916,0.944278
0.331381,-0.293751,0.946677
0.331588,-0.291779,0.949113
0.331755,-0.289708,0.951669
0.332014,-0.287428,0.954266
0.332189,-0.285224,0.956839
0.332158,-0.283237,0.959409
0.332106,-0.281125,0.962076
0.332084,-0.278899,0.964747
0.331893,-0.2769,0.967363
0.331549,-0.275028,0.969999
0.331231,-0.272964,0.972724
0.330899,-0.270874,0.975432
0.330384,-0.269053,0.978068
0.329778,-0.267297,0.980704
0.329204,-0.265378,0.983385
0.328568,-0.263534,0.986006
0.327723,-0.261987,0.988581
0.326762,-0.260602,0.991105
0.325772,-0.259182,0.993627
0.324759,-0.257785,0.996097
0.323613,-0.25661,0.998502
0.322354,-0.255662,1.00081
0.321081,-0.254688,1.0031
0.319852,-0.253634,1.00533
0.318546,-0.252767,1.00746
0.317123,-0.252166,1.00948
0.315658,-0.251649,1.01143
0.314184,-0.251214,1.01327
0.312658,-0.250982,1.01498
0.31112,-0.250862,1.01656
0.309616,-0.250777,1.01803
0.308131,-0.250846,1.01933
0.306582,-0.251172,1.02047
0.305048,-0.251554,1.0215
0.303583,-0.25193,1.02242
0.302105,-0.252472,1.0232
0.300549,-0.253231,1.02386
0.298991,-0.254084,1.02441
0.297499,-0.254966,1.02482
0.295994,-0.255973,1.02512
0.294468,-0.25707,1.02534
0.292955,-0.258208,1.02547
0.29146,-0.259446,1.02547
0.289951,-0.260797,1.02535
0.288464,-0.262156,1.02516
0.286992,-0.263584,1.02486
0.28552,-0.265137,1.02445
0.284098,-0.26669,1.02394
0.282749,-0.268163,1.02336
0.281328,-0.269784,1.02273
0.279823,-0.271559,1.02204
0.278419,-0.273228,1.02127
0.277149,-0.27477,1.02043
0.275826,-0.276417,1.01955
0.274407,-0.278087,1.01871
0.272989,-0.279719,1.01787
0.271545,-0.281487,1.01693
0.270066,-0.283278,1.01599
0.268688,-0.284839,1.01509
0.267349,-0.286337,1.01421
0.265879,-0.288026,1.01331
0.264411,-0.289666,1.01241
0.26307,-0.291108,1.01152
0.261738,-0.2926,1.01058
0.260239,-0.294233,1.0097
0.258761,-0.295757,1.00886
0.257502,-0.297054,1.00796
0.256287,-0.298349,1.00701
0.254897,-0.299796,1.00608
0.253426,-0.301249,1.00523
0.252069,-0.302552,1.00437
0.250845,-0.303729,1.00346
0.249617,-0.304902,1.00255
0.248333,-0.30613,1.00165
0.247019,-0.307344,1.00076
0.245722,-0.308484,0.999919
0.244483,-0.309532,0.999076
0.243287,-0.310533,0.99822
0.242098,-0.311537,0.997345
0.240899,-0.312549,0.996462
0.239658,-0.313532,0.995641
0.238405,-0.314473,0.994862
0.237194,-0.315397,0.994037
0.236022,-0.316298,0.993187
0.23489,-0.317146,0.992333
0.233737,-0.317968,0.991516
0.232565,-0.318795,0.990727
0.231414,-0.319632,0.989907
0.230299,-0.320497,0.989025
0.229211,-0.321364,0.98812
0.228141,-0.322234,0.98719
0.227077,-0.323091,0.986283
0.226016,-0.323942,0.98539
0.224979,-0.324818,0.984449
0.223968,-0.325742,0.983448
0.222966,-0.326706,0.982393
0.221961,-0.327694,0.981325
0.220952,-0.328703,0.980269
0.219925,-0.329774,0.979174
0.218916,-0.330931,0.977984
0.217921,-0.332154,0.976726
0.216945,-0.333398,0.975424
0.215988,-0.334659,0.974106
0.215013,-0.335973,0.972763
0.214026,-0.337377,0.971342
0.213066,-0.338859,0.969807
0.212102,-0.340406,0.968191
0.211138,-0.342,0.966534
0.210134,-0.343673,0.964847
0.209112,-0.345444,0.963067
0.208139,-0.34728,0.961152
0.207182,-0.349187,0.959123
0.206184,-0.35117,0.957047
0.205125,-0.353217,0.954954
0.20407,-0.355325,0.952761
0.203029,-0.357503,0.950443
0.201987,-0.359745,0.94801
0.200834,-0.362099,0.945545
0.199627,-0.364525,0.943024
0.198401,-0.366993,0.940409
0.197181,-0.369506,0.937673
0.195884,-0.372095,0.934894
0.19451,-0.374752,0.932041
0.193123,-0.377433,0.929109
0.191714,-0.380152,0.926097
0.190209,-0.382949,0.923033
0.188659,-0.385821,0.919849
0.187081,-0.388734,0.916555
0.185426,-0.391645,0.913259
0.183684,-0.394574,0.909941
0.181855,-0.397561,0.906524
0.179966,-0.400518,0.9031
0.178012,-0.403387,0.899756
0.175995,-0.406225,0.89642
0.173823,-0.409097,0.89313
0.171399,-0.412022,0.889977
0.168842,-0.414912,0.886931
0.166254,-0.417693,0.884003
0.163616,-0.420351,0.881268
0.160844,-0.422968,0.878752
0.157881,-0.425638,0.87637
0.154776,-0.428333,0.87408
0.151653,-0.43092,0.871963
0.148541,-0.433349,0.870081
0.145351,-0.435682,0.86844
0.141979,-0.438018,0.866974
0.13847,-0.440347,0.865649
0.134865,-0.442631,0.864486
0.13122,-0.444786,0.863565
0.127563,-0.446791,0.862891
0.123854,-0.448708,0.862406
0.120092,-0.450567,0.862071
0.116288,-0.452357,0.861902
0.112447,-0.454051,0.861936
0.108625,-0.455605,0.862206
0.104859,-0.457018,0.862666
0.101133,-0.458313,0.863296
0.0973802,-0.459551,0.864077
0.0935611,-0.46075,0.864998
0.0897138,-0.461861,0.866114
0.085864,-0.462883,0.867397
0.0820587,-0.463808,0.868807
0.0783372,-0.464616,0.870347
0.0746945,-0.465311,0.872032
0.071111,-0.465881,0.873909
0.0676429,-0.466318,0.875923
0.0642895,-0.466646,0.878022
0.0609862,-0.466888,0.880247
0.0577018,-0.467058,0.882588
0.0544941,-0.467155,0.884976
0.0513377,-0.467179,0.887469
0.0482367,-0.467113,0.890078
0.0452253,-0.467001,0.892686
0.0422349,-0.466844,0.895369
0.0392807,-0.466633,0.898116
0.0364623,-0.466391,0.900829
0.0337058,-0.46611,0.903593
0.0311082,-0.465772,0.906346
0.0286924,-0.465412,0.909059
0.0264188,-0.465003,0.911788
0.0243291,-0.464586,0.914438
0.022348,-0.46418,0.917033
0.0204572,-0.463782,0.919556
0.0186954,-0.463408,0.921962
0.017049,-0.463006,0.924334
0.0155512,-0.462587,0.92662
0.014195,-0.4622,0.928776
0.0128684,-0.461849,0.930857
0.0116386,-0.461514,0.93283
0.0105893,-0.46119,0.934674
0.00967464,-0.460843,0.936469
0.00892574,-0.460504,0.938151
0.00828507,-0.460234,0.939674
0.00772504,-0.460008,0.941083
0.00729324,-0.45977,0.942435
0.00710975,-0.459487,0.943703
0.00711469,-0.459203,0.944864
0.00719031,-0.45897,0.9459
0.00727963,-0.458774,0.946857
0.00749981,-0.458522,0.947784
0.00791166,-0.458212,0.948648
0.00838585,-0.457949,0.949386
0.00881878,-0.457754,0.950013
0.00934132,-0.457528,0.95059
0.0100659,-0.45722,0.951124
0.0108323,-0.456928,0.951584
0.0114898,-0.456722,0.951948
0.0121737,-0.45651,0.95227
0.013123,-0.456178,0.952569
0.0142199,-0.455796,0.95283
0.0152048,-0.455477,0.953037
0.016097,-0.455231,0.953177
0.0171726,-0.454936,0.953253
0.0184216,-0.454603,0.953266
0.0195749,-0.454356,0.953207
0.0206019,-0.454183,0.953115
0.0217575,-0.453944,0.953011
0.0231468,-0.453605,0.952875
0.0244916,-0.453292,0.952704
0.0256593,-0.453059,0.952497
0.0268069,-0.452834,0.952264
0.0280823,-0.452602,0.951953
0.0293517,-0.452403,0.951606
0.0305188,-0.452227,0.951277
0.0317323,-0.45201,0.950966
0.0330793,-0.45177,0.950604
0.0344184,-0.451599,0.95017
0.0356062,-0.451541,0.949683
0.0367169,-0.451535,0.949179
0.0379369,-0.451481,0.948672
0.0392293,-0.45141,0.94815
0.0404708,-0.451389,0.947605
0.0416556,-0.45139,0.947062
0.0429063,-0.451344,0.94652
0.0442237,-0.451271,0.945971
0.0454541,-0.451282,0.945379
0.0465315,-0.451389,0.94476
0.0475582,-0.451544,0.94411
0.0486582,-0.451626,0.943474
0.0498243,-0.451613,0.942891
0.0509749,-0.451578,0.942326
0.0520673,-0.451574,0.941746
0.0531458,-0.451572,0.941152
0.054203,-0.451561,0.94055
0.0551985,-0.451531,0.939965
0.0561475,-0.451472,0.939392
0.0570863,-0.451384,0.938829
0.0580128,-0.451257,0.938274
0.0589591,-0.451096,0.937703
0.0598899,-0.450912,0.937127
0.0607624,-0.450714,0.936538
0.0615788,-0.450493,0.935945
0.0623447,-0.450243,0.935338
0.0630586,-0.449943,0.934743
0.0637292,-0.449594,0.93416
0.0643596,-0.44921,0.933571
0.0649829,-0.448774,0.932958
0.0655898,-0.448305,0.932323
0.0661618,-0.447805,0.931662
0.0667084,-0.447271,0.930967
0.0672233,-0.446707,0.930267
0.0676951,-0.446103,0.929558
0.068161,-0.445467,0.928806
0.0686185,-0.444807,0.928008
0.0690648,-0.444124,0.927159
0.0694383,-0.443434,0.926299
0.0697338,-0.442745,0.925414
0.0699951,-0.442072,0.924458
0.0702376,-0.44142,0.92341
0.0704342,-0.440787,0.922317
0.0705344,-0.440147,0.921236
0.0706188,-0.439467,0.92013
0.0707229,-0.438763,0.918982
0.0707914,-0.438058,0.917801
0.0707462,-0.437415,0.916577
0.0706707,-0.436827,0.915267
0.0705814,-0.436298,0.913873
0.070396,-0.435874,0.912424
0.0701867,-0.435509,0.91091
0.0699976,-0.435164,0.909353
0.0697461,-0.434833,0.90781
0.0693891,-0.434538,0.906265
0.0689725,-0.434309,0.904655
0.0684873,-0.434145,0.903005
0.0678678,-0.434093,0.901342
0.0671768,-0.434153,0.899619
0.066475,-0.434293,0.897836
0.0657297,-0.434484,0.896051
0.0648927,-0.434705,0.894311
0.0640017,-0.434955,0.892556
0.0630614,-0.43528,0.890764
0.0620325,-0.435689,0.888957
0.0608152,-0.436258,0.887134
0.0594635,-0.436949,0.885292
0.0581077,-0.437645,0.883465
0.0568129,-0.43828,0.881685
0.0554823,-0.438943,0.879928
0.0539478,-0.439743,0.878165
0.0521868,-0.44069,0.87641
0.0503767,-0.441648,0.874668
0.0485576,-0.442606,0.872931
0.0466195,-0.443669,0.871184
0.0444971,-0.444862,0.869434
0.042318,-0.446059,0.867752
0.0402287,-0.447136,0.866167
0.0381048,-0.448202,0.864629
0.0357351,-0.449418,0.863077
0.0331615,-0.450739,0.861528
0.0305934,-0.452004,0.860043
0.0280479,-0.453232,0.858601
0.0252958,-0.454571,0.857153
0.02237,-0.455973,0.855726
0.0195097,-0.457323,0.854325
0.0166431,-0.45866,0.852921
0.0135259,-0.460075,0.851549
0.0102789,-0.461472,0.850261
0.00710911,-0.462803,0.848985
0.00383354,-0.464202,0.847643
0.00030256,-0.465644,0.846353
-0.00319701,-0.466964,0.845199
-0.00658882,-0.46821,0.84405
-0.0102064,-0.469573,0.842814
-0.0139753,-0.470958,0.84159
-0.0176562,-0.472221,0.840455
-0.0213937,-0.473471,0.839308
-0.0253385,-0.474772,0.83814
-0.0292768,-0.476017,0.836995
-0.0332429,-0.477221,0.835867
-0.0373674,-0.478415,0.834752
-0.0415006,-0.479553,0.833682
-0.0456631,-0.480697,0.832562
-0.0500138,-0.48188,0.831376
-0.0543709,-0.48298,0.830257
-0.0586497,-0.484003,0.829155
-0.0631238,-0.485097,0.827954
-0.0677318,-0.48616,0.826791
-0.0722212,-0.487099,0.825702
-0.0767912,-0.488049,0.82455
-0.0815212,-0.48902,0.82334
-0.086209,-0.489909,0.822181
-0.0908921,-0.490746,0.821005
-0.095726,-0.491593,0.819794
-0.100593,-0.492396,0.818605
-0.105504,-0.493158,0.817411
-0.110452,-0.493886,0.816178
-0.115379,-0.494575,0.814943
-0.120381,-0.495233,0.813686
-0.125493,-0.495854,0.812439
-0.130552,-0.496406,0.811219
-0.135645,-0.496933,0.809941
-0.140856,-0.497432,0.808641
-0.145971,-0.497851,0.807367
-0.151121,-0.498249,0.806045
-0.156479,-0.498611,0.804709
-0.161743,-0.498885,0.803418
-0.166927,-0.499147,0.802047
-0.172302,-0.499386,0.8006
-0.177685,-0.499526,0.799237
-0.182994,-0.499615,0.797859
-0.188457,-0.499684,0.796374
-0.19389,-0.499686,0.794907
-0.199203,-0.499642,0.793417
-0.20472,-0.499558,0.791872
-0.210267,-0.499386,0.790364
-0.215646,-0.499168,0.788834
-0.221121,-0.498921,0.78721
-0.226676,-0.498612,0.785585
-0.23214,-0.498234,0.783986
-0.237681,-0.497794,0.782333
-0.243267,-0.497304,0.78064
-0.248719,-0.496771,0.778928
-0.254252,-0.496176,0.777192
-0.259879,-0.495492,0.775456
-0.26541,-0.49476,0.773717
-0.270896,-0.493999,0.771935
-0.276439,-0.493167,0.770099
-0.282012,-0.492265,0.768278
-0.287541,-0.491297,0.766479
-0.293085,-0.490276,0.764612
-0.29866,-0.489219,0.762673
-0.30416,-0.488124,0.760733
-0.309697,-0.48696,0.758774
-0.315365,-0.485718,0.756768
-0.320919,-0.484444,0.754771
-0.326366,-0.483148,0.752715
-0.331984,-0.481775,0.750599
-0.337587,-0.480322,0.748547
-0.343021,-0.47883,0.746517
-0.348561,-0.477277,0.74441
-0.354091,-0.475667,0.742288
-0.359462,-0.474033,0.740215
-0.364941,-0.472324,0.738082
-0.370511,-0.47054,0.735894
-0.375919,-0.468764,0.733699
-0.381272,-0.466986,0.731459
-0.386761,-0.465105,0.729194
-0.392221,-0.463145,0.726955
-0.397555,-0.461182,0.724745
-0.40281,-0.459201,0.72251
-0.408169,-0.457116,0.720255
-0.413577,-0.45495,0.717981
-0.41882,-0.452816,0.715702
-0.423986,-0.450686,0.713363
-0.429307,-0.448445,0.710979
-0.434577,-0.446151,0.708641
-0.439602,-0.443904,0.706367
-0.444624,-0.441615,0.704076
-0.449763,-0.439222,0.701752
-0.454854,-0.436784,0.699434
-0.459828,-0.434376,0.697089
-0.464779,-0.431974,0.694664
-0.469794,-0.42949,0.692232
-0.4748,-0.426922,0.689832
-0.479635,-0.424392,0.687478
-0.484273,-0.42193,0.685179
-0.488979,-0.419386,0.682869
-0.493768,-0.41674,0.680466
-0.498492,-0.41411,0.678024
-0.503102,-0.411528,0.675624
-0.507634,-0.408931,0.673264
-0.512135,-0.406298,0.670904
-0.516621,-0.40363,0.668552
-0.52108,-0.400922,0.666232
-0.525392,-0.398272,0.663884
-0.529632,-0.395696,0.661482
-0.53389,-0.393083,0.659088
