or_w,or_x,or_y,or_z
0.773547,-0.0562834,0.616682,-0.134762
0.773547,-0.0562834,0.616682,-0.134762
0.773547,-0.0562837,0.616682,-0.134762
0.773549,-0.0562848,0.616679,-0.134765
0.77355,-0.0562744,0.616677,-0.134772
0.773554,-0.0562705,0.61667,-0.134782
0.773569,-0.0562828,0.616648,-0.134791
0.7736,-0.056329,0.616607,-0.134779
0.773658,-0.0564195,0.616536,-0.134733
0.773761,-0.0565585,0.616415,-0.134638
0.773927,-0.0567503,0.616226,-0.13447
0.774172,-0.0570058,0.615954,-0.1342
0.774504,-0.0573322,0.61559,-0.133808
0.774936,-0.0577367,0.615121,-0.133293
0.775471,-0.0581973,0.614541,-0.132654
0.776088,-0.0586962,0.613882,-0.131876
0.776757,-0.0591206,0.61318,-0.131011
0.777525,-0.0596007,0.612369,-0.13003
0.778387,-0.0603102,0.611445,-0.128888
0.779287,-0.0612143,0.610479,-0.127592
0.780233,-0.0622016,0.609454,-0.126226
0.781275,-0.0632977,0.608308,-0.124758
0.782455,-0.0644546,0.606996,-0.123144
0.783778,-0.0656171,0.605517,-0.12139
0.785252,-0.0667498,0.60387,-0.119434
0.786862,-0.0678269,0.602065,-0.117329
0.788581,-0.0689156,0.600123,-0.115076
0.790412,-0.0701263,0.59803,-0.112652
0.792331,-0.0714781,0.595801,-0.110105
0.794332,-0.0729796,0.593448,-0.107379
0.796398,-0.0745563,0.590993,-0.104489
0.798535,-0.0761534,0.588423,-0.10149
0.800754,-0.0777557,0.58572,-0.0983855
0.803077,-0.0794055,0.582849,-0.0951214
0.805475,-0.081165,0.579857,-0.0915863
0.807926,-0.0829676,0.576771,-0.087789
0.810406,-0.0846694,0.573603,-0.0839808
0.812923,-0.0862752,0.570337,-0.0801772
0.815529,-0.0880169,0.566905,-0.0760623
0.818187,-0.089931,0.56333,-0.0717062
0.820861,-0.0917647,0.559668,-0.0673617
0.823569,-0.0933893,0.555908,-0.0630854
0.826347,-0.095113,0.551966,-0.0586324
0.829137,-0.0969975,0.547922,-0.053887
0.831902,-0.0987586,0.54385,-0.0491112
0.834673,-0.100302,0.539711,-0.0444131
0.837488,-0.101964,0.535405,-0.0394886
0.840286,-0.103713,0.531023,-0.034319
0.84304,-0.105203,0.526649,-0.0292759
0.845786,-0.106582,0.522204,-0.0242585
0.848545,-0.108135,0.517608,-0.0189857
0.851242,-0.10968,0.513001,-0.0136489
0.853893,-0.110959,0.508412,-0.00844208
0.856505,-0.112177,0.50379,-0.0032524
0.859083,-0.113521,0.499084,0.00211783
0.861599,-0.114795,0.494381,0.00753536
0.864078,-0.115804,0.48969,0.0127312
0.866508,-0.116664,0.485009,0.0178637
0.868896,-0.117555,0.480278,0.0230999
0.871201,-0.118423,0.475585,0.0283354
0.87345,-0.11908,0.470946,0.0333824
0.875629,-0.119528,0.466395,0.0382408
0.877748,-0.119998,0.461841,0.0431464
0.879768,-0.120537,0.457345,0.0481158
0.881714,-0.120894,0.452951,0.0529122
0.883602,-0.121012,0.448661,0.0574972
0.885427,-0.12107,0.444419,0.0620668
0.887173,-0.121031,0.440276,0.0665692
0.888849,-0.120787,0.436268,0.0709128
0.890442,-0.120447,0.432378,0.0752001
0.891949,-0.120049,0.4286,0.0794805
0.893367,-0.119451,0.425011,0.0836216
0.894727,-0.118621,0.421567,0.0875997
