pure_target_joint_0,pure_target_joint_1,pure_target_joint_2,pure_target_joint_3,pure_target_joint_4,pure_target_joint_5,pure_target_joint_6,target_joint_0,target_joint_1,target_joint_2,target_joint_3,target_joint_4,target_joint_5,target_joint_6,pos_joint_0,pos_joint_1,pos_joint_2,pos_joint_3,pos_joint_4,pos_joint_5,pos_joint_6,vel_joint_0,vel_joint_1,vel_joint_2,vel_joint_3,vel_joint_4,vel_joint_5,vel_joint_6,vel_smooth_joint_0,vel_smooth_joint_1,vel_smooth_joint_2,vel_smooth_joint_3,vel_smooth_joint_4,vel_smooth_joint_5,vel_smooth_joint_6,ee_pos_x,ee_pos_y,ee_pos_z,ee_or_w,ee_or_x,ee_or_y,ee_or_z,eep_vel_x,eep_vel_y,eep_vel_z,ee_vel_offset_x,ee_vel_offset_y,ee_vel_offset_z,ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz,action_0,action_1,action_2,action_3,action_4,action_5,action_6,command_published
1.7373,-1.08263,-1.86585,-1.08989,2.00979,1.16477,-0.973262,1.7373,-1.08263,-1.86585,-1.08989,2.00979,1.16477,-0.973262,1.78076,-1.07208,-1.8151,-1.1197,1.93714,1.11686,-0.916317,-1.1977e-05,0,0,0,0,0,0,-1.1977e-05,0,0,0,0,0,0,0.533552,-0.455618,0.691955,0.572559,0.178273,0.150729,0.785924,-5.47533e-06,-6.13832e-06,0,-5.45708e-06,-6.39052e-06,0,2.98918,-0.520023,0.374505,-3.88677,0.270689,5.03556,-3.88677,0.304108,5.03556,-0.434544,-0.105506,-0.507496,0.298143,0.726504,0.479103,-0.569453,1
1.70569,-1.02297,-1.83975,-1.08038,2.00331,1.17097,-0.970579,1.70569,-1.02297,-1.83975,-1.08038,2.00331,1.17097,-0.970579,1.78076,-1.07208,-1.8151,-1.1197,1.93714,1.11686,-0.916317,-2.39541e-05,-1.1977e-05,-1.19989e-05,4.793e-05,-3.83615e-05,2.39541e-05,0,-2.39541e-05,-1.1977e-05,-1.19989e-05,4.793e-05,-3.83615e-05,2.39541e-05,0,0.533552,-0.455618,0.691956,0.572559,0.178273,0.150729,0.785924,-1.83913e-05,-3.02022e-05,9.25886e-07,-1.92244e-05,-2.99167e-05,1.33876e-06,2.94989,-0.517232,0.423392,-3.92852,0.279093,4.88868,-3.92852,0.301086,4.88868,-0.750665,0.491074,-0.2465,0.393221,0.661734,0.541118,-0.542625,1
1.72041,-1.03649,-1.86954,-1.07564,2.00664,1.15041,-0.971927,1.72041,-1.03649,-1.86954,-1.07564,2.00664,1.15041,-0.971927,1.78079,-1.07201,-1.81509,-1.11984,1.93714,1.11686,-0.916317,0.00734616,0.0121997,0.00135419,-0.0300557,-0.000230064,-1.19989e-05,-5.99289e-05,0.00734616,0.0121997,0.00135419,-0.0300557,-0.000230064,-1.19989e-05,-5.99289e-05,0.533584,-0.455525,0.691963,0.5725,0.178267,0.150776,0.785959,0.00722558,0.0184995,9.7634e-05,0.00765199,0.019526,-0.000156994,2.91076,-0.513934,0.471473,-3.91309,0.329846,4.80811,-3.91309,0.297655,4.80811,-0.603747,0.355239,-0.544497,0.442064,0.695004,0.335559,-0.556097,1
1.70315,-1.02342,-1.82094,-1.06926,2.00422,1.16347,-0.975209,1.70315,-1.02342,-1.82094,-1.06926,2.00422,1.16347,-0.975209,1.78068,-1.07175,-1.81575,-1.11967,1.93807,1.11786,-0.917419,-0.0327282,0.0233088,-0.119468,0.0581461,0.167277,0.176584,-0.195698,-0.0327282,0.0233088,-0.119468,0.0581461,0.167277,0.176584,-0.195698,0.533356,-0.455754,0.692001,0.573117,0.17796,0.150538,0.785625,-0.0441813,-0.0631178,-0.00314705,-0.050101,-0.0676041,1.97732e-05,2.8733,-0.511345,0.518124,-3.74572,0.258875,4.66511,-3.74572,0.29206,4.66511,-0.775295,0.483249,-0.0519386,0.504094,0.661451,0.456106,-0.577902,1
1.69867,-1.0283,-1.819,-1.04477,2.00833,1.17619,-0.994833,1.69867,-1.0283,-1.819,-1.04477,2.00833,1.17619,-0.994833,1.78015,-1.07167,-1.81967,-1.11762,1.94467,1.12373,-0.924001,-0.0349572,0.0094913,-0.469639,0.249925,0.848502,0.718174,-0.803128,-0.0349572,0.0094913,-0.469639,0.249925,0.848502,0.718174,-0.803128,0.531913,-0.458131,0.691689,0.576948,0.176674,0.148004,0.783589,-0.139412,-0.25147,-0.0476101,-0.16608,-0.277731,-0.0334276,2.83468,-0.508581,0.563759,-3.86205,0.276417,4.5635,-3.86205,0.286824,4.5635,-0.814801,0.433695,0.00668168,0.728543,0.636578,0.52454,-0.708329,1
1.69949,-1.02461,-1.78524,-1.03972,2.02288,1.19141,-1.00659,1.69949,-1.02461,-1.78524,-1.03972,2.02288,1.19141,-1.00659,1.78065,-1.07086,-1.8258,-1.11382,1.95807,1.13308,-0.934817,0.062736,0.108718,-0.673127,0.428798,1.47763,0.968375,-1.14632,0.062736,0.108718,-0.673127,0.428798,1.47763,0.968375,-1.14632,0.529913,-0.461545,0.691833,0.582732,0.174575,0.142888,0.780724,-0.171284,-0.328786,0.00353367,-0.213478,-0.372136,0.0251103,2.79682,-0.505924,0.608114,-3.78656,0.265682,4.43556,-3.78656,0.282821,4.43556,-0.811609,0.462461,0.405582,0.741026,0.648102,0.583349,-0.71772,1
1.69885,-1.01743,-1.79038,-1.03327,2.03758,1.20076,-1.01771,1.69885,-1.01743,-1.79038,-1.03327,2.03758,1.20076,-1.01771,1.78139,-1.06913,-1.83393,-1.10813,1.97466,1.14186,-0.946771,0.0877944,0.201115,-0.814945,0.608473,1.67507,0.854683,-1.18998,0.0877944,0.201115,-0.814945,0.608473,1.67507,0.854683,-1.18998,0.527655,-0.466068,0.692263,0.589752,0.173089,0.137031,0.776824,-0.188876,-0.402169,0.0475066,-0.229574,-0.452702,0.0674107,2.75895,-0.503127,0.652222,-3.78702,0.279742,4.41071,-3.78702,0.280925,4.41071,-0.825383,0.516994,0.435513,0.748599,0.629152,0.588951,-0.709415,1
1.69901,-1.00916,-1.79531,-1.02598,2.05045,1.20814,-1.02752,1.69901,-1.00916,-1.79531,-1.02598,2.05045,1.20814,-1.02752,1.78237,-1.06668,-1.83976,-1.10122,1.98964,1.15004,-0.958133,0.0746121,0.244257,-0.494949,0.724598,1.4156,0.800588,-1.12492,0.0746121,0.244257,-0.494949,0.724598,1.4156,0.800588,-1.12492,0.525147,-0.469994,0.694177,0.596744,0.170421,0.131335,0.773049,-0.220473,-0.347944,0.205264,-0.271092,-0.38755,0.228691,2.7206,-0.49989,0.695634,-3.83434,0.323638,4.34127,-3.83434,0.282362,4.34127,-0.833582,0.575211,0.44458,0.752461,0.608173,0.580989,-0.693824,1
1.69749,-1.00354,-1.79809,-1.01743,2.06076,1.21094,-1.03701,1.69749,-1.00354,-1.79809,-1.01743,2.06076,1.21094,-1.03701,1.78152,-1.06503,-1.84207,-1.09328,2.00119,1.15747,-0.969569,-0.13017,0.132638,-0.129367,0.818288,1.07698,0.720583,-1.15329,-0.13017,0.132638,-0.129367,0.818288,1.07698,0.720583,-1.15329,0.521592,-0.474362,0.697038,0.604434,0.166674,0.125719,0.768813,-0.324788,-0.412749,0.280815,-0.382918,-0.448343,0.306495,2.68287,-0.49676,0.738063,-3.77359,0.312993,4.24286,-3.77359,0.285301,4.24286,-0.840304,0.614904,0.439813,0.758417,0.595768,0.534633,-0.674371,1
1.69527,-1.00193,-1.79353,-1.00872,2.07005,1.21752,-1.04752,1.69527,-1.00193,-1.79353,-1.00872,2.07005,1.21752,-1.04752,1.77962,-1.06441,-1.83942,-1.08459,2.01057,1.16468,-0.981592,-0.206519,0.0398227,0.395794,0.894686,0.912333,0.738846,-1.2188,-0.206519,0.0398227,0.395794,0.894686,0.912333,0.738846,-1.2188,0.517166,-0.478619,0.701186,0.612274,0.161456,0.119177,0.764754,-0.391885,-0.386589,0.420705,-0.469333,-0.419933,0.453239,2.64471,-0.49388,0.779537,-3.81527,0.288039,4.14746,-3.81527,0.293108,4.14746,-0.843495,0.624893,0.458903,0.758736,0.594756,0.528333,-0.659272,1
