or_w,or_x,or_y,or_z
0.773462,-0.0562496,0.616753,-0.134936
0.773462,-0.0562498,0.616753,-0.134936
0.773462,-0.0562497,0.616753,-0.134936
0.773462,-0.0562497,0.616753,-0.134936
0.773465,-0.0562503,0.616749,-0.13494
0.773471,-0.0562287,0.616742,-0.134945
0.773486,-0.0562073,0.616725,-0.134945
0.773507,-0.0562214,0.6167,-0.13493
0.773534,-0.0562922,0.616667,-0.134897
0.773582,-0.0564049,0.61661,-0.134839
0.773675,-0.056556,0.616503,-0.134731
0.773835,-0.0567608,0.616326,-0.134535
0.774079,-0.0570207,0.616062,-0.134229
0.774411,-0.0573349,0.615706,-0.133811
0.774842,-0.0577203,0.615245,-0.133272
0.775378,-0.058175,0.61467,-0.132607
0.776026,-0.0587229,0.613977,-0.131784
0.776787,-0.0593737,0.613164,-0.130794
0.777599,-0.0599311,0.612312,-0.129702
0.778494,-0.0604444,0.611375,-0.128508
0.779492,-0.0611823,0.610323,-0.127099
0.780554,-0.0621357,0.609191,-0.125544
0.78164,-0.0631446,0.60802,-0.123944
0.782779,-0.0642355,0.606775,-0.122291
0.784031,-0.0654984,0.605388,-0.120463
0.785439,-0.0667803,0.603816,-0.118459
0.787,-0.067997,0.602054,-0.11636
0.788713,-0.069142,0.600121,-0.114043
0.790548,-0.070293,0.59803,-0.111596
0.792473,-0.0715183,0.595809,-0.109015
0.794466,-0.0728883,0.593473,-0.106305
0.796519,-0.0743731,0.591036,-0.10345
0.798637,-0.0759259,0.588493,-0.10045
0.80084,-0.0774949,0.585812,-0.0973326
0.80314,-0.0791164,0.582975,-0.0940619
0.80551,-0.080828,0.580011,-0.0905902
0.807922,-0.0825516,0.57697,-0.0869023
0.810374,-0.084196,0.573835,-0.0831748
0.812864,-0.0857923,0.570612,-0.0793376
0.815449,-0.087483,0.567219,-0.07518
0.818082,-0.0893157,0.563682,-0.0709001
0.820742,-0.091064,0.560049,-0.0665943
0.823436,-0.09264,0.556316,-0.0623238
0.826174,-0.0943203,0.552441,-0.0578738
0.828928,-0.0961828,0.548455,-0.0531515
0.831672,-0.0979508,0.544411,-0.0484054
0.834427,-0.0995138,0.540292,-0.0437483
0.837197,-0.101185,0.536056,-0.0388296
0.839972,-0.102978,0.531704,-0.0336641
0.842704,-0.104513,0.527358,-0.0286375
0.845442,-0.105904,0.522928,-0.0236375
0.848186,-0.10747,0.518356,-0.0183692
0.850891,-0.109011,0.513741,-0.0130542
0.853533,-0.110251,0.509179,-0.00789021
0.856144,-0.111451,0.504569,-0.00271744
0.858708,-0.11281,0.499887,0.00266322
0.861218,-0.114089,0.495199,0.00806763
0.863686,-0.115065,0.490541,0.01324
0.866107,-0.11594,0.485878,0.0183841
0.868473,-0.116869,0.481182,0.0236457
0.870777,-0.117754,0.476496,0.0288802
0.873023,-0.11841,0.471869,0.0339007
0.875204,-0.118897,0.467312,0.0387518
0.877304,-0.119395,0.462789,0.0436781
0.879334,-0.119926,0.458284,0.0486403
0.881287,-0.120291,0.453881,0.0534369
0.883195,-0.120424,0.449554,0.0580111
0.88502,-0.120492,0.445313,0.0625943
0.886766,-0.120477,0.441162,0.0671458
0.888438,-0.120244,0.437161,0.0714853
0.890047,-0.119897,0.433249,0.075739
0.891562,-0.119535,0.429449,0.0800067
0.892977,-0.119029,0.425838,0.0841754
0.894336,-0.118244,0.422382,0.0881715
0.895626,-0.117369,0.419058,0.0920268
0.896825,-0.116496,0.415855,0.0959106
0.897965,-0.115471,0.412785,0.0996708
0.89908,-0.114208,0.409836,0.103177
0.90014,-0.112808,0.40701,0.106602
0.901104,-0.111357,0.404359,0.110021
0.902022,-0.109825,0.401829,0.11326
0.902926,-0.108172,0.399388,0.116249
0.903768,-0.106426,0.397102,0.119111
0.904539,-0.104618,0.394967,0.121924
0.905274,-0.10271,0.392945,0.124596
0.905989,-0.100742,0.390999,0.127105
0.906666,-0.0986914,0.389178,0.129449
0.90729,-0.0965291,0.387522,0.131657
0.907858,-0.094348,0.385963,0.133882
0.908399,-0.09219,0.38444,0.136083
0.908954,-0.0899113,0.382959,0.138062
0.909493,-0.0875368,0.381552,0.139921
0.909964,-0.0852235,0.380225,0.141888
