ball_qw,ball_qx,ball_qy,ball_qz
0.99998,0.00433093,0.00178709,0.00426266
0.999982,0.00451927,0.00167896,0.00359395
0.99998,0.00435633,0.00181052,0.00418441
0.999981,0.00447046,0.0013803,0.00407564
0.999978,0.00432367,0.00193336,0.00466188
0.99998,0.00436298,0.00174361,0.00427362
0.99998,0.004361,0.00141613,0.00435846
0.999979,0.00438543,0.00169569,0.00449355
0.999979,0.00430117,0.0018696,0.00449749
0.99998,0.00433184,0.00136013,0.00444846
0.999978,0.00433734,0.00154811,0.00467113
0.999978,0.0043093,0.00156391,0.00472558
0.999979,0.0043484,0.00167428,0.00453911
0.999979,0.00429944,0.00195803,0.00453421
0.999985,0.00427309,0.00215678,0.00269816
0.999978,0.00434445,0.00159837,0.00477108
0.999979,0.00437535,0.00167122,0.00459374
0.999981,0.00438144,0.00162322,0.00399021
0.999979,0.00428286,0.00151859,0.00457402
0.999983,0.00429038,0.00184689,0.0036461
0.999979,0.00436903,0.00189096,0.00449138
0.999957,0.00443218,0.00177251,0.00793775
0.999979,0.00430209,0.00160885,0.00464755
0.999978,0.00417116,0.00206479,0.00478198
0.99998,0.0043743,0.0017753,0.00420792
0.99998,0.00433152,0.00182193,0.00427311
0.999979,0.00431117,0.00190209,0.00453676
0.99998,0.00429835,0.00140148,0.00452545
0.999979,0.00433601,0.00179239,0.00448912
0.999981,0.0044366,0.00133242,0.00414342
0.999981,0.00432566,0.00176793,0.00416157
0.999979,0.00432744,0.00186664,0.00445792
0.999981,0.00435649,0.00176603,0.00405713
0.99998,0.00436477,0.0017124,0.00428334
0.999979,0.00430217,0.00143114,0.00455222
0.999981,0.00444074,0.00134753,0.00405593
0.99998,0.00441191,0.00176725,0.00415091
0.999979,0.004301,0.00186332,0.00454468
0.999979,0.00434244,0.00195662,0.00434491
0.999978,0.00437605,0.00144736,0.00469875
0.999983,0.00431961,0.00204326,0.00342601
0.99998,0.00436901,0.00175244,0.0042456
0.99998,0.00439369,0.00138909,0.00428222
0.999979,0.00431355,0.0019646,0.00448147
0.999978,0.00423134,0.00194009,0.00475349
0.99998,0.00434642,0.00171128,0.00430668
0.99998,0.00435225,0.00182925,0.0042023
0.99998,0.00433884,0.00181337,0.00424921
0.99998,0.00434692,0.00179384,0.00421601
0.999978,0.00437634,0.0020372,0.00455534
0.999981,0.00442441,0.00131171,0.00406741
0.999979,0.00435736,0.00147334,0.00462127
0.999978,0.00432004,0.0019845,0.00456479
0.999982,0.00432625,0.00184279,0.00382981
0.999978,0.00434887,0.00197795,0.00452917
0.999978,0.00433759,0.00153861,0.00468737
0.999979,0.00437717,0.0014413,0.00453738
0.999979,0.00433424,0.00139243,0.00454127
0.999982,0.00444387,0.00131607,0.00390751
0.99998,0.00444393,0.00177187,0.00422792
0.999979,0.00436349,0.00200183,0.00433483
0.99998,0.00433356,0.00179776,0.00430443
0.99998,0.00435771,0.00179152,0.00430582
0.999979,0.00432734,0.00154241,0.00456228
0.999978,0.00430787,0.00180719,0.00462302
0.999979,0.00438395,0.00178348,0.00434574
0.999978,0.00433302,0.00192771,0.00465891
0.99998,0.00436722,0.00138588,0.00431827
0.99998,0.00437651,0.00184003,0.00424246
0.999981,0.00436025,0.00166679,0.0040698
0.99998,0.00436881,0.00178561,0.00427663
0.999979,0.00431452,0.00145214,0.00451489
0.999979,0.00440645,0.00183242,0.0043335
0.99998,0.0043026,0.00179969,0.00425415
0.999981,0.00430058,0.00133791,0.00433196
0.999979,0.00436768,0.00183232,0.00430297
0.999978,0.00433286,0.00159068,0.00481117
0.999979,0.00430694,0.00194238,0.00448863
0.999979,0.00433336,0.00154522,0.00466346
0.999979,0.00432228,0.00186341,0.00450735
0.99998,0.00452329,0.00143211,0.00410039
0.999978,0.00433195,0.00159314,0.00468544
0.999979,0.00432187,0.0018132,0.00446473
0.999979,0.00434699,0.00136954,0.00450665
0.999981,0.00435513,0.00164017,0.0040368
0.99998,0.00437361,0.0013401,0.00427
0.999981,0.00450955,0.00137245,0.0039886
0.99998,0.00434679,0.0017545,0.00421975
0.99998,0.00434481,0.00142474,0.00444962
0.999985,0.0045043,0.00218025,0.00235865
0.999982,0.00441349,0.00128257,0.00386619
0.999979,0.00433535,0.00196138,0.00449075
0.99998,0.00436901,0.00141248,0.0044499
0.999981,0.00436789,0.00180823,0.0040229
0.99998,0.00433433,0.00147282,0.00441013
0.99998,0.00442433,0.00180164,0.00421545
0.999978,0.00433828,0.00183972,0.00463764
0.999981,0.00440224,0.0017412,0.00388507
0.99998,0.00438265,0.00185032,0.00426881
0.99998,0.00434589,0.00179666,0.00430322
0.999978,0.00442687,0.00172126,0.00458712
0.999979,0.00432286,0.00155305,0.00458498
0.999979,0.0043902,0.0018576,0.0043445
0.999981,0.00430479,0.00138542,0.00430589
0.99998,0.00433502,0.00136581,0.00447993
0.999978,0.00442619,0.00172088,0.00464242
0.99998,0.00433896,0.00177239,0.00424193
0.99998,0.00439938,0.00178767,0.00420849
0.99998,0.00439455,0.00181395,0.00425642
0.999979,0.00444346,0.00150658,0.00456888
0.99998,0.00439888,0.00181047,0.00423199
0.999983,0.00422777,0.00219495,0.00323421
0.999978,0.0043813,0.00163095,0.00476607
0.999976,0.00433871,0.00149135,0.00510353
0.99998,0.00438162,0.00182657,0.0042533
0.999979,0.00429888,0.00145529,0.00456771
0.999979,0.00436142,0.00194782,0.00442849
0.999979,0.0043417,0.00136829,0.0046097
0.999979,0.0043929,0.00165358,0.00442131
0.999981,0.0043797,0.0014182,0.00410504
0.99998,0.00440475,0.00177792,0.00417451
0.999982,0.00434529,0.00129885,0.00404127
0.999981,0.00440676,0.00181212,0.00398941
0.999978,0.00435719,0.00162887,0.0047053
0.99998,0.00437337,0.00175054,0.00420656
0.999979,0.00431202,0.00144377,0.00458756
0.999979,0.00434003,0.0017705,0.00449881
0.999979,0.00433395,0.00180556,0.00450706
0.999978,0.00433921,0.00189967,0.00454709
0.99998,0.00437567,0.00147921,0.00437441
0.99998,0.00431414,0.00135918,0.00440691
0.999979,0.00429548,0.00152304,0.00459583
0.999983,0.00434482,0.00206524,0.0033797
0.999979,0.00429568,0.00156463,0.00452283
0.999978,0.00442541,0.00185588,0.00467651
0.999979,0.00431821,0.00145674,0.00458125
0.99998,0.00434702,0.00176827,0.00416567
0.999982,0.00444702,0.00131134,0.00390898
0.999979,0.00434536,0.00192162,0.00449453
0.999979,0.00433553,0.00146782,0.00460373
0.999979,0.00433628,0.00146127,0.00454395
0.999978,0.00433443,0.00197129,0.00460183
0.99998,0.00439762,0.00179924,0.00418637
0.999981,0.00444505,0.00134965,0.0039739
0.999982,0.00447187,0.00135659,0.00383289
0.999975,0.00474752,0.00169597,0.00504738
0.999979,0.00431166,0.00195291,0.00442286
0.999978,0.00435887,0.00159551,0.00463874
0.99998,0.004317,0.001389,0.00450437
0.999979,0.00431419,0.00180977,0.00457504
0.999979,0.00437893,0.00183127,0.00431468
0.999979,0.0042727,0.00189129,0.00459821
0.999978,0.00433328,0.00189225,0.00459909
0.999979,0.00472472,0.00173865,0.00414724
0.999981,0.00445359,0.00170162,0.00382319
0.999979,0.00432378,0.00189022,0.00446783
0.999979,0.00437606,0.0015116,0.00444251
