pos_X,pos_Y,pos_Z
3.205463734384062513e-01,-3.212121934470610340e-01,9.148249516193197595e-01
3.205463405071771188e-01,-3.212122018630897413e-01,9.148249959196210757e-01
3.205463621674995989e-01,-3.212121857966619420e-01,9.148249865572795070e-01
3.205455459369825899e-01,-3.212128617737768921e-01,9.148256525877304091e-01
3.205395055728728071e-01,-3.212168112103971351e-01,9.148305083848289332e-01
3.205320916691306588e-01,-3.212196979135417130e-01,9.148357871714242195e-01
3.205356652282615459e-01,-3.212162427364025907e-01,9.148305207789955151e-01
3.205568947429104365e-01,-3.212052106816818409e-01,9.148111812855573843e-01
3.205879069822087368e-01,-3.211885604024957153e-01,9.147874184957609511e-01
3.206242076530174678e-01,-3.211631405991153820e-01,9.147689421560173395e-01
3.206631126467105464e-01,-3.211317119902869499e-01,9.147575926693447546e-01
3.206976622553275313e-01,-3.210996019910078991e-01,9.147575867265217431e-01
3.207306197769868028e-01,-3.210655418897362390e-01,9.147609312911306745e-01
3.207602426929448969e-01,-3.210369163684054783e-01,9.147601391556796635e-01
3.207838412699232644e-01,-3.210159934845783214e-01,9.147589699702919352e-01
3.208043255073164124e-01,-3.209981968216649717e-01,9.147552202332840388e-01
3.208313016902135661e-01,-3.209771696791409168e-01,9.147426896659595075e-01
3.208701773250961509e-01,-3.209473883543091377e-01,9.147193131950356326e-01
3.209229899154591448e-01,-3.209060200820379460e-01,9.146869157124141170e-01
3.209907820880554263e-01,-3.208548128791520737e-01,9.146460643308957916e-01
3.210720558297091576e-01,-3.207946436960539827e-01,9.145980696331704740e-01
3.211582064034768647e-01,-3.207325680798145950e-01,9.145491612060862030e-01
3.212427289846614964e-01,-3.206743558825647100e-01,9.144968150754115843e-01
3.213250234190163646e-01,-3.206211495023570390e-01,9.144354824724861830e-01
3.214104369760303892e-01,-3.205662370466199618e-01,9.143622134767885878e-01
3.215011300838258035e-01,-3.205061542055149260e-01,9.142812852038015858e-01
3.215958189885181895e-01,-3.204431134287254457e-01,9.141990666513342134e-01
3.216980247125731385e-01,-3.203701480855894457e-01,9.141167184419135561e-01
3.218061512046987982e-01,-3.202907122082623292e-01,9.140312046664584855e-01
3.219133939457913818e-01,-3.202127568175166528e-01,9.139462274537446529e-01
3.220105365906825723e-01,-3.201435985285061570e-01,9.138574779306705143e-01
3.220854244727546778e-01,-3.200982046521035906e-01,9.137585547552687926e-01
3.221247228609372404e-01,-3.200944778319783079e-01,9.136448104555461303e-01
3.221171002276890794e-01,-3.201430176045505505e-01,9.135097781700862729e-01
3.220684257581515886e-01,-3.202376808242970996e-01,9.133545202299458987e-01
3.219943126586143345e-01,-3.203604125347649934e-01,9.131852407743052957e-01
3.219133275793700788e-01,-3.204861058729333578e-01,9.130176126921598634e-01
3.218446246821260459e-01,-3.205891813435737814e-01,9.128630005147627680e-01
3.217987825097672894e-01,-3.206629389642904893e-01,9.127133648334364580e-01
3.217770243863593560e-01,-3.207118038382705261e-01,9.125593775829430321e-01
3.217768334609751868e-01,-3.207394412733579059e-01,9.123955326501567153e-01
3.217964151178029919e-01,-3.207498715622887353e-01,9.122266015604549860e-01
3.218372992633872220e-01,-3.207428864755404452e-01,9.120544336684981435e-01
3.219055584389330371e-01,-3.207126125780012105e-01,9.118725992551068860e-01
3.219913656425167359e-01,-3.206731921267895191e-01,9.116789954901992621e-01
3.220894325547097869e-01,-3.206265490140914887e-01,9.114727020457404905e-01
3.221968553202903540e-01,-3.205741114167005024e-01,9.112599679939336061e-01
3.223173424525673236e-01,-3.205136133339521187e-01,9.110430371962037199e-01
3.224518048610913734e-01,-3.204422456676317421e-01,9.108137082679159668e-01
3.226031165955107194e-01,-3.203585503333211126e-01,9.105681725761504142e-01
