or_w,or_x,or_y,or_z
7.760855073412645799e-01,-7.425971399610810375e-02,6.108611075564089887e-01,-1.379329092241062538e-01
7.760854974114680394e-01,-7.425979852913909551e-02,6.108610836000455402e-01,-1.379330256790742004e-01
7.760854946528485954e-01,-7.425973789983116025e-02,6.108611204184398735e-01,-1.379329107849901481e-01
7.760853712531513571e-01,-7.425927087298135609e-02,6.108608363832553900e-01,-1.379351144176900190e-01
7.760860007995584731e-01,-7.425555909086309359e-02,6.108585205887797631e-01,-1.379438259986225102e-01
7.760901786700484806e-01,-7.425368215824534879e-02,6.108538291047914681e-01,-1.379421064281994569e-01
7.760942985514810433e-01,-7.425871319321381003e-02,6.108520519932011394e-01,-1.379240872598697654e-01
7.760997696748573871e-01,-7.426037323157183567e-02,6.108534443877210451e-01,-1.378862355632286263e-01
7.761121116670226527e-01,-7.425402870487488038e-02,6.108515503571233518e-01,-1.378285629728089323e-01
7.761364971031442517e-01,-7.425228135094412429e-02,6.108377323298546102e-01,-1.377534077283106839e-01
7.761747647920865800e-01,-7.424965099563290982e-02,6.108098161090395051e-01,-1.376629665952940340e-01
7.762244798171742399e-01,-7.424395316918777632e-02,6.107679074399537944e-01,-1.375716380355660184e-01
7.762780944200804445e-01,-7.425023282887042997e-02,6.107197707856408808e-01,-1.374793970743307947e-01
7.763353672560024954e-01,-7.425129000949803881e-02,6.106687049280087320e-01,-1.373822270199520079e-01
7.763929018788123804e-01,-7.423857641344547287e-02,6.106185641333850000e-01,-1.372867976900363773e-01
7.764469563816329689e-01,-7.422457993197828507e-02,6.105737564509234883e-01,-1.371879134363821751e-01
7.764987594350343247e-01,-7.421875637991934282e-02,6.105337091792981674e-01,-1.370760473351893549e-01
7.765503216279567855e-01,-7.423296128548810546e-02,6.104961850998960049e-01,-1.369433219137665414e-01
7.766137412197691159e-01,-7.426215377900290127e-02,6.104500208250689397e-01,-1.367735410794426176e-01
7.767006232418445233e-01,-7.428957393165534773e-02,6.103841255754893780e-01,-1.365592190451762056e-01
7.768174813554661329e-01,-7.430890870543434279e-02,6.102927418712278396e-01,-1.362921713337056917e-01
7.769668547833565864e-01,-7.430039409752818569e-02,6.101737827008519854e-01,-1.359776191494175834e-01
7.771491716285173768e-01,-7.426284855835023346e-02,6.100267272247232864e-01,-1.356155832955850959e-01
7.773639216172832933e-01,-7.420156129671073852e-02,6.098527021834951878e-01,-1.352003820572185433e-01
7.776120516269802163e-01,-7.413574814194405505e-02,6.096505242757349619e-01,-1.347205487749903452e-01
7.778934762525760993e-01,-7.407178262006697267e-02,6.094174964632869118e-01,-1.341842972466904260e-01
7.782071952312716867e-01,-7.399707494079386938e-02,6.091535315044090959e-01,-1.336037770655858492e-01
7.785487213199802081e-01,-7.392865344953865325e-02,6.088622620407420083e-01,-1.329781508097947207e-01
7.789161959985164696e-01,-7.386992963161732872e-02,6.085435530798524173e-01,-1.323160500935904038e-01
7.793048227604582046e-01,-7.381176342964847203e-02,6.082000041931067136e-01,-1.316380328826035617e-01
