lin_vel_X,lin_vel_Y,lin_vel_Z
-8.875864366471260041e-06,-4.583359290298421089e-06,4.964104383459111292e-06
-2.358658536575465532e-05,-1.749507308569443582e-05,1.053958253498357574e-05
-6.584737957813460718e-03,-1.776831368863139452e-03,5.595065199609778120e-03
-4.053671024319317057e-02,-1.659562817620544029e-02,2.484681793973080380e-02
-7.204344261527657889e-02,-4.029943478491111036e-02,2.485317386203547696e-02
-7.293264701779406112e-02,-5.822772125917092395e-02,1.118059443710300686e-02
-4.798184365017980901e-02,-6.589200048838583790e-02,-1.284763837339085403e-03
7.249917221243203265e-04,-5.368455119114964175e-02,-4.207319719309897399e-03
5.973415155181427405e-02,-2.635500355556849236e-02,-2.304665507032975513e-04
1.383572960664162521e-01,2.688493563261657587e-02,3.102708783625542088e-03
1.839420068334119418e-01,6.710102533616719989e-02,2.016585509920739913e-02
1.934578696237012063e-01,9.385409656282403534e-02,6.357696927249423258e-02
1.916947429840584749e-01,1.208607755743264095e-01,1.230276603054465123e-01
1.867868249696390259e-01,1.481989525424900478e-01,1.810731704716669332e-01
1.587135539499694992e-01,1.606327235320457736e-01,2.503437648751182243e-01
1.291932136858574276e-01,1.722512849151687508e-01,3.172910883608971999e-01
1.347328970474159782e-01,2.123635846096165736e-01,3.687967070182091023e-01
1.416431756758986249e-01,2.529266005325797595e-01,4.169280881174053377e-01
1.280743911244046629e-01,2.697450580455227342e-01,4.565813332685250692e-01
1.397931178749735603e-01,3.066969975198921006e-01,4.839561209625012350e-01
1.757725657641923123e-01,3.586135946584635970e-01,4.952246610694363005e-01
1.811218261736440016e-01,3.707850961818550117e-01,4.920040109819201479e-01
1.751680479515463629e-01,3.743397935935917076e-01,4.894293223600654219e-01
1.921284121703542569e-01,4.107093451163447706e-01,5.022352232578586317e-01
2.063310844945274725e-01,4.357148278195561719e-01,5.023352981107873649e-01
2.171377782969087233e-01,4.541660657123253730e-01,4.924162747045359723e-01
2.350857891930090982e-01,4.838262692309327484e-01,4.880213238452351110e-01
2.289158794957263099e-01,4.869487360063016190e-01,4.870505839399721926e-01
2.091046627874841302e-01,4.828770922061262905e-01,4.984954814353299013e-01
2.114211449416676936e-01,5.069691670781804049e-01,5.101039440175827444e-01
2.313195347310721128e-01,5.414778608667482063e-01,5.045954480645391538e-01
2.421282336952357006e-01,5.627353912158159499e-01,4.951833042700046761e-01
2.266485747974802123e-01,5.697625207637213585e-01,5.086657775894624089e-01
1.867783884335431077e-01,5.465946239722605515e-01,5.229324191062820759e-01
1.690660838990648562e-01,5.458928998946371847e-01,5.266781439021651634e-01
1.789713783331940422e-01,5.782039752877843330e-01,5.328263857719119923e-01
1.536223048321222751e-01,5.628042386833884692e-01,5.370546245203449143e-01
1.347997530994022308e-01,5.693866028997047746e-01,5.535933111602313605e-01
1.438632446654536379e-01,6.039922363656505810e-01,5.641407149725099490e-01
1.383234511345542983e-01,5.996284684244702623e-01,5.523517225371317174e-01
1.453346623876644039e-01,6.153105109137294582e-01,5.393347346345315207e-01
1.244582215326733160e-01,6.015238746202473674e-01,5.426230146788340036e-01
1.263136276592215779e-01,6.090361304716050972e-01,5.266319894990396655e-01
1.188705555166094108e-01,5.944069662315654146e-01,5.108317104357865679e-01
9.241566369137407810e-02,5.520166506041249699e-01,4.939466967596803371e-01
