torque0,torque1,torque2,torque3,torque4,torque5,torque6,action0,action1,action2,action3,action4,action5,action6,set_target_0,set_target_1,set_target_2,set_target_3,set_target_4,set_target_5,set_target_6,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_disc_0,joint_vel_disc_1,joint_vel_disc_2,joint_vel_disc_3,joint_vel_disc_4,joint_vel_disc_5,joint_vel_disc_6,tennisball_pos_0,tennisball_pos_1,tennisball_pos_2,tennisball_lin_vel_0,tennisball_lin_vel_1,tennisball_lin_vel_2,end_effector_pos_0,end_effector_pos_1,end_effector_pos_2,end_effector_rot_0,end_effector_rot_1,end_effector_rot_2,end_effector_rot_3,end_effector_lin_vel_0,end_effector_lin_vel_1,end_effector_lin_vel_2,obs_task_0,obs_task_1,obs_task_2,obs_task_3,obs_task_4,obs_task_5,obs_task_6,to_final_target_0,to_final_target_1,to_final_target_2,joint_acc_0,joint_acc_1,joint_acc_2,joint_acc_3,joint_acc_4,joint_acc_5,joint_acc_6,joint_acc_disc_0,joint_acc_disc_1,joint_acc_disc_2,joint_acc_disc_3,joint_acc_disc_4,joint_acc_disc_5,joint_acc_disc_6
-27.054405,-47.429153,-25.724333,-25.213615,4.225394,4.198914,0.26551875,-0.7163986,-0.6439579,0.7216045,0.29551554,-0.39480165,0.8124801,-0.6429707,0.6818012,-0.08750762,1.4305923,1.2637479,1.5397062,-0.80106854,1.492137,0.7641155,-0.013337726,1.3477582,1.2300484,1.584681,-0.8972882,1.5686649,-0.73069745,-0.6210107,0.75176936,0.35246155,-0.48020038,0.25554064,-0.12564617,-0.73070526,-0.62101036,0.7516861,0.35247803,-0.4802704,0.25558472,-0.12569427,2.6230478,-0.4416709,0.6135508,-2.975023,0.1365772,4.7617216,0.3298707,-0.34103155,0.90332717,0.7708647,-0.047159266,0.6197433,-0.13950501,-0.21439111,-0.33149746,-0.19770078,1,0,0,0,0,0,0,0,0,0,-12.606955,-12.770664,12.663162,3.9728105,-4.2272625,2.2061229,-3.438261,-12.607574,-12.770594,12.664795,3.9672852,-4.234314,2.2125244,-3.4332275
-25.457333,-44.34498,-24.096886,-25.021166,4.3997183,3.9368162,0.38221994,-0.74186987,-0.66295487,0.7411614,0.35135314,-0.29617375,0.79905164,-0.6671444,0.67509115,-0.092892304,1.4366975,1.2722108,1.5491402,-0.80140203,1.4886075,0.76016253,-0.0167366,1.3518132,1.2319386,1.5823007,-0.8959607,1.5679506,-0.79063755,-0.67977524,0.81093585,0.37796533,-0.47616518,0.26552054,-0.14291595,-0.790596,-0.67977494,0.81100464,0.3780365,-0.47607422,0.26550293,-0.14286041,2.6081724,-0.44098806,0.63711184,-2.975023,0.1365772,4.7122073,0.328681,-0.3428161,0.90228915,0.77073747,-0.04562412,0.62000066,-0.1395755,-0.23851967,-0.3557078,-0.20731542,1,0,0,0,0,0,0,0,0,0,-11.98802,-11.752903,11.833298,5.1007566,0.8070409,1.9959807,-3.4539552,-11.978149,-11.752915,11.8637085,5.1116943,0.8392334,1.9836426,-3.4332275
-22.063826,-38.62682,-20.815395,-21.312037,4.0392447,3.4479668,0.5593394,-0.745007,-0.6610668,0.74394965,0.45019737,-0.19466224,0.7211336,-0.55803555,0.6707617,-0.09606461,1.4410871,1.2859623,1.5589412,-0.80942464,1.5009863,0.75594634,-0.02038728,1.3561276,1.2340395,1.5800529,-0.8945979,1.5671686,-0.84322435,-0.73013604,0.8628245,0.42015967,-0.44952187,0.2725368,-0.15639874,-0.84323883,-0.73013604,0.8628845,0.4201889,-0.44956207,0.27256012,-0.15640259,2.593297,-0.44030523,0.6604253,-2.975023,0.1365772,4.662693,0.3273921,-0.34470868,0.90117675,0.7706777,-0.043947723,0.62020314,-0.13954397,-0.25838012,-0.3769992,-0.22210295,1,0,0,0,0,0,0,0,0,0,-10.517359,-10.07216,10.377729,8.438868,5.328661,1.4032543,-2.696559,-10.528564,-10.07222,10.375977,8.430481,5.302429,1.411438,-2.708435
-20.177567,-35.93406,-18.998047,-19.855309,3.2609153,2.8346655,0.39863753,-0.7310393,-0.7056694,0.7382724,0.468938,-0.41714492,-0.2409116,-0.40083098,0.6682216,-0.10506761,1.4447203,1.290312,1.5299954,-0.9235073,1.5190688,0.7515189,-0.024296138,1.3606585,1.2363532,1.5777211,-0.8933443,1.5663446,-0.8855274,-0.78177154,0.90627086,0.46272755,-0.4664355,0.25069526,-0.16472326,-0.8854866,-0.78177154,0.90618134,0.46272278,-0.46634674,0.25072098,-0.16479492,2.5784216,-0.4396224,0.6834912,-2.975023,0.1365772,4.6131787,0.32601213,-0.34669137,0.89996123,0.7706244,-0.0422107,0.6204209,-0.13940623,-0.2767288,-0.3947945,-0.2426362,1,0,0,0,0,0,0,0,0,0,-8.460606,-10.327101,8.689272,8.513576,-3.3827245,-4.368311,-1.6649038,-8.449554,-10.327101,8.659363,8.506775,-3.3569336,-4.3678284,-1.6784668
-18.279144,-31.287884,-16.837166,-26.848318,3.9939961,2.4583328,0.36397427,-0.7500726,-0.719727,0.7535284,0.39411294,-0.3941018,-0.49873605,-0.00979745,0.66151017,-0.11066337,1.451082,1.2836467,1.5304289,-0.9531926,1.565169,0.74689454,-0.028445158,1.3653897,1.2387803,1.5753112,-0.89223945,1.5655388,-0.9248712,-0.82980335,0.946278,0.48537883,-0.48193434,0.2209307,-0.16117136,-0.92487335,-0.82980394,0.94623566,0.48542023,-0.481987,0.22096634,-0.16117096,2.5635462,-0.43893957,0.7063095,-2.975023,0.1365772,4.5636644,0.32453728,-0.3487358,0.89868885,0.7705935,-0.0404442,0.6206327,-0.13915774,-0.2955688,-0.40672484,-0.25397524,1,0,0,0,0,0,0,0,0,0,-7.868767,-9.606361,8.001423,4.530257,-3.0997694,-5.9529123,0.7103801,-7.87735,-9.606481,8.010864,4.5394897,-3.1280518,-5.9509277,0.7247925
-15.762853,-24.574764,-13.884391,-36.40824,4.90903,2.164208,0.25284746,-0.7695974,-0.72093344,0.77326435,0.2814516,-0.39866406,-0.40899667,0.28256968,0.65454286,-0.11495717,1.4581814,1.2725544,1.5274715,-0.94131905,1.5994471,0.74208134,-0.03280302,1.3703135,1.2411845,1.5728307,-0.8912648,1.5647949,-0.96266043,-0.87157243,0.98478144,0.48074928,-0.49602517,0.1949017,-0.14884432,-0.96263885,-0.8715726,0.9847641,0.4808426,-0.49610138,0.19493103,-0.1487732,2.5486708,-0.43825674,0.7288802,-2.975023,0.1365772,4.51415,0.32296896,-0.35081053,0.8974253,0.7706029,-0.0386779,0.62080646,-0.13883224,-0.314604,-0.41258308,-0.25225434,1,0,0,0,0,0,0,0,0,0,-7.557845,-8.353817,7.7006936,-0.9259105,-2.8181672,-5.205798,2.465409,-7.5531006,-8.353734,7.7056885,-0.91552734,-2.822876,-5.207062,2.4795532
-13.38463,-18.943092,-11.155076,-41.87067,5.3188233,1.7980282,0.16602533,-0.77129894,-0.7240621,0.77431846,0.21708247,-0.4234558,-0.59777826,0.4827545,0.64952546,-0.11969047,1.4632317,1.2672343,1.5220159,-0.9629982,1.6227255,0.7371022,-0.03734254,1.3754061,1.2434886,1.5702662,-0.8904408,1.5641397,-0.99578863,-0.9079053,1.0185307,0.46077913,-0.5129162,0.16480465,-0.13094929,-0.9958267,-0.9079039,1.0185242,0.46081543,-0.51288605,0.16479492,-0.13103485,2.5337954,-0.4375739,0.7512034,-2.975023,0.1365772,4.464636,0.3213086,-0.35289264,0.8962037,0.770656,-0.03694307,0.62093306,-0.13844353,-0.33292708,-0.4137052,-0.24365242,1,0,0,0,0,0,0,0,0,0,-6.6256404,-7.266569,6.7498565,-3.9940298,-3.3782065,-6.0194106,3.5790057,-6.6375732,-7.266259,6.752014,-4.005432,-3.3569336,-6.0272217,3.5476685
-13.219791,-17.198168,-10.649324,-44.55322,5.328009,1.7508309,0.014371242,-0.7816262,-0.74082303,0.77198714,0.16883144,-0.51294494,-0.6798649,0.45437366,0.6433071,-0.1262413,1.4680446,1.2637483,1.5087129,-0.9720246,1.6186645,0.73197144,-0.04205375,1.3806418,1.2456486,1.5675387,-0.8897728,1.5635666,-1.0261378,-0.94224066,1.047042,0.43206728,-0.5454509,0.13361518,-0.114574544,-1.0261536,-0.94224215,1.0471344,0.43201447,-0.5455017,0.13360977,-0.11463165,2.51892,-0.43689108,0.773279,-2.975023,0.1365772,4.4151216,0.31955385,-0.35497642,0.89503765,0.77073354,-0.035269648,0.62102544,-0.13803373,-0.35193157,-0.41390848,-0.23252894,1,0,0,0,0,0,0,0,0,0,-6.069839,-6.867075,5.702257,-5.742371,-6.5069437,-6.237894,3.2749488,-6.0653687,-6.867647,5.722046,-5.760193,-6.5231323,-6.23703,3.2806396
-12.044655,-12.701812,-8.668228,-55.4999,6.3759303,1.5590949,-0.16926806,-0.7774847,-0.74773824,0.7682433,-0.015834738,-0.5585066,-0.7609534,0.7003171,0.6386733,-0.13178234,1.472831,1.2437484,1.500518,-0.9810872,1.6476046,0.7267143,-0.0469205,1.3859948,1.2474988,1.5646148,-0.88926494,1.5631069,-1.051469,-0.9733497,1.0706372,0.37005585,-0.58476907,0.10156853,-0.09186897,-1.0514259,-0.9733498,1.0705948,0.37002563,-0.5847931,0.101566315,-0.091934204,2.5040445,-0.43620825,0.79510707,-2.975023,0.1365772,4.3656073,0.31769514,-0.35703516,0.8940003,0.77084875,-0.03370521,0.6210543,-0.13765043,-0.37275743,-0.40879217,-0.20662184,1,0,0,0,0,0,0,0,0,0,-5.066228,-6.221807,4.719043,-12.402285,-7.863629,-6.409331,4.5411153,-5.054474,-6.221533,4.6920776,-12.397766,-7.8582764,-6.4086914,4.5394897
-11.269599,-9.204209,-7.0430565,-64.65841,7.383577,1.4524174,-0.29867908,-0.7738663,-0.7532426,0.7648603,-0.17063388,-0.5485352,-0.7216362,0.7394012,0.63385034,-0.13730961,1.4777781,1.2270226,1.4987905,-0.9758613,1.6518351,0.72135323,-0.051926546,1.391445,1.2489073,1.5615239,-0.8889035,1.5627636,-1.0722477,-1.0012085,1.0900216,0.28171775,-0.6182169,0.07225121,-0.06873922,-1.072216,-1.001209,1.0900497,0.2817154,-0.6181717,0.07228851,-0.06866455,2.4891691,-0.43552542,0.8166875,-2.975023,0.1365772,4.316093,0.31572437,-0.35904908,0.89315766,0.7710269,-0.032282148,0.6209792,-0.13733216,-0.39516994,-0.3997499,-0.16765782,1,0,0,0,0,0,0,0,0,0,-4.155755,-5.5717707,3.8768768,-17.667622,-6.6895604,-5.863464,4.6259494,-4.15802,-5.571842,3.8909912,-17.662048,-6.67572,-5.8555603,4.6539307
-10.883183,-7.912382,-6.3738475,-63.338966,7.231152,1.4186208,-0.26588887,-0.77597874,-0.75569797,0.7573561,-0.18110411,-0.54122204,-0.7132147,0.7547021,0.6282358,-0.1426103,1.4823278,1.2271749,1.4965773,-0.9744893,1.6533278,0.71590203,-0.05705469,1.3969706,1.2499039,1.5582957,-0.8886794,1.5625328,-1.0902278,-1.0256306,1.1050297,0.19934379,-0.64559394,0.044783633,-0.046101995,-1.0902405,-1.025629,1.1051178,0.19931793,-0.6456375,0.044822693,-0.046157837,2.4742937,-0.4348426,0.83802044,-2.975023,0.1365772,4.2665787,0.31364727,-0.3610201,0.8924996,0.7712681,-0.030986767,0.6208024,-0.13707508,-0.41678545,-0.39117715,-0.13059123,1,0,0,0,0,0,0,0,0,0,-3.5960197,-4.88441,3.0016184,-16.474792,-5.475414,-5.493515,4.5274453,-3.604889,-4.8840046,3.0136108,-16.479492,-5.493164,-5.493164,4.501343
-10.806078,-8.628519,-6.3080616,-58.226273,6.80712,1.4063263,-0.13679725,-0.7722839,-0.7730131,0.7597836,-0.14742555,-0.4995769,-0.6890189,0.6859999,0.62322795,-0.14981626,1.4881446,1.2322129,1.4983464,-0.97136164,1.6448528,0.7103779,-0.06230425,1.4025611,1.2505782,1.5549912,-0.8885821,1.5624002,-1.1048441,-1.0499138,1.1180922,0.13482426,-0.6609582,0.019498466,-0.026466861,-1.1048317,-1.049912,1.1180878,0.13484955,-0.6608963,0.019454956,-0.026512146,2.4594183,-0.43415976,0.85910577,-2.975023,0.1365772,4.2170644,0.31147003,-0.3629563,0.89199245,0.771577,-0.029787578,0.6205276,-0.1368465,-0.43683928,-0.38432494,-0.10031958,1,0,0,0,0,0,0,0,0,0,-2.9232502,-4.856634,2.6124954,-12.903905,-3.072846,-5.0570335,3.9270267,-2.9182434,-4.8565865,2.5939941,-12.893677,-3.0517578,-5.0735474,3.9291382
-10.749988,-7.7612906,-5.8149805,-58.90329,6.899159,1.3768837,-0.14107814,-0.77941906,-0.7788992,0.7604557,-0.20488526,-0.49063107,-0.71559083,0.6758709,0.6168476,-0.15577215,1.4938158,1.225992,1.4961156,-0.97445303,1.6435047,0.70478505,-0.06766557,1.4082078,1.2509263,1.5516343,-0.88860786,1.5623592,-1.1185472,-1.0722693,1.1294187,0.069667086,-0.67135817,-0.005176856,-0.008128335,-1.1185646,-1.0722637,1.1293411,0.069618225,-0.6713867,-0.0051498413,-0.008201599,2.444543,-0.43347692,0.8799435,-2.975023,0.1365772,4.16755,0.30919313,-0.36485553,0.89164066,0.77195823,-0.028683424,0.62014866,-0.13665,-0.45693606,-0.37698025,-0.06914749,1,0,0,0,0,0,0,0,0,0,-2.7406216,-4.4711113,2.2653103,-13.031435,-2.0799994,-4.9350643,3.6677055,-2.746582,-4.4703484,2.2506714,-13.046265,-2.0980835,-4.9209595,3.6621094
-10.568263,-8.304786,-5.8114614,-53.12899,6.168715,1.3537843,-0.072286606,-0.76139736,-0.7968114,0.7457591,-0.15867668,-0.5322605,-0.7758122,0.73386747,0.6134174,-0.16328293,1.4976989,1.2318851,1.487763,-0.9817053,1.6504233,0.69915074,-0.07314085,1.4138888,1.251035,1.5481935,-0.8887595,1.5624145,-1.1268785,-1.0950522,1.1362824,0.021769587,-0.68817616,-0.030332798,0.011064265,-1.1268616,-1.0950565,1.1362076,0.021743774,-0.6881714,-0.030326843,0.011062622,2.4296675,-0.4327941,0.9005337,-2.975023,0.1365772,4.118036,0.30682516,-0.36672783,0.89140123,0.7723924,-0.027655033,0.61969554,-0.13646486,-0.4753478,-0.3717053,-0.04669444,1,0,0,0,0,0,0,0,0,0,-1.6662598,-4.5565844,1.3727427,-9.5795,-3.3635974,-5.0311885,3.8385198,-1.6593933,-4.558563,1.373291,-9.57489,-3.3569336,-5.0354004,3.8528442
-9.898331,-6.841223,-4.987744,-50.885094,5.921551,1.2970053,-0.026683144,-0.77724403,-0.7956006,0.75699174,-0.15673678,-0.5007061,-0.70647913,0.6930454,0.60588145,-0.16861293,1.5047278,1.2322266,1.4881088,-0.97353697,1.6455799,0.6934683,-0.07871478,1.419609,1.2509482,1.5447049,-0.8890203,1.5625557,-1.1365266,-1.1147882,1.143941,-0.017411802,-0.6977068,-0.05218312,0.028219923,-1.1364937,-1.1147857,1.1440277,-0.017356873,-0.69770813,-0.052165985,0.02822876,2.414792,-0.43211126,0.92087626,-2.975023,0.1365772,4.0685215,0.3043723,-0.36857486,0.89125806,0.77287847,-0.02668561,0.61917156,-0.13628356,-0.49233598,-0.36664057,-0.027347498,1,0,0,0,0,0,0,0,0,0,-1.9296169,-3.9471865,1.5317202,-7.836278,-1.9061327,-4.3700647,3.4311316,-1.9264221,-3.9458275,1.5640259,-7.8201294,-1.9073486,-4.3678284,3.4332275
-8.713268,-5.6082034,-4.3017435,-42.962303,4.8653555,1.1923378,0.04198854,-0.7783026,-0.7963229,0.75329405,-0.061773445,-0.5332866,-0.7346684,0.61951214,0.60007197,-0.17427352,1.5100043,1.2435354,1.4807105,-0.97718054,1.6368971,0.68774194,-0.084373765,1.4253596,1.250788,1.5411468,-0.88938797,1.5627674,-1.145299,-1.131797,1.1500378,-0.031994443,-0.71160513,-0.0735631,0.042313732,-1.1452675,-1.1317968,1.1501312,-0.032043457,-0.7116318,-0.07352829,0.04234314,2.3999166,-0.43142843,0.9409713,-2.975023,0.1365772,4.019007,0.30185413,-0.3704059,0.8911528,0.77338904,-0.02575159,0.6186167,-0.13608631,-0.5060194,-0.36358356,-0.019837677,1,0,0,0,0,0,0,0,0,0,-1.7544746,-3.4017563,1.2193441,-2.9165282,-2.7796626,-4.2759953,2.8187618,-1.7547607,-3.4022331,1.2207031,-2.937317,-2.784729,-4.272461,2.822876
