pure_actions_0,pure_actions_1,pure_actions_2,pure_actions_3,pure_actions_4,pure_actions_5,pure_actions_6,action_history_actor_0,action_history_actor_1,action_history_actor_2,action_history_actor_3,action_history_actor_4,action_history_actor_5,action_history_actor_6,action_history_actor_7,action_history_actor_8,action_history_actor_9,action_history_actor_10,action_history_actor_11,action_history_actor_12,action_history_actor_13,dof_pos_scaled_0,dof_pos_scaled_1,dof_pos_scaled_2,dof_pos_scaled_3,dof_pos_scaled_4,dof_pos_scaled_5,dof_pos_scaled_6,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,tennisball_pos_0,tennisball_pos_1,tennisball_pos_2,end_effector_pos_0,end_effector_pos_1,end_effector_pos_2,tennisball_lin_vel_0,tennisball_lin_vel_1,tennisball_lin_vel_2,end_effector_rot_0,end_effector_rot_1,end_effector_rot_2,end_effector_rot_3,end_effector_lin_vel_0,end_effector_lin_vel_1,end_effector_lin_vel_2,to_final_target_0,to_final_target_1,to_final_target_2,to_throwing_pos_0,to_throwing_pos_1,to_throwing_pos_2,to_throwing_vel_0,to_throwing_vel_1,to_throwing_vel_2,obs_task_0,obs_task_1,obs_task_2,obs_task_3,obs_task_4,obs_task_5,obs_task_6
0.012406744,0.48163506,-0.7973954,-0.7241486,0.6697169,-0.94583416,-0.86692137,-0.23865272,0.48375827,-0.84017,-0.7189992,0.5588502,-0.9360194,-0.8661265,0.012406744,0.48163506,-0.7973954,-0.7241486,0.6697169,-0.94583416,-0.86692137,-0.05328071,-0.6358208,0.5416089,0.60189176,0.51079655,-0.68440616,0.5147625,-0.18404362,0.24425697,-0.40478158,-0.35257173,0.035912752,-0.13640046,-0.115291834,-0.11410808,-0.0808233,0.15738563,-0.52437973,-0.3180225,0.6129806,-0.09391736,0.041742425,-0.0059442953,-0.07863798,0.054328058,-0.0034278187,0.96172816,0.045445383,0.12797716,-0.2379819,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2435679,0.4821317,-0.7741013,-0.73628616,0.7043041,-0.9426756,-0.8904086,0.012406744,0.48163506,-0.7973954,-0.7241486,0.6697169,-0.94583416,-0.86692137,0.2435679,0.4821317,-0.7741013,-0.73628616,0.7043041,-0.9426756,-0.8904086,-0.05405438,-0.63395524,0.5394329,0.59918237,0.5112146,-0.6854781,0.51414907,-0.14232063,0.24224663,-0.40028787,-0.35180306,0.076910496,-0.13918686,-0.11617875,-0.11486427,-0.08050066,0.15736513,-0.5268545,-0.31648993,0.6129144,-0.09069626,0.0386798,-0.002278477,-0.074066006,0.046627786,-0.0016955185,0.96021897,0.046977848,0.12952454,-0.24289088,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3010215,0.45287284,-0.7433451,-0.72050333,0.7501559,-0.9425671,-0.8979707,0.2435679,0.4821317,-0.7741013,-0.73628616,0.7043041,-0.9426756,-0.8904086,0.3010215,0.45287284,-0.7433451,-0.72050333,0.7501559,-0.9425671,-0.8979707,-0.05460304,-0.63211656,0.537289,0.59648407,0.5118408,-0.6865721,0.51353085,-0.10092932,0.23875809,-0.3943751,-0.350384,0.11520314,-0.14206195,-0.11708784,-0.1155933,-0.08020407,0.15737431,-0.52917427,-0.3152163,0.6129008,-0.08741755,0.03556181,0.0012689555,-0.06942533,0.038839072,-0.0000840772,0.95881754,0.04831537,0.1307883,-0.24744481,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.24775766,0.42275003,-0.711103,-0.7364674,0.7257059,-0.9440384,-0.90324616,0.3010215,0.45287284,-0.7433451,-0.72050333,0.7501559,-0.9425671,-0.8979707,0.24775766,0.42275003,-0.711103,-0.7364674,0.7257059,-0.9440384,-0.90324616,-0.054972827,-0.63031703,0.5351846,0.5937885,0.5126399,-0.6876879,0.5129062,-0.068020076,0.2336731,-0.38709497,-0.35002923,0.14700651,-0.1448927,-0.1182704,-0.11629913,-0.079928875,0.15740752,-0.53138065,-0.31413174,0.61293495,-0.08465588,0.032992408,0.004163042,-0.06603591,0.033101123,0.0013623224,0.9575047,0.049464345,0.13180299,-0.25172606,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.23452826,0.4067005,-0.69384193,-0.7157003,0.7527439,-0.9445503,-0.90407205,0.24775766,0.42275003,-0.711103,-0.7364674,0.7257059,-0.9440384,-0.90324616,0.23452826,0.4067005,-0.69384193,-0.7157003,0.7527439,-0.9445503,-0.90407205,-0.055196464,-0.6285603,0.53312194,0.5911039,0.513595,-0.6888248,0.5122751,-0.041146487,0.22811508,-0.37947488,-0.34861016,0.17569089,-0.14762735,-0.11950469,-0.116983905,-0.07967204,0.15746093,-0.53349376,-0.3131945,0.6130117,-0.082125016,0.030771358,0.0065901824,-0.063245244,0.028655428,0.0026346995,0.9562712,0.0504339,0.13258809,-0.25577763,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.28226304,0.42415953,-0.6572615,-0.6953924,0.8074697,-0.94815814,-0.87553257,0.23452826,0.4067005,-0.69384193,-0.7157003,0.7527439,-0.9445503,-0.90407205,0.28226304,0.42415953,-0.6572615,-0.6953924,0.8074697,-0.94815814,-0.87553257,-0.055280983,-0.6268337,0.53110695,0.58843875,0.51470244,-0.6899834,0.51163876,-0.015544146,0.22421265,-0.37065744,-0.34606767,0.20371747,-0.1504507,-0.12049508,-0.11764611,-0.07943392,0.15753835,-0.53550273,-0.31239843,0.6131483,-0.079419136,0.02853793,0.009474308,-0.060111146,0.02437323,0.0044461265,0.955119,0.05121494,0.13316093,-0.25960124,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.27212033,0.38834167,-0.65740365,-0.6564805,0.8206083,-0.94684464,-0.8849383,0.28226304,0.42415953,-0.6572615,-0.6953924,0.8074697,-0.94815814,-0.87553257,0.27212033,0.38834167,-0.65740365,-0.6564805,0.8206083,-0.94684464,-0.8849383,-0.05524814,-0.62514794,0.5291352,0.5858096,0.51594746,-0.69116247,0.5109968,0.0060448945,0.21889114,-0.3627417,-0.34139657,0.22903895,-0.15310407,-0.12156677,-0.11828775,-0.07921249,0.15763296,-0.5374183,-0.31172323,0.613323,-0.07694699,0.02650298,0.011552855,-0.057309773,0.020713052,0.0055810977,0.95404446,0.05182733,0.13353154,-0.2632154,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.23873949,0.386872,-0.63341624,-0.62834716,0.8195595,-0.94661266,-0.89908075,0.27212033,0.38834167,-0.65740365,-0.6564805,0.8206083,-0.94684464,-0.8849383,0.23873949,0.386872,-0.63341624,-0.62834716,0.8195595,-0.94661266,-0.89908075,-0.05512637,-0.6235005,0.527208,0.5832274,0.5173111,-0.6923612,0.51034796,0.022393733,0.21392441,-0.35452294,-0.3353064,0.25084233,-0.15565395,-0.122874975,-0.11891003,-0.07900536,0.15774255,-0.5392506,-0.31113482,0.6135349,-0.07462348,0.024816466,0.013355761,-0.054806482,0.018097747,0.0067050457,0.95303625,0.052281994,0.13372783,-0.26665562,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.31879687,0.36453512,-0.6179683,-0.6627039,0.81909215,-0.9503125,-0.88753,0.23873949,0.386872,-0.63341624,-0.62834716,0.8195595,-0.94661266,-0.89908075,0.31879687,0.36453512,-0.6179683,-0.6627039,0.81909215,-0.9503125,-0.88753,-0.05490446,-0.6218963,0.52532506,0.5806712,0.5187762,-0.6935791,0.5096934,0.04083422,0.20830727,-0.3463633,-0.33193612,0.26952672,-0.15814471,-0.12395406,-0.11951338,-0.07881361,0.15786563,-0.54100156,-0.310647,0.6137802,-0.07235129,0.02293668,0.014987489,-0.052358236,0.015023737,0.007698001,0.9520929,0.05258203,0.1337669,-0.26992723,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2854391,0.3333151,-0.5569932,-0.65275973,0.8149133,-0.94989336,-0.89685494,0.31879687,0.36453512,-0.6179683,-0.6627039,0.81909215,-0.9503125,-0.88753,0.2854391,0.3333151,-0.5569932,-0.65275973,0.8149133,-0.94989336,-0.89685494,-0.054604292,-0.620345,0.5235007,0.57813954,0.52032673,-0.6948155,0.50903237,0.055202276,0.20144844,-0.33559465,-0.32874322,0.28520298,-0.16056156,-0.12518096,-0.12009929,-0.0786348,0.15800096,-0.5426866,-0.31022573,0.61406255,-0.07025415,0.021413533,0.016471585,-0.05039317,0.013032758,0.008801788,0.9512061,0.05271783,0.13365765,-0.27306315,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2390628,0.33282652,-0.5273329,-0.61970925,0.8227279,-0.9458604,-0.9049696,0.2854391,0.3333151,-0.5569932,-0.65275973,0.8149133,-0.94989336,-0.89685494,0.2390628,0.33282652,-0.5273329,-0.61970925,0.8227279,-0.9458604,-0.9049696,-0.054253995,-0.61884093,0.5217391,0.57564425,0.5219524,-0.6960695,0.5083643,0.06444746,0.19529915,-0.32406473,-0.324013,0.29909062,-0.16283059,-0.12651134,-0.12066888,-0.07846737,0.15814757,-0.54431534,-0.30983257,0.61438674,-0.06826858,0.020170173,0.017839812,-0.048699465,0.012122566,0.010043256,0.95036626,0.052695464,0.13341606,-0.27609277,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.28111652,0.2706895,-0.5491186,-0.5962479,0.8227199,-0.9483283,-0.8995353,0.2390628,0.33282652,-0.5273329,-0.61970925,0.8227279,-0.9458604,-0.9049696,0.28111652,0.2706895,-0.5491186,-0.5962479,0.8227199,-0.9483283,-0.8995353,-0.05384952,-0.6174071,0.52002585,0.57319367,0.5236436,-0.69733924,0.5076896,0.07440403,0.18619347,-0.31519556,-0.31821847,0.31109357,-0.16487789,-0.12778258,-0.121223874,-0.07830948,0.15829602,-0.5458932,-0.3094864,0.6147096,-0.06654288,0.018905781,0.01805401,-0.047170635,0.010710988,0.009998113,0.9495773,0.05254492,0.13303463,-0.27900487,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.27692327,0.26628804,-0.529589,-0.590786,0.83515704,-0.94830126,-0.901549,0.28111652,0.2706895,-0.5491186,-0.5962479,0.8227199,-0.9483283,-0.8995353,0.27692327,0.26628804,-0.529589,-0.590786,0.83515704,-0.94830126,-0.901549,-0.05339867,-0.6160388,0.5183593,0.5707854,0.5253948,-0.698624,0.5070083,0.082948,0.17767167,-0.3065629,-0.31272697,0.32215786,-0.16682911,-0.12900949,-0.12176518,-0.078161776,0.15844539,-0.54742587,-0.3091774,0.6150322,-0.06492049,0.017579677,0.01815605,-0.04581435,0.0095808245,0.009965814,0.9488342,0.0522726,0.13252304,-0.2818136,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.15046623,0.21707343,-0.5009554,-0.56064814,0.8408025,-0.9466971,-0.9168099,0.27692327,0.26628804,-0.529589,-0.590786,0.83515704,-0.94830126,-0.901549,0.15046623,0.21707343,-0.5009554,-0.56064814,0.8408025,-0.9466971,-0.9168099,-0.052949548,-0.6147506,0.5167432,0.5684277,0.5272001,-0.6999216,0.50631905,0.082608014,0.16727257,-0.29727983,-0.3061564,0.33209133,-0.16849208,-0.13050985,-0.1222971,-0.07801753,0.15858886,-0.54895663,-0.3088317,0.6153394,-0.063776344,0.017272482,0.017455466,-0.045761295,0.01065728,0.009490406,0.9481202,0.05189182,0.13186976,-0.2845796,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.19642465,0.24312086,-0.50067484,-0.50676227,0.8560627,-0.9495433,-0.90011066,0.15046623,0.21707343,-0.5009554,-0.56064814,0.8408025,-0.9466971,-0.9168099,0.19642465,0.24312086,-0.50067484,-0.50676227,0.8560627,-0.9495433,-0.90011066,-0.052493155,-0.6135221,0.5151719,0.56614053,0.5290568,-0.70123196,0.5056236,0.08396056,0.15952682,-0.28906846,-0.29699898,0.34156656,-0.17016244,-0.13172197,-0.12281712,-0.077880025,0.15872946,-0.55045384,-0.30847812,0.6156387,-0.062332533,0.016520258,0.01711037,-0.04474586,0.010872496,0.009242459,0.9474413,0.051412635,0.13110034,-0.28727055,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.19397523,0.20017174,-0.5311227,-0.52384,0.8352738,-0.9496256,-0.9109241,0.19642465,0.24312086,-0.50067484,-0.50676227,0.8560627,-0.9495433,-0.90011066,0.19397523,0.20017174,-0.5311227,-0.52384,0.8352738,-0.9496256,-0.9109241,-0.052029967,-0.6123628,0.5136287,0.5639093,0.5309521,-0.70255363,0.5049212,0.08520964,0.1505394,-0.28385782,-0.28971887,0.34863973,-0.17161846,-0.133008,-0.123327546,-0.077747405,0.15886001,-0.55193543,-0.30811882,0.6159028,-0.061197046,0.015875077,0.01590403,-0.04429026,0.011034593,0.0081645595,0.94678867,0.050864954,0.13022426,-0.28990608,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08723092,0.22862239,-0.509306,-0.5786673,0.85228074,-0.94221145,-0.91145825,0.19397523,0.20017174,-0.5311227,-0.52384,0.8352738,-0.9496256,-0.9109241,0.08723092,0.22862239,-0.509306,-0.5786673,0.85228074,-0.94221145,-0.91145825,-0.051595807,-0.6112522,0.5121157,0.5617,0.53288424,-0.703885,0.5042118,0.07985857,0.14421272,-0.27835894,-0.28688812,0.35543942,-0.17288232,-0.13433838,-0.123831734,-0.07761657,0.15898348,-0.55344594,-0.30768204,0.61616164,-0.06044205,0.015758391,0.015054018,-0.045170587,0.013322764,0.007982187,0.94613415,0.05024774,0.12925838,-0.29257065,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.19073986,0.16596587,-0.5266925,-0.48824435,0.833012,-0.9472342,-0.9181408,0.08723092,0.22862239,-0.509306,-0.5786673,0.85228074,-0.94221145,-0.91145825,0.19073986,0.16596587,-0.5266925,-0.48824435,0.833012,-0.9472342,-0.9181408,-0.051157773,-0.61021084,0.5106237,0.55954707,0.53484285,-0.70522535,0.5034957,0.08058289,0.1352253,-0.2744639,-0.27954888,0.3602879,-0.1740501,-0.13558745,-0.12432703,-0.07749045,0.15909415,-0.55494326,-0.30724216,0.61637324,-0.0593909,0.015102444,0.013480085,-0.04475479,0.013425968,0.006551979,0.94550043,0.049582213,0.12820147,-0.29518592,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2736289,0.14705151,-0.5342516,-0.39921278,0.84901184,-0.9469741,-0.9110766,0.19073986,0.16596587,-0.5266925,-0.48824435,0.833012,-0.9472342,-0.9181408,0.2736289,0.14705151,-0.5342516,-0.39921278,0.84901184,-0.9469741,-0.9110766,-0.05068493,-0.60924095,0.5091462,0.5574895,0.53682876,-0.70657444,0.50277436,0.08698347,0.12594223,-0.27178836,-0.26719117,0.36531377,-0.17517352,-0.13659263,-0.12481016,-0.07737404,0.15919088,-0.5563773,-0.30686975,0.6165164,-0.05790311,0.013970283,0.011801784,-0.042861126,0.011405459,0.0045066546,0.94491327,0.04888165,0.12705335,-0.29766905,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.18424383,0.047565077,-0.46238863,-0.45169097,0.85350955,-0.94417524,-0.91768575,0.2736289,0.14705151,-0.5342516,-0.39921278,0.84901184,-0.9469741,-0.9110766,0.18424383,0.047565077,-0.46238863,-0.45169097,0.85350955,-0.94417524,-0.91768575,-0.050207138,-0.6083803,0.50770485,0.555496,0.53884053,-0.7079307,0.5020468,0.08789256,0.11175156,-0.26513648,-0.25886154,0.37010312,-0.17611957,-0.13777518,-0.12528682,-0.077261806,0.15926751,-0.5578105,-0.306494,0.6165818,-0.057154883,0.0134326955,0.009403603,-0.04286487,0.011486478,0.0021358116,0.9443584,0.04812369,0.12576869,-0.300089,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.20683834,0.02840786,-0.4538149,-0.42880967,0.84148395,-0.94759494,-0.9228816,0.18424383,0.047565077,-0.46238863,-0.45169097,0.85350955,-0.94417524,-0.91768575,0.20683834,0.02840786,-0.4538149,-0.42880967,0.84148395,-0.94759494,-0.9228816,-0.04972136,-0.60762906,0.5063007,0.5535648,0.54087114,-0.70929384,0.5013131,0.08936337,0.09756088,-0.258322,-0.25076103,0.37352514,-0.17700648,-0.13895035,-0.12575689,-0.07715458,0.1593242,-0.5592397,-0.30612135,0.6165667,-0.05640707,0.01279409,0.0069772433,-0.042738974,0.011364972,-0.00028071363,0.9438353,0.047312256,0.12435615,-0.30244327,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.26958206,-0.018937558,-0.4471153,-0.41560405,0.8465803,-0.94754344,-0.9227583,0.20683834,0.02840786,-0.4538149,-0.42880967,0.84148395,-0.94759494,-0.9228816,0.26958206,-0.018937558,-0.4471153,-0.41560405,0.8465803,-0.94754344,-0.9227583,-0.049207687,-0.60699475,0.50493145,0.5516939,0.54291904,-0.7106633,0.50057375,0.094500095,0.082365036,-0.25187707,-0.24294877,0.37672544,-0.17783427,-0.14002204,-0.12621965,-0.077053726,0.15935913,-0.56065345,-0.30578685,0.61645925,-0.055490863,0.012069615,0.00437411,-0.042285737,0.010227073,-0.0030799336,0.94335294,0.046450272,0.12280998,-0.3047053,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.26091123,-0.09646293,-0.40239397,-0.43240613,0.84400624,-0.94443196,-0.9199961,0.26958206,-0.018937558,-0.4471153,-0.41560405,0.8465803,-0.94754344,-0.9227583,0.26091123,-0.09646293,-0.40239397,-0.43240613,0.84400624,-0.94443196,-0.9199961,-0.048669934,-0.60650027,0.5036075,0.5498675,0.5449816,-0.7120384,0.4998287,0.09892729,0.0642128,-0.24354005,-0.23715425,0.37943792,-0.1785512,-0.14108634,-0.1266774,-0.07695812,0.15936905,-0.56207466,-0.30547357,0.6162476,-0.05490876,0.0114457505,0.0013533402,-0.042512897,0.009565039,-0.006215211,0.94290876,0.04552895,0.121105984,-0.30689317,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.23708151,-0.14383599,-0.36117515,-0.40111172,0.84638613,-0.94601434,-0.92663425,0.26091123,-0.09646293,-0.40239397,-0.43240613,0.84400624,-0.94443196,-0.9199961,0.23708151,-0.14383599,-0.36117515,-0.40111172,0.84638613,-0.94601434,-0.92663425,-0.048119426,-0.60615236,0.5023384,0.5480931,0.5470573,-0.7134184,0.49907768,0.10126284,0.045173645,-0.23348832,-0.23042107,0.38186216,-0.1792016,-0.14221716,-0.12713093,-0.07686633,0.15935278,-0.56350935,-0.30516505,0.61593014,-0.054393604,0.010986829,-0.0017959039,-0.04292582,0.009413429,-0.009418129,0.94250137,0.044543345,0.119236134,-0.30901408,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.22884478,-0.20911379,-0.26128548,-0.4829385,0.8342094,-0.9447927,-0.9297129,0.23708151,-0.14383599,-0.36117515,-0.40111172,0.84638613,-0.94601434,-0.92663425,0.22884478,-0.20911379,-0.26128548,-0.4829385,0.8342094,-0.9447927,-0.9297129,-0.047562003,-0.6059638,0.5011507,0.5463263,0.54914033,-0.714803,0.49832046,0.10254887,0.024478912,-0.21846986,-0.2294159,0.38315558,-0.17979288,-0.14338493,-0.12758203,-0.076776564,0.15931402,-0.5649875,-0.30482507,0.61552984,-0.0541159,0.010709068,-0.004519069,-0.04423034,0.010320597,-0.011927889,0.94211906,0.043453906,0.11718707,-0.31111187,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08901506,-0.24631988,-0.2339235,-0.50936323,0.838462,-0.94254875,-0.9298439,0.22884478,-0.20911379,-0.26128548,-0.4829385,0.8342094,-0.9447927,-0.9297129,0.08901506,-0.24631988,-0.2339235,-0.50936323,0.838462,-0.94254875,-0.9298439,-0.047044873,-0.6059333,0.50004697,0.5445491,0.55122936,-0.7161908,0.49755657,0.095113546,0.003961563,-0.2030375,-0.23077583,0.38431597,-0.18021417,-0.14467096,-0.12803514,-0.07668263,0.15925032,-0.56656194,-0.30436826,0.6150523,-0.054355044,0.011261637,-0.007520754,-0.047138263,0.013830361,-0.014271111,0.9417325,0.042265724,0.1149562,-0.31327045,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.29480222,-0.22315937,-0.22186108,-0.48027682,0.826333,-0.94869566,-0.9259893,0.08901506,-0.24631988,-0.2339235,-0.50936323,0.838462,-0.94254875,-0.9298439,0.29480222,-0.22315937,-0.22186108,-0.48027682,0.826333,-0.94869566,-0.9259893,-0.046501756,-0.60603034,0.49902093,0.54277325,0.5533196,-0.71758324,0.49678755,0.099918604,-0.012594223,-0.18873596,-0.23059106,0.38451552,-0.18080544,-0.14563179,-0.12848262,-0.076593876,0.1591721,-0.56814826,-0.30391693,0.61451757,-0.053627465,0.010666098,-0.0093119275,-0.047470022,0.013658774,-0.016014533,0.94136983,0.04097592,0.11258661,-0.3153854,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.31853184,-0.22457324,-0.2541115,-0.35509726,0.85612434,-0.9413931,-0.93127424,0.29480222,-0.22315937,-0.22186108,-0.48027682,0.826333,-0.94869566,-0.9259893,0.31853184,-0.22457324,-0.2541115,-0.35509726,0.85612434,-0.9413931,-0.93127424,-0.045919597,-0.6062357,0.49805164,0.54105854,0.5554205,-0.7189797,0.49601388,0.10709524,-0.026666641,-0.17832947,-0.22266793,0.38646674,-0.1813376,-0.14650393,-0.12892094,-0.07651371,0.1590782,-0.5696955,-0.30352712,0.6139082,-0.05258722,0.0096116895,-0.01121198,-0.046297394,0.011790769,-0.018290883,0.9410512,0.039620206,0.11008963,-0.31738487,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3709806,-0.2491647,-0.22646295,-0.4671539,0.83741164,-0.94410014,-0.918984,0.31853184,-0.22457324,-0.2541115,-0.35509726,0.85612434,-0.9413931,-0.93127424,0.3709806,-0.2491647,-0.22646295,-0.4671539,0.83741164,-0.94410014,-0.918984,-0.04528457,-0.6065444,0.49713778,0.5393524,0.5575255,-0.72038084,0.4952364,0.116821766,-0.040088654,-0.16810036,-0.2215519,0.3872354,-0.18193626,-0.14722824,-0.12935132,-0.07644266,0.15897143,-0.5712217,-0.3032019,0.61323833,-0.05157094,0.008537745,-0.012785918,-0.045670774,0.009844422,-0.020105183,0.94076437,0.038190592,0.107478164,-0.31929946,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.27565184,-0.24957009,-0.24358419,-0.44887316,0.8526236,-0.9371407,-0.933429,0.3709806,-0.2491647,-0.22646295,-0.4671539,0.83741164,-0.94410014,-0.918984,0.27565184,-0.24957009,-0.24358419,-0.44887316,0.8526236,-0.9371407,-0.933429,-0.044632792,-0.60694283,0.49626744,0.5376557,0.5596385,-0.72178555,0.49445415,0.11989641,-0.05173683,-0.1601181,-0.22031021,0.3887136,-0.1824019,-0.14811516,-0.12977637,-0.07637668,0.15884928,-0.57275677,-0.30288458,0.61250937,-0.051001605,0.007915606,-0.014616479,-0.045951217,0.00957165,-0.021922316,0.94048864,0.036708847,0.104760885,-0.32118315,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.21671276,-0.2501844,-0.2860039,-0.43186513,0.84055024,-0.9390183,-0.9320698,0.27565184,-0.24957009,-0.24358419,-0.44887316,0.8526236,-0.9371407,-0.933429,0.21671276,-0.2501844,-0.2860039,-0.43186513,0.84055024,-0.9390183,-0.9320698,-0.043990254,-0.60741866,0.4954195,0.5359756,0.5617553,-0.723193,0.493667,0.1181891,-0.06178856,-0.15597916,-0.21818161,0.38939357,-0.18276405,-0.1490612,-0.13019837,-0.07631302,0.15870811,-0.57431906,-0.3025434,0.611709,-0.05061054,0.007633032,-0.01694036,-0.046764415,0.010283916,-0.024078004,0.9402068,0.035211597,0.101959325,-0.323072,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.23937954,-0.21978977,-0.40511933,-0.3972051,0.82844687,-0.9385468,-0.92758965,0.21671276,-0.2501844,-0.2860039,-0.43186513,0.84055024,-0.9390183,-0.9320698,0.23937954,-0.21978977,-0.40511933,-0.3972051,0.82844687,-0.9385468,-0.92758965,-0.04335177,-0.6079464,0.49455,0.5343267,0.5638708,-0.7246027,0.49287558,0.11746478,-0.06852913,-0.15994072,-0.21410179,0.38917923,-0.18305969,-0.14988899,-0.13061675,-0.076253355,0.158543,-0.57589346,-0.30220938,0.61081415,-0.050176356,0.007157168,-0.019830296,-0.047141526,0.010066958,-0.026935285,0.93991464,0.033761974,0.099118166,-0.32495552,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.29125896,-0.12648502,-0.40008402,-0.40651318,0.8321369,-0.9435347,-0.9253037,0.23937954,-0.21978977,-0.40511933,-0.3972051,0.82844687,-0.9385468,-0.92758965,0.29125896,-0.12648502,-0.40008402,-0.40651318,0.8321369,-0.9435347,-0.9253037,-0.04269898,-0.6084728,0.49365747,0.53270245,0.5659858,-0.72601616,0.49208057,0.12008119,-0.068351746,-0.16419792,-0.21090889,0.3890462,-0.1835401,-0.1505394,-0.13102677,-0.07620114,0.15836908,-0.5774389,-0.30191493,0.60988367,-0.049179815,0.0062638787,-0.020915339,-0.046261508,0.0088936845,-0.02801177,0.9396133,0.032346897,0.09629284,-0.326815,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.25963408,-0.19469179,-0.38254958,-0.43527353,0.80729395,-0.9444498,-0.92300713,0.29125896,-0.12648502,-0.40008402,-0.40651318,0.8321369,-0.9435347,-0.9253037,0.25963408,-0.19469179,-0.38254958,-0.43527353,0.80729395,-0.9444498,-0.92300713,-0.04204184,-0.60902333,0.4927504,0.5310856,0.5680921,-0.72743285,0.49128222,0.12088588,-0.07148552,-0.16685867,-0.20996284,0.38745713,-0.18396139,-0.1511972,-0.13143131,-0.07615405,0.15818167,-0.5789839,-0.30163145,0.60890216,-0.048519187,0.0056534186,-0.022541005,-0.046236694,0.008534358,-0.029522454,0.9392953,0.030960212,0.093466096,-0.32867905,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.20354241,-0.18078296,-0.3396019,-0.46234468,0.7980703,-0.9417424,-0.9283912,0.25963408,-0.19469179,-0.38254958,-0.43527353,0.80729395,-0.9444498,-0.92300713,0.20354241,-0.18078296,-0.3396019,-0.46234468,0.7980703,-0.9417424,-0.9283912,-0.041400492,-0.6095916,0.49184597,0.52945995,0.57018626,-0.72885275,0.4904797,0.11797845,-0.073791504,-0.16638565,-0.21108627,0.38525462,-0.1843679,-0.15195847,-0.13183124,-0.07610929,0.15798579,-0.580545,-0.3013146,0.60789907,-0.04796274,0.0053633163,-0.023536714,-0.046725146,0.009530452,-0.030191388,0.93894666,0.029576765,0.0906446,-0.3305872,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.24132824,-0.20713551,-0.2991872,-0.52690053,0.79178673,-0.94356525,-0.92278796,0.20354241,-0.18078296,-0.3396019,-0.46234468,0.7980703,-0.9417424,-0.9283912,0.24132824,-0.20713551,-0.2991872,-0.52690053,0.79178673,-0.94356525,-0.92278796,-0.04076314,-0.6101867,0.4909588,0.5277952,0.5722672,-0.73027575,0.48967385,0.11725044,-0.077280045,-0.16319275,-0.21617126,0.38279343,-0.18478179,-0.15260148,-0.13222693,-0.07606727,0.15778515,-0.58213073,-0.30096602,0.60688555,-0.047457438,0.0050412808,-0.02414269,-0.047461875,0.010500613,-0.030474726,0.9385666,0.028170241,0.087817214,-0.3325467,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
