torque0,torque1,torque2,torque3,torque4,torque5,torque6,action0,action1,action2,action3,action4,action5,action6,set_target_0,set_target_1,set_target_2,set_target_3,set_target_4,set_target_5,set_target_6,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_disc_0,joint_vel_disc_1,joint_vel_disc_2,joint_vel_disc_3,joint_vel_disc_4,joint_vel_disc_5,joint_vel_disc_6,tennisball_pos_0,tennisball_pos_1,tennisball_pos_2,tennisball_lin_vel_0,tennisball_lin_vel_1,tennisball_lin_vel_2,end_effector_pos_0,end_effector_pos_1,end_effector_pos_2,end_effector_rot_0,end_effector_rot_1,end_effector_rot_2,end_effector_rot_3,end_effector_lin_vel_0,end_effector_lin_vel_1,end_effector_lin_vel_2,obs_task_0,obs_task_1,obs_task_2,obs_task_3,obs_task_4,obs_task_5,obs_task_6,to_final_target_0,to_final_target_1,to_final_target_2,joint_acc_0,joint_acc_1,joint_acc_2,joint_acc_3,joint_acc_4,joint_acc_5,joint_acc_6,joint_acc_disc_0,joint_acc_disc_1,joint_acc_disc_2,joint_acc_disc_3,joint_acc_disc_4,joint_acc_disc_5,joint_acc_disc_6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77757794,0.014259994,1.3362391,1.2374707,1.5912131,-0.89662874,1.5541725,0.77757794,0.014259994,1.3362391,1.2374707,1.5912131,-0.89662874,1.5541725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1287947,-0.58223677,0.6432854,-3.679306,0.2747069,4.339012,0.34217024,-0.3304696,0.9004011,0.764173,-0.057726,0.62555796,-0.14623435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.351508,22.293331,10.935749,-31.067453,2.8319335,-0.29252827,0.17839184,-0.071358874,0.10648837,0.15012798,0.11787879,0.1914333,-0.19081748,-0.18379919,0.77115566,0.023843948,1.3497506,1.2480799,1.6084421,-0.9138023,1.5376306,0.77751404,0.014356591,1.3363726,1.2375757,1.5913867,-0.8966702,1.5541315,-0.012770876,0.019319162,0.026785074,0.020956967,0.034692407,-0.008303644,-0.008117627,-0.012779236,0.019319355,0.02670288,0.020980835,0.034713745,-0.008296967,-0.008201599,3.1103983,-0.580863,0.6647347,-3.679306,0.2747069,4.2898655,0.34223652,-0.3304124,0.9003682,0.7641862,-0.05775119,0.625558,-0.14615566,0.013488244,0.01137592,-0.0066069164,1,0,0,0,0,0,0,0,0,0,-2.5541754,3.8638325,5.3570147,4.1913934,6.9384813,-1.6607288,-1.6235255,-2.5558472,3.863871,5.340576,4.196167,6.942749,-1.6593933,-1.6403198
11.802717,19.915545,11.349479,-35.84405,3.976656,-0.57047784,0.2799052,-0.09681332,0.042061146,0.2663452,0.042590186,0.34545866,-0.345695,-0.33127528,0.76880085,0.018142095,1.3603437,1.2414088,1.622478,-0.9277828,1.5243168,0.7773629,0.014490977,1.3367465,1.2377177,1.591873,-0.89678705,1.5540161,-0.030218024,0.026877848,0.0747415,0.028394999,0.097212166,-0.023366438,-0.023130145,-0.030231476,0.026877224,0.07476807,0.028419495,0.09727478,-0.02336502,-0.023078918,3.092002,-0.57948923,0.6859383,-3.679306,0.2747069,4.240719,0.3423686,-0.33027577,0.9003463,0.7642791,-0.057831928,0.62548745,-0.14593916,0.026270488,0.027276786,-0.0043640714,1,0,0,0,0,0,0,0,0,0,-3.4894295,1.5117373,9.591285,1.4876064,12.503952,-3.012559,-3.0025034,-3.490448,1.5115738,9.613037,1.4877319,12.512207,-3.0136108,-2.9754639
12.874807,18.019184,12.216897,-41.772614,5.1334286,-0.8946723,0.33938128,-0.058991738,-0.019705147,0.35328183,-0.042452667,0.46889168,-0.4683042,-0.45110834,0.7720536,0.012717513,1.3685418,1.233897,1.6340733,-0.93893445,1.5134164,0.7771674,0.014594063,1.3374188,1.2378055,1.592758,-0.89700305,1.5538015,-0.039064284,0.020616578,0.13451672,0.017567012,0.17695187,-0.04323572,-0.042919423,-0.039100647,0.020617247,0.13446808,0.017547607,0.17700195,-0.043201447,-0.042915344,3.0736055,-0.57811546,0.7068962,-3.679306,0.2747069,4.191572,0.34256124,-0.33003426,0.9003862,0.7645108,-0.05800902,0.6252814,-0.14553784,0.038593642,0.048404075,0.007930375,1,0,0,0,0,0,0,0,0,0,-1.7692521,-1.2522541,11.955044,-2.1655972,15.947941,-3.9738562,-3.9578557,-1.7738342,-1.2519956,11.940002,-2.1743774,15.945435,-3.9672852,-3.9672852
14.427491,17.137745,13.543094,-45.4716,5.8625193,-1.23897,0.3908919,0.0066564158,-0.07831917,0.41868478,-0.10190022,0.5677016,-0.5658849,-0.54661065,0.77776647,0.0075453375,1.3751004,1.2286345,1.6438512,-0.9479327,1.5046066,0.77699906,0.014607787,1.3384154,1.2377807,1.5940856,-0.897334,1.5534716,-0.033655755,0.0027448817,0.19926538,-0.0049715405,0.26545763,-0.06623206,-0.065915816,-0.033664703,0.002744794,0.19931793,-0.0049591064,0.26550293,-0.066185,-0.06599426,3.0552092,-0.5767417,0.7276083,-3.679306,0.2747069,4.1424255,0.34281826,-0.32966447,0.90051895,0.7649214,-0.05831574,0.6248967,-0.14490892,0.05152232,0.07388409,0.026498415,1,0,0,0,0,0,0,0,0,0,1.0817058,-3.5743394,12.949732,-4.507711,17.701153,-4.599269,-4.5992785,1.0871887,-3.5744905,12.969971,-4.501343,17.700195,-4.59671,-4.6157837
15.244089,16.482712,14.17055,-49.139576,6.4454703,-1.4295908,0.3885154,0.06166922,-0.12498814,0.46686125,-0.17601362,0.64767236,-0.6458375,-0.62288773,0.78254926,0.003358854,1.3804328,1.2219394,1.652376,-0.95545936,1.4974117,0.7769132,0.014494479,1.3397372,1.2375842,1.5958699,-0.89778936,1.5530167,-0.017129201,-0.022662336,0.2643339,-0.03923634,0.35683125,-0.091054246,-0.09093722,-0.017166138,-0.022661686,0.26435852,-0.03929138,0.35686493,-0.0910759,-0.09098053,3.0368128,-0.5753679,0.7480747,-3.679306,0.2747069,4.093279,0.3431387,-0.32915258,0.9007729,0.7655347,-0.05877927,0.6243036,-0.14403643,0.0640838,0.102367215,0.05078684,1,0,0,0,0,0,0,0,0,0,3.3053107,-5.0814433,13.013705,-6.8529596,18.274725,-4.9644365,-5.004281,3.2997131,-5.081296,13.008118,-6.866455,18.2724,-4.97818,-4.9972534
15.624847,15.786085,14.398075,-51.789124,6.8240466,-1.5315741,0.37007996,0.12369952,-0.1683418,0.49987417,-0.24264503,0.7116742,-0.7089164,-0.6843352,0.7880462,-0.0006562844,1.3847258,1.2157462,1.6599206,-0.96159184,1.4914265,0.77696186,0.0142275095,1.3413689,1.2371732,1.5981044,-0.89837205,1.5524311,0.009755429,-0.05339455,0.32639003,-0.08218701,0.44686,-0.116498604,-0.117121495,0.009727478,-0.05339384,0.32634735,-0.082206726,0.44689178,-0.116539,-0.117111206,3.0184164,-0.57399416,0.76829535,-3.679306,0.2747069,4.044132,0.34351778,-0.32848954,0.9011681,0.7663625,-0.05941834,0.6234847,-0.14291577,0.075974636,0.13264917,0.07903021,1,0,0,0,0,0,0,0,0,0,5.376926,-6.1464424,12.411224,-8.590135,18.005747,-5.088872,-5.236855,5.378723,-6.146431,12.397766,-8.583069,18.005371,-5.092621,-5.2261353
15.703067,15.218809,14.35506,-54.012596,7.085376,-1.5691493,0.33415478,0.18690674,-0.20651066,0.5209822,-0.31148732,0.7631105,-0.76048267,-0.73385274,0.7937835,-0.004358452,1.3882573,1.2091393,1.6667843,-0.9668155,1.4863844,0.77719027,0.013790131,1.3432858,1.2365104,1.600768,-0.89908016,1.551712,0.04564241,-0.08747586,0.38340834,-0.13251045,0.5327765,-0.14165854,-0.14383629,0.045681,-0.08747578,0.38337708,-0.13256073,0.5327225,-0.14162064,-0.14381409,3.00002,-0.5726204,0.7882703,-3.679306,0.2747069,3.9949856,0.3439536,-0.32766986,0.90172,0.7674076,-0.060247973,0.62242943,-0.14155297,0.08687103,0.16398753,0.110376485,1,0,0,0,0,0,0,0,0,0,7.1773963,-6.8162622,11.403662,-10.064689,17.183298,-5.031988,-5.342959,7.1907043,-6.816387,11.405945,-10.070801,17.166138,-5.016327,-5.340576
15.581372,14.879642,14.149584,-55.699207,7.2290616,-1.5602123,0.28782436,0.24963015,-0.23794074,0.53121364,-0.37748113,0.8046688,-0.80193096,-0.77410173,0.799657,-0.0076245368,1.391095,1.2025371,1.6731882,-0.97125393,1.4820429,0.77763516,0.0131753385,1.3454554,1.2355682,1.6038321,-0.8999089,1.5508585,0.08897603,-0.12295868,0.4340127,-0.18845022,0.612885,-0.16577214,-0.17061748,0.08897781,-0.12295842,0.4339218,-0.18844604,0.6128311,-0.1657486,-0.1707077,2.9816236,-0.5712466,0.8079995,-3.679306,0.2747069,3.945839,0.34443712,-0.32669163,0.902439,0.76866645,-0.06127699,0.6211344,-0.1399611,0.09661287,0.19575916,0.14386104,1,0,0,0,0,0,0,0,0,0,8.666725,-7.096565,10.120874,-11.187953,16.021706,-4.822719,-5.3562374,8.659363,-7.096529,10.108948,-11.177063,16.021729,-4.825592,-5.378723
15.079741,14.378325,13.616117,-56.54149,7.2434263,-1.4875209,0.24018952,0.30782098,-0.2635645,0.53247726,-0.434735,0.8370815,-0.8341048,-0.80626774,0.80533904,-0.010545468,1.3933784,1.196442,1.6791694,-0.9749783,1.4782944,0.7783237,0.012383647,1.3478425,1.2343313,1.6072625,-0.9008497,1.5498734,0.137667,-0.15833773,0.47743055,-0.2473674,0.68602985,-0.18819216,-0.1970876,0.13771057,-0.15833825,0.47740936,-0.24738312,0.6860733,-0.18815994,-0.19702911,2.9632273,-0.56987286,0.82748294,-3.679306,0.2747069,3.8966923,0.34496355,-0.32555652,0.9033294,0.77012885,-0.06250755,0.61960214,-0.13815777,0.104974546,0.22707951,0.17815498,1,0,0,0,0,0,0,0,0,0,9.7381935,-7.075809,8.683568,-11.783436,14.628971,-4.484004,-5.294025,9.7465515,-7.0759654,8.69751,-11.787415,14.6484375,-4.4822693,-5.264282
