X,Y,Z,timestamp,vx,vy,vz,speed
1.7680455415052085,-0.5110428659708163,2.1016020296652016,1741372786.7642798,-4.025490505464998,-0.07891908229028456,1.2952247945854547,4.22946915104571
1.7517610068943132,-0.5113524277795284,2.1064865534273918,1741372786.76928,-3.9240819818091786,-0.07417412570636854,1.1958066648418129,4.102910525537189
1.7429125214157042,-0.5115196666255021,2.1091232402147635,1741372786.77428,-3.8619290372080712,-0.06979369429139298,1.109009562233778,4.018615340800816
1.7373823306516925,-0.5116225414626998,2.1107133139043803,1741372786.7792802,-3.8423967909822134,-0.06599373186855861,1.0361732082236028,3.9802039130472626
1.7283700066508765,-0.5117882062563638,2.113184829753229,1741372786.7842803,-3.863797990074741,-0.06292183623980933,0.9770059768111203,3.9859045076752713
1.7130268211482904,-0.5120675705182011,2.1174100056320624,1741372786.7892804,-3.919985816903606,-0.0606623618023098,0.92978149195158,4.029201204909054
1.6721096555747703,-0.512769228739542,2.127856053896437,1741372786.7942805,-4.001591196964411,-0.05925054340949642,0.8917174291900984,4.100171058387539
1.65308415101711,-0.5130743054731605,2.132286965291312,1741372786.7992806,-4.0976393136558285,-0.058690759718426806,0.8594551279009386,4.187213353409324
1.6243547756439718,-0.5135521531879902,2.13861665524176,1741372786.8042808,-4.197218621531038,-0.058973474508985456,0.8295463809107814,4.278816334654333
1.5959165980575665,-0.5139126863729975,2.1441397972308165,1741372786.8092809,-4.290912813091652,-0.06008665277278877,0.7988692240420179,4.365058443196042
1.5876828053199403,-0.514011400913133,2.1458229110760763,1741372786.814281,-4.371805019774833,-0.062019746696780294,0.764925835151807,4.438652623622561
1.5465676657210794,-0.5145234561051714,2.1525047886618176,1741372786.819281,-4.435969085941021,-0.06476054550956013,0.7260069299899241,4.495453450106285
1.5287342950906233,-0.5147697498997055,2.1550145841897317,1741372786.8242812,-4.4824438607965345,-0.06828658654468611,0.6812295336264599,4.534428266119047
1.501855488836451,-0.515166358945788,2.1585581802915046,1741372786.8292813,-4.512746176953668,-0.07255343790650422,0.6304687130023114,4.557151836074456
1.4786926529318816,-0.5155388836004406,2.161263370064348,1741372786.8342814,-4.530033587023343,-0.07748239394501168,0.5742123739997983,4.566938544734921
1.4548757088120468,-0.515988413065247,2.163791742790852,1741372786.8392816,-4.538083816429925,-0.08295029772853364,0.5133734994264395,4.56778259407667
1.4567476061323572,-0.5159358696570203,2.163719548858656,1741372786.8442817,-4.540298874825286,-0.08878428238095591,0.4490954056018095,4.563319318749271
1.441055392153844,-0.5162820701864578,2.165064082729133,1741372786.8492818,-4.538941091115028,-0.09476381993090516,0.3825810150604786,4.556021800130579
1.398388029311811,-0.5172266405052807,2.1685028964573654,1741372786.854282,-4.53474622172264,-0.10063118658787916,0.31496625618087853,4.546784982124671
1.3830270233809179,-0.517583960763529,2.1695417482924397,1741372786.859282,-4.526950942195279,-0.1061095332560393,0.2472432282125054,4.53493917048371
1.3769181772609032,-0.5177261045349673,2.1699584679064166,1741372786.8642821,-4.513671534524267,-0.11092612781359351,0.18022659299980823,4.5186299862049655
1.3295069528283228,-0.5189153105745378,2.1718829214181077,1741372786.8692822,-4.492515814505855,-0.11483761342368434,0.11455106000393461,4.49544302226044
1.3270114813635838,-0.5189815833935836,2.171947877457098,1741372786.8742824,-4.461289961713567,-0.11765394800223791,0.050687806920475385,4.463128927976108
1.285001762896261,-0.5200941415142033,2.172366036959448,1741372786.8792825,-4.418652358413753,-0.11925759570897386,-0.011030126969100875,4.420275184007288
1.2631935069846685,-0.520685932831059,2.1720876188366454,1741372786.8842826,-4.3645713200936305,-0.11961473308408234,-0.07038063819522541,4.3667772930145405
1.234775995496461,-0.5214610983443118,2.171366682468787,1741372786.8892827,-4.300478082936539,-0.11877614149948272,-0.12722773194530868,4.303998885848251
1.2116334956596921,-0.5220956531259738,2.1703775680242585,1741372786.8942828,-4.229073059534479,-0.11686717840217967,-0.1815010505077026,4.234579024130191
1.1897150456365366,-0.522695044898067,2.1691234385475986,1741372786.899283,-4.15382969831684,-0.11406845430256511,-0.2331813168871805,4.161933000593737
1.1710193170049688,-0.52320125276629,2.167804416370075,1741372786.904283,-4.078325121081135,-0.11059103650864645,-0.28229475108832564,4.089579012207679
1.1607061800620135,-0.5234780280417939,2.1669675087688383,1741372786.9092832,-4.0055871670479855,-0.10665153970323744,-0.32892198744398643,4.020484147159976
1.1602887105284005,-0.5234940392575923,2.1670534451083268,1741372786.9142833,-3.9376620847091677,-0.10245277760099354,-0.37322830473154783,3.9566372884618946
1.1502245743425956,-0.5237607395069315,2.1661390386716457,1741372786.9192834,-3.8755555701217954,-0.09817421806868616,-0.4155189775110509,3.8990031001356362
1.1135152101912889,-0.5247144141417763,2.162319053457071,1741372786.9242835,-3.8195775868743653,-0.09397322259115287,-0.4563142961418429,3.847885996957367
1.0887843072658665,-0.5253309383348159,2.1592221776078997,1741372786.9292836,-3.7699668095437673,-0.08999401143853937,-0.4964257183066385,3.803575575817138
1.064544578786783,-0.5259105904174189,2.1557839580203937,1741372786.9342837,-3.7275596114595,-0.08637848717761416,-0.5370047393006094,3.7670327832476462
1.0431923361260325,-0.526399752480663,2.152396099207419,1741372786.9392838,-3.694257359920134,-0.0832729022076569,-0.5795357054286385,3.7403654168320015
1.0198553189622557,-0.5269172243554097,2.1483337228911616,1741372786.944284,-3.673123113337077,-0.08082649669095784,-0.6257532350477398,3.7269201010312933
1.0000913055912732,-0.5273382146304995,2.144611015469037,1741372786.949284,-3.6680495775932735,-0.07918114506698704,-0.6774797456657861,3.7309296647355454
0.9741390972929393,-0.5278372904126827,2.1392432249395057,1741372786.9542842,-3.683043020018497,-0.07845359784521316,-0.7363950183298226,3.7567590390312247
0.9498832200472427,-0.5283129768980596,2.1337336724995546,1741372786.9592843,-3.7212561742283787,-0.0787138669517755,-0.8037671093254477,3.8078845771788723
0.9402819058416831,-0.528528829516982,2.1315692800706554,1741372786.9642844,-3.7839837740711357,-0.07996482362179765,-0.8801925106759877,3.8858289246054825
0.9560271326279577,-0.5281823333437806,2.135843326285139,1741372786.9692845,-3.8698948587660973,-0.08212896203074814,-0.965408954430797,3.9893415288244856
0.9607215791924956,-0.5280751699840449,2.1370911674885935,1741372786.9742846,-3.974768094627082,-0.08504765634996585,-1.058243709666298,4.114109169548653
0.9140020695153387,-0.5291030682200624,2.124789481329589,1741372786.9792848,-4.091868523036121,-0.08849517353022172,-1.1567297241865926,4.253145078688092
0.8730214735318617,-0.530020815618507,2.113409369218828,1741372786.9842849,-4.212879692522535,-0.09220477457923652,-1.258366499137534,4.3977657134362715
0.8524126101111242,-0.5304809345404679,2.1072799171423178,1741372786.989285,-4.329107676174192,-0.09590007699814702,-1.3604531643484714,4.538854801496114
0.8282501382634085,-0.5310194660100067,2.099635899371763,1741372786.994285,-4.432625247748467,-0.09932403706758522,-1.4604092113480778,4.668064579234833
0.8048858357019436,-0.5315468794312695,2.0918336963203026,1741372786.9992852,-4.517125472944275,-0.10226037420233935,-1.5560240735970141,4.778712236582936
0.7807059075157172,-0.5320941047562668,2.083335017821993,1741372787.0042853,-4.578401331779707,-0.10454569834455062,-1.6456141066099226,4.866285477215462
0.7577860162032884,-0.5326199950508408,2.074849825070278,1741372787.0092854,-4.614475564127435,-0.10607309588779461,-1.7280927272827664,4.928584046933564
0.7362828891191131,-0.5331165940023248,2.066526448534319,1741372787.0142856,-4.6254592269915715,-0.10678918523271551,-1.8029733772740193,4.965580528981784
0.7244460515829805,-0.5333904327453505,2.0617765105041723,1741372787.0192857,-4.613237494267417,-0.1066871087713147,-1.8703301262896894,4.979104045809798
