torque0,torque1,torque2,torque3,torque4,torque5,torque6,action0,action1,action2,action3,action4,action5,action6,set_target_0,set_target_1,set_target_2,set_target_3,set_target_4,set_target_5,set_target_6,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_disc_0,joint_vel_disc_1,joint_vel_disc_2,joint_vel_disc_3,joint_vel_disc_4,joint_vel_disc_5,joint_vel_disc_6,tennisball_pos_0,tennisball_pos_1,tennisball_pos_2,tennisball_lin_vel_0,tennisball_lin_vel_1,tennisball_lin_vel_2,end_effector_pos_0,end_effector_pos_1,end_effector_pos_2,end_effector_rot_0,end_effector_rot_1,end_effector_rot_2,end_effector_rot_3,end_effector_lin_vel_0,end_effector_lin_vel_1,end_effector_lin_vel_2,obs_task_0,obs_task_1,obs_task_2,obs_task_3,obs_task_4,obs_task_5,obs_task_6,to_final_target_0,to_final_target_1,to_final_target_2,joint_acc_0,joint_acc_1,joint_acc_2,joint_acc_3,joint_acc_4,joint_acc_5,joint_acc_6,joint_acc_disc_0,joint_acc_disc_1,joint_acc_disc_2,joint_acc_disc_3,joint_acc_disc_4,joint_acc_disc_5,joint_acc_disc_6
-17.460625,57.043736,29.39759,-29.852606,-3.5991402,-0.46540087,-0.3051019,-0.39447194,0.42371166,-0.9141633,-0.8714481,0.13790774,-0.9746376,0.8664061,0.578197,-0.8665294,1.6589658,1.3923061,2.4493563,-1.630678,1.8242967,0.6120766,-0.9023799,1.735365,1.4653634,2.438798,-1.5449464,1.7491866,-0.32458025,0.45669848,-1.1750829,-1.0745453,0.37065175,-0.39700642,0.5732222,-0.32458305,0.45671463,-1.1750937,-1.0746002,0.37064552,-0.39715767,0.5733013,-0.011702061,-0.50791883,0.8474354,-0.50687134,-0.25127837,0.05686904,-0.06308699,-0.4964726,0.80018806,0.90683675,-0.05845621,-0.11874948,0.4001607,-0.5482802,-0.2140883,0.030215686,0,1,0,0,0,0,0,0,0,0,-4.8317194,3.5880148,-3.0266047,-2.0813942,-6.7833004,1.3156772,0.31718016,-4.835129,3.5858154,-3.0469894,-2.0933151,-6.8187714,1.2874603,0.333786
-16.668034,56.82579,29.21402,-29.362316,-3.6173594,-0.4413615,-0.28340465,-0.405666,0.42597035,-0.9179387,-0.87336034,0.09887196,-0.9748715,0.8649919,0.57556665,-0.8640425,1.6527505,1.386761,2.4476964,-1.6326848,1.8270359,0.6103419,-0.90001905,1.7294198,1.4599445,2.440469,-1.5469006,1.752061,-0.34691438,0.47215894,-1.189131,-1.0837711,0.33404022,-0.39084455,0.5748594,-0.3469348,0.47216415,-1.1890411,-1.0837793,0.33421516,-0.39083958,0.5748749,-0.0142970085,-0.5091629,0.8477291,-0.5192375,-0.24874735,0.05985375,-0.06586218,-0.4975052,0.80036765,0.9081553,-0.059441075,-0.11855654,0.39707062,-0.5564485,-0.20283192,0.03699363,0,1,0,0,0,0,0,0,0,0,-4.4668255,3.0920923,-2.80962,-1.8451691,-7.3223057,1.2323737,0.32743216,-4.4703484,3.0899048,-2.7894974,-1.835823,-7.286072,1.2636185,0.31471252
-17.334795,56.787876,29.139046,-29.697819,-3.5998518,-0.50305593,-0.2828629,-0.43089697,0.43604505,-0.92228085,-0.87880903,0.07051964,-0.9746603,0.8637877,0.57156116,-0.860775,1.6464145,1.3808516,2.4468157,-1.6346201,1.8298019,0.6084913,-0.8975848,1.723408,1.4544817,2.441955,-1.5488261,1.754943,-0.37012035,0.48684946,-1.2023386,-1.0925931,0.29719228,-0.38499588,0.5763256,-0.370121,0.48685074,-1.2023687,-1.0925531,0.2972126,-0.3850937,0.57640076,-0.016952991,-0.510396,0.84803784,-0.53183526,-0.24544063,0.06299155,-0.06867981,-0.49847913,0.800581,0.90951735,-0.060458638,-0.118205115,0.39389125,-0.56507945,-0.19121209,0.043829598,0,1,0,0,0,0,0,0,0,0,-4.6411934,2.9381037,-2.641511,-1.7643929,-7.36959,1.1697352,0.29324293,-4.6372414,2.937317,-2.6655197,-1.7547607,-7.4005127,1.1491776,0.30517578
-16.866543,57.286564,29.290482,-29.448809,-3.7245443,-0.50335854,-0.27187368,-0.44563192,0.44239622,-0.92636335,-0.8813274,0.010297846,-0.9753547,0.8633046,0.5683844,-0.85776913,1.6400353,1.3751622,2.4428818,-1.636608,1.8326404,0.60652864,-0.89508283,1.7173342,1.448978,2.4432294,-1.550724,1.7578322,-0.39256003,0.5004386,-1.214825,-1.1006926,0.2547067,-0.37955016,0.5778384,-0.39253235,0.5003929,-1.2147665,-1.1007547,0.25486946,-0.37958622,0.57783127,-0.01967144,-0.5116062,0.8483596,-0.5441159,-0.24202272,0.06578856,-0.071537495,-0.4993925,0.80082875,0.91092163,-0.06151153,-0.11768453,0.39062554,-0.57278794,-0.17895591,0.050654627,0,1,0,0,0,0,0,0,0,0,-4.487938,2.7178228,-2.4972916,-1.6199112,-8.497113,1.0891438,0.3025651,-4.4822693,2.708435,-2.4795532,-1.6403198,-8.468628,1.1014938,0.2861023
-16.099289,56.784378,28.906775,-28.949211,-3.652054,-0.46776235,-0.25086072,-0.45519856,0.44122696,-0.92937887,-0.8805181,-0.013297771,-0.9753917,0.8589519,0.56556076,-0.8553724,1.63369,1.3697313,2.4420326,-1.6385093,1.8351378,0.60446256,-0.8925246,1.7112021,1.44344,2.444296,-1.5525974,1.7607281,-0.41319507,0.5116725,-1.22646,-1.1075492,0.21327028,-0.37453213,0.57911026,-0.41321516,0.5116463,-1.2264013,-1.1075974,0.21328926,-0.3746748,0.57919025,-0.022449493,-0.51280403,0.8486934,-0.556114,-0.23836268,0.06795762,-0.07443094,-0.5002465,0.8011062,0.9123632,-0.06259548,-0.11700126,0.38727993,-0.58002746,-0.16702046,0.05674432,0,1,0,0,0,0,0,0,0,0,-4.1270075,2.2467852,-2.3269892,-1.3713121,-8.287287,1.0036051,0.25436878,-4.1365623,2.2506714,-2.3269653,-1.3685226,-8.31604,0.98228455,0.27179718
-15.490102,57.104553,28.95665,-28.687784,-3.6956034,-0.45228922,-0.23675011,-0.46735108,0.44605422,-0.9321696,-0.88363343,-0.056746308,-0.97535133,0.8575059,0.56240094,-0.85237974,1.6273069,1.3639129,2.4391887,-1.6403791,1.8379036,0.60229963,-0.8899158,1.7050158,1.4378704,2.4451468,-1.5544475,1.7636302,-0.43261698,0.5217875,-1.2372963,-1.1139559,0.17001958,-0.36995402,0.5803916,-0.43258667,0.5217552,-1.2372732,-1.1139154,0.17018318,-0.37002563,0.5804062,-0.025287151,-0.51397705,0.8490356,-0.5679278,-0.23459156,0.069932975,-0.07735729,-0.50104046,0.8014132,0.9138389,-0.06370993,-0.11615417,0.3838589,-0.5865799,-0.15488759,0.06273121,0,1,0,0,0,0,0,0,0,0,-3.884381,2.0230055,-2.1672726,-1.281333,-8.650139,0.9156227,0.2562642,-3.874302,2.0217896,-2.1743774,-1.2636185,-8.621216,0.92983246,0.24318695
-15.249369,57.169624,28.872494,-28.63341,-3.6509514,-0.45186216,-0.22646447,-0.4806313,0.4502753,-0.9346013,-0.8867353,-0.0789001,-0.9754359,0.85341984,0.5590428,-0.84939104,1.6209017,1.3580642,2.4380457,-1.6422367,1.8404379,0.60004324,-0.8872608,1.6987789,1.4322695,2.4457898,-1.5562773,1.7665379,-0.45128286,0.53099054,-1.2473584,-1.1201104,0.12867142,-0.3658243,0.5814728,-0.4512787,0.53100586,-1.2473822,-1.1201859,0.12860298,-0.36594868,0.5815506,-0.028182507,-0.51513624,0.8493885,-0.5796776,-0.230567,0.071999714,-0.080317974,-0.50177526,0.80174947,0.91534555,-0.06485393,-0.115148984,0.38036457,-0.59305185,-0.14281029,0.068602785,0,1,0,0,0,0,0,0,0,0,-3.733176,1.8406034,-2.0124197,-1.2309074,-8.269632,0.82594156,0.21624565,-3.7384033,1.8501282,-2.0217896,-1.2540817,-8.31604,0.81539154,0.22888184
-14.654749,57.78269,29.033152,-28.443964,-3.6742115,-0.43497443,-0.21447329,-0.49143642,0.45735937,-0.93743527,-0.8893241,-0.107586056,-0.9748672,0.8508868,0.55581397,-0.8460984,1.6144097,1.3522303,2.4361072,-1.6440153,1.8431177,0.5976986,-0.88456094,1.6924952,1.426639,2.4462306,-1.5580875,1.7694504,-0.46893764,0.5399522,-1.2568111,-1.1260045,0.088255376,-0.3620961,0.58253217,-0.46892166,0.5399704,-1.2567282,-1.1260986,0.08816719,-0.3620386,0.5825043,-0.031137466,-0.51626873,0.84975237,-0.59133506,-0.22639723,0.074190855,-0.08330679,-0.5024471,0.8021157,0.9168796,-0.06602565,-0.11398828,0.376801,-0.59895957,-0.13059542,0.07456207,0,1,0,0,0,0,0,0,0,0,-3.5309553,1.7923355,-1.8905401,-1.178813,-8.083209,0.7456422,0.21187067,-3.528595,1.7929077,-1.8692017,-1.1825562,-8.087158,0.78201294,0.19073486
-14.67594,57.498566,28.768211,-28.548397,-3.549689,-0.44012898,-0.20618291,-0.5038732,0.45945442,-0.9393154,-0.8937876,-0.11581865,-0.9745528,0.8482792,0.55235004,-0.84321004,1.6079569,1.3461981,2.435807,-1.6457973,1.8457955,0.59526867,-0.8818215,1.6861677,1.4209788,2.4464922,-1.5598818,1.7723683,-0.48598176,0.5478903,-1.2655797,-1.1319835,0.05222864,-0.35874906,0.58350044,-0.48599243,0.5478859,-1.265502,-1.1320353,0.052309036,-0.35886765,0.58357716,-0.0341506,-0.517385,0.8501289,-0.6030969,-0.22201721,0.07663557,-0.086327076,-0.5030613,0.80251026,0.9184369,-0.06722267,-0.11268593,0.37317112,-0.6052816,-0.11870624,0.08032472,0,1,0,0,0,0,0,0,0,0,-3.4088254,1.5876174,-1.7537117,-1.1958122,-7.205347,0.66940784,0.19365549,-3.414154,1.5830994,-1.7547607,-1.1873245,-7.171631,0.6341934,0.21457672
-13.52256,57.653328,28.691282,-28.026234,-3.536431,-0.3807246,-0.18647033,-0.50635797,0.45967507,-0.9413518,-0.8950881,-0.1435158,-0.97384226,0.8446804,0.54969645,-0.84045076,1.601446,1.3404208,2.4335759,-1.6475276,1.8483895,0.5927648,-0.8790492,1.6797992,1.415291,2.4465768,-1.5616605,1.7752904,-0.50077015,0.55450356,-1.2737801,-1.1375493,0.01694988,-0.35572568,0.58442956,-0.5007744,0.55446625,-1.2737036,-1.1375666,0.01692772,-0.35574436,0.5844116,-0.03722143,-0.5184736,0.8505153,-0.6145764,-0.21764825,0.07878798,-0.08937645,-0.50361776,0.80293196,0.9200131,-0.068442166,-0.11124627,0.36948016,-0.6107417,-0.10707342,0.085733555,0,1,0,0,0,0,0,0,0,0,-2.9576778,1.3226509,-1.6400814,-1.1131525,-7.055752,0.6046772,0.18582344,-2.9563904,1.3160706,-1.6403198,-1.1062622,-7.0762634,0.6246567,0.166893
