set_target_0,set_target_1,set_target_2,set_target_3,set_target_4,set_target_5,set_target_6,predicted_0,predicted_1,predicted_2,predicted_3,predicted_4,predicted_5,predicted_6,actual_0,actual_1,actual_2,actual_3,actual_4,actual_5,actual_6,abs_error_0,abs_error_1,abs_error_2,abs_error_3,abs_error_4,abs_error_5,abs_error_6,sq_error_0,sq_error_1,sq_error_2,sq_error_3,sq_error_4,sq_error_5,sq_error_6
2.0652869,-1.2632252,-1.7876467,-1.075643,1.7355251,1.2330023,-0.85607547,2.0272462770373263,-1.204748333800646,-1.7413391724195824,-1.1387286482667218,1.7848801175172124,1.1703142629927412,-0.9000706895822108,2.0274153,-1.2038988,-1.7440994,-1.1407686,1.782824,1.1699091,-0.89985746,0.00016902296267362615,0.0008495338006460074,0.002760227580417718,0.002039951733278089,0.0020561175172124635,0.0004051629927412925,0.00021322958221081656,2.856876191097002e-08,7.217076784400501e-07,7.618856295698649e-06,4.16140307410428e-06,4.227619244587945e-06,1.6415705068708065e-07,4.546685472979938e-08
2.068279,-1.2791259,-1.7933095,-1.062624,1.7375381,1.2387389,-0.85615957,2.036046250089867,-1.2203904833145223,-1.7538732538658275,-1.1277941839004146,1.774863774122823,1.1735902778524108,-0.8977692979472802,2.0362654,-1.2169679,-1.7532909,-1.125939,1.7749257,1.1744696,-0.89776415,0.0002191499101331651,0.003422583314522276,0.0005823538658273897,0.0018551839004146142,6.192587717701592e-05,0.0008793221475891233,5.147947280237375e-06,4.8026683111374336e-08,1.1714076544846289e-05,3.3913602504410536e-07,3.441707304357581e-06,3.8348142641428616e-09,7.73207439240748e-07,2.6501361200103384e-11
2.0647302,-1.2932158,-1.8017135,-1.0484449,1.7386974,1.2447962,-0.852392,2.0436103869441404,-1.2355098362373194,-1.76354747150596,-1.1118435739980803,1.766690501799497,1.1773715884049658,-0.89546247557447,2.0433683,-1.2304796,-1.7632244,-1.1104456,1.7678361,1.1791102,-0.8954658,0.0002420869441404072,0.005030236237319352,0.00032307150596011525,0.0013979739980802819,0.001145598200503084,0.0017386115950341896,3.3244255299713643e-06,5.8606088523240644e-08,2.5303276603240754e-05,1.0437519796333678e-07,1.954331299308568e-06,1.3123952369959043e-06,3.0227702783873287e-06,1.1051805104325387e-11
2.0506501,-1.3083506,-1.8134826,-1.0340939,1.7430991,1.2498302,-0.850196,2.0479148179196502,-1.24535053673758,-1.7740640468108972,-1.0955706340266704,1.7599748299901983,1.1829480971235604,-0.8908491247619902,2.0480528,-1.244327,-1.7732017,-1.0951544,1.7618527,1.1838099,-0.89299196,0.0001379820803495413,0.0010235367375799331,0.0008623468108972521,0.00041623402667045895,0.0018778700098016632,0.0008618028764395547,0.0021428352380098437,1.9039054497587268e-08,1.047627453175773e-06,7.43642022264661e-07,1.7325076495830432e-07,3.5263957737124987e-06,7.427041978394903e-07,4.591742857256703e-06
2.018412,-1.3212864,-1.816851,-1.021505,1.7560465,1.2553387,-0.8471775,2.048792541741979,-1.251969000636515,-1.7832768425975403,-1.079865600184233,1.7579203674822872,1.1901404269551676,-0.8903672460833972,2.0488577,-1.2583345,-1.7825725,-1.0805498,1.7574334,1.1885496,-0.89036554,6.515825802111408e-05,0.006365499363484961,0.000704342597540375,0.0006841998157669504,0.00048696748228715947,0.0015908269551676568,1.7060833972237788e-06,4.245598588346077e-09,4.0519582146527445e-05,4.960984947099226e-07,4.681293878955289e-07,2.3713732880509498e-07,2.530730401287998e-06,2.91072055828263e-12
1.9814693,-1.3290225,-1.754349,-1.0119082,1.8033985,1.258394,-0.8489255,2.0455068918323964,-1.2808277697404813,-1.7950687332074085,-1.0644343954915816,1.7577104624388975,1.1947404348448387,-0.8868987083806752,2.0455046,-1.2719187,-1.7889335,-1.0651785,1.7564282,1.1953207,-0.8869037,2.2918323963061482e-06,0.008909069740481224,0.006135233207408497,0.0007441045084184417,0.001282262438897508,0.0005802651551611859,4.991619324767882e-06,5.2524957327583815e-12,7.937152364075818e-05,3.7641086509287954e-05,5.536915194486507e-07,1.6441969622073853e-06,3.3670765029423516e-07,2.4916263483396166e-11
1.9634911,-1.3250748,-1.7413263,-0.99646366,1.8012286,1.2586569,-0.85931724,2.037395693325932,-1.2916284640421476,-1.7867617405406466,-1.0502051614702683,1.7553909097011604,1.2012992624023333,-0.8830357502361647,2.037528,-1.2849516,-1.7885921,-1.0492064,1.7574086,1.2027327,-0.8830299,0.0001323066740681611,0.006676864042147512,0.0018303594593533923,0.000998761470268228,0.0020176902988395806,0.0014334375976667868,5.8502361646173284e-06,1.7505056002978613e-08,4.458051343732242e-05,3.3502157504444423e-06,9.975244744923523e-07,4.071074142031356e-06,2.0547433464047288e-06,3.422526318179647e-11
1.9548293,-1.3231963,-1.7504923,-0.9808073,1.7690468,1.2736666,-0.86584985,2.025321731172466,-1.2970093603393273,-1.7761107673942158,-1.0321935877493944,1.7567973649474296,1.2088932535537644,-0.8795201660254857,2.0252714,-1.2976335,-1.7800128,-1.0335985,1.7565751,1.2085024,-0.8795242,5.033117246622254e-05,0.0006241396606727623,0.003902032605784145,0.0014049122506056833,0.00022226494742949576,0.0003908535537644475,4.033974514316974e-06,2.533226921824638e-09,3.8955031602471084e-07,1.5225858456602603e-05,1.973778431901926e-06,4.940170685583652e-08,1.5276650049029787e-07,1.6272950382158864e-11
1.9445815,-1.3159313,-1.7521855,-0.96907747,1.73737,1.2799888,-0.85472924,2.015872307058226,-1.3065086256599254,-1.7516856958436198,-1.0166550431840322,1.7501065955787536,1.2139301241717337,-0.8653495988544619,2.0101995,-1.309419,-1.7648895,-1.0189024,1.7511868,1.2118937,-0.8765821,0.005672807058225704,0.002910374340074684,0.013203804156380228,0.0022473568159677715,0.0010802044212463446,0.002036424171733664,0.011232501145538087,3.2180739919855367e-05,8.470278799365152e-06,0.0001743404442000438,5.0506126582768e-06,1.1668415916801503e-06,4.147023407221139e-06,0.00012616908198451445
1.9304706,-1.3019239,-1.7297213,-0.96168715,1.7542623,1.2785238,-0.84302557,1.9942484640574296,-1.3085835587562988,-1.7382586634692248,-1.0058141158299558,1.742031190205718,1.216812519413608,-0.8735628877094698,1.9943748,-1.3188909,-1.7477844,-1.0048472,1.7427545,1.2159716,-0.8735599,0.00012633594257027703,0.01030734124370114,0.009525736530775264,0.0009669158299558944,0.0007233097942820343,0.0008409194136078657,2.987709469826072e-06,1.5960770385120334e-08,0.00010624128351410256,9.073965645374636e-05,9.349262222192962e-07,5.231770585043189e-07,7.071454601825967e-07,8.926407876088389e-12
1.9141581,-1.2980148,-1.7105155,-0.9491847,1.7693486,1.277069,-0.8384506,1.9795135961693036,-1.3135147734509325,-1.7318455842600493,-0.9938447714686705,1.7340711777247533,1.2211340301638103,-0.8703423559769258,1.9789081,-1.3254617,-1.7306793,-0.9913069,1.7330078,1.2210165,-0.87033933,0.0006054961693036098,0.011946926549067483,0.0011662842600492773,0.0025378714686704607,0.0010633777247532894,0.00011753016381033099,3.0259769258078606e-06,3.6662561104134575e-07,0.00014272905396881346,1.3602189752386903e-06,6.440791591491561e-06,1.1307721855014825e-06,1.3813339405283236e-08,9.15653635552159e-12
1.8958862,-1.2839773,-1.6840907,-0.9271326,1.7614195,1.2789751,-0.83672655,1.9619112427824859,-1.321435016779485,-1.7102814862267877,-0.9747508652469963,1.721843222833275,1.2294396275307968,-0.8667374592797739,1.9641986,-1.3292669,-1.7135742,-0.97740424,1.7223474,1.227284,-0.8668546,0.002287357217514163,0.007831883220514868,0.0032927137732123857,0.0026533747530037566,0.0005041771667251282,0.0021556275307967887,0.00011714072022617206,5.232003040514135e-06,6.133839477978234e-05,1.0841963992302546e-05,7.0403975798777465e-06,2.5419461544697774e-07,4.64673005152906e-06,1.3721948335106315e-08
1.8787458,-1.27542,-1.6616471,-0.906492,1.7561817,1.2784958,-0.8386846,1.9495517562011027,-1.3254346961772425,-1.6941195764507073,-0.9585497914694063,1.711736324906359,1.2374652846030019,-0.8631162278310183,1.9501185,-1.3303618,-1.6964691,-0.9624754,1.7115688,1.234919,-0.86312,0.0005667437988974289,0.004927103822757406,0.0023495235492927424,0.0039256085305936494,0.00016752490635907336,0.0025462846030017694,3.772168981730495e-06,3.211985335886893e-07,2.4276352080230645e-05,5.520260908681166e-06,1.541040233546963e-05,2.8064594250616297e-08,6.483565279483879e-06,1.4229258826729678e-11
1.8640126,-1.2655841,-1.6309534,-0.8911753,1.7597517,1.2672334,-0.8519502,1.9362128668701049,-1.3272892855040925,-1.6787576486100406,-0.9468305898735623,1.7038083843279226,1.2448683022557645,-0.8592517224649899,1.9364295,-1.328758,-1.679364,-0.9464823,1.7020721,1.2441466,-0.85925484,0.0002166331298951718,0.0014687144959075749,0.0006063513899594586,0.0003482898735622797,0.0017362843279224993,0.0007217022557644004,3.117535010033201e-06,4.692991296817838e-08,2.157122270489042e-06,3.676620081057674e-07,1.2130583602602877e-07,3.014683267389285e-06,5.20854145975424e-07,9.719024538782711e-12
1.8502709,-1.2588841,-1.6080817,-0.8731067,1.7541201,1.2527622,-0.86105883,1.9234226757169561,-1.326720441953169,-1.6614559528222852,-0.9306075449023378,1.6927953293469882,1.25350726365966,-0.855524562912109,1.9227843,-1.3244303,-1.6622589,-0.9299389,1.6949594,1.2541888,-0.8555212,0.0006383757169561299,0.0022901419531691225,0.0008029471777148967,0.0006686449023377561,0.002164070653011718,0.000681536340340072,3.3629121090061886e-06,4.0752355599925294e-07,5.244750165665283e-06,6.447241702003178e-07,4.470860054222674e-07,4.683201791226564e-06,4.644917832041385e-07,1.1309177852900452e-11
