torque0,torque1,torque2,torque3,torque4,torque5,torque6,action0,action1,action2,action3,action4,action5,action6,set_target_0,set_target_1,set_target_2,set_target_3,set_target_4,set_target_5,set_target_6,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,tennisball_pos_0,tennisball_pos_1,tennisball_pos_2,tennisball_lin_vel_0,tennisball_lin_vel_1,tennisball_lin_vel_2,to_target_0,to_target_1,to_target_2,end_effector_pos_0,end_effector_pos_1,end_effector_pos_2,end_effector_rot_0,end_effector_rot_1,end_effector_rot_2,end_effector_rot_3,end_effector_lin_vel_0,end_effector_lin_vel_1,end_effector_lin_vel_2,obs_task_0,obs_task_1,obs_task_2,obs_task_3,obs_task_4,to_final_target_0,to_final_target_1,to_final_target_2,joint_acc_0,joint_acc_1,joint_acc_2,joint_acc_3,joint_acc_4,joint_acc_5,joint_acc_6
-4.5710287,-12.959749,-3.2962475,18.282427,-1.993037,3.2826505,0.8136137,-0.93193144,0.76796305,-0.7995416,0.752197,0.95574176,-0.98674124,0.98547876,0.7162119,0.082013056,1.2219304,1.0674663,1.9581646,-1.0332576,1.7953781,0.7828423,0.029766439,1.2764227,1.0123448,1.8932259,-0.96353495,1.726578,-0.11585611,0.76240546,-0.7722311,-0.20925671,0.9690859,-0.33127183,0.5390525,2.4679983,-0.46061373,2.1081386,-3.5620396,0,1.9807376,2.1708324,-0.18528199,1.0833831,0.29716584,-0.27533174,1.0247555,0.8655136,-0.07114942,0.4929497,-0.05314584,0.03509677,0.25269336,0.15633875,1,0,0,0,0,0,0,0,1.3671032,0.7243156,-3.5503504,31.433506,0.19711255,-0.57870144,0.24044512
-4.0427837,-11.30953,-2.6210186,18.109406,-2.0750978,3.216142,0.80012,-0.92372435,0.7869207,-0.8002229,0.87482464,0.95600206,-0.98528826,0.9831638,0.7163341,0.08642474,1.2188067,1.0753322,1.9620581,-1.0344757,1.7973658,0.7823807,0.03283004,1.2733071,1.0118852,1.8971035,-0.96486866,1.7287362,-0.114557855,0.76713794,-0.78189677,-0.08359838,0.9693775,-0.33416796,0.53966767,2.45375,-0.46061373,2.1159427,-3.5620396,0,1.9411389,2.1563964,-0.186198,1.0907059,0.29735348,-0.27441573,1.0252368,0.86563575,-0.07124706,0.49275535,-0.05282779,0.050963305,0.22186987,0.10843869,1,0,0,0,0,0,0,0,0.95163655,1.2395381,-3.0544994,31.459259,0.09554624,-0.8464902,0.15306471
-3.412232,-9.177311,-2.1230736,12.815969,-1.569895,2.9904356,0.71491116,-0.9198486,0.79267603,-0.796155,0.8814531,0.95743185,-0.98501605,0.9825196,0.7161516,0.089902714,1.2159839,1.0753498,1.9660387,-1.0357898,1.7994776,0.781921,0.03591342,1.2701609,1.0118871,1.9009812,-0.9662162,1.7308962,-0.11439647,0.77214223,-0.788722,0.028706633,0.96939355,-0.33786133,0.54002947,2.4395015,-0.46061373,2.1235883,-3.5620396,0,1.9015402,2.1419015,-0.18700266,1.0980452,0.29759994,-0.27361107,1.0255431,0.8657138,-0.0711822,0.4926711,-0.052420404,0.065277494,0.19465545,0.06580039,1,0,0,0,0,0,0,0,0.54890656,1.2999772,-2.2156236,28.115124,0.023782251,-1.0067223,0.08508562
-2.7702363,-7.2483363,-1.6734773,7.51816,-1.0463784,2.7615247,0.6350437,-0.917676,0.7945131,-0.79084224,0.8742397,0.9587616,-0.9850896,0.982318,0.7158483,0.09311837,1.2132202,1.0748323,1.9700121,-1.0371426,1.8016231,0.78146136,0.03901611,1.2669947,1.0122981,1.9048579,-0.9675795,1.7330573,-0.11458203,0.776899,-0.792861,0.12752372,0.969158,-0.34195706,0.5401836,2.4252532,-0.46061373,2.1310756,-3.5620396,0,1.8619415,2.127354,-0.18770957,1.1053817,0.2978992,-0.27290416,1.0256939,0.86575294,-0.070974894,0.4926837,-0.051933244,0.07800569,0.17110392,0.02841314,1,0,0,0,0,0,0,0,0.34395602,1.2312232,-1.4179348,24.736801,-0.04073977,-1.075968,0.029206274
-2.159307,-5.583144,-1.2832321,2.6162224,-0.551703,2.546485,0.56460965,-0.9158015,0.79368997,-0.78227544,0.8620139,0.9596689,-0.98523283,0.98227435,0.71552366,0.09616178,1.2106708,1.0743631,1.9739541,-1.0385163,1.803781,0.78100073,0.042136174,1.2638199,1.0130668,1.9087327,-0.9689599,1.7352183,-0.11484193,0.78110015,-0.79428685,0.21376148,0.9686714,-0.34616736,0.54016596,2.4110048,-0.46061373,2.1384046,-3.5620396,0,1.8223428,2.1127594,-0.18833256,1.1126952,0.29824552,-0.27228117,1.0257094,0.8657586,-0.07064627,0.49277964,-0.051374264,0.0892554,0.15097524,-0.00411887,1,0,0,0,0,0,0,0,0.21686776,1.0863839,-0.6257891,21.585411,-0.10389089,-1.081094,-0.016689299
-1.5807865,-4.1391277,-0.9390088,-1.7942963,-0.10088444,2.348579,0.5038093,-0.9141144,0.7912132,-0.77006936,0.8480308,0.9603181,-0.9853916,0.9823365,0.7151845,0.099103525,1.208375,1.0741249,1.9778756,-1.0399082,1.8059465,0.78053963,0.04527093,1.260647,1.0141463,1.9126055,-0.97035706,1.7373784,-0.11512069,0.78459567,-0.79296553,0.28860763,0.967964,-0.35030136,0.54000896,2.3967564,-0.46061373,2.1455753,-3.5620396,0,1.782744,2.0981236,-0.18888474,1.1199672,0.29863295,-0.271729,1.0256081,0.8657361,-0.07021395,0.4929456,-0.050749853,0.09919035,0.13396445,-0.03228611,1,0,0,0,0,0,0,0,0.115711235,0.90500706,0.16048549,18.730938,-0.15836953,-1.0451524,-0.053584572
-1.0948323,-2.948979,-0.6983465,-5.7733765,0.3109162,2.1757317,0.44877613,-0.9127988,0.7882733,-0.75779206,0.83237606,0.96092016,-0.9855588,0.9824444,0.7148181,0.10202661,1.206086,1.0740774,1.9817917,-1.0413173,1.8081144,0.78007805,0.04841761,1.2574866,1.0154948,1.9164746,-0.9717704,1.7395375,-0.11543114,0.78739446,-0.78928983,0.35313058,0.9670931,-0.35424268,0.53974223,2.382508,-0.46061373,2.1525877,-3.5620396,0,1.7431453,2.083451,-0.18937707,1.1271821,0.29905692,-0.27123666,1.0254055,0.8656896,-0.069694504,0.49317083,-0.05006578,0.107892856,0.119729914,-0.05651874,1,0,0,0,0,0,0,0,0.021673737,0.72658056,0.83661073,16.143694,-0.19791721,-0.9851306,-0.0822544
-0.6983686,-1.9817319,-0.5574666,-9.382254,0.6886096,2.025983,0.39802432,-0.91181767,0.7851565,-0.7464512,0.81483066,0.9614568,-0.9857415,0.98259556,0.7144272,0.10494888,1.2037421,1.0741626,1.9856994,-1.0427438,1.8102844,0.77961504,0.051573526,1.2543461,1.0170722,1.9203398,-0.97319853,1.7416956,-0.11576459,0.78954154,-0.78373337,0.40825897,0.96611035,-0.35792872,0.5393931,2.3682597,-0.46061373,2.1594412,-3.5620396,0,1.7035466,2.0687475,-0.18982053,1.134324,0.29951203,-0.2707932,1.0251173,0.8656238,-0.06910173,0.4934442,-0.049327962,0.115426555,0.10796521,-0.07718508,1,0,0,0,0,0,0,0,-0.060904767,0.5600154,1.3837813,13.788803,-0.22426246,-0.9134113,-0.10335445
-0.37879288,-1.2012777,-0.50393593,-12.684763,1.0379436,1.8957665,0.350576,-0.91111934,0.7819099,-0.73622394,0.7949084,0.96193063,-0.98594093,0.98278654,0.7140145,0.10787104,1.201338,1.0743057,1.9895989,-1.0441862,1.8124563,0.7791511,0.054736238,1.2512314,1.0188451,1.9242013,-0.97464097,1.7438519,-0.1161111,0.7910855,-0.7767403,0.45476654,0.9650633,-0.36133376,0.5389864,2.3540113,-0.46061373,2.1661365,-3.5620396,0,1.6639479,2.0540166,-0.1902237,1.1413809,0.2999947,-0.27039003,1.0247556,0.8655416,-0.068448685,0.49375713,-0.0485421,0.121842034,0.09841197,-0.094587296,1,0,0,0,0,0,0,0,-0.1330599,0.40608642,1.8111168,11.627524,-0.23850797,-0.83817536,-0.117719166
-0.12443632,-0.5756755,-0.5271362,-15.742682,1.3646733,1.7817178,0.3055155,-0.9106868,0.77854484,-0.7271939,0.772003,0.9623464,-0.9861581,0.9830168,0.7135816,0.11079147,1.1988735,1.0744293,1.9934902,-1.0456444,1.8146291,0.77868617,0.05790348,1.2481482,1.0207791,1.9280589,-0.9760958,1.7460063,-0.11646568,0.7920732,-0.7687156,0.49327445,0.9639943,-0.36445856,0.53854406,2.339763,-0.46061373,2.1726735,-3.5620396,0,1.6243492,2.0392632,-0.19059491,1.1483396,0.30049962,-0.27001882,1.0243338,0.86544716,-0.06774726,0.4941,-0.04771377,0.12717889,0.09085657,-0.10896748,1,0,0,0,0,0,0,0,-0.19730254,0.26431677,2.1298227,9.621679,-0.24202465,-0.7655322,-0.12606381
0.076578565,-0.07363224,-0.6170156,-18.61364,1.6740968,1.68065,0.26199088,-0.9105146,0.7750795,-0.7194564,0.74544555,0.9627085,-0.98639244,0.9832857,0.7131291,0.11370921,1.1963474,1.0744512,1.9973738,-1.047116,1.8168029,0.7782198,0.061073136,1.2450984,1.0228448,1.9319108,-0.97756255,1.7481587,-0.11682533,0.79255027,-0.7600291,0.52426136,0.96293986,-0.3673215,0.53808594,2.3255146,-0.46061373,2.179052,-3.5620396,0,1.5847505,2.0244918,-0.19094133,1.1551894,0.3010229,-0.2696724,1.0238627,0.86534286,-0.067008056,0.49446604,-0.046848927,0.13146435,0.085130215,-0.120507725,1,0,0,0,0,0,0,0,-0.2552941,0.13422965,2.3501215,7.73558,-0.23654102,-0.69938594,-0.12904404
0.23420687,0.32995772,-0.7634604,-21.323622,1.9680996,1.590512,0.21963596,-0.91060585,0.77160114,-0.7131385,0.71515334,0.9630213,-0.9866427,0.98359376,0.7126562,0.11662842,1.1937524,1.0743358,2.0012484,-1.0486008,1.8189775,0.77775204,0.06424333,1.2420847,1.0250144,1.9357588,-0.9790398,1.7503092,-0.1171861,0.79256916,-0.7510247,0.5481468,0.9619323,-0.36995184,0.5376292,2.3112662,-0.46061373,2.1852725,-3.5620396,0,1.5451518,2.0097055,-0.19126964,1.1619192,0.3015607,-0.2693441,1.0233532,0.86523205,-0.06624082,0.49484757,-0.04595197,0.13472621,0.08108679,-0.12936686,1,0,0,0,0,0,0,0,-0.3072619,0.017583368,2.4789271,5.954474,-0.22286175,-0.64197177,-0.12740491
0.35321617,0.64569736,-0.9596077,-23.874613,2.246502,1.5105398,0.17849258,-0.9109297,0.7681709,-0.70837045,0.68149835,0.96329254,-0.98690724,0.9839379,0.7121651,0.11955164,1.1910821,1.0740823,2.005116,-1.0500971,1.8211528,0.7772833,0.06741239,1.2391064,1.0272593,1.9396031,-0.98052704,1.7524588,-0.11754048,0.7921844,-0.7420227,0.565349,0.9609975,-0.37238574,0.53718907,2.2970178,-0.46061373,2.1913342,-3.5620396,0,1.5055531,1.9949096,-0.19158578,1.1685185,0.30210817,-0.26902795,1.0228157,0.8651171,-0.06545467,0.49523774,-0.045029297,0.13699651,0.07858764,-0.1356992,1,0,0,0,0,0,0,0,-0.35255772,-0.08520483,2.522677,4.2780633,-0.2029538,-0.5947798,-0.12165307
0.43234667,0.8679018,-1.2026486,-26.249163,2.5077803,1.4412218,0.13897817,-0.91141397,0.7647843,-0.7052489,0.6452513,0.96353346,-0.98718494,0.9843126,0.7116615,0.12247686,1.1883285,1.0737175,2.0089774,-1.0516044,1.8233293,0.7768136,0.07057883,1.2361634,1.0295539,1.9434445,-0.98202336,1.7546065,-0.117875345,0.7914451,-0.73331785,0.57633144,0.96015674,-0.37466118,0.5367783,2.2827694,-0.46061373,2.1972375,-3.5620396,0,1.4659544,1.9801072,-0.19189739,1.1749771,0.30266222,-0.26871634,1.0222604,0.8650008,-0.0646596,0.49562994,-0.044086315,0.13831393,0.07748464,-0.13967565,1,0,0,0,0,0,0,0,-0.3896467,-0.17553566,2.4876592,2.7177033,-0.17794965,-0.5578994,-0.112444155
0.45871627,0.96430874,-1.496148,-28.384481,2.74646,1.3857127,0.102193326,-0.91198075,0.7614327,-0.7039338,0.60821176,0.96375084,-0.9874717,0.9847076,0.711151,0.12540199,1.1854801,1.0733452,2.0128345,-1.0531213,1.8255055,0.7763425,0.07374139,1.2332528,1.0318751,1.947283,-0.98352826,1.7567523,-0.118174516,0.7903948,-0.72519004,0.5817158,0.9594268,-0.3768143,0.5364066,2.268521,-0.46061373,2.2029824,-3.5620396,0,1.4263557,1.9653025,-0.19220781,1.1812867,0.30321857,-0.2684059,1.0216957,0.864885,-0.06386305,0.4960195,-0.043129053,0.13872847,0.077586055,-0.14152369,1,0,0,0,0,0,0,0,-0.41673702,-0.25466082,2.3767648,1.31312,-0.14889239,-0.5305707,-0.10070204
0.41366035,0.8965603,-1.8500177,-30.231972,2.958801,1.3476272,0.06882937,-0.91258466,0.7581158,-0.70476407,0.5720068,0.96393746,-0.9877535,0.9850985,0.71063644,0.12832573,1.1825098,1.0730597,2.0166864,-1.0546465,1.8276794,0.77587044,0.07689901,1.2303717,1.034204,1.9511187,-0.98504174,1.7588971,-0.118428886,0.7890723,-0.71791995,0.5822433,0.9588157,-0.37887582,0.53608054,2.2542727,-0.46061373,2.208569,-3.5620396,0,1.386757,1.9504988,-0.1925211,1.1874402,0.30377382,-0.26809263,1.0211289,0.8647714,-0.063070685,0.49640173,-0.042162076,0.13829015,0.07865914,-0.1415142,1,0,0,0,0,0,0,0,-0.43503565,-0.3239512,2.1893976,0.09432434,-0.118345015,-0.51097566,-0.08723139
0.2786468,0.61271656,-2.2619517,-31.649334,3.1313446,1.3325866,0.04152361,-0.91304535,0.75481653,-0.7077082,0.54048854,0.9641031,-0.9880268,0.98547256,0.71013117,0.13124579,1.1794168,1.0731192,2.020534,-1.0561796,1.8298512,0.7753979,0.08005054,1.2275164,1.0365233,1.9549525,-0.98656285,1.7610409,-0.118611716,0.7875109,-0.71174896,0.57901794,0.9583263,-0.3808696,0.5358035,2.2400243,-0.46061373,2.2139974,-3.5620396,0,1.3471583,1.935699,-0.19284153,1.1934305,0.30432537,-0.2677722,1.0205668,0.8646619,-0.062288947,0.4967728,-0.041190248,0.13708778,0.08038013,-0.1400539,1,0,0,0,0,0,0,0,-0.4384443,-0.38459894,1.9338726,-0.847727,-0.08752941,-0.4971772,-0.07295608
0.002502639,-0.019204319,-2.7347524,-32.29371,3.231419,1.3552155,0.026290813,-0.9131115,0.75157577,-0.7125699,0.52228713,0.964262,-0.9882864,0.985812,0.70965385,0.134164,1.1762114,1.074128,2.0243793,-1.0577195,1.8320194,0.7749249,0.083195284,1.224683,1.0388246,1.9587843,-0.98809254,1.7631829,-0.11867236,0.78574526,-0.70687234,0.5740169,0.95795435,-0.3828087,0.5355744,2.225776,-0.46061373,2.2192674,-3.5620396,0,1.3075596,1.9209055,-0.1931684,1.199255,0.3048705,-0.26744533,1.0200124,0.8645569,-0.061519995,0.49713084,-0.040216714,0.13530208,0.08219989,-0.13787691,1,0,0,0,0,0,0,0,-0.41510907,-0.43621656,1.6164182,-1.2939273,-0.05871057,-0.48577783,-0.059276816
-0.51218045,-1.2353783,-3.2732482,-31.53316,3.1979897,1.4429266,0.033938207,-0.9126877,0.74866235,-0.7187511,0.5333081,0.96444255,-0.9885212,0.98609793,0.70921135,0.13709897,1.172933,1.0772227,2.0282242,-1.0592661,1.8341819,0.7744523,0.086332515,1.2218649,1.0411115,1.9626153,-0.98962986,1.7653248,-0.11856673,0.78383845,-0.70339864,0.57083076,0.95768696,-0.38469,0.5353852,2.2115276,-0.46061373,2.2243788,-3.5620396,0,1.2679609,1.9061198,-0.193501,1.2049139,0.3054077,-0.26711273,1.019465,0.8644566,-0.060760397,0.49747655,-0.03924271,0.13327625,0.083144605,-0.13632315,1,0,0,0,0,0,0,0,-0.35735962,-0.4713535,1.2502967,-0.83959097,-0.034660097,-0.47159192,-0.048398968
-1.3160281,-3.1418672,-3.8536081,-28.959953,2.9892495,1.6113847,0.07149416,-0.91152626,0.7466505,-0.7257428,0.58627677,0.96469826,-0.98871195,0.98629147,0.7088224,0.14009136,1.1696115,1.0833234,2.0320735,-1.0608171,1.8363378,0.77398026,0.08946212,1.2190564,1.043405,1.9664452,-0.99117386,1.7674658,-0.11825473,0.7819135,-0.701335,0.57411116,0.9575007,-0.38649067,0.5352185,2.1972792,-0.46061373,2.2293317,-3.5620396,0,1.2283622,1.8913419,-0.19382977,1.2104151,0.3059373,-0.26678395,1.0189166,0.8643594,-0.06000046,0.49781355,-0.038266435,0.13147342,0.08198391,-0.1371318,1,0,0,0,0,0,0,0,-0.26043501,-0.47484037,0.85583323,0.78162545,-0.018149612,-0.44871864,-0.04327297
-2.190855,-5.1981516,-4.3764415,-25.63236,2.70076,1.8060949,0.12181778,-0.9091647,0.7458543,-0.7327548,0.66269505,0.9650626,-0.98884225,0.9863518,0.7085204,0.14316362,1.166298,1.091119,2.0359297,-1.0623705,1.8384832,0.7735096,0.09258433,1.2162526,1.0457368,1.9702752,-0.992725,1.7696059,-0.11777367,0.78011364,-0.70046383,0.58583844,0.9573627,-0.38817602,0.53505045,2.1830308,-0.46061373,2.2341263,-3.5620396,0,1.1887635,1.8765697,-0.19414663,1.2157707,0.30646104,-0.2664671,1.0183556,0.8642628,-0.05922643,0.49814838,-0.03728353,0.13013424,0.07825871,-0.14104664,1,0,0,0,0,0,0,0,-0.16222893,-0.44220683,0.5064308,2.899736,-0.010430812,-0.41534004,-0.0449717
-2.776307,-6.584543,-4.7383213,-23.44257,2.511869,1.9343171,0.15483153,-0.90531266,0.7452448,-0.73815256,0.72260606,0.9654788,-0.98892945,0.98630315,0.7083271,0.14624196,1.1631056,1.0977644,2.0397897,-1.0639279,1.8406197,0.7730409,0.09569974,1.2134497,1.0481324,1.9741042,-0.99428236,1.7717459,-0.11722099,0.7784434,-0.70026934,0.60314447,0.95723754,-0.389717,0.53486234,2.1687825,-0.46061373,2.2387626,-3.5620396,0,1.1491648,1.8618022,-0.19444346,1.2209896,0.30698022,-0.26617026,1.017773,0.86416507,-0.05842705,0.4984856,-0.036290422,0.12907651,0.07285295,-0.14700276,1,0,0,0,0,0,0,0,-0.10722502,-0.40906665,0.30350682,4.2985077,-0.010102986,-0.37559864,-0.05111098
-3.0133405,-7.208089,-4.960501,-22.837742,2.4708383,1.9777327,0.16389497,-0.90103877,0.74352676,-0.74036205,0.7527704,0.9658796,-0.98901963,0.9862671,0.7081661,0.14923367,1.1601436,1.1023319,2.0436475,-1.0654918,1.8427571,0.77257407,0.09880842,1.2106488,1.0506015,1.9779322,-0.99584544,1.773884,-0.116739616,0.77675676,-0.70013547,0.6219544,0.9571025,-0.39110348,0.5346489,2.154534,-0.46061373,2.2432406,-3.5620396,0,1.1095661,1.847039,-0.19471765,1.2260753,0.30749506,-0.26589608,1.0171653,0.8640656,-0.057598338,0.49882656,-0.03528575,0.12799846,0.066941656,-0.15349133,1,0,0,0,0,0,0,0,-0.112392,-0.41317937,0.27665493,4.675239,-0.013321637,-0.33555922,-0.057756897
-3.043075,-7.4015408,-5.1109934,-23.183897,2.5203881,1.9704386,0.15893847,-0.8975522,0.7406175,-0.7398459,0.7630731,0.96624726,-0.98913807,0.98631847,0.7079503,0.15213288,1.1573799,1.1055428,2.047502,-1.0670633,1.8448989,0.77210915,0.10190989,1.2078488,1.053143,1.9817603,-0.99741375,1.7760222,-0.11642031,0.77491546,-0.6996683,0.6397981,0.9569527,-0.3923424,0.5344145,2.1402857,-0.46061373,2.2475603,-3.5620396,0,1.0699674,1.8322802,-0.19496846,1.2310282,0.3080055,-0.26564527,1.0165321,0.8639643,-0.056739453,0.49917105,-0.034269225,0.12672192,0.06122695,-0.15959963,1,0,0,0,0,0,0,0,-0.15407427,-0.45228,0.36051866,4.4323797,-0.016510485,-0.29899177,-0.06273388
-2.9792736,-7.4157057,-5.229006,-23.903906,2.6053193,1.941459,0.14876793,-0.89486,0.7369764,-0.73813784,0.7640953,0.96658665,-0.98928094,0.98643905,0.7076792,0.1549722,1.1547029,1.1081579,2.0513544,-1.068642,1.8470458,0.7716452,0.10500337,1.2050526,1.0557504,1.9855883,-0.99898636,1.7781594,-0.11622154,0.7728515,-0.6987673,0.65571046,0.9567953,-0.39344925,0.53416574,2.1260374,-0.46061373,2.2517211,-3.5620396,0,1.0303687,1.817527,-0.19519806,1.2358441,0.30851027,-0.26541567,1.015877,0.8638626,-0.055853404,0.4995164,-0.033242237,0.12518905,0.055991378,-0.16497217,1,0,0,0,0,0,0,0,-0.19002332,-0.50851697,0.47346947,3.947526,-0.017166136,-0.26705858,-0.065982334
-2.8963103,-7.3997555,-5.3465233,-24.693907,2.6971238,1.9080818,0.13763402,-0.8926052,0.7329582,-0.73633814,0.76171327,0.9669046,-0.9894354,0.98659396,0.7073776,0.15777637,1.1520363,1.1105937,2.0552053,-1.0702257,1.8491942,0.7711817,0.10808779,1.2022603,1.0584149,1.9894145,-1.0005628,1.7802956,-0.11607587,0.77054596,-0.6975006,0.6695164,0.9566405,-0.39444238,0.53390867,2.111789,-0.46061373,2.2557237,-3.5620396,0,0.99077004,1.8027812,-0.1954081,1.240521,0.30900776,-0.26520562,1.0152028,0.86376095,-0.05494241,0.499861,-0.032207407,0.12339258,0.051287565,-0.16954266,1,0,0,0,0,0,0,0,-0.20956992,-0.5694627,0.56970114,3.4188626,-0.015139579,-0.23999809,-0.067651264
-2.833321,-7.428835,-5.482384,-25.422327,2.7839904,1.8786883,0.12727678,-0.89047533,0.7287092,-0.7349285,0.7586596,0.9672066,-0.98959255,0.9867606,0.7070675,0.16055486,1.1493454,1.1130384,2.0590534,-1.0718135,1.8513424,0.7707192,0.11116232,1.1994736,1.0611291,1.9932406,-1.002143,1.7824299,-0.11593352,0.76799923,-0.69599247,0.6813777,0.9564976,-0.3953394,0.5336481,2.0975406,-0.46061373,2.259568,-3.5620396,0,0.95117146,1.7880431,-0.19560051,1.245056,0.30949745,-0.26501322,1.014512,0.86366016,-0.054010056,0.5002026,-0.03116477,0.12133743,0.047061346,-0.1733683,1,0,0,0,0,0,0,0,-0.21540372,-0.63028926,0.6336867,2.9308496,-0.010997056,-0.21731852,-0.068157904
-2.8064659,-7.533289,-5.6433086,-26.038033,2.861449,1.8566093,0.118395135,-0.8882599,0.72426933,-0.7340416,0.7561986,0.96749675,-0.98974806,0.9869276,0.70676446,0.16330972,1.1466227,1.1155754,2.0629003,-1.0734049,1.8534887,0.77025664,0.11422594,1.1966937,1.0638852,1.9970667,-1.0037271,1.7845643,-0.1157642,0.7652164,-0.6943678,0.69158506,0.9563739,-0.396156,0.533387,2.0832922,-0.46061373,2.263254,-3.5620396,0,0.9115729,1.7733142,-0.19577742,1.2494453,0.309978,-0.2648363,1.0138086,0.8635615,-0.053058825,0.5005389,-0.030115193,0.119032145,0.043218113,-0.17655435,1,0,0,0,0,0,0,0,-0.21183862,-0.6897747,0.66480035,2.5158224,-0.0051558013,-0.19846855,-0.06797909
-2.821712,-7.723349,-5.831132,-26.526398,2.9283626,1.8429539,0.11119716,-0.8858656,0.71964335,-0.7336881,0.75490934,0.9677732,-0.9898999,0.9870888,0.7064743,0.16604026,1.1438681,1.1182387,2.0667465,-1.0749999,1.8556347,0.76979506,0.1172777,1.1939194,1.0666785,2.0008914,-1.005314,1.7866967,-0.115555726,0.7622026,-0.6927339,0.70046324,0.9562735,-0.396905,0.5331281,2.0690439,-0.46061373,2.2667816,-3.5620396,0,0.8719743,1.7585953,-0.19594002,1.253688,0.31044853,-0.2646737,1.0130936,0.8634651,-0.052090436,0.5008694,-0.02906086,0.116487116,0.039651442,-0.17921826,1,0,0,0,0,0,0,0,-0.20339338,-0.7479488,0.66751236,2.182245,0.0013113021,-0.18261372,-0.06708502
-2.879591,-7.9979434,-6.0454407,-26.89216,2.9852624,1.8376542,0.10558756,-0.88330376,0.7148275,-0.73385555,0.7549795,0.968029,-0.990047,0.98723966,0.7061972,0.16874528,1.1410818,1.121037,2.0705895,-1.0765973,1.857778,0.76933444,0.12031682,1.1911519,1.0695033,2.0047176,-1.0069038,1.7888291,-0.11531033,0.758962,-0.69117826,0.70832276,0.9561981,-0.3975962,0.53287166,2.0547955,-0.46061373,2.2701507,-3.5620396,0,0.8323757,1.7438874,-0.19608855,1.2577809,0.3109081,-0.26452518,1.0123698,0.86337227,-0.051106483,0.501191,-0.028000746,0.11370748,0.036257748,-0.18147264,1,0,0,0,0,0,0,0,-0.19374116,-0.8050501,0.64682955,1.9266604,0.008165835,-0.16887484,-0.06628036
-2.9699118,-8.33742,-6.277358,-27.152645,3.0332875,1.8388851,0.10144369,-0.88052565,0.70981187,-0.7344291,0.7563472,0.96826917,-0.9901894,0.98738086,0.7059366,0.17142329,1.138273,1.1239603,2.0744328,-1.0781974,1.8599205,0.76887524,0.12334223,1.18839,1.0723577,2.0085437,-1.0084964,1.7909596,-0.115025625,0.75549704,-0.68975943,0.71543163,0.95614725,-0.39823782,0.5326181,2.0405471,-0.46061373,2.2733612,-3.5620396,0,0.7927771,1.7291911,-0.19622374,1.2617234,0.3113561,-0.26439,1.0116378,0.8632829,-0.05010795,0.5015038,-0.026936268,0.11070286,0.032952864,-0.18341476,1,0,0,0,0,0,0,0,-0.1820661,-0.8614957,0.6103515,1.7383097,0.014632939,-0.15698372,-0.06544589
-3.0831258,-8.722617,-6.519519,-27.3293,3.0740495,1.844851,0.09853867,-0.8775405,0.7045891,-0.73523545,0.7588022,0.96849877,-0.9903276,0.98751456,0.7056923,0.17407265,1.1354531,1.1269914,2.0782757,-1.0798,1.8620607,0.768417,0.1263531,1.1856339,1.0752387,2.0123699,-1.010091,1.7930892,-0.11470608,0.7518088,-0.68850285,0.72200304,0.9561202,-0.3988362,0.5323675,2.0262988,-0.46061373,2.2764134,-3.5620396,0,0.75317854,1.7145073,-0.19634628,1.2655149,0.31179148,-0.26426744,1.0108986,0.86319786,-0.049095374,0.5018066,-0.025868542,0.107483946,0.029672772,-0.18512243,1,0,0,0,0,0,0,0,-0.17058103,-0.91767305,0.5667507,1.6033946,0.020593403,-0.1465529,-0.06452202
-3.210418,-9.137085,-6.766165,-27.444674,3.1094368,1.8538344,0.0966261,-0.87431675,0.6991242,-0.73617256,0.7620591,0.9687201,-0.9904621,0.98764175,0.7054662,0.17669004,1.1326295,1.1301069,2.0821178,-1.0814042,1.8641994,0.7679602,0.12934859,1.1828816,1.0781455,2.016196,-1.0116884,1.7952178,-0.114349075,0.7478944,-0.68741643,0.7281931,0.95611554,-0.3993956,0.5321188,2.0120504,-0.46061373,2.2793074,-3.5620396,0,0.71357995,1.6998374,-0.19645476,1.2691545,0.31221297,-0.26415896,1.0101528,0.863117,-0.048068237,0.5020992,-0.024798028,0.10406127,0.026373724,-0.18665312,1,0,0,0,0,0,0,0,-0.15740468,-0.9745657,0.5202889,1.507759,0.026285646,-0.13695656,-0.06410479
-3.3396473,-9.556168,-7.0097294,-27.52853,3.141622,1.8635526,0.095306024,-0.87079763,0.6934284,-0.73712564,0.76563567,0.9689331,-0.9905932,0.98776287,0.7052628,0.17927544,1.1298085,1.1332712,2.0859592,-1.083011,1.8663367,0.7675048,0.13232775,1.1801331,1.0810752,2.0200222,-1.0132877,1.7973454,-0.11395201,0.7437523,-0.6864891,0.73408383,0.95613104,-0.39992005,0.53187174,1.9978021,-0.46061373,2.282043,-3.5620396,0,0.67398137,1.6851819,-0.19655108,1.272641,0.31262022,-0.26406264,1.009402,0.8630408,-0.047028393,0.5023803,-0.02372516,0.10044663,0.02303779,-0.18803748,1,0,0,0,0,0,0,0,-0.1433417,-1.0318159,0.4763901,1.4326869,0.031232832,-0.12834369,-0.06362795
