torque0,torque1,torque2,torque3,torque4,torque5,torque6,action0,action1,action2,action3,action4,action5,action6,set_target_0,set_target_1,set_target_2,set_target_3,set_target_4,set_target_5,set_target_6,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_disc_0,joint_vel_disc_1,joint_vel_disc_2,joint_vel_disc_3,joint_vel_disc_4,joint_vel_disc_5,joint_vel_disc_6,tennisball_pos_0,tennisball_pos_1,tennisball_pos_2,tennisball_lin_vel_0,tennisball_lin_vel_1,tennisball_lin_vel_2,end_effector_pos_0,end_effector_pos_1,end_effector_pos_2,end_effector_rot_0,end_effector_rot_1,end_effector_rot_2,end_effector_rot_3,end_effector_lin_vel_0,end_effector_lin_vel_1,end_effector_lin_vel_2,obs_task_0,obs_task_1,obs_task_2,obs_task_3,obs_task_4,to_final_target_0,to_final_target_1,to_final_target_2,joint_acc_0,joint_acc_1,joint_acc_2,joint_acc_3,joint_acc_4,joint_acc_5,joint_acc_6,joint_acc_disc_0,joint_acc_disc_1,joint_acc_disc_2,joint_acc_disc_3,joint_acc_disc_4,joint_acc_disc_5,joint_acc_disc_6,
-10.5397625,5.853778,2.3691444,-32.24315,1.1768326,-0.381427,-0.3284153,-0.8374174,-0.6825136,-0.36598697,0.7528047,-0.42412505,-0.83140326,0.90746415,0.079047345,-0.62762856,2.0611913,1.8994033,2.3137355,-1.3441395,1.6079916,0.14179641,-0.5770563,2.0893755,1.8432769,2.3458688,-1.2793076,1.5381229,-0.84992415,-0.80497074,-0.23379005,0.8179707,-0.36853984,-0.33497685,0.54615676,-0.8488655,-0.80575943,-0.21896362,0.8195877,-0.35934448,-0.33607483,0.54569244,0.27423105,-0.31151462,0.9967003,-3.452576,0.20458178,-4.7484784,0.09966869,-0.33265686,0.82062703,0.93145084,0.06301966,0.18433203,0.30732653,-0.5289769,-0.10814847,-0.3167868,1,0,0,0,0,0,-0.974231,0.15151462,-0.43670028,-0.84724426,0.6633043,-11.639416,-1.4037848,-7.380104,0.9402156,0.35116673,-0.9059906,0.705719,-11.749268,-1.373291,-7.4768066,0.91552734,0.34332275
-9.825638,6.890894,3.6821423,-32.256203,1.0678327,-0.47738576,-0.3017416,-0.84178025,-0.67884946,-0.3937344,0.7473579,-0.43301713,-0.83147585,0.90896213,0.074453995,-0.6313642,2.0578768,1.9030654,2.3112276,-1.3458257,1.6108398,0.13753027,-0.58106697,2.088004,1.8473395,2.3439043,-1.2809651,1.5408599,-0.8542345,-0.8012626,-0.28757125,0.8106423,-0.4009802,-0.3303818,0.5477906,-0.85322857,-0.80213547,-0.27427673,0.8125305,-0.39291382,-0.3314972,0.54740906,0.25696817,-0.3104918,0.97277117,-3.452576,0.20458178,-4.798262,0.09698685,-0.33324766,0.81900823,0.93154734,0.0640727,0.18345119,0.3073431,-0.53847975,-0.11976475,-0.32621044,1,0,0,0,0,0,-0.9569682,0.1504918,-0.41277117,-0.80702305,0.70962906,-10.793304,-1.5033722,-6.5781355,0.96685886,0.32281876,-0.872612,0.7247925,-11.062622,-1.411438,-6.713867,0.91552734,0.34332275
-9.12253,7.908368,4.986225,-32.2551,0.9580575,-0.573922,-0.27500188,-0.8458172,-0.6751386,-0.4179104,0.74159974,-0.43907028,-0.8317918,0.91034436,0.06986489,-0.6350781,2.0545714,1.9066675,2.3087785,-1.3475084,1.6136875,0.13324326,-0.58505857,2.086381,1.851364,2.3417928,-1.2825997,1.5436046,-0.85833967,-0.7973815,-0.33711815,0.8029009,-0.42950654,-0.325692,0.5493016,-0.8574009,-0.7983208,-0.32463074,0.8049011,-0.422287,-0.32691956,0.54893494,0.2397053,-0.30946898,0.94859314,-3.452576,0.20458178,-4.848046,0.094259664,-0.33389115,0.8173463,0.93166655,0.065177865,0.18261407,0.30724773,-0.547384,-0.13007092,-0.3346871,1,0,0,0,0,0,-0.93970525,0.14946899,-0.38859314,-0.7645607,0.74362755,-9.9466915,-1.5854359,-5.795419,0.9849787,0.29859543,-0.834465,0.76293945,-10.070801,-1.5258789,-5.874634,0.91552734,0.30517578
-8.414068,8.936031,6.3084393,-32.252014,0.8435525,-0.67168415,-0.2485842,-0.849512,-0.6714088,-0.43886456,0.7355895,-0.4427486,-0.8323284,0.9116132,0.06528231,-0.6387713,2.051272,1.9102112,2.306373,-1.349186,1.6165336,0.12893671,-0.58903015,2.084527,1.8553475,2.3395536,-1.2842104,1.5463569,-0.8622231,-0.79334146,-0.38237676,0.794765,-0.4542357,-0.32092693,0.5506856,-0.86131096,-0.79431534,-0.37078857,0.7966995,-0.44784546,-0.32215118,0.5504608,0.22244242,-0.30844617,0.9241662,-3.452576,0.20458178,-4.8978295,0.09149039,-0.3345816,0.8156462,0.93180686,0.066331655,0.1818123,0.3070511,-0.55566347,-0.13905479,-0.3422052,1,0,0,0,0,0,-0.92244244,0.14844617,-0.3641662,-0.7192135,0.77478886,-9.088922,-1.6635895,-5.0357103,0.99908113,0.273633,-0.78201294,0.8010864,-9.231567,-1.6403198,-5.1116943,0.9536743,0.30517578
-7.747715,9.913363,7.559579,-32.231335,0.7344384,-0.7642601,-0.22348158,-0.85286045,-0.66771686,-0.45708287,0.72936827,-0.44444543,-0.8330522,0.91277504,0.060707875,-0.6424475,2.0479603,1.913697,2.303998,-1.3508546,1.6193789,0.12461157,-0.5929812,2.0824614,1.85929,2.3372037,-1.2857974,1.549115,-0.8658751,-0.78918016,-0.42358246,0.78631586,-0.4754029,-0.31610942,0.551954,-0.8650273,-0.79021454,-0.4131317,0.7884979,-0.4699707,-0.3173828,0.5516052,0.20517954,-0.30742335,0.89949036,-3.452576,0.20458178,-4.9476132,0.08868209,-0.33531213,0.8139114,0.9319665,0.06753193,0.18103968,0.30676144,-0.563347,-0.1467918,-0.34883213,1,0,0,0,0,0,-0.9051795,0.14742336,-0.33949035,-0.6724119,0.79841614,-8.277965,-1.7253637,-4.3229938,1.0087729,0.25110245,-0.7432699,0.8201599,-8.468628,-1.6403198,-4.425049,0.9536743,0.22888184
-7.1242385,10.836501,8.742456,-32.19534,0.6307347,-0.8527646,-0.19968276,-0.8558701,-0.6641449,-0.47307855,0.7229638,-0.44441062,-0.83393884,0.9138384,0.056141965,-0.6461128,2.044615,1.9171271,2.301651,-1.3525125,1.6222221,0.120269015,-0.59691083,2.080203,1.8631896,2.3347604,-1.2873604,1.5518787,-0.8692984,-0.7849493,-0.4609449,0.77763903,-0.49323198,-0.3112773,0.5531069,-0.8685112,-0.785923,-0.45166016,0.77991486,-0.48866272,-0.31261444,0.55274963,0.18791667,-0.30640054,0.8745656,-3.452576,0.20458178,-4.997397,0.08583759,-0.33607793,0.81214625,0.93214375,0.06877582,0.1802894,0.30638808,-0.5704656,-0.15334786,-0.35463262,1,0,0,0,0,0,-0.8879167,0.14640054,-0.3145656,-0.62639713,0.8116722,-7.508743,-1.7699718,-3.654921,1.0109901,0.22866726,-0.6967783,0.8583069,-7.7056885,-1.7166138,-3.7384033,0.9536743,0.22888184
-6.5471063,11.701895,9.860542,-32.16506,0.5332666,-0.93831635,-0.17730795,-0.8585541,-0.66072464,-0.48717108,0.71637577,-0.44297987,-0.834993,0.91481215,0.051584683,-0.6497688,2.0412295,1.9204997,2.2993221,-1.3541598,1.6250637,0.11591019,-0.60081947,2.077773,1.8670443,2.332239,-1.2888987,1.5546482,-0.8724893,-0.78069246,-0.49467212,0.7687394,-0.50794923,-0.3064572,0.55417335,-0.8717656,-0.78172684,-0.48599243,0.7709503,-0.504303,-0.30765533,0.55389404,0.17065379,-0.30537772,0.84939194,-3.452576,0.20458178,-5.0471807,0.08295966,-0.33687186,0.8103558,0.9323371,0.07005884,0.17955475,0.30593994,-0.57706094,-0.15879464,-0.35963917,1,0,0,0,0,0,-0.87065375,0.14537773,-0.28939193,-0.5800247,0.8162737,-6.7809343,-1.8135548,-3.0318499,1.0079503,0.21209717,-0.6508827,0.8392334,-6.866455,-1.7929077,-3.1280518,0.9918213,0.22888184
-6.017494,12.50642,10.903536,-32.125763,0.44185323,-1.0195563,-0.15652314,-0.8609266,-0.6574428,-0.49954137,0.709617,-0.440455,-0.8362181,0.91570294,0.04703606,-0.6534149,2.0378098,1.9238137,2.2970026,-1.3557961,1.6279044,0.11153628,-0.6047071,2.0751867,1.8708543,2.3296564,-1.2904131,1.5574224,-0.8754516,-0.776465,-0.5250024,0.75967634,-0.51983225,-0.30167738,0.55515695,-0.8747816,-0.77753067,-0.51727295,0.7619858,-0.51651,-0.30288696,0.5548477,0.15339091,-0.3043549,0.82396936,-3.452576,0.20458178,-5.0969644,0.0800505,-0.33768892,0.8085429,0.93254536,0.071379304,0.17882906,0.3054246,-0.5831719,-0.16320486,-0.36391512,0,1,0,0,0,0,-0.85339093,0.14435491,-0.26396936,-0.53458214,0.8097887,-6.100726,-1.8452883,-2.464342,0.9992957,0.19629002,-0.603199,0.8392334,-6.2561035,-1.7929077,-2.4414062,0.9536743,0.19073486
-13.201844,3.798212,7.703863,-45.315422,2.3019042,-1.8049803,-0.29327175,-0.8628299,-0.6602184,-0.5580566,0.43916947,-0.22319783,-0.84179085,0.91901934,0.042509884,-0.6575246,2.0305421,1.9059879,2.3118005,-1.3577564,1.6309439,0.10709528,-0.60856974,2.072144,1.8745844,2.3261197,-1.2923508,1.560669,-0.89680743,-0.7706802,-0.6598818,0.7515945,-0.85321337,-0.4549175,0.72151685,-0.8882001,-0.7725239,-0.6085396,0.7460356,-0.70734024,-0.38752556,0.64930916,0.14353558,-0.30398798,0.81446266,-0.83263505,-0.035818726,0.4756124,0.077065594,-0.33851147,0.8066411,0.93271744,0.07251181,0.17839943,0.3048834,-0.6007769,-0.15931877,-0.39658788,0,1,0,0,0,0,-0.84353554,0.14398798,-0.25446266,-7.9425097,1.6304731,-47.00856,7.001829,-138.42075,-62.159348,66.343185,-2.6836991,1.001358,-18.253326,-3.1900406,-38.166046,-16.92772,18.892288
-3.0375254,19.750202,23.634296,-52.293022,0.5548099,-2.4461608,-0.2649882,-0.7689562,-0.50948775,-0.39990124,0.17928022,-0.13837306,-0.86458963,0.92489934,0.045578785,-0.64932877,2.0401518,1.8889269,2.31505,-1.3615179,1.6346608,0.10266168,-0.6123214,2.068818,1.8779944,2.3219912,-1.2946174,1.5642802,-0.8831226,-0.74368054,-0.6658516,0.658567,-0.81307083,-0.4515287,0.72119415,-0.8867204,-0.7503271,-0.66518784,0.68199635,-0.8256912,-0.4533291,0.7222414,0.13944459,-0.3041711,0.81684923,-0.83263505,-0.035818726,0.42582837,0.07402799,-0.33932447,0.8047802,0.9328811,0.07341695,0.17813814,0.30431798,-0.6095171,-0.16188529,-0.3640166,0,1,0,0,0,0,-0.8394446,0.14417109,-0.25684923,2.782607,5.3548336,-1.1799574,-18.600155,7.898426,0.65743923,-0.017142296,0.29593706,4.439354,-11.329651,-12.807846,-23.670197,-13.160706,14.586449
0.089558735,25.715788,30.512062,-59.474533,0.5923312,-2.865273,-0.27272618,-0.73425746,-0.42209947,-0.37747568,-0.029172242,-0.023315169,-0.8820475,0.929468,0.04392108,-0.6460893,2.03862,1.8756607,2.320126,-1.3651812,1.6386375,0.098323055,-0.6158881,2.0655336,1.880824,2.318249,-1.2968423,1.5678622,-0.86252314,-0.70333123,-0.6541985,0.5351335,-0.7271311,-0.44305024,0.7147045,-0.8677244,-0.7133484,-0.65689087,0.56591034,-0.7484436,-0.44498444,0.71640015,0.13528141,-0.30435038,0.8187916,-0.83263505,-0.035818726,0.37604436,0.07095056,-0.3401513,0.80314374,0.9331133,0.07420028,0.17769636,0.30367398,-0.61722887,-0.16453372,-0.31560248,0,1,0,0,0,0,-0.8352814,0.14435038,-0.25879163,4.157996,8.023763,2.3656845,-24.658537,17.064142,1.6586661,-1.2351274,3.7992,7.3957443,1.6593933,-23.217201,15.449524,1.66893,-1.168251
2.5741498,30.932678,35.299675,-63.249775,0.5206717,-3.0320144,-0.28131473,-0.7121233,-0.3330013,-0.35781264,-0.19549467,0.066847764,-0.89573467,0.9330193,0.041353192,-0.64252824,2.0369086,1.8651844,2.3235967,-1.3685011,1.6425037,0.094097264,-0.6192112,2.0623522,1.8829745,2.315056,-1.299011,1.5713936,-0.8393127,-0.6517456,-0.62986386,0.39515957,-0.6092134,-0.43057105,0.7035726,-0.8451581,-0.66461563,-0.6362915,0.43010712,-0.6385803,-0.43373108,0.7062912,0.13111824,-0.30452967,0.8204851,-0.83263505,-0.035818726,0.32626036,0.06784166,-0.34099054,0.8017835,0.93342555,0.07484221,0.17702308,0.3029492,-0.6230406,-0.16708004,-0.25790524,0,1,0,0,0,0,-0.8311182,0.14452967,-0.2604851,4.679227,10.272098,4.907608,-27.953793,23.472046,2.4543285,-2.1633863,4.5132637,9.7465515,4.119873,-27.160645,21.972656,2.2506714,-2.0217896
4.09409,35.09697,37.43803,-63.543083,0.19972289,-2.9357169,-0.31195992,-0.69891536,-0.24325804,-0.34404987,-0.3277763,0.14141628,-0.90620834,0.935636,0.038184036,-0.6386718,2.0348282,1.8567524,2.3263693,-1.3715076,1.6462445,0.08998246,-0.6222415,2.0593042,1.8844107,2.312462,-1.3011196,1.5748717,-0.81743026,-0.59086627,-0.60282457,0.2515678,-0.4890475,-0.4189547,0.69320446,-0.82296133,-0.60606,-0.6095886,0.2872467,-0.5187988,-0.42171478,0.69561005,0.12695506,-0.30470896,0.8219297,-0.83263505,-0.035818726,0.27647635,0.06471473,-0.34184098,0.800719,0.93381953,0.07533284,0.17611942,0.30213907,-0.62607414,-0.16932651,-0.19857699,0,1,0,0,0,0,-0.8269551,0.14470896,-0.2619297,4.4171095,12.134075,5.4410696,-28.675175,23.940361,2.28405,-2.026987,4.439354,11.711121,5.340576,-28.572083,23.956299,2.4032593,-2.1362305
5.182054,38.389587,38.289867,-62.10402,-0.13117754,-2.7201533,-0.33649603,-0.6915604,-0.1576471,-0.3377912,-0.43256554,0.20437224,-0.9139638,0.93741614,0.034657627,-0.63485324,2.032281,1.8498055,2.328812,-1.3742367,1.6498649,0.08596695,-0.6249409,2.0563898,1.8851432,2.3104517,-1.3031738,1.578302,-0.79825515,-0.5229779,-0.5761662,0.11152847,-0.37305158,-0.4081156,0.6837222,-0.80310106,-0.53987503,-0.58288574,0.14648438,-0.4020691,-0.4108429,0.6860733,0.12279189,-0.30488825,0.82312536,-0.83263505,-0.035818726,0.22669235,0.061583675,-0.34270167,0.79994375,0.9342915,0.07567417,0.17501415,0.30123556,-0.626282,-0.17137887,-0.14100377,0,1,0,0,0,0,-0.8227919,0.14488825,-0.26312536,3.8787365,13.539457,5.352688,-27.966368,23.124302,2.1334052,-1.8665552,3.9720535,13.2369995,5.340576,-28.152466,23.345947,2.1743774,-1.9073486
5.7349,40.47364,38.015774,-59.7154,-0.38777173,-2.4523504,-0.35217285,-0.6878104,-0.080783114,-0.33903864,-0.51515466,0.2580437,-0.9194424,0.9384584,0.03094212,-0.6314035,2.0292668,1.8439308,2.3310952,-1.3767291,1.6533787,0.08203549,-0.627285,2.0535975,1.8852051,2.3089964,-1.3051755,1.5816885,-0.782226,-0.45084393,-0.55219156,-0.020483634,-0.26417038,-0.39786187,0.6750214,-0.78629255,-0.4688263,-0.5584717,0.012397766,-0.2910614,-0.40035248,0.6772995,0.11862871,-0.30506754,0.8240721,-0.83263505,-0.035818726,0.17690834,0.058460075,-0.3435731,0.799442,0.934836,0.075877845,0.17373824,0.30023196,-0.62425417,-0.17347582,-0.08727065,0,1,0,0,0,0,-0.81862867,0.14506754,-0.26407212,3.251171,14.391888,4.8027515,-26.364916,21.71756,2.022469,-1.7243147,3.361702,14.209747,4.8828125,-26.817322,22.201538,2.0980835,-1.7547607
5.8225775,41.373497,36.960327,-56.91854,-0.554212,-2.184383,-0.3576057,-0.686058,-0.014619976,-0.34585655,-0.57979935,0.30334392,-0.9230417,0.9388653,0.02715085,-0.6284546,2.025929,1.8388212,2.3332639,-1.3790189,1.6567978,0.07817281,-0.6292629,2.050912,1.8846473,2.3080542,-1.3071277,1.585033,-0.7692416,-0.37724167,-0.53206736,-0.142004,-0.16343176,-0.3879229,0.66692865,-0.7725358,-0.3955841,-0.5371094,-0.111579895,-0.18844604,-0.39043427,0.66890717,0.114465535,-0.30524683,0.82477,-0.83263505,-0.035818726,0.12712434,0.05535301,-0.3444543,0.79919034,0.93544585,0.07595938,0.17232448,0.29912454,-0.62074804,-0.17574432,-0.038434215,0,1,0,0,0,0,-0.8144655,0.14524683,-0.26476997,2.6422024,14.688551,4.0205717,-24.27159,20.102888,1.9652247,-1.6128778,2.7513504,14.6484375,4.272461,-24.795532,20.523071,1.9836426,-1.6784668
5.6024137,41.347763,35.447323,-53.97306,-0.6547389,-1.939042,-0.35346967,-0.6852363,0.041255515,-0.35580704,-0.62986934,0.34114334,-0.9250839,0.9387307,0.023353908,-0.6259625,2.0224473,1.8342577,2.3353457,-1.3811344,1.6601315,0.07436497,-0.63087606,2.0483103,1.8835257,2.3075812,-1.3090303,1.5883385,-0.7589362,-0.30450234,-0.5162348,-0.25176886,-0.07136676,-0.37813053,0.6593412,-0.76156855,-0.32262802,-0.5203247,-0.2243042,-0.09460449,-0.38051605,0.66108704,0.11030236,-0.30542612,0.8252189,-0.83263505,-0.035818726,0.077340335,0.052267283,-0.34534764,0.7991624,0.9361144,0.075937994,0.17080098,0.29791,-0.6163683,-0.1781681,0.0050309673,0,1,0,0,0,0,-0.8103024,0.14542612,-0.2652189,2.1048307,14.5185585,3.1526804,-21.925598,18.379883,1.9408464,-1.5187502,2.193451,14.591217,3.3569336,-22.54486,18.76831,1.9836426,-1.5640259
5.1679187,40.614082,33.68778,-51.077248,-0.70259404,-1.7272145,-0.3416609,-0.6848024,0.08777555,-0.36706546,-0.66811264,0.37225917,-0.92584085,0.93814576,0.019580774,-0.62385404,2.018945,1.8300767,2.3373618,-1.3830975,1.6633902,0.07060028,-0.6321354,2.0457716,1.8819007,2.3075373,-1.3108842,1.5916086,-0.75086945,-0.23443928,-0.50470245,-0.34943765,0.011998567,-0.3683545,0.65221393,-0.7529378,-0.2518654,-0.5077362,-0.3250122,-0.008773804,-0.37078857,0.65402985,0.10613918,-0.3056054,0.82541895,-0.83263505,-0.035818726,0.027556323,0.049204897,-0.3462541,0.79933155,0.93683416,0.07583347,0.16918913,0.29659045,-0.6116197,-0.18068914,0.04306626,0,1,0,0,0,0,-0.8061392,0.14560542,-0.26541895,1.6545534,13.985562,2.285862,-19.511055,16.649965,1.9414067,-1.4312506,1.7261505,14.152527,2.5177002,-20.141602,17.166138,1.9454956,-1.411438
4.6559906,39.45502,31.915787,-48.31604,-0.7263987,-1.5550516,-0.323307,-0.68450963,0.12613884,-0.37807843,-0.69677556,0.3977192,-0.9255423,0.9371974,0.01583951,-0.62204427,2.0155253,1.8261586,2.3393548,-1.3849276,1.6665845,0.06686921,-0.63306,2.0432787,1.8798312,2.3078787,-1.3126895,1.5948445,-0.74461097,-0.16832992,-0.49697307,-0.43518057,0.086867765,-0.3585471,0.6455075,-0.7462144,-0.18491745,-0.49858093,-0.41389465,0.06828308,-0.3610611,0.6471634,0.10197601,-0.3057847,0.8253701,-0.83263505,-0.035818726,-0.02222769,0.046166778,-0.34717107,0.79967237,0.93759865,0.075661175,0.16750869,0.29516912,-0.6067931,-0.18314064,0.0758864,0,1,0,0,0,0,-0.80197597,0.1457847,-0.26537007,1.2896538,13.196778,1.5211701,-17.129744,14.959476,1.9500613,-1.350069,1.3446808,13.389587,1.8310547,-17.77649,15.411377,1.9454956,-1.373291
4.1424727,38.071754,30.270649,-45.757042,-0.74396825,-1.4232285,-0.30045217,-0.68427,0.15755975,-0.38720047,-0.7177552,0.41867954,-0.9244044,0.93597233,0.012127604,-0.6204552,2.0123026,1.8224108,2.3413732,-1.3866419,1.6697222,0.063164,-0.6336713,2.0408125,1.8773764,2.3085635,-1.3144453,1.5980488,-0.7397927,-0.10699301,-0.4922981,-0.50956327,0.15353355,-0.348685,0.6391803,-0.7410407,-0.12226105,-0.49324036,-0.49095154,0.13694763,-0.35114288,0.64086914,0.09781283,-0.305964,0.8250723,-0.83263505,-0.035818726,-0.0720117,0.043153338,-0.3481002,0.8001584,0.9384006,0.07543975,0.16577746,0.29365093,-0.6020371,-0.18532357,0.10388626,0,1,0,0,0,0,-0.7978128,0.145964,-0.2650723,0.9980202,12.243906,0.908494,-14.860678,13.3259115,1.9621372,-1.2761593,1.0347366,12.5312805,1.0681152,-15.411377,13.73291,1.9836426,-1.2588501
3.679738,36.622932,28.832325,-43.428146,-0.7639023,-1.3284442,-0.2739555,-0.68409765,0.18318489,-0.39332354,-0.7326479,0.43620902,-0.9226241,0.9345517,0.008436192,-0.61901647,2.0093467,1.8187646,2.34346,-1.3882552,1.6728129,0.059478626,-0.63399553,2.0383596,1.8745888,2.3095534,-1.3161514,1.6012226,-0.73612034,-0.05083807,-0.4898192,-0.5733634,0.21258149,-0.338791,0.63323396,-0.7370755,-0.06484985,-0.49057007,-0.557518,0.19798279,-0.34122467,0.6347656,0.093649656,-0.30614328,0.8245256,-0.83263505,-0.035818726,-0.121795714,0.04016249,-0.3490398,0.8007675,0.93923426,0.07518221,0.16400789,0.29204118,-0.59740627,-0.18704596,0.12755528,0,1,0,0,0,0,-0.7936497,0.14614329,-0.2645256,0.7651806,11.208759,0.4692912,-12.746358,11.808187,1.9685745,-1.2013912,0.7930398,11.482239,0.5340576,-13.313293,12.207031,1.9836426,-1.2207031
3.2942965,35.20076,27.674763,-41.374264,-0.7939819,-1.2734065,-0.24494107,-0.68405634,0.20393196,-0.39580098,-0.7427964,0.45119882,-0.9203756,0.93300813,0.0047541186,-0.61768097,2.0066955,1.8151652,2.3456492,-1.3897815,1.6758633,0.05580814,-0.63405895,2.0359163,1.871519,2.3108122,-1.3178079,1.6043679,-0.7333708,-0.00006152621,-0.48848978,-0.627556,0.26470158,-0.32892612,0.62764347,-0.73409677,-0.012683868,-0.48866272,-0.6139755,0.25177002,-0.33130646,0.6290436,0.08948648,-0.30632257,0.8237299,-0.83263505,-0.035818726,-0.17157972,0.037195034,-0.34998417,0.80148137,0.9400929,0.07489678,0.16221173,0.2903498,-0.5929018,-0.18809065,0.14748926,0,1,0,0,0,0,-0.78948647,0.14632258,-0.26372987,0.57697296,10.134023,0.24079084,-10.826302,10.427391,1.9617558,-1.1314869,0.5957484,10.433197,0.38146973,-11.291504,10.757446,1.9836426,-1.1444092
3.0291836,33.922424,26.827488,-39.5611,-0.842566,-1.2500212,-0.2138671,-0.6841105,0.22071548,-0.39405563,-0.7492735,0.4644391,-0.9178248,0.93139666,0.0010793023,-0.61640173,2.004392,1.8115771,2.3479674,-1.3912339,1.6788796,0.052148625,-0.6338887,2.0334787,1.8682107,2.3123076,-1.3194158,1.6074873,-0.7313721,0.0454197,-0.48730442,-0.6730864,0.31061512,-0.31915644,0.6224084,-0.7319033,0.034046173,-0.4875183,-0.66165924,0.29907227,-0.32157898,0.62389374,0.085323304,-0.30650187,0.82268524,-0.83263505,-0.035818726,-0.22136372,0.03425011,-0.35093164,0.80228245,0.94097114,0.07459171,0.16039789,0.28858614,-0.58842605,-0.18826124,0.16425668,0,1,0,0,0,0,-0.78532326,0.14650187,-0.26268524,0.42312145,9.075552,0.21442175,-9.094691,9.189951,1.9409537,-1.0617256,0.4386902,9.346008,0.22888184,-9.536743,9.460449,1.9454956,-1.0299683
2.8420103,32.768257,26.220158,-38.003933,-0.89921695,-1.2514421,-0.18259916,-0.68419826,0.23428904,-0.38830197,-0.7529725,0.47637767,-0.9151283,0.92976093,-0.0025872327,-0.6151456,2.0024145,1.8079729,2.3504179,-1.392626,1.6818682,0.048496857,-0.6335101,2.0310507,1.864703,2.3140128,-1.320976,1.610581,-0.7299822,0.08580963,-0.48554048,-0.71097654,0.35107148,-0.30956325,0.6175123,-0.7303536,0.07572174,-0.48561096,-0.7015228,0.34103394,-0.31204224,0.6187439,0.08116013,-0.30668116,0.8213917,-0.83263505,-0.035818726,-0.27114773,0.03132794,-0.35187554,0.80315816,0.94186366,0.07427051,0.15857275,0.28676027,-0.5839401,-0.18745792,0.17839205,0,1,0,0,0,0,-0.7811601,0.14668116,-0.2613917,0.29788017,8.057642,0.33322573,-7.567024,8.101678,1.9035697,-0.9953737,0.30994415,8.335114,0.38146973,-7.9727173,8.392334,1.9073486,-1.0299683
2.7737248,31.82265,25.873682,-36.658627,-0.97181946,-1.2710623,-0.15126176,-0.6841332,0.24550055,-0.37889197,-0.75458235,0.48740774,-0.9123884,0.92812777,-0.0062337965,-0.6138701,2.0007393,1.8043364,2.3530054,-1.393967,1.6848313,0.044848893,-0.6329433,2.0285776,1.8610563,2.3157034,-1.322586,1.6136706,-0.7293551,0.122346975,-0.49417546,-0.73699635,0.34598345,-0.3206725,0.6172293,-0.7295929,0.113368034,-0.49462318,-0.7293463,0.33812523,-0.32200813,0.61790943,0.07734971,-0.30698133,0.8230649,-0.754042,-0.061204985,0.34542322,0.028435554,-0.35280228,0.80407023,0.94275975,0.07389445,0.15682308,0.28486878,-0.5777292,-0.1834451,0.18516646,0,1,0,0,0,0,-0.7773497,0.14698133,-0.26306492,0.20656586,7.115397,0.58505535,-6.2305927,7.1945906,1.777947,-0.93581676,0.1521349,7.5292587,-1.8024445,-5.5646896,-0.58174133,-1.9931793,-0.166893
0.8534211,27.457432,22.54271,-35.250744,-1.0912943,-1.1828876,-0.21872638,-0.67249143,0.21381308,-0.4420976,-0.7511746,0.26525033,-0.91278195,0.92706835,-0.00895042,-0.6158382,1.9932097,1.8009623,2.3369234,-1.3956087,1.687836,0.04121119,-0.6322385,2.026077,1.8572779,2.3174124,-1.3241568,1.6167414,-0.7269044,0.14714563,-0.5016377,-0.7618422,0.34059003,-0.31220526,0.612951,-0.72754025,0.14095306,-0.5001068,-0.7556915,0.34179688,-0.31414032,0.61416626,0.07357949,-0.30728745,0.82460535,-0.754042,-0.061204985,0.29563922,0.025562093,-0.35371876,0.80502015,0.94365954,0.07349898,0.15512528,0.2829144,-0.5742529,-0.1814534,0.19149713,0,1,0,0,0,0,-0.7735795,0.14728746,-0.26460534,0.510025,4.942709,-1.5070915,-4.9625635,-1.0643244,1.6590953,-0.8759737,0.41053295,5.517006,-1.0967255,-5.2690506,0.7343292,1.5735626,-0.74863434
0.69841933,26.430115,21.330683,-33.809036,-1.3736886,-1.0407501,-0.2575442,-0.66026133,0.21932289,-0.48718724,-0.74959433,0.09220042,-0.913359,0.9265577,-0.0116097145,-0.6146927,1.987102,1.7973104,2.3247883,-1.3972255,1.690866,0.037592564,-0.631426,2.0235174,1.8533921,2.3189893,-1.3256848,1.6197895,-0.72265327,0.167665,-0.5161335,-0.78200954,0.3050483,-0.30497524,0.6091884,-0.72372556,0.1625061,-0.5119324,-0.7771492,0.3153801,-0.30560493,0.60961246,0.06980983,-0.30758834,0.8259664,-0.74344337,-0.061131075,0.29764324,0.022710953,-0.35462403,0.8059878,0.94455785,0.07308105,0.15353696,0.2808841,-0.5695279,-0.17903498,0.19378246,0,1,0,0,0,0,-0.76980984,0.14758834,-0.26596642,0.86705685,4.1029987,-3.101921,-3.9516687,-7.686341,1.0434985,-0.6734133,0.76293945,4.310608,-2.3651123,-4.2915344,-5.2833557,1.707077,-0.910759
