torque0,torque1,torque2,torque3,torque4,torque5,torque6,action0,action1,action2,action3,action4,action5,action6,set_target_0,set_target_1,set_target_2,set_target_3,set_target_4,set_target_5,set_target_6,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_disc_0,joint_vel_disc_1,joint_vel_disc_2,joint_vel_disc_3,joint_vel_disc_4,joint_vel_disc_5,joint_vel_disc_6,tennisball_pos_0,tennisball_pos_1,tennisball_pos_2,tennisball_lin_vel_0,tennisball_lin_vel_1,tennisball_lin_vel_2,end_effector_pos_0,end_effector_pos_1,end_effector_pos_2,end_effector_rot_0,end_effector_rot_1,end_effector_rot_2,end_effector_rot_3,end_effector_lin_vel_0,end_effector_lin_vel_1,end_effector_lin_vel_2,obs_task_0,obs_task_1,obs_task_2,obs_task_3,obs_task_4,to_final_target_0,to_final_target_1,to_final_target_2,joint_acc_0,joint_acc_1,joint_acc_2,joint_acc_3,joint_acc_4,joint_acc_5,joint_acc_6,joint_acc_disc_0,joint_acc_disc_1,joint_acc_disc_2,joint_acc_disc_3,joint_acc_disc_4,joint_acc_disc_5,joint_acc_disc_6,
0.13745917,27.011494,11.036041,-24.791782,0.08226347,-0.6716124,-0.0074775014,0.822027,-0.7819217,0.67591023,-0.058277793,0.31832373,0.81866544,0.8529753,1.403209,-0.5224103,1.8988698,0.9965557,1.9721357,-0.49478775,1.7976469,1.3265071,-0.4498443,1.8367909,1.0021384,1.9430966,-0.5731491,1.7141136,1.1000953,-1.1252515,1.1024276,-0.04902982,0.5586582,0.70107514,0.35286587,1.1001587,-1.1252403,1.1024475,-0.04901886,0.5586624,0.701046,0.3528595,1.2795238,-0.38712358,1.5236259,-3.0802708,0.25615147,-0.005629927,0.34326315,-0.2315228,1.052316,0.855912,0.029198913,0.283141,0.43173277,-0.018988894,-0.09263856,0.04497936,1,0,0,0,0,0,0,0,0,-0.3919363,0.1260519,-0.57976246,-0.10656193,-3.1936646,-0.41486025,0.42661428,-0.38146973,0.12397766,-0.5722046,-0.11444092,-3.2043457,-0.4196167,0.4196167
-0.7355293,26.25094,10.8412695,-25.568924,0.09359056,-0.6940141,-0.035533715,0.81694764,-0.7831433,0.673666,-0.069178686,0.29909924,0.81874126,0.8528423,1.4082018,-0.5281586,1.9041575,0.9952205,1.9730066,-0.49127495,1.7993978,1.3319945,-0.4554698,1.842287,1.001879,1.9457974,-0.5696534,1.7158884,1.0974774,-1.1250794,1.0992024,-0.05180864,0.54020387,0.6991788,0.35504732,1.0974884,-1.1250973,1.099205,-0.051879883,0.54016113,0.69913864,0.35495758,1.264123,-0.3858428,1.5233511,-3.0802708,0.25615147,-0.05494593,0.3431692,-0.23200011,1.0525342,0.8534898,0.03137068,0.2803736,0.4381341,-0.018198323,-0.096936025,0.042538643,1,0,0,0,0,0,0,0,0,-0.5235672,0.034427643,-0.64504147,-0.55576414,-3.6908627,-0.37926435,0.43628812,-0.5340576,0.02861023,-0.64849854,-0.5722046,-3.7002563,-0.38146973,0.4196167
-1.3510958,26.367783,11.065874,-26.455307,0.048361227,-0.7795151,-0.0774845,0.8145725,-0.7819861,0.6718223,-0.08606177,0.26538578,0.81826115,0.8536426,1.4134518,-0.5336684,1.9094691,0.9932728,1.972336,-0.48782727,1.8012526,1.3374686,-0.4610936,1.8477668,1.0015891,1.9483829,-0.5661663,1.7176756,1.0947871,-1.1247495,1.0959216,-0.057896513,0.5171588,0.6974456,0.3573555,1.0948181,-1.1247635,1.0959625,-0.0579834,0.5170822,0.697422,0.35743713,1.2487221,-0.38456202,1.5228298,-3.0802708,0.25615147,-0.104261935,0.34307432,-0.23250008,1.0527452,0.85102844,0.033519927,0.27763027,0.44446418,-0.018271917,-0.10154482,0.041039295,1,0,0,0,0,0,0,0,0,-0.53806305,0.06597042,-0.6561518,-1.2175746,-4.6090126,-0.3466487,0.46163797,-0.5340576,0.0667572,-0.64849854,-1.2207031,-4.6157837,-0.34332275,0.49591064
-2.053093,27.006615,11.810404,-28.060726,0.10533042,-0.98324823,-0.07577832,0.81222105,-0.7773767,0.67546403,-0.11490582,0.26786852,0.8189648,0.853554,1.4186907,-0.5388313,1.9153131,0.9900985,1.9751697,-0.4842698,1.803031,1.3429294,-0.46671098,1.8532361,1.0012419,1.9508681,-0.5626863,1.7194742,1.0921315,-1.1234971,1.0938036,-0.06935007,0.49703178,0.69595575,0.3597802,1.0921478,-1.123476,1.0938644,-0.06942749,0.49705505,0.6959915,0.35972595,1.2333212,-0.38328123,1.5220618,-3.0802708,0.25615147,-0.15357794,0.34296894,-0.23302436,1.0529596,0.84853303,0.035644166,0.27489665,0.450725,-0.020229906,-0.10631319,0.04176766,1,0,0,0,0,0,0,0,0,-0.53112507,0.25048256,-0.4235983,-2.2907116,-4.025406,-0.29796362,0.48493743,-0.5340576,0.25749207,-0.4196167,-2.2888184,-4.005432,-0.2861023,0.45776367
-2.2709193,27.719572,12.31684,-28.660006,0.10273193,-1.1000693,-0.07459043,0.8109908,-0.7740135,0.6759708,-0.1320504,0.25935155,0.8191826,0.8551283,1.4240284,-0.5441123,1.9208331,0.9880369,1.9768033,-0.48076805,1.8049871,1.3483777,-0.47231883,1.8586978,1.0008252,1.953259,-0.55921304,1.7212862,1.0897464,-1.1215844,1.092316,-0.083356015,0.47816172,0.6946985,0.36234632,1.0896683,-1.1215687,1.0923386,-0.083351135,0.4781723,0.6946564,0.36239624,1.2179203,-0.38200045,1.5210474,-3.0802708,0.25615147,-0.20289394,0.34285164,-0.23357177,1.0531828,0.846006,0.0377413,0.27216616,0.4569191,-0.022980293,-0.11106263,0.0435341,1,0,0,0,0,0,0,0,0,-0.4770279,0.3825426,-0.29752254,-2.801189,-3.7740111,-0.25144815,0.5132258,-0.49591064,0.38146973,-0.30517578,-2.784729,-3.7765503,-0.2670288,0.5340576
-3.682301,27.318428,12.699951,-30.826012,0.1761552,-1.280833,-0.098397896,0.8076637,-0.77122176,0.67673796,-0.17425999,0.24561569,0.8190185,0.85566986,1.429144,-0.549441,1.9263716,0.98339915,1.9778205,-0.4773112,1.8068532,1.3538136,-0.477915,1.8641547,1.0003045,1.9555545,-0.555745,1.7231115,1.0872182,-1.119253,1.0913935,-0.104169555,0.45903206,0.69364715,0.3649967,1.0871887,-1.1192322,1.0913849,-0.104141235,0.45909882,0.69360733,0.36506653,1.2025194,-0.38071966,1.5197864,-3.0802708,0.25615147,-0.25220996,0.34270716,-0.23414874,1.0534271,0.8434563,0.039807133,0.26942524,0.4630409,-0.028056832,-0.11689787,0.04764891,1,0,0,0,0,0,0,0,0,-0.5056381,0.46627522,-0.18451214,-4.162708,-3.8259327,-0.21027327,0.530076,-0.49591064,0.46730042,-0.19073486,-4.15802,-3.8146973,-0.20980835,0.5340576
-4.418444,27.234709,12.905559,-31.7665,0.17591956,-1.372356,-0.1192674,0.8048413,-0.7690612,0.67624235,-0.20056307,0.2258371,0.8192429,0.8577797,1.4342978,-0.55482113,1.9317789,0.98024815,1.9781382,-0.47382072,1.8088895,1.3592372,-0.4834985,1.8696088,0.9996633,1.9577451,-0.5522808,1.7249502,1.0846219,-1.1166992,1.0908388,-0.1282461,0.4381262,0.6928575,0.36779335,1.0847092,-1.116705,1.0908127,-0.12823343,0.43811798,0.6928444,0.36773682,1.1871185,-0.37943888,1.5182787,-3.0802708,0.25615147,-0.30152595,0.34253216,-0.23475814,1.0536964,0.84089017,0.041838665,0.26666948,0.4690847,-0.03415732,-0.12339992,0.05273913,1,0,0,0,0,0,0,0,0,-0.5192518,0.5107641,-0.110936165,-4.8153086,-4.1811705,-0.15792847,0.55933,-0.49591064,0.5054474,-0.11444092,-4.8184395,-4.196167,-0.15258789,0.5340576
-4.6584735,27.35712,12.957246,-31.79023,0.10927844,-1.3945049,-0.1455939,0.8020908,-0.7680614,0.67535144,-0.21827437,0.19511321,0.8184687,0.85794747,1.4394463,-0.56030464,1.9371439,0.97783583,1.9772564,-0.47043392,1.810745,1.3646474,-0.48906964,1.8750619,0.9988989,1.9598107,-0.5488194,1.7268032,1.0819756,-1.1142061,1.090554,-0.15289922,0.41320905,0.6922868,0.370655,1.0820389,-1.1142254,1.090622,-0.152874,0.4131317,0.6922722,0.37059784,1.1717176,-0.3781581,1.5165246,-3.0802708,0.25615147,-0.35084194,0.34232664,-0.23539996,1.0539913,0.8383121,0.04383234,0.2639021,0.47504428,-0.040303685,-0.1301287,0.057771523,1,0,0,0,0,0,0,0,0,-0.5292654,0.49862862,-0.0569582,-4.9306245,-4.983431,-0.114142895,0.57232976,-0.5340576,0.49591064,-0.038146973,-4.928112,-4.9972534,-0.11444092,0.5722046
-4.611168,27.518812,12.865096,-31.216408,0.035556853,-1.3650237,-0.15987487,0.7975321,-0.76730585,0.67417604,-0.22794531,0.16907294,0.81796646,0.8590933,1.4444005,-0.56580025,1.9424795,0.9761044,1.9767181,-0.46702278,1.8127126,1.3700423,-0.49462885,1.880514,0.9980187,1.9617381,-0.5453595,1.7286714,1.0789205,-1.1118464,1.0904368,-0.17605527,0.38546497,0.6919467,0.37365925,1.0789871,-1.1118412,1.0904312,-0.17604828,0.38547516,0.6919861,0.3736496,1.1563168,-0.3768773,1.5145237,-3.0802708,0.25615147,-0.40015793,0.34209347,-0.2360754,1.054308,0.83572435,0.04578764,0.26112902,0.48091564,-0.045928046,-0.13690284,0.062093142,1,0,0,0,0,0,0,0,0,-0.61101913,0.47192574,-0.023436546,-4.6312094,-5.5488167,-0.06802082,0.6008506,-0.61035156,0.47683716,-0.038146973,-4.634857,-5.531311,-0.05722046,0.61035156
-4.5889025,28.08112,13.029503,-30.983875,-0.054600686,-1.3874651,-0.18465576,0.7952394,-0.76450056,0.6731895,-0.24593276,0.13479342,0.81633925,0.8612764,1.4495662,-0.5710789,1.947833,0.9734254,1.9752175,-0.46372557,1.8147991,1.375422,-0.50017494,1.8859662,0.9970221,1.9635072,-0.5419005,1.7305559,1.0759441,-1.1092043,1.090435,-0.19930652,0.35383275,0.6917659,0.37686467,1.0759354,-1.1092186,1.0904312,-0.19931793,0.35381317,0.69179535,0.3768921,1.1409159,-0.37559652,1.5122764,-3.0802708,0.25615147,-0.44947392,0.34183216,-0.23678374,1.0546459,0.83313155,0.047701307,0.25835449,0.4866921,-0.05136246,-0.14350326,0.06626896,1,0,0,0,0,0,0,0,0,-0.5952835,0.52843094,-0.00035762787,-4.65025,-6.3264427,-0.036156178,0.6410837,-0.61035156,0.5245209,0,-4.6539307,-6.3323975,-0.038146973,0.64849854
-4.1683054,28.79455,13.067993,-30.053524,-0.18940797,-1.3542659,-0.21256505,0.79274154,-0.7631684,0.67198527,-0.25252554,0.09104379,0.81538934,0.86200655,1.4546962,-0.5764918,1.9531647,0.9717695,1.9726115,-0.46036157,1.8167565,1.3807874,-0.5057077,1.8914183,0.99591917,1.9650912,-0.53844154,1.7324566,1.0730646,-1.1065599,1.0904987,-0.22057597,0.3167846,0.6917667,0.380211,1.0730743,-1.1065483,1.0904312,-0.22058487,0.3168106,0.69179535,0.38013458,1.125515,-0.37431574,1.5097824,-3.0802708,0.25615147,-0.4987899,0.34154892,-0.23752165,1.0550003,0.83053744,0.049569454,0.25558922,0.49236625,-0.05587738,-0.14960419,0.06952619,1,0,0,0,0,0,0,0,0,-0.5759001,0.52888393,0.012731552,-4.253891,-7.409632,0.00015497208,0.6692648,-0.5722046,0.5340576,0,-4.2533875,-7.4005127,0,0.64849854
-3.005048,30.857004,13.723363,-28.804234,-0.23634765,-1.3961481,-0.1635221,0.7933659,-0.7552966,0.67472535,-0.257128,0.10234715,0.81533694,0.86145973,1.460124,-0.5812373,1.9588909,0.9702064,1.975326,-0.45690784,1.8186026,1.3861423,-0.5112209,1.8968753,0.99472183,1.9665208,-0.5349816,1.7343744,1.0709084,-1.1026427,1.0913463,-0.23944916,0.28592563,0.69198346,0.38365382,1.0709763,-1.1026382,1.0913849,-0.23946762,0.28591156,0.6919861,0.3835678,1.1101141,-0.37303495,1.5070419,-3.0802708,0.25615147,-0.5481059,0.3412466,-0.23828292,1.05537,0.82793486,0.051397156,0.252831,0.4979544,-0.05956485,-0.1543504,0.07249027,1,0,0,0,0,0,0,0,0,-0.43122768,0.78344345,0.16951561,-3.774637,-6.171793,0.04335642,0.6885648,-0.4196167,0.78201294,0.19073486,-3.7765503,-6.1798096,0.038146973,0.6866455
-3.5011508,30.653746,13.589713,-28.917715,-0.30553523,-1.392811,-0.2036415,0.78667593,-0.75408363,0.6725638,-0.27450097,0.052900426,0.8142053,0.8631223,1.4648099,-0.5866292,1.9641316,0.96727175,1.9718108,-0.45356107,1.8206866,1.3914819,-0.516715,1.902335,0.9934282,1.9677701,-0.53152025,1.7363104,1.0679997,-1.0987973,1.0919303,-0.25876302,0.24992882,0.69231176,0.38723338,1.0679245,-1.0988235,1.0919571,-0.25873184,0.24986267,0.6922722,0.38719177,1.0947132,-0.37175417,1.5040548,-3.0802708,0.25615147,-0.5974219,0.3409257,-0.23906946,1.0557534,0.82533205,0.053180672,0.2500855,0.5034442,-0.06336862,-0.15952714,0.07529741,1,0,0,0,0,0,0,0,0,-0.58174133,0.7690668,0.11680126,-3.8627715,-7.199362,0.06566048,0.7159114,-0.61035156,0.76293945,0.11444092,-3.8528442,-7.209778,0.05722046,0.7247925
-3.8448434,30.394325,13.35037,-28.751663,-0.37735596,-1.358545,-0.24058041,0.78146446,-0.7527835,0.66971374,-0.286344,0.008335516,0.81261545,0.86424947,1.4696283,-0.59199333,1.9693065,0.9647938,1.9686036,-0.4502587,1.8227353,1.3968043,-0.522191,1.9077948,0.9920396,1.9688144,-0.5280565,1.7382654,1.0645325,-1.095176,1.0919826,-0.27774778,0.20888998,0.69272286,0.39095944,1.0644913,-1.0951996,1.0919571,-0.27770996,0.20885468,0.692749,0.39100647,1.0793123,-0.37047338,1.5008211,-3.0802708,0.25615147,-0.6467379,0.34058714,-0.23988438,1.0561486,0.82273495,0.054918468,0.24735859,0.50882703,-0.06697077,-0.16510464,0.07763296,1,0,0,0,0,0,0,0,0,-0.69344044,0.72426796,0.010466576,-3.796953,-8.207768,0.08221865,0.74521303,-0.6866455,0.7247925,0,-3.7956238,-8.201599,0.09536743,0.76293945
-4.6437545,29.400837,12.909699,-29.032858,-0.41912854,-1.3208517,-0.28663316,0.77537984,-0.75406086,0.6659603,-0.30361462,-0.045183674,0.81008506,0.8655603,1.4743423,-0.59759706,1.9743909,0.96167815,1.964296,-0.447048,1.8248215,1.4021068,-0.5276522,1.9132518,0.99055237,1.9696231,-0.52459085,1.7402395,1.060465,-1.0922799,1.09137,-0.29744154,0.16172796,0.6931609,0.39487782,1.0604858,-1.0922432,1.0913849,-0.29745102,0.16174316,0.6931305,0.39482117,1.0639114,-0.3691926,1.4973408,-3.0802708,0.25615147,-0.69605386,0.34022903,-0.24073076,1.0565549,0.8201531,0.056606192,0.24465492,0.51409,-0.07073664,-0.17165998,0.079682134,1,0,0,0,0,0,0,0,0,-0.81350803,0.5792141,-0.12252331,-3.9387524,-9.432403,0.08760691,0.7836759,-0.8010864,0.5912781,-0.11444092,-3.9482117,-9.422302,0.076293945,0.76293945
-4.6138225,29.3592,12.5774975,-28.317184,-0.5262998,-1.2394935,-0.32794288,0.7705089,-0.752916,0.6596321,-0.30870447,-0.101768635,0.8066772,0.8653812,1.4791577,-0.6029438,1.9792149,0.9596819,1.9594462,-0.44392312,1.8267776,1.4073873,-0.53310007,1.9187001,0.988975,1.9701657,-0.5211228,1.7422346,1.0560863,-1.089594,1.0896834,-0.3154561,0.10848008,0.6935755,0.39896813,1.0560989,-1.0895729,1.0896683,-0.31547546,0.10852814,0.69360733,0.39901733,1.0485106,-0.36791182,1.493614,-3.0802708,0.25615147,-0.74536985,0.33985615,-0.24160981,1.0569662,0.81759346,0.058242984,0.24198538,0.51922214,-0.07366093,-0.17829914,0.08071277,1,0,0,0,0,0,0,0,0,-0.8757353,0.5371809,-0.3373146,-3.60291,-10.649577,0.08292198,0.8180618,-0.8773804,0.5340576,-0.34332275,-3.604889,-10.643005,0.09536743,0.8392334
-4.772526,29.329813,12.293314,-27.878843,-0.62005544,-1.176863,-0.370333,0.76362157,-0.75025713,0.6514937,-0.31815213,-0.1586905,0.8023534,0.8680017,1.4837494,-0.6081258,1.9838495,0.95715976,1.9542967,-0.44088748,1.8290348,1.412643,-0.5385336,1.9241332,0.98731226,1.9704156,-0.51765335,1.7442516,1.0510669,-1.0867265,1.0866126,-0.33256474,0.04994777,0.6939078,0.40342754,1.0511398,-1.0867119,1.0866165,-0.33254623,0.049972534,0.69389343,0.40340424,1.0331097,-0.36663103,1.4896405,-3.0802708,0.25615147,-0.79468584,0.33947134,-0.24252367,1.0573791,0.81506425,0.05982584,0.23935868,0.52421224,-0.076025836,-0.18513075,0.0810374,1,0,0,0,0,0,0,0,0,-1.0038853,0.57349205,-0.61416626,-3.4217298,-11.706463,0.06645918,0.8918822,-0.9918213,0.5722046,-0.61035156,-3.414154,-11.711121,0.05722046,0.8773804
-5.031387,29.926065,12.586214,-28.080782,-0.6418813,-1.2398111,-0.37555546,0.75700927,-0.7444261,0.65016985,-0.33638036,-0.1897324,0.80077165,0.8686379,1.4883438,-0.61297625,1.9891502,0.9536742,1.9514424,-0.43757617,1.8311154,1.417871,-0.5439486,1.929551,0.98555845,1.9703765,-0.514182,1.7462925,1.0455154,-1.0830052,1.0836563,-0.35077634,-0.0078385575,0.6942652,0.40818575,1.0456085,-1.0829926,1.0835648,-0.3507614,-0.007820129,0.6942749,0.4081726,1.0177088,-0.36535025,1.4854205,-3.0802708,0.25615147,-0.8440018,0.33907318,-0.24347067,1.0577962,0.8125695,0.061355446,0.2367716,0.52906096,-0.07882873,-0.19197552,0.0818466,1,0,0,0,0,0,0,0,0,-1.1102915,0.7442713,-0.59125423,-3.6423206,-11.557265,0.07147789,0.9516418,-1.1062622,0.74386597,-0.61035156,-3.643036,-11.558533,0.076293945,0.9536743
-4.6352773,30.868523,12.790007,-27.4128,-0.68104935,-1.2408615,-0.36508185,0.7528284,-0.7392532,0.64665014,-0.34286785,-0.21964878,0.8000189,0.8694457,1.4931538,-0.6178739,1.994216,0.95127165,1.9484116,-0.43418008,1.833237,1.4230714,-0.5493416,1.9349536,0.9837188,1.970057,-0.5107087,1.7483591,1.040016,-1.0785829,1.0805608,-0.3678818,-0.063930735,0.69469094,0.41323924,1.0400772,-1.0786057,1.080513,-0.36792755,-0.06389618,0.6946564,0.41332245,1.0023079,-0.36406946,1.4809539,-3.0802708,0.25615147,-0.8933178,0.33866358,-0.24444914,1.0582163,0.8101094,0.062833995,0.23422486,0.53377277,-0.08120227,-0.19836283,0.08240243,1,0,0,0,0,0,0,0,0,-1.0998726,0.8844614,-0.6191015,-3.421092,-11.218435,0.085151196,1.0106981,-1.1062622,0.8773804,-0.61035156,-3.4332275,-11.21521,0.076293945,1.0299683
-5.279629,30.172827,12.436552,-27.588245,-0.67489547,-1.2051811,-0.3830142,0.7440811,-0.7371316,0.6380974,-0.35791716,-0.26220876,0.79621804,0.8712133,1.4974794,-0.6230548,1.9987633,0.9479271,1.9438361,-0.4310869,1.8354805,1.4282403,-0.5547127,1.9403352,0.98179144,1.9694524,-0.5072335,1.7504524,1.0337399,-1.074193,1.0762876,-0.38543934,-0.12093644,0.6949963,0.4185928,1.033783,-1.0742188,1.0763168,-0.38547516,-0.1209259,0.69503784,0.41866302,0.9869065,-0.36278868,1.4762408,-3.0802708,0.25615147,-0.9426338,0.33823872,-0.2454648,1.0586386,0.8076905,0.06426347,0.23171854,0.53834265,-0.0837131,-0.20564708,0.082787566,1,0,0,0,0,0,0,0,0,-1.2552261,0.8779764,-0.85463524,-3.5115063,-11.40114,0.06107092,1.070714,-1.2588501,0.8773804,-0.8392334,-3.5095215,-11.405945,0.076293945,1.0681152
-4.5315924,31.97674,13.036965,-26.873283,-0.71979606,-1.2609813,-0.35958084,0.74357235,-0.7279356,0.63663965,-0.36830682,-0.28201512,0.79527515,0.87180746,1.5025976,-0.62750626,2.0039992,0.9449608,1.9412509,-0.42770597,1.8376331,1.4333816,-0.5600552,1.9456967,0.97977823,1.9685798,-0.5037569,1.7525734,1.0283355,-1.0685118,1.0722628,-0.40268508,-0.17457008,0.6953041,0.42419216,1.0282516,-1.0684967,1.0723114,-0.4026413,-0.1745224,0.69532394,0.42419434,0.97150517,-0.3615079,1.471281,-3.0802708,0.25615147,-0.9919498,0.33780622,-0.24651074,1.0590637,0.8053103,0.065645285,0.22925067,0.54278,-0.085900985,-0.2119127,0.08338807,1,0,0,0,0,0,0,0,0,-1.0808945,1.1362314,-0.80497265,-3.449148,-10.726729,0.061559677,1.11987,-1.1062622,1.1444092,-0.8010864,-3.4332275,-10.719299,0.05722046,1.1062622
-6.1637573,29.360874,11.923181,-27.507124,-0.65069693,-1.1418662,-0.39130333,0.7237708,-0.73072386,0.624393,-0.37859792,-0.3271252,0.78934616,0.872724,1.5057586,-0.63312757,2.008136,0.94191843,1.9358673,-0.42482227,1.8398458,1.4384818,-0.5653748,1.9510287,0.9776806,1.9674315,-0.50028026,1.754723,1.0200545,-1.0639395,1.0664674,-0.41954213,-0.22973858,0.6953389,0.43000183,1.02005,-1.0639191,1.0663986,-0.41952133,-0.22964478,0.69532394,0.42991638,0.9561038,-0.3602271,1.4660747,-3.0802708,0.25615147,-1.0412658,0.33735847,-0.24759912,1.0594884,0.80297816,0.066985056,0.22682133,0.5470749,-0.0884529,-0.22046354,0.08322411,1,0,0,0,0,0,0,0,0,-1.6561985,0.9144783,-1.1590719,-3.3714116,-11.033699,0.0069618225,1.161933,-1.6403198,0.91552734,-1.1825562,-3.376007,-11.024475,0,1.1444092
-5.6882634,30.993889,12.417448,-26.889423,-0.7094172,-1.1850334,-0.3823186,0.7170539,-0.7196451,0.62118036,-0.38673025,-0.34977236,0.78792036,0.8724895,1.5101871,-0.6373393,2.0131466,0.9390076,1.9324543,-0.42148823,1.8419719,1.4435391,-0.57066435,1.9563321,0.97550243,1.9660192,-0.49680364,1.756903,1.0114149,-1.0578829,1.0606716,-0.43567607,-0.28244877,0.6953098,0.43600863,1.011467,-1.0579109,1.0606766,-0.43563843,-0.28247833,0.69532394,0.4360199,0.94070244,-0.35894632,1.4606218,-3.0802708,0.25615147,-1.0905819,0.33689928,-0.24872565,1.0599129,0.8006941,0.06828354,0.22443065,0.55123234,-0.09075354,-0.22814424,0.083122894,1,0,0,0,0,0,0,0,0,-1.7279148,1.2113094,-1.1591673,-3.2267869,-10.542038,-0.0058174133,1.2013614,-1.7166138,1.2016296,-1.1444092,-3.2234192,-10.566711,0,1.2207031
-5.667676,31.167965,12.349039,-26.412827,-0.70747924,-1.1602277,-0.3701161,0.7065955,-0.71649575,0.616918,-0.3910097,-0.37548167,0.7861392,0.87397164,1.5141987,-0.6423139,2.018024,0.9364015,1.928471,-0.4181897,1.8443003,1.4485497,-0.5759234,1.9616069,0.9732508,1.964354,-0.49332774,1.7591146,1.0020596,-1.0517689,1.0548848,-0.45035833,-0.3330693,0.69518906,0.4422596,1.002121,-1.0518074,1.0549545,-0.450325,-0.33302307,0.6951809,0.44231415,0.9253011,-0.35766554,1.4549223,-3.0802708,0.25615147,-1.139898,0.33643055,-0.24989104,1.0603349,0.7984576,0.06954487,0.22207795,0.5552569,-0.09281164,-0.2358394,0.08261338,1,0,0,0,0,0,0,0,0,-1.8710613,1.2228012,-1.1573553,-2.9364526,-10.124105,-0.024151802,1.2501955,-1.8692017,1.2207031,-1.1444092,-2.937317,-10.108948,-0.02861023,1.2588501
-6.2738934,30.564938,12.223143,-26.73034,-0.63477767,-1.1737239,-0.35065603,0.69633496,-0.7141019,0.614036,-0.4050477,-0.3917941,0.7845392,0.87537044,1.5181832,-0.64733356,2.0230105,0.93274605,1.9251746,-0.4148738,1.8466517,1.4535098,-0.58115333,1.966853,0.9709224,1.9624543,-0.48985302,1.7613586,0.99208516,-1.04595,1.0493215,-0.46565765,-0.38000736,0.6949618,0.44870785,0.992012,-1.04599,1.0492325,-0.46567917,-0.37994385,0.6949425,0.44879913,0.9098997,-0.35638475,1.4489763,-3.0802708,0.25615147,-1.189214,0.335948,-0.25109863,1.0607551,0.7962695,0.07077408,0.21975636,0.5591539,-0.095404595,-0.24435969,0.0822942,1,0,0,0,0,0,0,0,0,-1.994884,1.1637688,-1.1126518,-3.059864,-9.387612,-0.045454502,1.2896478,-2.0217896,1.1634827,-1.1444092,-3.0708313,-9.384155,-0.047683716,1.2969971
-6.093707,31.525906,12.506239,-26.318338,-0.65030205,-1.2013285,-0.33603567,0.6861774,-0.7056997,0.610158,-0.41201353,-0.40932423,0.78124976,0.87669134,1.5221275,-0.6517233,2.0278687,0.92972106,1.9215219,-0.41172805,1.8490278,1.4584184,-0.5863494,1.9720715,0.9685206,1.9603353,-0.48638022,1.763635,0.9816226,-1.0392327,1.0437951,-0.48037475,-0.42384022,0.6945491,0.455319,0.98171234,-1.0392189,1.0437012,-0.48036575,-0.42381287,0.694561,0.45528412,0.89449835,-0.35510397,1.4427836,-3.0802708,0.25615147,-1.23853,0.3354535,-0.252347,1.0611742,0.7941286,0.0719731,0.21746372,0.5629291,-0.097943746,-0.25250614,0.08199631,1,0,0,0,0,0,0,0,0,-2.0925164,1.3434649,-1.1052847,-2.9434204,-8.766574,-0.08254051,1.3222277,-2.0599365,1.3542175,-1.1062622,-2.937317,-8.773804,-0.076293945,1.2969971
-6.0694304,32.14491,12.680045,-26.019085,-0.64475465,-1.2189565,-0.31909433,0.6749687,-0.69879,0.6063843,-0.41985664,-0.42239547,0.7808057,0.8770536,1.5259153,-0.6562284,2.03271,0.9265349,1.9180957,-0.40829965,1.8513404,1.4632716,-0.5915088,1.9772633,0.9660477,1.958014,-0.4829098,1.7659448,0.97057915,-1.0318755,1.0382937,-0.4945966,-0.46415842,0.6940796,0.46200544,0.9706497,-1.0318756,1.0383606,-0.4945755,-0.46424866,0.69408417,0.46195984,0.879097,-0.35382318,1.4363444,-3.0802708,0.25615147,-1.2878461,0.33494568,-0.2536347,1.0615922,0.79203403,0.07314536,0.2151969,0.56658816,-0.10051777,-0.26052862,0.08171426,1,0,0,0,0,0,0,0,0,-2.2086859,1.471448,-1.1002779,-2.8443694,-8.063639,-0.09390116,1.3372898,-2.2125244,1.4686584,-1.0681152,-2.8419495,-8.087158,-0.09536743,1.335144
-5.96424,32.185024,12.546167,-25.460161,-0.6257207,-1.1814138,-0.30023205,0.6650098,-0.6957338,0.6027308,-0.42179912,-0.43763733,0.7782034,0.87625784,1.5297726,-0.6610822,2.0375364,0.9238678,1.9142503,-0.40508944,1.8535706,1.4680676,-0.5966329,1.9824275,0.9635114,1.9555049,-0.47944272,1.768288,0.9592395,-1.024782,1.0327874,-0.50724393,-0.50180054,0.69343865,0.46868166,0.9592056,-1.0248184,1.0328293,-0.50725937,-0.5018234,0.6934166,0.46863556,0.8636956,-0.3525424,1.4296585,-3.0802708,0.25615147,-1.3371621,0.33442593,-0.2549634,1.062007,0.7899838,0.07429541,0.21295436,0.5701369,-0.10275883,-0.26859245,0.080939434,1,0,0,0,0,0,0,0,0,-2.267933,1.4187098,-1.1012554,-2.5294662,-7.5284243,-0.12818575,1.3352454,-2.2888184,1.411438,-1.1062622,-2.5367737,-7.5149536,-0.1335144,1.335144
