torque0,torque1,torque2,torque3,torque4,torque5,torque6,action0,action1,action2,action3,action4,action5,action6,set_target_0,set_target_1,set_target_2,set_target_3,set_target_4,set_target_5,set_target_6,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,tennisball_pos_0,tennisball_pos_1,tennisball_pos_2,tennisball_lin_vel_0,tennisball_lin_vel_1,tennisball_lin_vel_2,to_target_0,to_target_1,to_target_2,end_effector_pos_0,end_effector_pos_1,end_effector_pos_2,end_effector_rot_0,end_effector_rot_1,end_effector_rot_2,end_effector_rot_3,end_effector_lin_vel_0,end_effector_lin_vel_1,end_effector_lin_vel_2,obs_task_0,obs_task_1,obs_task_2,obs_task_3,obs_task_4,to_final_target_0,to_final_target_1,to_final_target_2,joint_acc_0,joint_acc_1,joint_acc_2,joint_acc_3,joint_acc_4,joint_acc_5,joint_acc_6
-15.552037,-3.2374535,-15.204874,-53.094177,5.9736247,3.3689997,-0.54422253,-0.96807045,0.6917109,-0.82910687,-0.9486678,0.99202126,-0.9731655,-0.92481005,0.70660126,0.05779842,1.2488991,1.1331985,1.684333,-0.9882614,1.5030193,0.7741852,0.009819389,1.3061906,1.1988313,1.615716,-0.9189187,1.5688113,-0.5448537,0.46344498,-0.60784274,-0.6763952,0.7124438,-0.18352753,-0.20220599,3.6133862,-0.53131104,1.2518774,-4.346328,0.24851783,3.7099977,3.2874947,-0.19782233,0.3320045,0.3258915,-0.3334887,0.91987294,0.77549845,-0.05836658,0.6104378,-0.15020359,-0.26346034,-0.02594148,0.3727853,1,0,0,0,0,0,0,0,-15.547603,7.4069047,-6.76921,-8.73053,10.238766,-2.1928174,-3.675267
-13.453822,-2.145781,-13.295813,-50.910896,5.687765,3.0782714,-0.48455194,-0.9677627,0.68650997,-0.82177716,-0.9454042,0.99179345,-0.97242564,-0.9246141,0.7045063,0.05924811,1.2470226,1.1307622,1.6871251,-0.9889334,1.5022391,0.7718482,0.011750051,1.3036805,1.1960351,1.6186762,-0.91967547,1.5679606,-0.5980994,0.4890482,-0.6332174,-0.7067767,0.74924374,-0.19098201,-0.21622789,3.5960007,-0.5303173,1.2665988,-4.346328,0.24851783,3.6704688,3.2712173,-0.19670916,0.34518373,0.32478333,-0.33360815,0.9214151,0.7757891,-0.05855655,0.60946244,-0.15257068,-0.2815693,-0.03001706,0.3897966,1,0,0,0,0,0,0,0,-13.889789,6.3837614,-5.7704444,-7.6079364,9.20093,-1.8014013,-3.4660172
-11.455474,-1.0114841,-11.473092,-48.936424,5.4253674,2.8028631,-0.4295574,-0.96760386,0.680929,-0.8106518,-0.9413013,0.9915264,-0.97073436,-0.9245087,0.70218074,0.06077694,1.2453136,1.1282614,1.6900661,-0.98956835,1.501396,0.7693162,0.013772109,1.3010808,1.1931293,1.6217728,-0.9204575,1.5670565,-0.6454467,0.5109818,-0.6546268,-0.73308814,0.7823304,-0.19698407,-0.22946233,3.5786152,-0.5293236,1.2811621,-4.346328,0.24851783,3.63094,3.2550073,-0.19558287,0.35814333,0.32360792,-0.3337407,0.9230188,0.7760748,-0.058744006,0.608448,-0.15507422,-0.29735428,-0.03284787,0.40458205,1,0,0,0,0,0,0,0,-12.411027,5.467683,-4.7822294,-6.593674,8.272617,-1.4477967,-3.2709239
-9.65272,-0.018617153,-9.833047,-47.20663,5.1981273,2.5532737,-0.37927726,-0.9675526,0.67385095,-0.79690015,-0.9379868,0.99143124,-0.97012335,-0.9247103,0.69965243,0.06228938,1.243704,1.1255943,1.6931558,-0.9903064,1.5004774,0.76661015,0.015871646,1.2984067,1.190129,1.6249914,-0.92126,1.5661019,-0.6875581,0.52949846,-0.67221206,-0.75590557,0.8120983,-0.2017476,-0.24195461,3.5612297,-0.52832985,1.2955673,-4.346328,0.24851783,3.591411,3.2388525,-0.194448,0.37089145,0.3223772,-0.33388186,0.9246758,0.77635485,-0.058931828,0.6073977,-0.15769675,-0.31104162,-0.034535524,0.41743258,1,0,0,0,0,0,0,0,-11.094808,4.6148,-3.8323102,-5.723476,7.4419374,-1.1480598,-3.0865443
-8.079589,0.92801476,-8.411847,-45.710533,4.9929914,2.3397608,-0.337843,-0.9676523,0.6692867,-0.78742063,-0.935108,0.9912838,-0.9691211,-0.924241,0.6969392,0.06406029,1.2417125,1.1228013,1.6963638,-0.9910367,1.4995565,0.7637496,0.018037053,1.2956716,1.1870458,1.6283197,-0.92207825,1.5650986,-0.72502875,0.54528505,-0.68688965,-0.77569777,0.8388767,-0.20543079,-0.25372127,3.5438442,-0.5273361,1.3098143,-4.346328,0.24851783,3.5518823,3.2227483,-0.1933093,0.38343495,0.32109594,-0.3340268,0.9263794,0.77662814,-0.05912196,0.60631466,-0.16042387,-0.32290447,-0.035244454,0.4285889,1,0,0,0,0,0,0,0,-9.925305,3.9335487,-3.1137762,-4.9700437,6.6941676,-0.887148,-2.9065683
-6.4367943,2.0028887,-6.9114814,-44.358418,4.8069286,2.1146097,-0.29621765,-0.96734273,0.66203403,-0.7685981,-0.9320553,0.99116254,-0.9674994,-0.9253213,0.6941009,0.065703504,1.2403325,1.1199378,1.6996834,-0.9917382,1.4984756,0.7607517,0.020257445,1.2928888,1.183891,1.6317482,-0.9229084,1.5640506,-0.758317,0.5583511,-0.6979102,-0.79281,0.8629635,-0.20817508,-0.26484028,3.5264587,-0.5263424,1.3239033,-4.346328,0.24851783,3.5123534,3.2066855,-0.1921711,0.39577997,0.3197732,-0.3341713,0.92812335,0.77689505,-0.059317112,0.60520077,-0.1632406,-0.33288112,-0.034870774,0.43822497,1,0,0,0,0,0,0,0,-8.867501,3.254622,-2.2104976,-4.3032465,6.0202475,-0.6622299,-2.7459412
-4.9542546,3.2617514,-5.564284,-43.23398,4.6281786,1.9197862,-0.26621866,-0.9677783,0.66147345,-0.7581086,-0.92928326,0.99120885,-0.9670844,-0.92365426,0.6910717,0.067883536,1.238305,1.1169827,1.7031152,-0.9925385,1.4975474,0.7576318,0.022525193,1.2900687,1.1806753,1.6352654,-0.9237472,1.5629605,-0.78797185,0.5697866,-0.70663863,-0.8076026,0.88464034,-0.2101701,-0.27525777,3.5090733,-0.52534866,1.3378341,-4.346328,0.24851783,3.4728246,3.190658,-0.19103742,0.40793216,0.31841516,-0.33431125,0.92990196,0.77715373,-0.059519723,0.6040598,-0.16613565,-0.34119284,-0.033543445,0.4465304,1,0,0,0,0,0,0,0,-7.947206,2.8479097,-1.6486048,-3.7258563,5.4176445,-0.48313287,-2.5722234
-3.7003942,4.103324,-4.4355903,-42.210205,4.483227,1.7509291,-0.23496035,-0.9676591,0.6561233,-0.7429969,-0.92713803,0.99132633,-0.96588504,-0.9237155,0.6879603,0.069766074,1.236573,1.1139213,1.7066408,-0.9932909,1.496453,0.75440264,0.024832727,1.2872211,1.1774061,1.6388626,-0.92459166,1.5618294,-0.81432414,0.57923645,-0.7128071,-0.82043177,0.9041487,-0.21153076,-0.28504997,3.4916878,-0.52435493,1.3516068,-4.346328,0.24851783,3.4332957,3.1746593,-0.18991041,0.41989678,0.31702852,-0.33444452,0.93171006,0.7774039,-0.05973135,0.6028939,-0.1690983,-0.3480486,-0.03140819,0.4536819,1,0,0,0,0,0,0,0,-7.1087775,2.352595,-1.0206102,-3.2376049,4.875302,-0.3327727,-2.4172363
-2.4744136,5.053083,-3.326222,-41.265697,4.340865,1.5874927,-0.20687513,-0.96792305,0.6520587,-0.72653085,-0.9240049,0.9910031,-0.965614,-0.9227846,0.6847122,0.07178096,1.2349108,1.1108778,1.7102149,-0.9941159,1.495389,0.7510772,0.027173253,1.2843562,1.1740911,1.6425314,-0.92544043,1.5606612,-0.83777297,0.587084,-0.7165524,-0.83142674,0.9216452,-0.21240821,-0.2942133,3.4743023,-0.5233612,1.3652215,-4.346328,0.24851783,3.3937669,3.1586838,-0.18879461,0.43167794,0.31561852,-0.3345666,0.93354356,0.777645,-0.059954755,0.6017051,-0.17211811,-0.3534815,-0.028489357,0.45974553,1,0,0,0,0,0,0,0,-6.368756,1.9530653,-0.42828915,-2.78151,4.37209,-0.22000073,-2.2613404
-1.410583,5.8262334,-2.3724525,-40.41645,4.216295,1.4458838,-0.18094182,-0.96749026,0.6471842,-0.710253,-0.9209713,0.9907523,-0.96511966,-0.9221496,0.6814179,0.073770516,1.2332181,1.1077812,1.7138655,-0.9949291,1.4942664,0.7476659,0.02954066,1.2814838,1.170738,1.646265,-0.9262916,1.5594586,-0.85855,0.5934283,-0.71817446,-0.8408271,0.93732977,-0.21291038,-0.30277973,3.4569168,-0.5223675,1.378678,-4.346328,0.24851783,3.354238,3.1427264,-0.18769193,0.44327974,0.3141904,-0.33467555,0.9353982,0.777877,-0.0601917,0.6004954,-0.17518443,-0.3576567,-0.024904978,0.4648457,1,0,0,0,0,0,0,0,-5.686521,1.5783011,0.08875131,-2.3850498,3.919035,-0.13346224,-2.1133718
-0.06260441,7.0799623,-1.1323541,-39.737656,4.1004686,1.2650082,-0.1549218,-0.9671634,0.64187366,-0.68323064,-0.91937226,0.99062276,-0.96472603,-0.9213058,0.67803013,0.07575557,1.2322911,1.1045432,1.7175899,-0.99575186,1.4931246,0.7441783,0.031929314,1.2786132,1.1673505,1.6500559,-0.9271437,1.5582236,-0.8769506,0.59839827,-0.71668017,-0.8489992,0.95138687,-0.21314189,-0.31076792,3.4395313,-0.52137375,1.3919764,-4.346328,0.24851783,3.3147092,3.126782,-0.18660617,0.4547053,0.3127494,-0.33476758,0.93727106,0.77809954,-0.060444485,0.5992665,-0.17828955,-0.36031222,-0.020367885,0.46914217,1,0,0,0,0,0,0,0,-5.0773616,1.2354254,0.85374707,-2.0806787,3.5118458,-0.07309764,-1.970291
0.5332424,7.4330664,-0.6357883,-39.1063,4.0083494,1.1915015,-0.13897215,-0.9675558,0.6391425,-0.6742099,-0.9174387,0.9908155,-0.96327937,-0.92123824,0.6745143,0.07794757,1.2300701,1.101295,1.7213947,-0.9964998,1.4918945,0.740623,0.034335107,1.2757512,1.1639335,1.6538992,-0.9279963,1.5569581,-0.893319,0.60245943,-0.7145008,-0.8560656,0.96400285,-0.21317156,-0.31821135,3.4221458,-0.52038,1.4051166,-4.346328,0.24851783,3.2751803,3.1108456,-0.18553948,0.46595758,0.31130028,-0.33484054,0.939159,0.7783128,-0.060715538,0.5980198,-0.18142532,-0.36221018,-0.015530139,0.47273535,1,0,0,0,0,0,0,0,-4.5576987,1.0091959,1.0132192,-1.805663,3.1520424,-0.027813016,-1.8348991
1.3245147,8.292757,0.053739786,-38.639404,3.913287,1.0950271,-0.1282589,-0.9678195,0.64055336,-0.66498655,-0.9164612,0.9907644,-0.9638448,-0.92017764,0.67094,0.080454946,1.2278723,1.0979483,1.7252343,-0.99739313,1.4907053,0.7370076,0.036756188,1.2728997,1.1604908,1.6577892,-0.92884886,1.555664,-0.90785915,0.60619676,-0.711691,-0.8622691,0.97529364,-0.2131131,-0.3251117,3.4047604,-0.5193863,1.4180987,-4.346328,0.24851783,3.2356515,3.0949135,-0.18449402,0.47703892,0.30984688,-0.33489227,0.94105977,0.7785154,-0.06100587,0.59675723,-0.18458813,-0.36320302,-0.0102010025,0.47573906,1,0,0,0,0,0,0,0,-4.089534,0.9288191,1.1595188,-1.5913247,2.8215048,-0.010311603,-1.7002224
2.3900483,9.426846,1.0257401,-38.15979,3.8188498,0.9559052,-0.11059658,-0.96779245,0.63845617,-0.6415764,-0.91465425,0.99086994,-0.96429586,-0.9201954,0.66732657,0.08272503,1.2267063,1.0946356,1.7291318,-0.99827814,1.4894099,0.7333393,0.039190143,1.2700664,1.1570251,1.6617212,-0.9297005,1.554344,-0.92071503,0.609249,-0.7067127,-0.867624,0.985405,-0.21301977,-0.3315246,3.3873749,-0.51839256,1.4309227,-4.346328,0.24851783,3.1961226,3.0789819,-0.18347144,0.4879517,0.308393,-0.33492112,0.94297105,0.77870756,-0.061317477,0.59548026,-0.18777053,-0.362972,-0.004141091,0.47814894,1,0,0,0,0,0,0,0,-3.6543903,0.7580518,1.688063,-1.3812183,2.52673,-0.0069811936,-1.5796571
2.8594887,9.902691,1.4031218,-37.731167,3.7384367,0.9047476,-0.10340975,-0.96740836,0.64040244,-0.6365451,-0.91261476,0.99055874,-0.9631627,-0.919439,0.6636859,0.08529912,1.2242352,1.0913168,1.7330414,-0.99904823,1.4881444,0.7296243,0.04163593,1.2672521,1.1535413,1.6656895,-0.9305521,1.5529994,-0.93203,0.6121694,-0.7019372,-0.8722152,0.994398,-0.2129094,-0.33743796,3.3699894,-0.51739883,1.4435886,-4.346328,0.24851783,3.1565938,3.0630484,-0.1824739,0.4986986,0.30694103,-0.33492494,0.94489,0.7788877,-0.06165224,0.5941918,-0.19096895,-0.36214685,0.0021295242,0.48004287,1,0,0,0,0,0,0,0,-3.2592413,0.7256865,1.6269385,-1.1911987,2.2480485,-0.0061094756,-1.4555602
2.7464492,9.404167,1.2058597,-37.274864,3.6905897,0.9301461,-0.097096294,-0.96771586,0.6389377,-0.6393844,-0.91069925,0.99057543,-0.9624195,-0.91968393,0.6599487,0.08763945,1.2212164,1.087971,1.737011,-0.99984634,1.4867821,0.72586775,0.04409188,1.264454,1.1500413,1.6696911,-0.93140376,1.5516337,-0.9420548,0.6145859,-0.6982514,-0.8761434,1.0024257,-0.2128201,-0.34290448,3.352604,-0.5164051,1.4560964,-4.346328,0.24851783,3.117065,3.0471106,-0.18150091,0.50928116,0.30549335,-0.3349042,0.94681525,0.7790552,-0.062008597,0.5928927,-0.19418058,-0.36130577,0.008146423,0.4815057,1,0,0,0,0,0,0,0,-2.9295979,0.60075516,1.3461112,-1.0257958,2.0076928,-0.014148652,-1.3436823
4.2383256,11.135371,2.6166255,-36.944355,3.6060793,0.727285,-0.073691994,-0.9673338,0.6337115,-0.596498,-0.90966374,0.9902454,-0.9631865,-0.9198735,0.6562197,0.08971911,1.2215061,1.0845455,1.7409887,-1.0007532,1.4854028,0.722075,0.046554834,1.2616826,1.1465261,1.6737223,-0.9322549,1.5502461,-0.9508115,0.6161191,-0.69028455,-0.87958586,1.009548,-0.21280606,-0.3479667,3.3352184,-0.5154114,1.468446,-4.346328,0.24851783,3.077536,3.031166,-0.18055534,0.51970047,0.30405235,-0.33485603,0.94874555,0.77921104,-0.06239023,0.59158325,-0.1973997,-0.35877502,0.0152893225,0.48251554,1,0,0,0,0,0,0,0,-2.5953052,0.380069,2.400696,-0.90718263,1.780629,-0.03869086,-1.2441872
4.7093477,11.612996,3.00637,-36.640457,3.5481145,0.6726638,-0.06517875,-0.96797323,0.6332606,-0.5815036,-0.90852547,0.99033123,-0.96311635,-0.91885924,0.65238094,0.0921496,1.2198144,1.0811123,1.7450261,-1.0015993,1.4840883,0.7182503,0.04902327,1.2589456,1.1429985,1.6777792,-0.93310606,1.5488404,-0.95855737,0.6174338,-0.68174857,-0.88261384,1.0158845,-0.21291877,-0.35258022,3.317833,-0.51441765,1.4806376,-4.346328,0.24851783,3.0380073,3.0152082,-0.17963934,0.52995896,0.3026247,-0.3347783,0.9506786,0.7793553,-0.06279935,0.59026533,-0.20061994,-0.35563615,0.022683328,0.48317143,1,0,0,0,0,0,0,0,-2.3326275,0.32603738,2.532452,-0.80463284,1.5850662,-0.07335096,-1.1326371
3.7600126,10.1622715,1.9635303,-36.403744,3.5430474,0.8211043,-0.076273784,-0.9681598,0.636382,-0.60823727,-0.90916944,0.99049497,-0.96313506,-0.9202429,0.64854276,0.09484278,1.2151525,1.0775383,1.7490948,-1.0024518,1.4825829,0.71439743,0.05149764,1.2562295,1.1394594,1.681859,-0.9339582,1.5474175,-0.9653862,0.6189721,-0.6774914,-0.88547754,1.0215267,-0.21316563,-0.3568281,3.3004475,-0.5134239,1.492671,-4.346328,0.24851783,2.9984784,2.9992418,-0.1787498,0.54005677,0.30120564,-0.33467412,0.95261425,0.77948576,-0.06323281,0.5889404,-0.20384485,-0.35344338,0.029194301,0.48370352,1,0,0,0,0,0,0,0,-2.1052358,0.3829598,1.4616548,-0.76261157,1.4134048,-0.10648369,-1.0398923
3.468218,9.748404,1.5845559,-36.137115,3.5023377,0.87966895,-0.08207849,-0.9679824,0.64186496,-0.62452275,-0.9075379,0.99029326,-0.9632779,-0.9194705,0.6447027,0.09771191,1.2112639,1.0741166,1.7531601,-1.0033141,1.4812156,0.7105198,0.053979546,1.253523,1.1359107,1.6859608,-0.93481123,1.5459794,-0.97135514,0.6209711,-0.67581344,-0.88790286,1.0265317,-0.21348412,-0.36070338,3.283062,-0.5124302,1.5045464,-4.346328,0.24851783,2.9589496,2.9832664,-0.17788458,0.5499955,0.29979563,-0.3345456,0.9545509,0.7796013,-0.06368831,0.5876095,-0.20707613,-0.35150287,0.035339102,0.48397756,1,0,0,0,0,0,0,0,-1.8870829,0.49871203,0.8117258,-0.6528496,1.2555121,-0.1252964,-0.9461939
4.560808,11.041113,2.6065633,-35.89863,3.4391255,0.7337614,-0.06434566,-0.9678486,0.6388592,-0.5925587,-0.9067222,0.98995346,-0.963573,-0.91896546,0.6408347,0.09997741,1.2108588,1.0706267,1.7572374,-1.0041885,1.4798138,0.7066202,0.056467712,1.2508327,1.1323526,1.6900797,-0.9356662,1.544526,-0.9765229,0.62239563,-0.67089236,-0.8900255,1.0309567,-0.21386494,-0.36425614,3.2656765,-0.51143646,1.5162636,-4.346328,0.24851783,2.9194207,2.9672809,-0.17704749,0.5597756,0.29839563,-0.33438897,0.956488,0.779701,-0.06416916,0.58627456,-0.21031122,-0.34828046,0.04228555,0.48393297,1,0,0,0,0,0,0,0,-1.6726254,0.35515425,1.6094445,-0.5793869,1.1100172,-0.14496593,-0.866726
5.5995483,12.274371,3.5846326,-35.599594,3.370496,0.59544086,-0.04591901,-0.96757114,0.6357563,-0.55818987,-0.90416074,0.98998195,-0.96275747,-0.91982484,0.6369551,0.10224217,1.210643,1.067253,1.7613584,-1.0049847,1.4782985,0.7027025,0.05896005,1.2481719,1.1287878,1.6942148,-0.9365231,1.5430592,-0.9809318,0.6233097,-0.66285247,-0.8917029,1.0348861,-0.21433468,-0.3675245,3.248291,-0.51044273,1.5278227,-4.346328,0.24851783,2.8798919,2.9512773,-0.1762402,0.5693992,0.29701376,-0.33420253,0.95842355,0.77978677,-0.06467779,0.5849353,-0.2135413,-0.34379333,0.049937863,0.48350465,1,0,0,0,0,0,0,0,-1.4675854,0.22774933,2.3748276,-0.4698932,0.986278,-0.17105787,-0.79718226
