pure_target_joint_0,pure_target_joint_1,pure_target_joint_2,pure_target_joint_3,pure_target_joint_4,pure_target_joint_5,pure_target_joint_6,target_joint_0,target_joint_1,target_joint_2,target_joint_3,target_joint_4,target_joint_5,target_joint_6,pos_joint_0,pos_joint_1,pos_joint_2,pos_joint_3,pos_joint_4,pos_joint_5,pos_joint_6,vel_joint_0,vel_joint_1,vel_joint_2,vel_joint_3,vel_joint_4,vel_joint_5,vel_joint_6,vel_smooth_joint_0,vel_smooth_joint_1,vel_smooth_joint_2,vel_smooth_joint_3,vel_smooth_joint_4,vel_smooth_joint_5,vel_smooth_joint_6,ee_pos_x,ee_pos_y,ee_pos_z,ee_or_w,ee_or_x,ee_or_y,ee_or_z,eep_vel_x,eep_vel_y,eep_vel_z,ee_vel_offset_x,ee_vel_offset_y,ee_vel_offset_z,ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz,action_0,action_1,action_2,action_3,action_4,action_5,action_6,command_published
1.83152,-1.05951,-1.7763,-1.06311,2.00825,1.18456,-0.983538,1.83152,-1.05951,-1.7763,-1.06311,2.00825,1.18456,-0.983538,1.78078,-1.07207,-1.81514,-1.11962,1.93718,1.11684,-0.916291,4.79518e-05,-2.39759e-05,0,0,-1.91633e-05,0,2.39541e-05,4.79518e-05,-2.39759e-05,0,0,-1.91633e-05,0,2.39541e-05,0.533552,-0.455648,0.691964,0.572576,0.178286,0.150716,0.785911,2.41093e-05,1.93306e-05,-1.36793e-05,2.44775e-05,2.01204e-05,-1.38954e-05,2.97387,-0.532621,0.364921,-3.27365,0.234145,5.09831,-3.27365,0.10216,5.09831,0.507353,0.125547,0.388436,0.565105,0.710715,0.677194,-0.672474,1
1.82909,-1.05989,-1.78274,-1.06631,2.00962,1.18281,-0.982253,1.82909,-1.05989,-1.78274,-1.06631,2.00962,1.18281,-0.982253,1.78078,-1.07207,-1.81514,-1.11962,1.93718,1.11684,-0.916291,5.99071e-05,0,0,1.1977e-05,0,0,0,5.99071e-05,0,0,1.1977e-05,0,0,0,0.533553,-0.455648,0.691964,0.572576,0.178286,0.150716,0.785911,2.55088e-05,2.64193e-05,2.84379e-06,2.51828e-05,2.75353e-05,2.96843e-06,2.94109,-0.530355,0.415478,-3.27723,0.226551,5.05565,-3.27723,0.15475,5.05565,0.483075,0.12181,0.324023,0.533037,0.724473,0.659678,-0.659624,1
1.82096,-1.06259,-1.79045,-1.07208,2.01066,1.18095,-0.979798,1.82096,-1.06259,-1.79045,-1.07208,2.01066,1.18095,-0.979798,1.78078,-1.07206,-1.81514,-1.11961,1.93718,1.11684,-0.916291,-0.00137815,0.00185751,8.3883e-05,0.00179758,-5.75247e-05,3.5953e-05,-8.3883e-05,-0.00137815,0.00185751,8.3883e-05,0.00179758,-5.75247e-05,3.5953e-05,-8.3883e-05,0.533547,-0.455652,0.691971,0.572583,0.178281,0.150717,0.785907,-0.00103836,-0.000761548,0.00148641,-0.00109128,-0.000734092,0.0015123,2.90778,-0.527938,0.465005,-3.33083,0.241756,4.9527,-3.33083,0.198131,4.9527,0.401807,0.0947335,0.246964,0.475334,0.734856,0.641123,-0.63507,1
1.79823,-1.04687,-1.78135,-1.0625,2.01112,1.17899,-0.982895,1.79823,-1.04687,-1.78135,-1.0625,2.01112,1.17899,-0.982895,1.78082,-1.07172,-1.81447,-1.11932,1.93807,1.11783,-0.917396,0.00605188,0.0532207,0.118186,0.0621727,0.161831,0.175769,-0.196345,0.00605188,0.0532207,0.118186,0.0621727,0.161831,0.175769,-0.196345,0.53325,-0.45556,0.692583,0.573013,0.177479,0.150146,0.785884,-0.0402154,0.00970308,0.0988425,-0.0550718,0.0079779,0.106418,2.87516,-0.525893,0.513074,-3.26242,0.204474,4.80697,-3.26242,0.219816,4.80697,0.174033,0.248479,0.331169,0.568148,0.730425,0.611603,-0.65499,1
1.7196,-1.04014,-1.77247,-1.04655,2.01545,1.18387,-0.996403,1.7196,-1.04014,-1.77247,-1.04655,2.01545,1.18387,-0.996403,1.78076,-1.07138,-1.81187,-1.11701,1.94447,1.12362,-0.924347,-0.00337949,0.00269638,0.284631,0.283157,0.822406,0.717587,-0.869088,-0.00337949,0.00269638,0.284631,0.283157,0.822406,0.717587,-0.869088,0.53143,-0.456423,0.6949,0.576021,0.173918,0.146029,0.785256,-0.164972,-0.105481,0.222564,-0.21943,-0.129176,0.25013,2.84158,-0.523507,0.560086,-3.35846,0.238562,4.70112,-3.35846,0.227778,4.70112,-0.611656,0.312335,0.394077,0.704639,0.709821,0.602449,-0.720556,1
1.70806,-1.03419,-1.75413,-1.03772,2.02681,1.1902,-1.00934,1.70806,-1.03419,-1.75413,-1.03772,2.02681,1.1902,-1.00934,1.78184,-1.0725,-1.80813,-1.11223,1.95779,1.1342,-0.937101,0.157901,-0.145665,0.40453,0.553718,1.48101,1.1533,-1.37909,0.157901,-0.145665,0.40453,0.553718,1.48101,1.1533,-1.37909,0.528651,-0.458629,0.697914,0.581126,0.168494,0.137405,0.784234,-0.202759,-0.196804,0.27563,-0.292128,-0.245988,0.318546,2.80909,-0.521019,0.605874,-3.24905,0.248885,4.57884,-3.24905,0.23043,4.57884,-0.737881,0.383091,0.539917,0.74507,0.690149,0.560037,-0.722339,1
1.70461,-1.03362,-1.74488,-1.02979,2.04148,1.20354,-1.02461,1.70461,-1.03362,-1.74488,-1.02979,2.04148,1.20354,-1.02461,1.78502,-1.07455,-1.80411,-1.10472,1.97499,1.14666,-0.951697,0.368387,-0.206951,0.39903,0.810331,1.75646,1.25154,-1.45316,0.368387,-0.206951,0.39903,0.810331,1.75646,1.25154,-1.45316,0.525871,-0.461504,0.701297,0.586802,0.162425,0.12612,0.783183,-0.168199,-0.230032,0.299302,-0.270802,-0.291047,0.34487,2.77625,-0.518465,0.650736,-3.28314,0.25537,4.48623,-3.28314,0.234185,4.48623,-0.804141,0.409272,0.592369,0.74927,0.664893,0.568768,-0.729104,1
1.70837,-1.027,-1.74105,-1.02037,2.05846,1.2132,-1.03705,1.70837,-1.027,-1.74105,-1.02037,2.05846,1.2132,-1.03705,1.78955,-1.07572,-1.79944,-1.09519,1.9916,1.15832,-0.965102,0.463743,-0.077632,0.491809,0.982468,1.60035,1.12832,-1.30176,0.463743,-0.077632,0.491809,0.982468,1.60035,1.12832,-1.30176,0.523295,-0.463971,0.705696,0.5922,0.155869,0.114858,0.782184,-0.153948,-0.176513,0.425143,-0.259037,-0.228756,0.468021,2.74323,-0.516074,0.694758,-3.30217,0.23911,4.4022,-3.30217,0.238089,4.4022,-0.811843,0.487224,0.583916,0.748251,0.668651,0.548841,-0.719445,1
1.712,-1.02119,-1.73536,-1.00989,2.07173,1.22211,-1.04806,1.712,-1.02119,-1.73536,-1.00989,2.07173,1.22211,-1.04806,1.79374,-1.07575,-1.79381,-1.08472,2.00528,1.16856,-0.977274,0.399641,0.0119959,0.595698,1.07502,1.29078,0.992175,-1.19716,0.399641,0.0119959,0.595698,1.07502,1.29078,0.992175,-1.19716,0.520471,-0.466058,0.71104,0.597664,0.148819,0.10482,0.780809,-0.193328,-0.168072,0.512809,-0.29672,-0.208799,0.551796,2.71062,-0.51375,0.737323,-3.26104,0.23241,4.25648,-3.26104,0.240162,4.25648,-0.81741,0.545672,0.584439,0.748388,0.664543,0.535523,-0.707856,1
1.71468,-1.0157,-1.72891,-0.998199,2.08214,1.22968,-1.05817,1.71468,-1.0157,-1.72891,-0.998199,2.08214,1.22968,-1.05817,1.79713,-1.07532,-1.78683,-1.07319,2.01657,1.1775,-0.989003,0.317842,0.0514016,0.72661,1.16158,1.08576,0.872773,-1.17011,0.317842,0.0514016,0.72661,1.16158,1.08576,0.872773,-1.17011,0.51712,-0.468271,0.717137,0.603538,0.141373,0.095416,0.778878,-0.245767,-0.187326,0.582182,-0.34987,-0.2225,0.618432,2.67786,-0.511221,0.778909,-3.27618,0.252897,4.15861,-3.27618,0.244562,4.15861,-0.824437,0.596238,0.579177,0.74993,0.655663,0.521881,-0.691675,1
