pure_target_joint_0,pure_target_joint_1,pure_target_joint_2,pure_target_joint_3,pure_target_joint_4,pure_target_joint_5,pure_target_joint_6,target_joint_0,target_joint_1,target_joint_2,target_joint_3,target_joint_4,target_joint_5,target_joint_6,pos_joint_0,pos_joint_1,pos_joint_2,pos_joint_3,pos_joint_4,pos_joint_5,pos_joint_6,vel_joint_0,vel_joint_1,vel_joint_2,vel_joint_3,vel_joint_4,vel_joint_5,vel_joint_6,vel_smooth_joint_0,vel_smooth_joint_1,vel_smooth_joint_2,vel_smooth_joint_3,vel_smooth_joint_4,vel_smooth_joint_5,vel_smooth_joint_6,ee_pos_x,ee_pos_y,ee_pos_z,ee_or_w,ee_or_x,ee_or_y,ee_or_z,ee_vel_x,ee_vel_y,ee_vel_z,ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz,action_0,action_1,action_2,action_3,action_4,action_5,action_6,command_published
1.70026,-1.00113,-1.87855,-1.05514,1.98096,1.18298,-0.972062,1.77525,-1.0607,-1.81912,-1.11307,1.9401,1.12098,-0.919805,1.78025,-1.06467,-1.81515,-1.11693,1.93737,1.11685,-0.916321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531042,-0.45449,0.694297,0.574573,0.175203,0.152538,0.784794,0,0,0,2.97624,-0.514665,0.372645,-3.25892,-0.192493,4.88086,-3.38955,-0.123472,5.20527,-0.799918,0.635423,-0.633944,0.617956,0.435816,0.661321,-0.557409,1
1.70026,-1.00041,-1.87817,-1.05524,1.98002,1.18345,-0.9721,1.75526,-1.04477,-1.83494,-1.09763,1.95093,1.13754,-0.933743,1.78025,-1.06467,-1.81515,-1.11693,1.93737,1.11685,-0.916321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531042,-0.45449,0.694297,0.574573,0.175203,0.152538,0.784794,0,0,0,2.94373,-0.516401,0.42099,-3.06063,-0.163484,4.55145,-3.32009,-0.152335,5.10297,-0.799959,0.642585,-0.630162,0.616963,0.426467,0.66604,-0.557784,1
1.70024,-0.999791,-1.87767,-1.0558,1.98134,1.18381,-0.972585,1.72526,-1.02072,-1.85859,-1.07451,1.96713,1.16248,-0.954685,1.77987,-1.06436,-1.81546,-1.11663,1.93758,1.11716,-0.916589,-0.076749,0.0609674,-0.0608235,0.0592914,0.0418141,0.063452,-0.0534823,-0.076749,0.0609674,-0.0608235,0.0592914,0.0418141,0.063452,-0.0534823,0.530763,-0.454766,0.694455,0.575009,0.175031,0.152522,0.784516,2.14849e-07,1.57332e-06,1.64508e-06,2.91146,-0.516721,0.468019,-3.29118,-0.0326273,4.79659,-3.25876,-0.146691,4.94381,-0.796305,0.645733,-0.622106,0.60838,0.437552,0.666478,-0.55996,1
1.69924,-0.998584,-1.87589,-1.05511,1.98242,1.18422,-0.972454,1.70519,-1.00434,-1.87406,-1.0592,1.97807,1.17931,-0.968748,1.77916,-1.0638,-1.81602,-1.11609,1.93797,1.11775,-0.917083,-0.141723,0.112579,-0.112316,0.109486,0.0772131,0.117168,-0.0987584,-0.141723,0.112579,-0.112316,0.109486,0.0772131,0.117168,-0.0987584,0.530247,-0.455276,0.694748,0.575813,0.174714,0.152492,0.784003,-0.0991947,-0.100848,0.0564351,2.8788,-0.519144,0.516598,-3.20977,-0.238055,4.77421,-3.24627,-0.150766,4.85679,-0.799203,0.652171,-0.59867,0.609799,0.444474,0.664694,-0.553718,1
1.68879,-1.00044,-1.86461,-1.04352,1.98575,1.19075,-0.978383,1.69928,-0.999768,-1.87659,-1.05468,1.98153,1.1842,-0.972761,1.76855,-1.05534,-1.82441,-1.1079,1.94372,1.12654,-0.924479,-1.02633,0.819665,-0.810849,0.791768,0.555425,0.85134,-0.71582,-1.02633,0.819665,-0.810849,0.791768,0.555425,0.85134,-0.71582,0.522426,-0.46278,0.699186,0.587795,0.169873,0.152084,0.776215,-0.47342,-0.468922,0.269354,2.84611,-0.520418,0.563092,-3.36527,-0.131206,4.78542,-3.25323,-0.150524,4.80473,-0.797604,0.549064,-0.402019,0.643743,0.420364,0.642143,-0.53904,1
1.67492,-0.990023,-1.85879,-1.03348,1.98659,1.2027,-0.98901,1.69542,-0.998928,-1.87259,-1.05104,1.98309,1.18686,-0.974982,1.75474,-1.04427,-1.83529,-1.09726,1.95119,1.13802,-0.934121,-1.43328,1.15131,-1.12577,1.10278,0.776357,1.1924,-1.00093,-1.43328,1.15131,-1.12577,1.10278,0.776357,1.1924,-1.00093,0.511986,-0.4722,0.705111,0.603207,0.163363,0.151622,0.765809,-0.964577,-0.903656,0.54842,2.81303,-0.521691,0.608533,-3.34208,-0.128632,4.59174,-3.24593,-0.146241,4.73279,-0.798174,0.54248,-0.235077,0.637818,0.35399,0.646787,-0.548895,1
1.65999,-0.978382,-1.86405,-1.02222,1.99674,1.21417,-1.00061,1.68685,-0.995951,-1.86676,-1.04334,1.98554,1.19314,-0.980585,1.74024,-1.0326,-1.84647,-1.08612,1.95908,1.1501,-0.944245,-1.37848,1.108,-1.04651,1.05861,0.751619,1.14821,-0.96154,-1.37848,1.108,-1.04651,1.05861,0.751619,1.14821,-0.96154,0.506116,-0.47721,0.70845,0.611596,0.159675,0.151393,0.759957,-1.13586,-0.988658,0.649034,2.78052,-0.523365,0.652434,-3.18351,-0.16392,4.29823,-3.24093,-0.14319,4.64377,-0.802509,0.542181,-0.175809,0.639057,0.376647,0.640732,-0.563657,1
1.64767,-0.966902,-1.87485,-1.01146,2.00617,1.22403,-1.00942,1.67447,-0.988806,-1.86363,-1.03315,1.98988,1.20276,-0.989494,1.72833,-1.02323,-1.8547,-1.07693,1.96556,1.15997,-0.952498,-1.12375,0.866185,-0.721324,0.873116,0.607531,0.927095,-0.775217,-1.12375,0.866185,-0.721324,0.873116,0.607531,0.927095,-0.775217,0.495729,-0.485554,0.714448,0.625887,0.153045,0.150878,0.749719,-0.962429,-0.778034,0.562649,2.74809,-0.524842,0.695338,-3.37405,-0.153638,4.46437,-3.29847,-0.148438,4.6301,-0.806666,0.563268,-0.201475,0.654739,0.406115,0.640548,-0.569218,1
1.6426,-0.960874,-1.88192,-1.00712,2.00932,1.22846,-1.01279,1.66136,-0.978706,-1.86659,-1.02273,1.99666,1.2132,-0.999285,1.72328,-1.0195,-1.85745,-1.07296,1.96825,1.1641,-0.95595,-1.01052,0.74614,-0.54921,0.794925,0.538271,0.825538,-0.690335,-1.01052,0.74614,-0.54921,0.794925,0.538271,0.825538,-0.690335,0.487076,-0.491951,0.719678,0.637045,0.147267,0.149927,0.741625,-0.789851,-0.592705,0.489352,2.71563,-0.526247,0.737481,-3.3263,-0.143994,4.31797,-3.30075,-0.154919,4.53037,-0.806807,0.586233,-0.244743,0.658336,0.410636,0.643629,-0.568444,1
1.62721,-0.949175,-1.88647,-0.994316,2.01463,1.24033,-1.02151,1.64991,-0.968602,-1.87364,-1.01337,2.00391,1.22236,-1.00754,1.70847,-1.00985,-1.86119,-1.06094,1.97525,1.17592,-0.966019,-1.00856,0.633652,-0.145247,0.823286,0.451856,0.79907,-0.689905,-1.00856,0.633652,-0.145247,0.823286,0.451856,0.79907,-0.689905,0.478922,-0.497391,0.724995,0.646751,0.141344,0.148239,0.734683,-0.769514,-0.524831,0.519467,2.68299,-0.527886,0.779068,-3.20572,-0.160916,4.08416,-3.29615,-0.148092,4.41357,-0.81254,0.606728,-0.252776,0.66629,0.393786,0.644165,-0.554913,1
1.61633,-0.941543,-1.88633,-0.985772,2.01794,1.24908,-1.0288,1.63946,-0.959342,-1.88045,-1.00461,2.00961,1.23072,-1.01437,1.69782,-1.00311,-1.86211,-1.05227,1.97992,1.18433,-0.973425,-1.0849,0.701925,-0.108842,0.882334,0.484265,0.857842,-0.760423,-1.0849,0.701925,-0.108842,0.882334,0.484265,0.857842,-0.760423,0.470174,-0.502592,0.731062,0.656587,0.134528,0.146019,0.72765,-0.842085,-0.516129,0.603705,2.64937,-0.529463,0.819521,-3.28523,-0.154092,3.95336,-3.27428,-0.151708,4.27677,-0.814991,0.615648,-0.242207,0.664937,0.380216,0.64749,-0.553777,1
1.60507,-0.932966,-1.88662,-0.976994,2.02416,1.25836,-1.03703,1.62823,-0.950287,-1.88458,-0.99537,2.0142,1.23966,-1.02137,1.68661,-0.995415,-1.86392,-1.04317,1.98522,1.19321,-0.981389,-1.12364,0.789343,-0.224644,0.91139,0.546322,0.890982,-0.79888,-1.12364,0.789343,-0.224644,0.91139,0.546322,0.890982,-0.79888,0.460654,-0.507795,0.737756,0.667079,0.127025,0.143755,0.719864,-0.915628,-0.522159,0.659102,2.61638,-0.530689,0.858423,-3.30468,-0.122834,3.89651,-3.27727,-0.150869,4.17109,-0.815366,0.624488,-0.22702,0.661807,0.389355,0.651419,-0.556418,1
1.59389,-0.923136,-1.8888,-0.968742,2.03306,1.26741,-1.04533,1.61647,-0.941365,-1.88632,-0.985984,2.01907,1.24907,-1.02907,1.6754,-0.987104,-1.8672,-1.03405,1.99096,1.20212,-0.989327,-1.1142,0.83905,-0.357134,0.909116,0.573218,0.885781,-0.784532,-1.1142,0.83905,-0.357134,0.909116,0.573218,0.885781,-0.784532,0.445935,-0.515398,0.747826,0.68321,0.115827,0.141053,0.707045,-0.935684,-0.513944,0.654175,2.58335,-0.531761,0.895751,-3.2133,-0.104333,3.63202,-3.28742,-0.143091,4.06172,-0.815155,0.639673,-0.216019,0.653117,0.420992,0.652925,-0.560019,1
1.58286,-0.912985,-1.8913,-0.960471,2.04141,1.27615,-1.05291,1.60508,-0.932417,-1.88738,-0.977176,2.02531,1.25829,-1.03707,1.66435,-0.978539,-1.87127,-1.025,1.9966,1.21091,-0.996963,-1.10648,0.860561,-0.407815,0.907082,0.555273,0.880595,-0.758331,-1.10648,0.860561,-0.407815,0.907082,0.555273,0.880595,-0.758331,0.436155,-0.52011,0.754371,0.693735,0.108528,0.139763,0.698155,-0.928636,-0.487316,0.634641,2.55039,-0.532945,0.932557,-3.48962,-0.12529,3.89654,-3.30748,-0.13648,3.96334,-0.814934,0.655546,-0.200307,0.645274,0.448143,0.652445,-0.559511,1
1.57736,-0.907266,-1.8914,-0.956749,2.04622,1.28064,-1.05657,1.5943,-0.923214,-1.88889,-0.969052,2.0328,1.26701,-1.04482,1.65881,-0.974202,-1.87332,-1.02045,1.9993,1.21532,-1.00071,-1.109,0.867431,-0.408626,0.909683,0.540386,0.882652,-0.74934,-1.109,0.867431,-0.408626,0.909683,0.540386,0.882652,-0.74934,0.431219,-0.522335,0.757677,0.698928,0.104806,0.139198,0.693643,-0.941616,-0.456149,0.645084,2.51773,-0.534333,0.967964,-3.23338,-0.137434,3.50521,-3.291,-0.130491,3.82382,-0.814471,0.669356,-0.180856,0.637014,0.46918,0.653161,-0.55857,1
1.56607,-0.897384,-1.89327,-0.948019,2.05236,1.28983,-1.0637,1.58458,-0.914367,-1.89053,-0.961863,2.04013,1.27483,-1.05161,1.64757,-0.965473,-1.87689,-1.01129,2.00459,1.22428,-1.00825,-1.12796,0.874449,-0.342014,0.917886,0.525437,0.899173,-0.755198,-1.12796,0.874449,-0.342014,0.917886,0.525437,0.899173,-0.755198,0.421153,-0.526486,0.764504,0.709195,0.0970401,0.137999,0.684531,-0.964271,-0.419811,0.672532,2.48553,-0.53601,1.00257,-3.26129,-0.169872,3.50502,-3.2963,-0.130077,3.72507,-0.81497,0.68089,-0.163831,0.632705,0.477766,0.655533,-0.554555,1
1.54916,-0.883314,-1.89497,-0.9351,2.06246,1.30388,-1.07546,1.57518,-0.90572,-1.8919,-0.954894,2.04675,1.28244,-1.05792,1.63065,-0.952253,-1.88107,-0.997728,2.01297,1.23782,-1.01974,-1.1231,0.886389,-0.256108,0.892821,0.583316,0.900577,-0.76905,-1.1231,0.886389,-0.256108,0.892821,0.583316,0.900577,-0.76905,0.410929,-0.530198,0.77156,0.719212,0.0889603,0.136591,0.675398,-0.974445,-0.376686,0.69392,2.45376,-0.538105,1.03675,-2.95751,-0.194999,3.18192,-3.24195,-0.138809,3.58966,-0.814943,0.689388,-0.139003,0.626279,0.494915,0.660559,-0.557176,1
1.53814,-0.873478,-1.89586,-0.926862,2.06967,1.31315,-1.08301,1.56397,-0.895818,-1.89327,-0.946428,2.05375,1.29165,-1.06539,1.6196,-0.943342,-1.88342,-0.989047,2.01916,1.2467,-1.02737,-1.09408,0.890551,-0.228379,0.855676,0.627818,0.878748,-0.756027,-1.09408,0.890551,-0.228379,0.855676,0.627818,0.878748,-0.756027,0.400701,-0.533441,0.77874,0.728868,0.080764,0.134951,0.666346,-0.969695,-0.330742,0.703961,2.42097,-0.539323,1.06918,-3.33207,-0.12377,3.29524,-3.2358,-0.14807,3.49888,-0.81457,0.698644,-0.124402,0.621856,0.505173,0.664576,-0.556415,1
1.52754,-0.863566,-1.89732,-0.919104,2.07699,1.32205,-1.08998,1.55105,-0.884635,-1.89469,-0.936624,2.06163,1.30237,-1.07414,1.60895,-0.934465,-1.88554,-0.980806,2.02561,1.25526,-1.03473,-1.05445,0.885831,-0.206052,0.81354,0.646692,0.848082,-0.726763,-1.05445,0.885831,-0.206052,0.81354,0.646692,0.848082,-0.726763,0.390708,-0.536173,0.78587,0.737977,0.0726781,0.133187,0.657548,-0.940528,-0.279672,0.695833,2.38841,-0.540374,1.10074,-3.30116,-0.106649,3.20022,-3.24881,-0.151653,3.42551,-0.814163,0.708982,-0.117859,0.617025,0.513821,0.667942,-0.552489,1
1.51711,-0.853887,-1.8992,-0.911531,2.08444,1.33066,-1.09655,1.53868,-0.873729,-1.89605,-0.927346,2.06954,1.3127,-1.08251,1.59852,-0.925556,-1.88745,-0.972811,2.03214,1.26367,-1.04188,-1.04982,0.899112,-0.186402,0.803463,0.656879,0.8479,-0.71743,-1.04982,0.899112,-0.186402,0.803463,0.656879,0.8479,-0.71743,0.381017,-0.538404,0.792893,0.746515,0.064727,0.131407,0.649044,-0.911176,-0.232098,0.685922,2.35525,-0.541167,1.13128,-3.56258,-0.0851011,3.28105,-3.25978,-0.143726,3.33051,-0.814131,0.716696,-0.117517,0.612801,0.522991,0.66993,-0.546775,1
1.5062,-0.844445,-1.89963,-0.90365,2.09167,1.33958,-1.10343,1.5276,-0.863663,-1.89742,-0.919184,2.07703,1.32194,-1.08981,1.58773,-0.916268,-1.88921,-0.96458,2.03887,1.27242,-1.04921,-1.09639,0.944606,-0.173143,0.836239,0.682745,0.89177,-0.745465,-1.09639,0.944606,-0.173143,0.836239,0.682745,0.89177,-0.745465,0.371197,-0.540268,0.800075,0.75489,0.0565243,0.129602,0.640429,-0.935234,-0.201738,0.710426,2.32285,-0.542908,1.16072,-3.19397,-0.171725,2.90211,-3.26447,-0.137346,3.22553,-0.815304,0.718235,-0.10421,0.609293,0.52802,0.671572,-0.542174,1
1.49474,-0.834445,-1.89852,-0.896207,2.09948,1.34916,-1.11095,1.5169,-0.853956,-1.89859,-0.911454,2.0844,1.3308,-1.09668,1.57638,-0.906464,-1.89087,-0.955943,2.04593,1.2817,-1.05692,-1.14345,0.989604,-0.163411,0.869031,0.713063,0.936848,-0.776289,-1.14345,0.989604,-0.163411,0.869031,0.713063,0.936848,-0.776289,0.355476,-0.542515,0.811596,0.767783,0.0431076,0.126728,0.626571,-1.01198,-0.162572,0.771419,2.29063,-0.544529,1.18915,-3.20761,-0.161279,2.82991,-3.26112,-0.132295,3.10932,-0.816491,0.720189,-0.0765349,0.597358,0.535548,0.674577,-0.540336,1
