pure_target_joint_0,pure_target_joint_1,pure_target_joint_2,pure_target_joint_3,pure_target_joint_4,pure_target_joint_5,pure_target_joint_6,target_joint_0,target_joint_1,target_joint_2,target_joint_3,target_joint_4,target_joint_5,target_joint_6,pos_joint_0,pos_joint_1,pos_joint_2,pos_joint_3,pos_joint_4,pos_joint_5,pos_joint_6,vel_joint_0,vel_joint_1,vel_joint_2,vel_joint_3,vel_joint_4,vel_joint_5,vel_joint_6,vel_smooth_joint_0,vel_smooth_joint_1,vel_smooth_joint_2,vel_smooth_joint_3,vel_smooth_joint_4,vel_smooth_joint_5,vel_smooth_joint_6,ee_pos_x,ee_pos_y,ee_pos_z,ee_or_w,ee_or_x,ee_or_y,ee_or_z,ee_vel_x,ee_vel_y,ee_vel_z,ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz,action_0,action_1,action_2,action_3,action_4,action_5,action_6,command_published
1.7025,-1.00341,-1.87619,-1.08602,1.99523,1.17722,-0.975461,1.77541,-1.06105,-1.81901,-1.1151,1.94085,1.12092,-0.919918,1.78027,-1.06489,-1.8152,-1.11703,1.93723,1.11717,-0.916215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531049,-0.45449,0.694147,0.574487,0.175151,0.152513,0.784873,0,0,0,2.97464,-0.481261,0.288168,-3.39312,0.319334,4.73865,-3.58611,0.285203,4.73913,-0.777665,0.614832,-0.60985,0.310109,0.58,0.600491,-0.592452,1
1.70113,-1.00208,-1.87526,-1.08013,1.99615,1.17794,-0.974249,1.75588,-1.0456,-1.8342,-1.10698,1.95541,1.13598,-0.934654,1.78027,-1.06489,-1.8152,-1.11703,1.93723,1.11717,-0.916215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531049,-0.45449,0.694147,0.574487,0.175151,0.152513,0.784873,0,0,0,2.93949,-0.478119,0.336093,-3.61567,0.323239,4.92902,-3.54323,0.309977,4.70102,-0.79143,0.628127,-0.600538,0.369044,0.58927,0.607736,-0.580338,1
1.70059,-1.00039,-1.87325,-1.08204,1.99799,1.17819,-0.974749,1.72634,-1.0221,-1.85671,-1.09399,1.9775,1.15869,-0.956599,1.77983,-1.06454,-1.81555,-1.11686,1.93755,1.11751,-0.916551,-0.0881037,0.0696545,-0.0690904,0.0351334,0.0657107,0.0680302,-0.0671185,-0.0881037,0.0696545,-0.0690904,0.0351334,0.0657107,0.0680302,-0.0671185,0.530757,-0.454761,0.694289,0.574928,0.175005,0.152485,0.784588,-1.0114e-06,-1.30988e-06,3.70075e-08,2.90442,-0.47508,0.383061,-3.46613,0.300311,4.64189,-3.51779,0.311797,4.62433,-0.792377,0.641512,-0.577051,0.348167,0.604351,0.606783,-0.581978,1
1.69757,-0.996546,-1.86511,-1.08418,2.00449,1.17969,-0.976259,1.70606,-1.00557,-1.8706,-1.08464,1.99322,1.17413,-0.971175,1.7766,-1.06199,-1.81807,-1.11554,1.93996,1.12,-0.918997,-0.485158,0.383843,-0.378185,0.199521,0.361728,0.374241,-0.367048,-0.485158,0.383843,-0.378185,0.199521,0.361728,0.374241,-0.367048,0.530226,-0.455253,0.694547,0.57573,0.17474,0.152435,0.784069,-0.102777,-0.0965515,0.0497911,2.86937,-0.471956,0.428967,-3.46467,0.308891,4.53849,-3.50307,0.308078,4.5237,-0.790307,0.654449,-0.470373,0.313663,0.64533,0.596915,-0.572626,1
1.68663,-0.991715,-1.85409,-1.06727,2.00783,1.18687,-0.982154,1.69922,-0.999499,-1.8707,-1.08142,1.9996,1.17898,-0.975509,1.76709,-1.05446,-1.82543,-1.11154,1.94706,1.12732,-0.926147,-1.15047,0.912508,-0.886958,0.4896,0.859057,0.886068,-0.862519,-1.15047,0.912508,-0.886958,0.4896,0.859057,0.886068,-0.862519,0.526083,-0.459049,0.696584,0.581916,0.172654,0.152029,0.780033,-0.488778,-0.450262,0.23963,2.83492,-0.469035,0.473855,-3.37668,0.286254,4.3994,-3.48784,0.308355,4.41734,-0.804688,0.627421,-0.286626,0.442688,0.607709,0.595495,-0.560062,1
1.67028,-0.981445,-1.85106,-1.05188,2.01334,1.2006,-0.99289,1.69411,-0.995702,-1.86415,-1.07714,2.00373,1.18231,-0.978269,1.75182,-1.04229,-1.837,-1.10491,1.95852,1.13907,-0.937508,-1.57719,1.26,-1.18035,0.690376,1.1886,1.21091,-1.16807,-1.57719,1.26,-1.18035,0.690376,1.1886,1.21091,-1.16807,0.511565,-0.471643,0.703912,0.602775,0.165196,0.150493,0.76598,-1.07061,-0.906506,0.549002,2.79918,-0.46626,0.517718,-3.68984,0.286514,4.52848,-3.4934,0.304503,4.32801,-0.815383,0.608464,-0.140598,0.530253,0.548195,0.615392,-0.553818,1
1.65429,-0.968747,-1.85463,-1.04452,2.02678,1.21264,-1.00523,1.68413,-0.989462,-1.85732,-1.06715,2.00894,1.18958,-0.984344,1.73612,-1.02963,-1.84809,-1.09793,1.97054,1.15107,-0.949,-1.48226,1.19999,-0.999157,0.659881,1.14559,1.12875,-1.07785,-1.48226,1.19999,-0.999157,0.659881,1.14559,1.12875,-1.07785,0.505667,-0.476423,0.706987,0.610887,0.162091,0.149809,0.76033,-1.14294,-0.932817,0.596267,2.76487,-0.462743,0.560573,-3.3303,0.341311,4.15985,-3.48942,0.303957,4.2291,-0.818224,0.608875,-0.0654653,0.534114,0.562435,0.615753,-0.562339,1
1.64209,-0.955447,-1.85831,-1.04407,2.04256,1.22189,-1.01505,1.67031,-0.980157,-1.85404,-1.05542,2.01659,1.2002,-0.993638,1.72349,-1.01936,-1.85495,-1.0921,1.98049,1.16057,-0.95799,-1.1878,0.963306,-0.552397,0.567629,0.937526,0.88888,-0.836849,-1.1878,0.963306,-0.552397,0.567629,0.937526,0.88888,-0.836849,0.490887,-0.48706,0.715702,0.629794,0.153576,0.147212,0.747062,-0.857253,-0.584454,0.557967,2.73046,-0.459413,0.602261,-3.52016,0.340691,4.26413,-3.47546,0.30785,4.12193,-0.814011,0.639085,-0.0336265,0.480289,0.620675,0.613157,-0.570639,1
1.63141,-0.944456,-1.85679,-1.04223,2.05412,1.22874,-1.02201,1.65583,-0.968514,-1.85476,-1.04753,2.02789,1.21134,-1.00421,1.7129,-1.01099,-1.85736,-1.08627,1.98863,1.1684,-0.965226,-1.05293,0.815181,-0.14921,0.625125,0.784211,0.776962,-0.712035,-1.05293,0.815181,-0.14921,0.625125,0.784211,0.776962,-0.712035,0.482529,-0.492018,0.721805,0.639306,0.147739,0.144644,0.740634,-0.796033,-0.476824,0.617224,2.69545,-0.456045,0.643027,-3.72151,0.358053,4.33389,-3.51129,0.318725,4.07011,-0.814883,0.665354,0.0057139,0.440338,0.654923,0.603452,-0.567869,1
1.62046,-0.935338,-1.8529,-1.03369,2.06169,1.23653,-1.02863,1.64288,-0.956393,-1.85622,-1.04356,2.04087,1.22087,-1.0138,1.70216,-1.00305,-1.85705,-1.0789,1.99602,1.17634,-0.972371,-1.10429,0.807706,0.0606813,0.779993,0.741705,0.821328,-0.73591,-1.10429,0.807706,0.0606813,0.779993,0.741705,0.821328,-0.73591,0.473561,-0.496783,0.729,0.648873,0.140675,0.141293,0.734309,-0.869414,-0.479022,0.722268,2.66092,-0.452269,0.682767,-3.48859,0.381443,4.01435,-3.5177,0.332192,3.98143,-0.817012,0.677121,0.0414648,0.452127,0.656757,0.601905,-0.562553,1
1.6085,-0.926025,-1.84816,-1.0226,2.06887,1.24556,-1.03639,1.63134,-0.945291,-1.85553,-1.03947,2.05234,1.22902,-1.02178,1.69035,-0.994448,-1.85612,-1.07044,2.00382,1.18522,-0.98034,-1.20781,0.890563,0.0762705,0.839984,0.815486,0.910094,-0.822844,-1.20781,0.890563,0.0762705,0.839984,0.815486,0.910094,-0.822844,0.463478,-0.501728,0.737102,0.659328,0.132502,0.13752,0.727199,-0.961391,-0.48771,0.792059,2.62606,-0.449126,0.721717,-3.45291,0.311283,3.85823,-3.52234,0.341922,3.88729,-0.818515,0.684224,0.0795949,0.478475,0.650481,0.603428,-0.560482,1
1.59602,-0.915549,-1.84397,-1.01558,2.07836,1.25527,-1.04547,1.62003,-0.93531,-1.85247,-1.03257,2.06144,1.2371,-1.02912,1.67779,-0.984799,-1.85581,-1.06253,2.01293,1.19469,-0.989079,-1.25939,0.989518,0.0139976,0.752063,0.949676,0.948188,-0.882379,-1.25939,0.989518,0.0139976,0.752063,0.949676,0.948188,-0.882379,0.452852,-0.506393,0.745467,0.670081,0.124049,0.13369,0.719535,-0.992023,-0.444318,0.805694,2.59123,-0.445486,0.759676,-3.51946,0.367904,3.83606,-3.50442,0.348996,3.7734,-0.817738,0.692497,0.118344,0.469489,0.654253,0.605748,-0.563869,1
