or_w,or_x,or_y,or_z
7.633027505895857434e-01,-5.892902296511638022e-02,6.264912262591035841e-01,-1.463045611562196202e-01
7.633027882183227586e-01,-5.892900092340180862e-02,6.264912035082862429e-01,-1.463044711382500418e-01
7.633027916846398808e-01,-5.892884130595438946e-02,6.264911880390579002e-01,-1.463045835856917887e-01
7.632987715417021146e-01,-5.885691299038170454e-02,6.264890317448692514e-01,-1.463637327330352955e-01
7.632186476348600257e-01,-5.827935212376472024e-02,6.265526162906838170e-01,-1.467400151211279702e-01
7.629817635560617317e-01,-5.696622899745434204e-02,6.267916473855749127e-01,-1.474649382136943299e-01
7.626296380431245581e-01,-5.535395421350917250e-02,6.271747926134225715e-01,-1.482691958616213224e-01
7.623959844909650174e-01,-5.433336181091593525e-02,6.273904175079018097e-01,-1.489345918369439914e-01
7.626384596913654557e-01,-5.487290506312661464e-02,6.269548330334877573e-01,-1.493291044152682545e-01
7.635180415044691138e-01,-5.746424752519509183e-02,6.256645135410058289e-01,-1.492714877297044995e-01
7.650160431463199906e-01,-6.227912263353083816e-02,6.235265303488422006e-01,-1.486150415128957847e-01
7.671632094174918315e-01,-6.913417539356686570e-02,6.205158878035820225e-01,-1.471091733789476885e-01
7.699698769262520726e-01,-7.766363206831633503e-02,6.165207592872345987e-01,-1.449720740281423836e-01
7.734647341689968592e-01,-8.703517565866858430e-02,6.115047251285004037e-01,-1.422643818405186500e-01
7.776147843723479891e-01,-9.644097196389793403e-02,6.056246137250115291e-01,-1.386838610027708585e-01
7.823404979236996404e-01,-1.052766945903934465e-01,5.990212984052928347e-01,-1.342894148526081188e-01
7.875089604177827329e-01,-1.130603988714796726e-01,5.918634658192150066e-01,-1.294010096451796710e-01
7.928717428412849211e-01,-1.197172751232012805e-01,5.844192282518697601e-01,-1.244039351885140865e-01
7.981345549355038926e-01,-1.253020532825834810e-01,5.770535013911746169e-01,-1.195403036354655973e-01
8.030874596338910543e-01,-1.301091834676506853e-01,5.700266058263104840e-01,-1.148555667188179696e-01
8.076100674386579303e-01,-1.344486714710519393e-01,5.634336625778314511e-01,-1.105985605038600078e-01
8.116773773362873090e-01,-1.384625806885466937e-01,5.573072898626576510e-01,-1.068481798417444811e-01
8.152889869728205952e-01,-1.421771119722797239e-01,5.516899594034494481e-01,-1.035747326594370632e-01
8.185147719872551964e-01,-1.457102774266639811e-01,5.464963309498868105e-01,-1.007166488183954545e-01
8.214482985897824108e-01,-1.490752644287917650e-01,5.416181159696745739e-01,-9.822970392349539281e-02
8.241555949923892177e-01,-1.521156016872360073e-01,5.370184722108317654e-01,-9.612262725505979488e-02
8.266994023573421835e-01,-1.548581106144891750e-01,5.326177925204287344e-01,-9.436816629345633201e-02
8.291407817955787074e-01,-1.574885128900277431e-01,5.283078741131919109e-01,-9.281014180090463306e-02
8.314969526354698548e-01,-1.601031154782751598e-01,5.240683786294392243e-01,-9.128058223296005302e-02
