ball_qw,ball_qx,ball_qy,ball_qz
0.999986,0.00395251,0.000528312,0.00347147
0.999986,0.00396329,0.000442795,0.00354672
0.999987,0.00386074,0.00045624,0.00339362
0.999986,0.00388103,0.00049782,0.00348785
0.999986,0.00393532,0.000459876,0.00352664
0.999987,0.00389296,0.000459765,0.00335283
0.999987,0.00385617,0.000510832,0.00339543
0.999986,0.00397684,0.000524774,0.00337405
0.999987,0.00392988,0.000540558,0.0033507
0.999986,0.00401147,0.000552609,0.00342318
0.999986,0.00394128,0.000546115,0.0033757
0.999986,0.00393432,0.000544715,0.00348057
0.999988,0.00379035,0.000455778,0.0032232
0.999986,0.00389046,0.000524184,0.00343498
0.999987,0.00386748,0.0004752,0.00340485
0.999986,0.00398231,0.000511146,0.00357344
0.999986,0.0038971,0.000442623,0.00344474
0.999986,0.00388147,0.000488429,0.00343829
0.999988,0.00365446,0.000420878,0.00313166
0.999986,0.00398854,0.000523049,0.00349725
0.999987,0.00385214,0.000502549,0.00338763
0.999986,0.0040179,0.000532602,0.00345584
0.999987,0.00377748,0.00049427,0.00329471
0.999987,0.00381479,0.000463297,0.00329956
0.999986,0.00395211,0.000518769,0.00352634
0.999986,0.00393435,0.000543223,0.00349436
0.999986,0.00386797,0.000493091,0.00345618
0.999986,0.0039458,0.00051253,0.00343754
0.999987,0.00391489,0.000504732,0.00336623
0.999986,0.00395183,0.000527307,0.00344036
0.999986,0.00401964,0.000519787,0.00341614
0.999986,0.00398265,0.000493195,0.00355209
0.999986,0.00406513,0.000519662,0.00345808
0.999986,0.00400752,0.000534011,0.00354195
0.999986,0.00390254,0.000512024,0.00340554
0.999986,0.00397179,0.000512438,0.00339612
0.999986,0.00390776,0.000578418,0.00346084
0.999985,0.00402979,0.000591027,0.00368463
0.999987,0.00381,0.000470961,0.00322791
0.999986,0.00399419,0.000550563,0.00351623
0.999986,0.00393652,0.000569629,0.0035535
0.999986,0.00397247,0.0005744,0.00351781
0.999986,0.00403389,0.000546128,0.00345355
0.999986,0.00396154,0.000583689,0.00358383
0.999985,0.004141,0.000580574,0.00357634
0.999986,0.00407114,0.000565648,0.00344368
0.999985,0.0040924,0.000639482,0.0035377
0.999986,0.00404212,0.000560395,0.00350085
0.999986,0.00397039,0.000598651,0.00350826
0.999987,0.00389416,0.000575251,0.00328699
0.999986,0.00403004,0.000599638,0.00343467
0.999986,0.00402726,0.000580997,0.00350058
0.999986,0.00392708,0.000512011,0.00342974
0.999986,0.00404455,0.000600086,0.00344657
0.999985,0.0040229,0.00060998,0.00356113
0.999985,0.00409369,0.000584128,0.00357419
0.999984,0.00420146,0.000589792,0.00365769
0.999987,0.00387722,0.000577432,0.0032887
0.999985,0.00407402,0.000600694,0.0035045
0.999985,0.00408487,0.000593796,0.00352846
0.999986,0.00401116,0.000557604,0.00343699
0.999986,0.0040565,0.000618326,0.00349898
0.999986,0.0039868,0.000518804,0.00339553
0.999985,0.00413585,0.000604567,0.00344492
0.999986,0.00402118,0.000571486,0.00349904
0.999986,0.0040537,0.00057473,0.00342434
0.999986,0.00402925,0.000588408,0.00348219
0.999985,0.00419184,0.000607436,0.00360939
0.999986,0.0040348,0.000572497,0.00343545
0.999986,0.00406774,0.000615417,0.00339106
0.999984,0.0041307,0.000552577,0.00377675
0.999985,0.00415852,0.000626789,0.00350492
0.999985,0.00412351,0.00060922,0.00351489
0.999986,0.00407286,0.000583304,0.00342315
0.999985,0.00408516,0.000584874,0.00353633
0.999985,0.00409248,0.000615182,0.00349335
0.999985,0.00407981,0.000584029,0.00371145
0.999986,0.00404738,0.000586964,0.00340009
0.999986,0.00406171,0.000558433,0.00340271
0.999985,0.00416016,0.000604388,0.00357741
0.999986,0.00404191,0.000583384,0.00347674
0.999986,0.00406274,0.000576281,0.00346276
0.999986,0.00403933,0.000597462,0.00345238
0.999986,0.00407363,0.000616981,0.00345373
0.999985,0.00409612,0.000595068,0.00349188
0.999985,0.00411055,0.000649797,0.0035261
0.999986,0.00403662,0.00059905,0.00335522
0.999985,0.00412543,0.000612378,0.00363909
0.999985,0.00418132,0.000622914,0.00344092
0.999986,0.00409794,0.000570185,0.00341731
0.999985,0.00406013,0.000607467,0.00350799
0.999986,0.00405723,0.00058099,0.00339419
0.999986,0.00407533,0.000598195,0.00342968
0.999985,0.00407732,0.000579561,0.00363137
0.999985,0.00412133,0.000553038,0.00347914
0.999986,0.00406633,0.000592324,0.0034189
0.999985,0.0040627,0.000590848,0.00355415
0.999986,0.00407072,0.000602726,0.00348086
0.999986,0.00407267,0.000607805,0.00342953
0.999985,0.00411316,0.000602937,0.00354743
0.999986,0.00411401,0.000590709,0.00341824
0.999986,0.00402252,0.000580694,0.00347855
0.999987,0.00395078,0.000577702,0.00318262
0.999987,0.00394613,0.000609951,0.00326895
0.999985,0.00415558,0.00058623,0.00352647
0.999986,0.00402913,0.000578197,0.00339291
0.999985,0.00410951,0.000605393,0.00344526
0.999984,0.00433318,0.000613494,0.00367116
0.999985,0.00414197,0.000621627,0.00343535
0.999986,0.00403991,0.0006262,0.00340628
0.999985,0.00419821,0.000604893,0.0035688
0.999985,0.00411181,0.000589841,0.00347867
0.999984,0.00416876,0.000606431,0.00376831
0.999985,0.00413666,0.000588604,0.00346979
0.999985,0.00411664,0.000607529,0.00349014
0.999987,0.00388398,0.000548566,0.00312366
0.999985,0.00413842,0.000607959,0.00347594
0.999985,0.00419435,0.000614512,0.00350973
0.999984,0.00418944,0.000597442,0.00367739
0.999985,0.00423481,0.000601917,0.00347229
0.999986,0.00404069,0.000612511,0.00347947
0.999985,0.00409535,0.000600887,0.00347591
0.999985,0.00421767,0.000598037,0.00357913
0.999986,0.00405,0.000620198,0.00338933
0.999986,0.0040538,0.000609359,0.00347709
0.999986,0.00405891,0.000582769,0.00339523
0.999985,0.00410354,0.000575378,0.00346759
0.999985,0.00411889,0.000550897,0.00348545
0.999985,0.00407516,0.000585819,0.00355564
0.999986,0.00407257,0.000605615,0.00344771
0.999985,0.00415063,0.000572901,0.00352633
0.999986,0.0040848,0.00056336,0.00336804
0.999986,0.00406587,0.000601474,0.00341436
0.999985,0.00403856,0.000559354,0.00355972
0.999985,0.00410868,0.000652168,0.00368878
0.999985,0.00411721,0.000567146,0.00356231
0.999985,0.004082,0.000579474,0.00347937
0.999986,0.00402797,0.00055477,0.00339004
0.999985,0.00414847,0.00057396,0.00355995
0.999986,0.00403796,0.000644575,0.0034546
0.999986,0.00404058,0.000550397,0.00352252
0.999986,0.00397043,0.000510987,0.00348667
0.999986,0.00396067,0.000545472,0.00335502
0.999985,0.00406301,0.000550372,0.00358582
0.999986,0.00405488,0.000596524,0.0034018
0.999986,0.00397354,0.000549337,0.00343816
0.999985,0.00417084,0.000569237,0.00357947
0.999984,0.00413481,0.000592507,0.0037685
0.999986,0.0040541,0.000585382,0.00344298
0.999986,0.00404497,0.000561624,0.00344508
0.999985,0.00415683,0.00059518,0.00351722
0.999985,0.00407645,0.000576064,0.00353929
0.999986,0.00408533,0.000617438,0.00340785
0.999986,0.00407452,0.000553473,0.0034556
0.999986,0.0040525,0.000600723,0.00341604
0.999986,0.00407833,0.000549749,0.00345849
0.999986,0.00401451,0.000540948,0.00339657
0.999986,0.00399045,0.000567538,0.00352396
0.999985,0.00408976,0.000572257,0.00352578
0.999985,0.00407401,0.000572565,0.00358943
0.999986,0.00401911,0.000545308,0.00337375
0.999986,0.0041004,0.000583663,0.00340864
0.999984,0.00415123,0.000572903,0.00381799
0.999985,0.00411898,0.000601445,0.00347701
0.999985,0.00410679,0.00058678,0.00352005
0.999986,0.00394637,0.000547922,0.00348821
0.999985,0.00412811,0.000551575,0.00356757
0.999985,0.00410358,0.000547097,0.00354068
0.999985,0.00405592,0.000544813,0.0037349
0.999985,0.0041007,0.000603094,0.00354148
0.999987,0.00393035,0.000562279,0.00337068
0.999985,0.00401427,0.000540889,0.00356075
0.999986,0.00394252,0.000579203,0.00339117
0.999986,0.00406285,0.000551034,0.0034608
0.999986,0.00400777,0.000583316,0.00344667
0.999985,0.0040647,0.000554075,0.0035284
0.999985,0.0041535,0.000555648,0.0033908
0.999986,0.00405505,0.000608648,0.00342911
0.999985,0.00409701,0.000628528,0.0036087
0.999986,0.00397976,0.000534169,0.00347325
0.999985,0.00401973,0.000588473,0.00359956
0.999985,0.00406915,0.000589899,0.00350969
0.999986,0.00397959,0.00055895,0.00357103
0.999985,0.00416377,0.00058857,0.00360564
0.999987,0.00386218,0.000580552,0.00331766
0.999984,0.00411278,0.000566552,0.00384588
0.999986,0.00397326,0.000579327,0.00354236
0.999986,0.00406002,0.000577474,0.00349589
0.999986,0.00402159,0.000569731,0.00352943
0.999986,0.00400781,0.000550133,0.00347883
0.999986,0.0040536,0.000591425,0.00349756
0.999986,0.00408189,0.000591672,0.00345907
0.999985,0.00413793,0.00059992,0.00357578
0.999985,0.00405886,0.000620319,0.00351965
0.99998,0.00460573,0.000639095,0.00418856
0.999985,0.00398361,0.000588364,0.00360188
0.999985,0.0040673,0.000562397,0.00356929
0.999986,0.00398159,0.000568821,0.00354352
0.999986,0.00392791,0.000527587,0.00348567
0.999986,0.00396313,0.000529516,0.00346223
0.999986,0.00402283,0.000540881,0.00341006
0.999986,0.00392603,0.000565902,0.00338894
0.999985,0.00405823,0.000568779,0.003771
0.999985,0.00404286,0.000572484,0.00361476
0.999986,0.00396978,0.000547331,0.00345327
0.999986,0.00404808,0.000556432,0.00349667
0.999986,0.00400059,0.000551846,0.00351704
0.999986,0.00390757,0.000570252,0.00355373
0.999985,0.00405141,0.000567215,0.00352562
0.999986,0.00395395,0.000551979,0.00352207
0.999986,0.00393012,0.000555524,0.00341833
0.999986,0.00393292,0.000580485,0.00345007
0.999986,0.00392979,0.000518481,0.00339691
0.999986,0.00388868,0.00047814,0.00343661
0.999985,0.00406504,0.000560131,0.00360587
0.999986,0.00397889,0.000554348,0.00352099
0.999986,0.00390813,0.000496836,0.00359935
0.999986,0.00398687,0.000553175,0.00338884
0.999986,0.0040055,0.000523129,0.00348592
0.999985,0.00409275,0.000530798,0.0035618
0.999986,0.00398295,0.000462956,0.00336075
0.999986,0.00405157,0.000566096,0.00350067
0.999986,0.00402713,0.000540432,0.00347157
0.999986,0.00396762,0.000551766,0.0034696
0.999986,0.00396298,0.000589545,0.00339617
0.999986,0.00397275,0.000557229,0.00342642
0.999986,0.00395654,0.000545758,0.00336236
0.999985,0.00408237,0.000571308,0.00352467
0.999987,0.00389466,0.000529719,0.00337604
0.999986,0.00394277,0.00050086,0.00340174
0.999986,0.00398003,0.000524494,0.00342613
0.999986,0.00397412,0.000534758,0.00344421
0.999985,0.00406442,0.000514685,0.00357044
0.999987,0.00385764,0.000538821,0.00331957
0.999986,0.00389164,0.000531312,0.00345988
0.999986,0.00403072,0.000561044,0.00351135
0.999986,0.00398563,0.0005603,0.00348902
0.999985,0.00400991,0.000570671,0.00366942
0.999986,0.00400794,0.000566127,0.00350973
0.999986,0.00402049,0.000588036,0.00350983
0.999986,0.00394087,0.000496058,0.00347175
0.999986,0.00395633,0.000564384,0.00358718
0.999986,0.00391593,0.000526055,0.0034487
0.999986,0.00402785,0.000577342,0.00350076
0.999985,0.00406307,0.000563173,0.00357449
0.999986,0.00401526,0.000554632,0.00349033
0.999986,0.00396247,0.000544925,0.00355545
0.999986,0.0039421,0.000539294,0.00337481
0.999986,0.00387935,0.000522174,0.00342573
0.999986,0.00397365,0.00054168,0.00354383
0.999986,0.00399667,0.000544782,0.00349289
0.999986,0.00395245,0.000512768,0.00335688
0.999985,0.00398878,0.000567988,0.00364466
0.999985,0.00408399,0.000587704,0.00354957
0.999986,0.00401995,0.00056028,0.00348012
0.999985,0.00406489,0.000535511,0.00354345
0.999986,0.00399519,0.000540697,0.00351233
0.999986,0.00398191,0.000541899,0.00353609
0.999986,0.00395444,0.000518235,0.00350055
0.999986,0.00398375,0.000530483,0.00356318
0.999985,0.00407415,0.000537925,0.00358476
0.999986,0.00401389,0.000544098,0.00355059
0.999986,0.00401643,0.000509655,0.00354421
0.999986,0.00395383,0.00051772,0.00344766
0.999986,0.00396523,0.00053696,0.0034789
0.999986,0.00398524,0.000528477,0.00344747
0.999985,0.00405382,0.0005377,0.00352931
0.999985,0.00406516,0.000558407,0.00358496
0.999986,0.00404618,0.000562393,0.00348311
0.999985,0.00406985,0.000557541,0.00359888
0.999986,0.00406619,0.000545139,0.00347075
0.999986,0.00392874,0.000533178,0.00342719
0.999987,0.00388192,0.000502188,0.0033934
0.999986,0.00400285,0.000545482,0.0035054
0.999986,0.00392041,0.000558186,0.00347664
0.999986,0.00392895,0.000513888,0.00365122
0.999985,0.00403164,0.000521473,0.00358874
0.999986,0.00387494,0.000533538,0.00353774
0.999985,0.00411256,0.000567026,0.00356893
0.999986,0.00404129,0.000566915,0.00345382
0.999986,0.00395891,0.000564155,0.00337215
0.999986,0.0040089,0.000473556,0.00350854
0.999986,0.00397965,0.000564187,0.00350367
0.999985,0.00403284,0.000566744,0.00356575
0.999986,0.00399379,0.00055477,0.00339012
0.999986,0.00400676,0.000561722,0.00347856
0.999985,0.0041236,0.000604929,0.00352411
0.999987,0.00388985,0.000492244,0.00334726
0.999986,0.00402339,0.000563991,0.003421
0.999986,0.00406086,0.000525067,0.00351744
0.999986,0.00405604,0.000563548,0.00339935
0.999985,0.00407713,0.000588245,0.00350332
0.999985,0.00415954,0.000571597,0.00354085
0.999985,0.00412104,0.000563197,0.00355838
0.999986,0.00402996,0.000579193,0.00342879
0.999986,0.00405877,0.000586316,0.00350405
0.999985,0.00417445,0.000632151,0.00360449
0.999985,0.00408157,0.000594985,0.00347851
0.999985,0.00413764,0.000618775,0.00349022
0.999985,0.00406945,0.000580986,0.00376854
0.999984,0.00417397,0.000591275,0.00365341
0.999984,0.00412822,0.000600517,0.00380456
0.999985,0.00411626,0.000557937,0.00357605
0.999985,0.00414406,0.000606411,0.00343893
0.999984,0.0041558,0.000620673,0.00375909
0.999985,0.00405778,0.000606135,0.00349576
0.999986,0.00404529,0.000572996,0.00341432
0.999987,0.00395088,0.000495491,0.00330686
0.999986,0.00407602,0.000588386,0.0034329
0.999985,0.00403774,0.000592387,0.00361429
0.999985,0.00409466,0.000562038,0.00352085
0.999985,0.00415177,0.0005779,0.00357463
0.999984,0.00425048,0.000588337,0.00374275
0.999985,0.0041279,0.000593441,0.00352942
0.999985,0.00409455,0.000582736,0.00359207
0.999984,0.00414461,0.000594843,0.00380546
0.999986,0.00407208,0.000601017,0.00342635
0.999985,0.00415501,0.000562667,0.00368671
0.999984,0.00418651,0.00054336,0.00370514
0.999988,0.00379407,0.000492619,0.00312124
0.999986,0.00404338,0.000570901,0.00337812
0.999985,0.00407647,0.000551912,0.00349113
0.999986,0.00403801,0.000579731,0.00340841
0.999986,0.00401361,0.000547717,0.00341159
0.999984,0.00425023,0.000536581,0.00373952
0.999986,0.004048,0.000577014,0.00348707
0.999985,0.00405671,0.000580734,0.00355162
0.999986,0.00407595,0.000611467,0.00339314
0.999985,0.00409685,0.000567898,0.00351104
0.999986,0.00397075,0.000581375,0.00354916
0.999985,0.00409361,0.000619007,0.00352287
0.999986,0.00405032,0.000582255,0.00340048
0.999986,0.00402746,0.000597168,0.0033846
0.999986,0.0039977,0.000550199,0.0034241
0.999985,0.0040967,0.00056303,0.00353791
0.999986,0.00395609,0.000547505,0.0033977
0.999986,0.00399953,0.000544746,0.00350079
0.999987,0.00388877,0.000471409,0.0033946
0.999986,0.00405633,0.000558599,0.0034408
0.999985,0.00410573,0.000566975,0.00354179
0.999985,0.00413025,0.000607788,0.00346321
0.999986,0.00403194,0.000562753,0.00336478
0.999985,0.00407586,0.000621654,0.00372547
0.999986,0.00408223,0.000614807,0.00341404
0.999985,0.00412136,0.000623944,0.00350545
0.999985,0.00411889,0.000605999,0.00352809
0.999985,0.00407005,0.000594262,0.00350057
0.999985,0.00410514,0.000620092,0.00343869
0.999986,0.0039602,0.000600171,0.00342455
0.999986,0.00401989,0.000607649,0.00343965
0.999986,0.00397999,0.000588234,0.00351526
0.999985,0.00412142,0.000620595,0.003629
0.999986,0.00408655,0.000584063,0.00343033
0.999984,0.00431229,0.000602342,0.00370622
0.999986,0.0039467,0.000565957,0.00336256
0.999986,0.00407284,0.000547882,0.00348036
0.999986,0.00407895,0.000584648,0.00342951
0.999986,0.00401489,0.000595606,0.0034
0.999985,0.00405093,0.000567311,0.0035125
0.999986,0.00401559,0.000567636,0.00348311
0.999986,0.00390569,0.000572215,0.00349967
0.999987,0.00388403,0.000562182,0.00337232
0.999988,0.00375521,0.000448741,0.00325999
0.999986,0.00397783,0.000545088,0.00343246
0.999987,0.00388452,0.000526101,0.00340661
0.999986,0.00394362,0.000499597,0.00342345
0.999986,0.00396705,0.000518108,0.00345663
0.999987,0.00389605,0.000498864,0.00340273
0.999985,0.00414531,0.000522559,0.00367442
0.999987,0.00381478,0.000506085,0.00333695
0.999986,0.00395983,0.000514403,0.0034302
0.999987,0.00383152,0.000456619,0.00340157
0.999986,0.00391385,0.000529736,0.003482
0.999987,0.00381606,0.000470314,0.00344165
0.999987,0.00384078,0.000477899,0.00346805
0.999987,0.00389435,0.000512323,0.00337667
0.999987,0.00377461,0.000468563,0.00333594
0.999988,0.00362837,0.000382651,0.00315413
0.999987,0.00381631,0.000471129,0.00342799
0.999986,0.0038932,0.000453388,0.00356724
0.999987,0.00380756,0.0004707,0.00343214
0.999987,0.00379223,0.000461544,0.00344409
0.999986,0.00388695,0.000466493,0.00351887
0.999987,0.00371049,0.000469771,0.00338393
0.999987,0.00377507,0.000447077,0.00337685
0.999987,0.00377739,0.000484302,0.00338439
0.999987,0.00372666,0.000468618,0.00334612
0.999988,0.0036183,0.0002991,0.00324632
0.999987,0.0037837,0.000413282,0.00348507
0.999987,0.00381685,0.000457495,0.00339804
0.999986,0.00385806,0.000427618,0.00348497
0.999987,0.0037807,0.000453557,0.00343019
0.999987,0.00376557,0.000436705,0.003298
0.999987,0.00376559,0.000406037,0.00339928
0.999987,0.00374373,0.000376067,0.00335928
0.999987,0.00376053,0.000413193,0.00345053
0.999987,0.00371123,0.00035524,0.00337482
0.999987,0.00370758,0.000388983,0.00346005
0.999986,0.00385196,0.000395352,0.00355291
0.999988,0.00368942,0.000423182,0.0032453
0.999988,0.00363758,0.000417986,0.0032427
0.999987,0.00375648,0.000462057,0.00336866
0.999987,0.00373474,0.000390815,0.00336967
0.999987,0.00378589,0.000414908,0.00334545
0.999987,0.00381717,0.000424812,0.0035091
0.999987,0.00378047,0.000457236,0.00338656
0.999987,0.00382241,0.000431409,0.00344134
0.999987,0.0037446,0.000450332,0.00348906
0.999987,0.00379452,0.000402012,0.00351103
0.999987,0.00377889,0.000392555,0.00340757
0.999987,0.00362763,0.000320521,0.00344433
0.999988,0.00360777,0.000338377,0.00332267
0.999988,0.0035836,0.000346829,0.00324224
0.999986,0.00381313,0.000458626,0.00359134
0.999988,0.00363671,0.00039093,0.00339448
0.999988,0.00367575,0.00042789,0.00332366
0.999988,0.00363387,0.000325827,0.00339312
0.999987,0.00375664,0.000437579,0.00342743
0.999987,0.00370219,0.000365635,0.00340231
0.999987,0.0037621,0.000412081,0.00343033
0.999987,0.00365649,0.000354377,0.00342471
0.999987,0.00374734,0.000383926,0.00344219
0.999987,0.00382679,0.000378783,0.00344715
0.999987,0.00366329,0.000377588,0.00349862
0.999987,0.00364941,0.000336723,0.00341659
0.999987,0.00375061,0.000399478,0.0034108
0.999986,0.00376889,0.000411541,0.00359132
0.999987,0.00367018,0.00037377,0.00343955
0.999987,0.00370147,0.000437237,0.00346625
0.999987,0.00371577,0.000414116,0.00332233
0.999988,0.00369755,0.000428598,0.00330452
0.999988,0.00367433,0.000352707,0.00332241
0.999987,0.00377086,0.000441725,0.00339054
0.999988,0.00358328,0.000393162,0.00339573
0.999987,0.0037353,0.000355656,0.00348011
0.999987,0.00372412,0.000380857,0.00342052
0.999987,0.00373744,0.000408536,0.00337983
0.999988,0.00358679,0.000442368,0.00331844
0.999988,0.00360111,0.000408068,0.0032839
0.999987,0.00373608,0.000394871,0.00343954
0.999988,0.00352802,0.000390665,0.00329236
0.999987,0.00368951,0.000404853,0.00337453
0.999987,0.00368323,0.000374054,0.00346351
0.999987,0.00379401,0.000419345,0.00336001
0.999987,0.00368628,0.00044366,0.00338717
0.999987,0.00375815,0.000428577,0.00343535
0.999988,0.0036643,0.000392723,0.00332675
0.999988,0.00366797,0.000408478,0.00335847
0.999986,0.00387055,0.00042224,0.00347733
0.999987,0.00370315,0.000376091,0.00341737
0.999987,0.00373499,0.000410161,0.00333691
0.999988,0.00365321,0.000374212,0.00332438
0.999987,0.00374074,0.000420559,0.00350643
0.999987,0.00371906,0.000435719,0.0033293
0.999986,0.00387445,0.000443477,0.00349325
0.999987,0.00378948,0.000427233,0.00340292
0.999987,0.0037993,0.000478155,0.00350301
0.999987,0.00376478,0.000431981,0.00334761
0.999986,0.00386484,0.000418769,0.00348512
0.999985,0.00397033,0.000501699,0.00363014
0.999986,0.00391845,0.000420731,0.0035482
0.999987,0.0037902,0.000459401,0.00336683
0.999987,0.00373007,0.00040322,0.00350165
0.999987,0.00379443,0.000366982,0.00340186
0.999986,0.00382945,0.000446554,0.00349671
0.999987,0.00375074,0.000472051,0.00336234
0.999986,0.00399031,0.000488134,0.00357775
0.999987,0.00387985,0.000514917,0.00335727
0.999987,0.00391244,0.000522277,0.00338963
0.999986,0.00388216,0.000514289,0.00341975
0.999987,0.00383114,0.000466019,0.00338694
0.999986,0.00383889,0.00047278,0.00358311
0.999985,0.0040144,0.000505881,0.0036337
0.999986,0.00388375,0.000530997,0.00358459
0.999986,0.00394719,0.000526559,0.003483
0.999986,0.00396841,0.000517596,0.00345993
0.999985,0.00401979,0.000505003,0.0035547
0.999986,0.0039594,0.00051169,0.00345407
0.999985,0.00405867,0.00054168,0.00360921
0.999986,0.00399535,0.000521296,0.00345517
0.999986,0.00394085,0.000554298,0.00343779
0.999986,0.00390783,0.000530178,0.00338807
0.999986,0.0040022,0.000520953,0.00356636
0.999987,0.0038767,0.000519733,0.00343688
0.999987,0.00391313,0.000528224,0.00338643
0.999985,0.00400961,0.000537216,0.00359673
0.999986,0.00395067,0.000526082,0.0034348
0.999986,0.00395608,0.000531933,0.00343414
0.999986,0.00394113,0.000535717,0.00346763
0.999987,0.003801,0.000523177,0.0033119
0.999986,0.00399157,0.000554078,0.00344729
0.999986,0.00402623,0.000581235,0.00347781
0.999987,0.00397912,0.000567284,0.00330192
0.999986,0.00404235,0.000585608,0.00341812
0.999986,0.00406706,0.000598087,0.00339265
0.999986,0.00398126,0.000563044,0.00339756
0.999986,0.00409044,0.000560883,0.00336478
0.999985,0.00407067,0.000623519,0.00349091
0.999986,0.00400015,0.000568064,0.00337764
0.999987,0.00394942,0.000456416,0.00334668
0.999986,0.00395588,0.000564537,0.00347018
0.999986,0.00394127,0.000533933,0.00336239
0.999986,0.0039993,0.000538998,0.00342449
0.999985,0.00402799,0.000551946,0.00364905
0.999984,0.00408393,0.000586671,0.00376246
0.999985,0.00422637,0.00060056,0.00346067
0.999985,0.00401924,0.000626084,0.00357031
0.999985,0.00412653,0.000609127,0.00343287
0.999986,0.00409345,0.000592117,0.00339809
0.999986,0.0040183,0.00056599,0.00335579
0.999986,0.00406154,0.000570234,0.0034514
0.999986,0.00412173,0.000565871,0.00343571
0.999986,0.00403514,0.000571613,0.00341751
0.999985,0.00411178,0.000567337,0.0035796
0.999985,0.00408017,0.000581601,0.00347881
0.999984,0.00421178,0.000581325,0.00369072
0.999986,0.00400141,0.000573577,0.00345187
