pure_target_joint_0,pure_target_joint_1,pure_target_joint_2,pure_target_joint_3,pure_target_joint_4,pure_target_joint_5,pure_target_joint_6,target_joint_0,target_joint_1,target_joint_2,target_joint_3,target_joint_4,target_joint_5,target_joint_6,pos_joint_0,pos_joint_1,pos_joint_2,pos_joint_3,pos_joint_4,pos_joint_5,pos_joint_6,vel_joint_0,vel_joint_1,vel_joint_2,vel_joint_3,vel_joint_4,vel_joint_5,vel_joint_6,vel_smooth_joint_0,vel_smooth_joint_1,vel_smooth_joint_2,vel_smooth_joint_3,vel_smooth_joint_4,vel_smooth_joint_5,vel_smooth_joint_6,ee_pos_x,ee_pos_y,ee_pos_z,ee_or_w,ee_or_x,ee_or_y,ee_or_z,eep_vel_x,eep_vel_y,eep_vel_z,ee_vel_offset_x,ee_vel_offset_y,ee_vel_offset_z,ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz,action_0,action_1,action_2,action_3,action_4,action_5,action_6,command_published
1.81266,-1.07959,-1.81613,-1.07276,2.00869,1.1865,-0.982167,1.81266,-1.07959,-1.81613,-1.07276,2.00869,1.1865,-0.982167,1.78129,-1.07204,-1.81854,-1.11992,1.93725,1.11679,-0.916304,0,0,-1.19989e-05,0,0,0,-3.5953e-05,0,0,-1.19989e-05,0,0,0,-3.5953e-05,0.534125,-0.455917,0.690628,0.572732,0.179415,0.151727,0.785345,5.61381e-07,-2.26312e-06,-4.27857e-06,9.96399e-07,-2.29364e-06,-4.50025e-06,2.97026,-0.519502,0.208364,-3.54087,0.246298,5.1808,-3.54087,0.1703,4.9808,0.31365,-0.0754127,0.024063,0.471621,0.714348,0.697099,-0.658631,1
1.79842,-1.06313,-1.83277,-1.07748,2.00775,1.18591,-0.983159,1.79842,-1.06313,-1.83277,-1.07748,2.00775,1.18591,-0.983159,1.78129,-1.07204,-1.81854,-1.11992,1.93725,1.11679,-0.916304,-1.19994e-05,0,2.39771e-05,0,5.75275e-05,0,-2.39771e-05,-1.19994e-05,0,2.39771e-05,0,5.75275e-05,0,-2.39771e-05,0.534125,-0.455917,0.690628,0.572732,0.179415,0.151727,0.785345,-8.51719e-06,-7.74442e-06,9.75118e-06,-1.00717e-05,-1.01932e-05,1.06376e-05,2.93462,-0.516599,0.259874,-3.56379,0.290263,5.151,-3.56379,0.219233,4.951,0.171313,0.0891133,-0.142277,0.424454,0.704971,0.691207,-0.66855,1
1.7924,-1.07708,-1.84947,-1.08953,2.01017,1.18271,-0.980341,1.7924,-1.07708,-1.84947,-1.08953,2.01017,1.18271,-0.980341,1.78128,-1.07203,-1.8185,-1.1199,1.93725,1.11679,-0.916304,-0.00214524,0.00343956,0.00710683,0.00454214,3.83633e-05,0.000107864,-3.59547e-05,-0.00214524,0.00343956,0.00710683,0.00454214,3.83633e-05,0.000107864,-3.59547e-05,0.534112,-0.455919,0.690657,0.572742,0.179394,0.151718,0.785344,-0.00225981,-0.000342141,0.0055293,-0.00263754,-0.00028522,0.00572063,2.89865,-0.513692,0.31052,-3.59666,0.290656,5.06453,-3.59666,0.255616,4.86453,0.111219,-0.0505222,-0.309667,0.303726,0.729186,0.659209,-0.640369,1
1.75335,-1.06649,-1.81565,-1.07699,2.00864,1.18705,-0.981199,1.75335,-1.06649,-1.81565,-1.07699,2.00864,1.18705,-0.981199,1.78113,-1.07194,-1.81855,-1.1195,1.93817,1.11783,-0.917473,-0.0205295,0.0113374,-0.00331972,0.0764013,0.167592,0.187102,-0.209801,-0.0205295,0.0113374,-0.00331972,0.0764013,0.167592,0.187102,-0.209801,0.533778,-0.456195,0.690889,0.573391,0.178887,0.15122,0.785083,-0.0473539,-0.0446934,0.0366074,-0.0581728,-0.049175,0.0422908,2.86341,-0.511195,0.359657,-3.52476,0.249743,4.91371,-3.52476,0.271272,4.71371,-0.277803,0.0544795,0.0289645,0.425149,0.704703,0.692179,-0.637266,1
1.7129,-1.05013,-1.79353,-1.04694,2.01346,1.18502,-0.997299,1.7129,-1.05013,-1.79353,-1.04694,2.01346,1.18502,-0.997299,1.78107,-1.07214,-1.81952,-1.11709,1.94469,1.12407,-0.924654,0.0137462,-0.0421735,-0.154469,0.287257,0.83698,0.777136,-0.888113,0.0137462,-0.0421735,-0.154469,0.287257,0.83698,0.777136,-0.888113,0.532211,-0.457947,0.691643,0.576985,0.176428,0.147808,0.783655,-0.140059,-0.192548,0.0471649,-0.180699,-0.218212,0.068293,2.82801,-0.508526,0.407824,-3.54006,0.266916,4.81679,-3.54006,0.27228,4.61679,-0.681704,0.220013,0.259915,0.701571,0.687668,0.609498,-0.72646,1
1.70319,-1.03447,-1.77652,-1.03728,2.02357,1.19165,-1.01232,1.70319,-1.03447,-1.77652,-1.03728,2.02357,1.19165,-1.01232,1.78274,-1.07297,-1.8224,-1.11272,1.95817,1.13592,-0.937504,0.223308,-0.0879784,-0.33263,0.486608,1.49532,1.29471,-1.38669,0.223308,-0.0879784,-0.33263,0.486608,1.49532,1.29471,-1.38669,0.530136,-0.460768,0.692377,0.582762,0.17243,0.141045,0.781513,-0.143814,-0.251682,0.0426737,-0.211085,-0.295495,0.0760267,2.79299,-0.505676,0.455167,-3.50161,0.285006,4.73427,-3.50161,0.272221,4.53428,-0.795487,0.384967,0.458819,0.754415,0.654027,0.557357,-0.748199,1
1.70483,-1.03681,-1.77659,-1.03141,2.03922,1.2066,-1.02662,1.70483,-1.03681,-1.77659,-1.03141,2.03922,1.2066,-1.02662,1.78635,-1.0737,-1.8268,-1.10686,1.97545,1.15027,-0.952122,0.391007,-0.056519,-0.456778,0.61966,1.76203,1.45976,-1.45055,0.391007,-0.056519,-0.456778,0.61966,1.76203,1.45976,-1.45055,0.528222,-0.463768,0.693197,0.58911,0.167842,0.132644,0.779221,-0.114101,-0.248369,0.0572848,-0.190905,-0.297525,0.0930963,2.75781,-0.503005,0.501495,-3.51758,0.267029,4.63276,-3.51758,0.273219,4.43276,-0.815199,0.36886,0.502149,0.754509,0.637657,0.563326,-0.744958,1
1.70774,-1.02917,-1.78063,-1.0244,2.05542,1.21964,-1.03866,1.70774,-1.02917,-1.78063,-1.0244,2.05542,1.21964,-1.03866,1.78999,-1.0736,-1.82954,-1.0996,1.99187,1.16402,-0.965343,0.336789,0.0228545,-0.18407,0.762299,1.5722,1.33941,-1.28058,0.336789,0.0228545,-0.18407,0.762299,1.5722,1.33941,-1.28058,0.525949,-0.466573,0.695323,0.595332,0.162463,0.124094,0.777037,-0.128063,-0.23612,0.131623,-0.20882,-0.282049,0.166863,2.72233,-0.500373,0.546863,-3.5486,0.263202,4.53678,-3.5486,0.269892,4.33678,-0.822469,0.4443,0.48917,0.752007,0.635473,0.556215,-0.733182,1
1.70845,-1.02275,-1.77719,-1.01582,2.06751,1.22735,-1.04906,1.70845,-1.02275,-1.77719,-1.01582,2.06751,1.22735,-1.04906,1.79202,-1.07396,-1.82865,-1.09146,2.00491,1.17528,-0.977415,0.166297,-0.0656872,0.185844,0.839168,1.21615,1.05052,-1.19384,0.166297,-0.0656872,0.185844,0.839168,1.21615,1.05052,-1.19384,0.522981,-0.469663,0.698415,0.601606,0.156814,0.115826,0.774638,-0.228385,-0.281544,0.288623,-0.311832,-0.321479,0.322751,2.68741,-0.497976,0.59068,-3.49221,0.239757,4.38172,-3.49221,0.265403,4.18172,-0.83568,0.512015,0.514617,0.756404,0.625955,0.520694,-0.716457,1
1.70896,-1.01938,-1.77172,-1.00577,2.07686,1.23399,-1.05902,1.70896,-1.01938,-1.77172,-1.00577,2.07686,1.23399,-1.05902,1.79329,-1.07562,-1.82368,-1.08186,2.01517,1.18394,-0.989425,0.120624,-0.199518,0.589279,1.01026,0.973987,0.815439,-1.2069,0.120624,-0.199518,0.589279,1.01026,0.973987,0.815439,-1.2069,0.519596,-0.473133,0.702273,0.608022,0.15102,0.107242,0.772011,-0.260802,-0.317075,0.368918,-0.349772,-0.35882,0.402841,2.65261,-0.495756,0.633617,-3.47977,0.222027,4.29376,-3.47977,0.259715,4.09376,-0.843252,0.562427,0.519591,0.760973,0.61695,0.500422,-0.695942,1
