pure_target_joint_0,pure_target_joint_1,pure_target_joint_2,pure_target_joint_3,pure_target_joint_4,pure_target_joint_5,pure_target_joint_6,target_joint_0,target_joint_1,target_joint_2,target_joint_3,target_joint_4,target_joint_5,target_joint_6,pos_joint_0,pos_joint_1,pos_joint_2,pos_joint_3,pos_joint_4,pos_joint_5,pos_joint_6,vel_joint_0,vel_joint_1,vel_joint_2,vel_joint_3,vel_joint_4,vel_joint_5,vel_joint_6,vel_smooth_joint_0,vel_smooth_joint_1,vel_smooth_joint_2,vel_smooth_joint_3,vel_smooth_joint_4,vel_smooth_joint_5,vel_smooth_joint_6,ee_pos_x,ee_pos_y,ee_pos_z,ee_or_w,ee_or_x,ee_or_y,ee_or_z,eep_vel_x,eep_vel_y,eep_vel_z,ee_vel_offset_x,ee_vel_offset_y,ee_vel_offset_z,ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz,action_0,action_1,action_2,action_3,action_4,action_5,action_6,command_published
1.72399,-0.997905,-1.86641,-1.12345,1.95673,1.12788,-0.936902,1.72399,-0.997905,-1.86641,-1.12345,1.95673,1.12788,-0.936902,1.78078,-1.0718,-1.8151,-1.1195,1.93737,1.11682,-0.916285,0,0,0,-1.1977e-05,1.91633e-05,0,0,0,0,0,-1.1977e-05,1.91633e-05,0,0,0.544139,-0.454846,0.713107,0.572624,0.178189,0.150685,0.785903,1.24574e-06,2.24582e-06,-2.44727e-06,1.24659e-06,1.33322e-06,-2.41413e-06,2.9963,-0.537306,0.210634,-3.64995,-0.029242,5.099,-3.64995,-0.00893069,5.099,-0.567936,0.738933,-0.513133,-0.0394252,0.193637,0.110585,-0.206173,1
1.72696,-0.994069,-1.86122,-1.13048,1.97203,1.12549,-0.938446,1.72696,-0.994069,-1.86122,-1.13048,1.97203,1.12549,-0.938446,1.78078,-1.0718,-1.8151,-1.1195,1.93737,1.11682,-0.916285,0,0,2.39759e-05,5.99071e-05,0,0,2.39759e-05,0,0,2.39759e-05,5.99071e-05,0,0,2.39759e-05,0.544139,-0.454846,0.713107,0.572624,0.178189,0.150685,0.785903,-1.05592e-05,-1.69042e-05,2.2774e-05,-1.36382e-05,-1.79094e-05,2.4375e-05,2.96024,-0.537132,0.262715,-3.60556,0.0173092,5.20806,-3.60556,0.0023414,5.20806,-0.538214,0.77729,-0.461199,-0.109764,0.346589,0.086685,-0.221614,1
1.72242,-0.992897,-1.86447,-1.10594,1.9643,1.14472,-0.943224,1.72242,-0.992897,-1.86447,-1.10594,1.9643,1.14472,-0.943224,1.78082,-1.07174,-1.81509,-1.11965,1.93737,1.11682,-0.916285,0.00772965,0.0110252,0.00139014,-0.0307868,0.000115049,3.5953e-05,0,0.00772965,0.0110252,0.00139014,-0.0307868,0.000115049,3.5953e-05,0,0.544176,-0.454748,0.713107,0.57256,0.178187,0.15073,0.785942,0.00757599,0.018572,-0.000706621,0.00824324,0.0200517,-0.00110022,2.92388,-0.537369,0.314482,-3.63617,-0.023663,5.17673,-3.63617,0.00516645,5.17673,-0.583929,0.788379,-0.493806,0.137118,0.269355,0.278998,-0.269386,1
1.73734,-0.993138,-1.85999,-1.15028,1.96945,1.14914,-0.931868,1.73734,-0.993138,-1.85999,-1.15028,1.96945,1.14914,-0.931868,1.78085,-1.07139,-1.81574,-1.12024,1.93821,1.11723,-0.917117,-0.00639943,0.0376056,-0.118485,-0.0766014,0.148448,0.062712,-0.141674,-0.00639943,0.0376056,-0.118485,-0.0766014,0.148448,0.062712,-0.141674,0.544231,-0.454617,0.712963,0.572724,0.178247,0.150755,0.785804,0.00075058,0.000105385,-0.03326,0.00258799,-0.00411441,-0.0340386,2.88829,-0.537206,0.365098,-3.55895,0.0163555,5.06159,-3.55895,0.00567138,5.06159,-0.435181,0.7825,-0.442535,-0.300431,0.312446,0.319049,-0.147516,1
1.73468,-0.991325,-1.85204,-1.12902,1.96649,1.14163,-0.931771,1.73468,-0.991325,-1.85204,-1.12902,1.96649,1.14163,-0.931771,1.78058,-1.07062,-1.81958,-1.12115,1.94189,1.11845,-0.91983,-0.0227935,0.102499,-0.462497,-0.116053,0.427511,0.14654,-0.297657,-0.0227935,0.102499,-0.462497,-0.116053,0.427511,0.14654,-0.297657,0.544215,-0.455411,0.711906,0.573939,0.179186,0.150576,0.784738,-0.007176,-0.0658933,-0.119129,0.00369512,-0.0818037,-0.124125,2.8552,-0.537473,0.415484,-3.30942,-0.0267923,5.03865,-3.30942,0.000487694,5.03865,-0.45898,0.792911,-0.324662,-0.0786773,0.24605,0.23179,-0.119407,1
1.76333,-0.987095,-1.85554,-1.15735,1.99645,1.13239,-0.906173,1.76333,-0.987095,-1.85554,-1.15735,1.99645,1.13239,-0.906173,1.78031,-1.06809,-1.82631,-1.12245,1.94808,1.12098,-0.92386,-0.0495417,0.309426,-0.748506,-0.111654,0.674936,0.29852,-0.438433,-0.0495417,0.309426,-0.748506,-0.111654,0.674936,0.29852,-0.438433,0.544071,-0.456313,0.710813,0.575976,0.180164,0.150604,0.783014,-0.0465254,-0.093905,-0.0916863,-0.0364903,-0.110408,-0.0963002,2.8196,-0.536717,0.465841,-3.5604,0.0756919,5.03564,-3.5604,0.00171747,5.03564,-0.169774,0.809925,-0.292326,-0.348995,0.483613,0.114054,0.176876,1
1.72569,-0.982425,-1.88032,-1.08924,1.99424,1.14162,-0.937289,1.72569,-0.982425,-1.88032,-1.08924,1.99424,1.14162,-0.937289,1.77908,-1.06397,-1.83571,-1.12274,1.95504,1.1256,-0.928385,-0.125172,0.434862,-0.982085,-0.0266883,0.683008,0.50812,-0.42241,-0.125172,0.434862,-0.982085,-0.0266883,0.683008,0.50812,-0.42241,0.543029,-0.458059,0.71005,0.579529,0.180415,0.151026,0.780249,-0.118559,-0.163094,-0.0715803,-0.112623,-0.17239,-0.0743505,2.78408,-0.535859,0.514647,-3.55172,0.0857711,4.8806,-3.55172,0.0180987,4.8806,-0.533984,0.815432,-0.446047,0.334931,0.391932,0.16021,-0.0890381,1
1.73373,-0.977494,-1.89063,-1.11911,2.01758,1.11864,-0.948454,1.73373,-0.977494,-1.89063,-1.11911,2.01758,1.11864,-0.948454,1.77848,-1.05908,-1.8449,-1.12382,1.96108,1.13118,-0.931279,-0.0490766,0.506358,-0.870735,-0.152923,0.568469,0.551947,-0.250644,-0.0490766,0.506358,-0.870735,-0.152923,0.568469,0.551947,-0.250644,0.542194,-0.458658,0.70966,0.582055,0.179928,0.15195,0.778299,-0.0762854,-0.0249246,-0.0221277,-0.0741559,-0.0171508,-0.0234589,2.74966,-0.535427,0.561685,-3.44193,0.0431776,4.70379,-3.44193,0.0308062,4.70379,-0.447465,0.815899,-0.457325,0.0470513,0.564972,-0.125413,-0.171753,1
1.71091,-0.972254,-1.89568,-1.07757,2.01627,1.16167,-0.972512,1.71091,-0.972254,-1.89568,-1.07757,2.01627,1.16167,-0.972512,1.77686,-1.05391,-1.85246,-1.12689,1.9661,1.13479,-0.932205,-0.219005,0.510565,-0.730277,-0.365636,0.506514,0.285304,-0.0181805,-0.219005,0.510565,-0.730277,-0.365636,0.506514,0.285304,-0.0181805,0.54145,-0.458647,0.709336,0.58328,0.180176,0.153295,0.77706,-0.0982603,-0.0164797,-0.0386564,-0.0801468,-0.0130929,-0.0481221,2.71544,-0.535849,0.608403,-3.42157,-0.0421882,4.67182,-3.42157,0.0347574,4.67182,-0.659479,0.816593,-0.432203,0.493225,0.501711,0.268844,-0.403071,1
1.71067,-0.971091,-1.91492,-1.0907,2.01848,1.17778,-0.972898,1.71067,-0.971091,-1.91492,-1.0907,2.01848,1.17778,-0.972898,1.77351,-1.04882,-1.85897,-1.13214,1.97261,1.13623,-0.930577,-0.363347,0.516976,-0.617011,-0.561103,0.706339,0.132848,0.186623,-0.363347,0.516976,-0.617011,-0.561103,0.706339,0.132848,0.186623,0.540491,-0.459028,0.708648,0.583075,0.182121,0.15388,0.776644,-0.130876,-0.0286741,-0.0497585,-0.10754,-0.0421268,-0.0615271,2.6801,-0.536011,0.654011,-3.53417,-0.0161648,4.5608,-3.53417,0.0290121,4.5608,-0.62839,0.777312,-0.559595,0.414333,0.458669,0.415444,-0.423217,1
