lin_vel_X,lin_vel_Y,lin_vel_Z
3.351966543506564034e-05,3.840442311623910117e-05,4.161197669211596434e-06
-1.199147706041083098e-05,-8.613700749428092432e-06,-7.027389818160495761e-06
-3.049167171138047385e-05,-4.057949096373263305e-05,-1.610214767602585748e-06
-2.086844331910370741e-05,-1.766640589588393040e-05,4.476399870298935490e-06
-2.101254759340548059e-04,-4.734670265337208436e-04,-4.587624650452842737e-04
-1.524531097723520658e-03,-3.281176690712928491e-03,-4.030648123191100073e-03
-1.455802719452327539e-03,-4.124515610450898637e-03,-6.342298842332718886e-03
1.008976010256083496e-03,1.721588345588072073e-04,-4.259308581901733132e-04
5.252472337855706302e-03,9.704211243909535711e-03,9.796336779310322110e-03
9.968658679591109115e-03,2.014758343111933137e-02,2.051906205993458618e-02
1.680869179153685403e-02,3.310124870733520408e-02,3.373836361823601832e-02
2.634633302347762565e-02,4.996445156611357963e-02,4.794796216307388448e-02
3.432843997205334285e-02,6.438511099726504372e-02,6.148521063408270149e-02
3.857261876512239201e-02,7.390025658382215479e-02,7.255257336534937096e-02
3.951420642310683046e-02,7.827776459599386505e-02,8.009468672009686929e-02
3.702695603486935022e-02,7.945176906721140853e-02,8.735056351532223540e-02
3.264377022317520305e-02,8.035314943610281924e-02,9.756793565772092780e-02
3.082701047405807596e-02,8.464843222096510300e-02,1.094509752596616592e-01
3.176728121312314551e-02,9.154904612268455200e-02,1.213649198493676751e-01
3.566449616650749915e-02,1.015488146628197030e-01,1.332872206521041880e-01
3.825569980380693486e-02,1.095891823913180962e-01,1.439821912738141196e-01
3.412933114498774984e-02,1.087430310941952666e-01,1.507072645838255232e-01
2.473614538099019183e-02,1.046227670829914247e-01,1.595452801664846987e-01
1.292246855889682064e-02,9.932644479308347374e-02,1.712470538241790963e-01
6.000959230424783575e-03,9.868451568113562056e-02,1.831430183955152780e-01
9.084538503171658494e-03,1.078808423122612076e-01,1.950210611876111721e-01
1.992572157729071217e-02,1.253841007012981290e-01,2.073938262719591252e-01
3.546590488689799203e-02,1.441418056642262968e-01,2.158176518686268086e-01
4.945834336132894082e-02,1.625065666214655924e-01,2.244365339161120687e-01
5.765619927465812089e-02,1.748648937928287683e-01,2.329189339443616946e-01
6.275891440918669739e-02,1.864151466251174338e-01,2.443905892105998068e-01
6.461443154313421811e-02,1.961052728657673994e-01,2.587141994172026949e-01
6.747628384368659082e-02,2.088733638993124919e-01,2.765997215059182168e-01
7.136495314889541863e-02,2.231363627834709873e-01,2.938776565931188189e-01
7.827601163095426751e-02,2.395946035240946459e-01,3.107931711980441158e-01
