timestamp,opti_x,opti_y,opti_z,opti_x_ema,opti_y_ema,opti_z_ema,world_x,world_y,world_z,world_x_ema,world_y_ema,world_z_ema
1756824054.6640134,-1.5741420984268188,-0.5528762340545654,-0.2199135422706604,-1.5988486748136879,-0.5636419508434102,-0.20412703813760377,0.9199135422706604,1.5741420984268188,0.011473765945434623,0.9041270381376038,1.5988486748136879,0.0007080491565898753
1756824054.6739497,-1.5707355737686157,-0.5412743091583252,-0.22455072402954102,-1.5960373647091808,-0.5614051866749017,-0.2061694067267975,0.924550724029541,1.5707355737686157,0.023075690841674858,0.9061694067267975,1.5960373647091808,0.0029448133250983624
1756824054.6839297,-1.600335955619812,-0.4828842282295227,-0.20981919765472412,-1.596467223800244,-0.5535530908303639,-0.2065343858195902,0.9098191976547241,1.600335955619812,0.08146577177047734,0.9065343858195901,1.596467223800244,0.010796909169636194
1756824054.7440677,-1.5817791223526,-0.3698956370353699,-0.2547643184661865,-1.5949984136554796,-0.5351873454508644,-0.21135737908424984,0.9547643184661865,1.5817791223526,0.19445436296463017,0.9113573790842497,1.5949984136554796,0.029162654549135615
1756824054.7538185,-1.5760242938995361,-0.3470361828804016,-0.2619960308074951,-1.5931010016798852,-0.5163722291938182,-0.21642124425657436,0.9619960308074951,1.5760242938995361,0.21731381711959843,0.9164212442565743,1.5931010016798852,0.04797777080618185
1756824054.7639818,-1.569378137588501,-0.3235930800437927,-0.26889991760253906,-1.590728715270747,-0.4970943142788156,-0.22166911159117084,0.968899917602539,1.569378137588501,0.24075691995620732,0.9216691115911708,1.590728715270747,0.06725568572118443
1756824054.853939,-1.4687561988830566,-0.10290586948394775,-0.30952394008636475,-1.578531463631978,-0.4576754697993289,-0.23045459444069022,1.0095239400863647,1.4687561988830566,0.4614441305160523,0.9304545944406901,1.578531463631978,0.10667453020067116
1756824054.8642933,-1.453606367111206,-0.07908320426940918,-0.31171584129333496,-1.566038953979901,-0.4198162432463369,-0.2385807191259547,1.011715841293335,1.453606367111206,0.4852667957305909,0.9385807191259546,1.566038953979901,0.14453375675366317
1756824054.87398,-1.4374394416809082,-0.05598282814025879,-0.31312239170074463,-1.5531790027500016,-0.383432901735729,-0.2460348863834337,1.0131223917007446,1.4374394416809082,0.5083671718597412,0.9460348863834337,1.5531790027500016,0.18091709826427102
1756824054.8841434,-1.4205025434494019,-0.03329873085021973,-0.31362664699554443,-1.5399113568199418,-0.3484194846471781,-0.2527940624446448,1.0136266469955444,1.4205025434494019,0.5310512691497803,0.9527940624446447,1.5399113568199418,0.21593051535282196
1756824054.8940153,-1.4029209613800049,-0.011676013469696045,-0.3136463165283203,-1.5262123172759483,-0.3147451375294299,-0.25887928785301234,1.0136463165283203,1.4029209613800049,0.552673986530304,0.9588792878530124,1.5262123172759483,0.24960486247057015
1756824054.9042318,-1.3848448991775513,0.009312093257904053,-0.3129338026046753,-1.5120755754661086,-0.28233941445069655,-0.26428473932817864,1.0129338026046752,1.3848448991775513,0.5736620932579041,0.9642847393281786,1.5120755754661086,0.2820105855493035
1756824054.9138277,-1.3663188219070435,0.029107987880706787,-0.3116722106933594,-1.4974999001102023,-0.25119467421755626,-0.2690234864646967,1.0116722106933593,1.3663188219070435,0.5934579878807068,0.9690234864646967,1.4974999001102023,0.3131553257824438
1756824054.9236956,-1.3476107120513916,0.04784679412841797,-0.31009364128112793,-1.4825109813043214,-0.22129052738295885,-0.2731305019463398,1.0100936412811279,1.3476107120513916,0.612196794128418,0.9731305019463398,1.4825109813043214,0.34305947261704123
1756824054.9340408,-1.3286755084991455,0.06550335884094238,-0.3078136444091797,-1.4671274340238039,-0.19261113876056873,-0.2765988161926238,1.0078136444091796,1.3286755084991455,0.6298533588409424,0.9765988161926238,1.4671274340238039,0.37173886123943134
1756824054.9441955,-1.309736728668213,0.08197849988937378,-0.30502820014953613,-1.451388363488245,-0.1651521748955745,-0.27944175458831505,1.005028200149536,1.309736728668213,0.6463284998893738,0.979441754588315,1.451388363488245,0.3991978251044256
1756824054.9542816,-1.2908883094787598,0.09732323884963989,-0.3017185926437378,-1.4353383580872965,-0.13890463352105306,-0.28166943839385733,1.0017185926437377,1.2908883094787598,0.6616732388496399,0.9816694383938573,1.4353383580872965,0.425445366478947
1756824054.963862,-1.2720729112625122,0.11164939403533936,-0.2978947162628174,-1.419011813404818,-0.11384923076541381,-0.28329196618075336,0.9978947162628173,1.2720729112625122,0.6759993940353394,0.9832919661807533,1.419011813404818,0.45050076923458626
1756824054.9736989,-1.2536386251449585,0.12482845783233643,-0.29372334480285645,-1.402474494578832,-0.0899814619056388,-0.2843351040429637,0.9937233448028564,1.2536386251449585,0.6891784578323364,0.9843351040429636,1.402474494578832,0.47436853809436125
