timestamp,opti_x,opti_y,opti_z,opti_x_ema,opti_y_ema,opti_z_ema,world_x,world_y,world_z,world_x_ema,world_y_ema,world_z_ema
1756368042.1912503,0.44711291790008545,-0.5240439176559448,-1.8933725357055664,0.43366651977097914,-0.5621728652473026,-2.031114506819501,2.5933725357055666,-0.44711291790008545,0.04030608234405523,2.731114506819501,-0.43366651977097914,0.002177134752697464
1756368042.2014544,0.44938087463378906,-0.5204493999481201,-1.876387596130371,0.43523795525726017,-0.5580005187173843,-2.0156418157505884,2.5763875961303713,-0.44938087463378906,0.043900600051879936,2.7156418157505886,-0.43523795525726017,0.0063494812826157335
1756368042.211473,0.451602578163147,-0.5179963707923889,-1.8645431995391846,0.4368744175478489,-0.5540001039248847,-2.000531954129448,2.5645431995391847,-0.451602578163147,0.04635362920761114,2.700531954129448,-0.4368744175478489,0.010349896075115307
1756368042.2210364,0.4545651376247406,-0.5143803954124451,-1.8474628925323486,0.43864348955553806,-0.5500381330736408,-1.9852250479697382,2.547462892532349,-0.4545651376247406,0.049969604587554985,2.6852250479697384,-0.43864348955553806,0.014311866926359253
1756368042.2312515,0.4575340151786804,-0.5108446478843689,-1.830927848815918,0.4405325421178523,-0.5461187845547136,-1.969795328054356,2.530927848815918,-0.4575340151786804,0.053505352115631157,2.669795328054356,-0.4405325421178523,0.01823121544528642
1756368042.2416692,0.4606491029262543,-0.5073254108428955,-1.8147542476654053,0.4425441981986925,-0.5422394471835319,-1.954291220015461,2.5147542476654055,-0.4606491029262543,0.057024589157104545,2.6542912200154607,-0.4425441981986925,0.022110552816468156
1756368042.251245,0.4649812579154968,-0.5058505535125732,-1.7999142408370972,0.44478790417037295,-0.538600557816436,-1.9388535220976246,2.4999142408370973,-0.4649812579154968,0.05849944648742681,2.638853522097625,-0.44478790417037295,0.025749442183564043
1756368042.261436,0.4666168689727783,-0.5027005076408386,-1.7861562967300415,0.4469708006506135,-0.5350105527988762,-1.9235837995608664,2.4861562967300417,-0.4666168689727783,0.06164949235916143,2.6235837995608664,-0.4469708006506135,0.029339447201123837
1756368042.2713506,0.46996742486953735,-0.49933573603630066,-1.770583152770996,0.4492704630725059,-0.5314430711226187,-1.9082837348818795,2.4705831527709963,-0.46996742486953735,0.06501426396369939,2.6082837348818795,-0.4492704630725059,0.03290692887738137
1756368042.2814605,0.4727820158004761,-0.49397072196006775,-1.752871036529541,0.4516216183453029,-0.5276958362063636,-1.8927424650466458,2.452871036529541,-0.4727820158004761,0.0703792780399323,2.592742465046646,-0.4516216183453029,0.03665416379363643
1756368042.2917285,0.47564050555229187,-0.4912804961204529,-1.7388132810592651,0.4540235070660018,-0.5240543021977726,-1.8773495466479078,2.4388132810592653,-0.47564050555229187,0.07306950387954717,2.5773495466479077,-0.4540235070660018,0.04029569780222745
1756368042.3015428,0.4785219430923462,-0.48830968141555786,-1.7248691320419312,0.45647335066863626,-0.5204798401195512,-1.86210150518731,2.4248691320419313,-0.4785219430923462,0.07604031858444218,2.56210150518731,-0.45647335066863626,0.04387015988044888
1756368042.3115203,0.48118162155151367,-0.4856569766998291,-1.7111968994140625,0.458944177756924,-0.5169975537775789,-1.8470110446099852,2.4111968994140627,-0.48118162155151367,0.07869302330017094,2.5470110446099854,-0.458944177756924,0.04735244622242111
1756368042.3210502,0.48260778188705444,-0.48581618070602417,-1.702536940574646,0.46131053816993706,-0.5138794164704235,-1.8325636342064513,2.402536940574646,-0.48260778188705444,0.07853381929397588,2.5325636342064515,-0.46131053816993706,0.0504705835295766
1756368042.331248,0.4848951995372772,-0.48356276750564575,-1.6899938583374023,0.46366900430667113,-0.5108477515739457,-1.8183066566195465,2.3899938583374025,-0.4848951995372772,0.0807872324943543,2.5183066566195462,-0.46366900430667113,0.05350224842605437
1756368042.3415046,0.48693183064460754,-0.48134443163871765,-1.6774426698684692,0.46599528694046477,-0.5078974195804229,-1.8042202579444389,2.3774426698684694,-0.48693183064460754,0.0830055683612824,2.504220257944439,-0.46599528694046477,0.05645258041957716
1756368042.3515813,0.48900341987609863,-0.47894665598869324,-1.6645023822784424,0.4682961002340281,-0.5050023432212499,-1.7902484703778394,2.3645023822784426,-0.48900341987609863,0.08540334401130681,2.490248470377839,-0.4682961002340281,0.059347656778750126
1756368042.3618085,0.49071651697158813,-0.47702351212501526,-1.6525955200195312,0.47053814190778415,-0.5022044601116264,-1.7764831753420085,2.3525955200195314,-0.49071651697158813,0.08732648787498479,2.4764831753420085,-0.47053814190778415,0.062145539888373603
1756368042.3712819,0.4920406639575958,-0.47596174478530884,-1.6406376361846924,0.4726883941127653,-0.49958018857899467,-1.762898621426277,2.3406376361846926,-0.4920406639575958,0.08838825521469121,2.4628986214262767,-0.4726883941127653,0.06476981142100538
1756368042.3816748,0.49542227387428284,-0.47270363569259644,-1.6269291639328003,0.4749617820889171,-0.4968925332903549,-1.7493016756769293,2.3269291639328005,-0.49542227387428284,0.09164636430740361,2.4493016756769292,-0.4749617820889171,0.06745746670964517
1756368042.3914812,0.49495044350624084,-0.47224220633506775,-1.617276906967163,0.4769606482306495,-0.4944275005948262,-1.7360991988059529,2.3172769069671633,-0.49495044350624084,0.0921077936649323,2.4360991988059526,-0.4769606482306495,0.06992249940517384
1756368042.4013333,0.496231347322464,-0.47097447514533997,-1.606685757637024,0.47888771813983094,-0.4920821980498776,-1.72315785468906,2.306685757637024,-0.496231347322464,0.09337552485466008,2.4231578546890598,-0.47888771813983094,0.07226780195012247
1756368042.4114156,0.49681368470191956,-0.4707050919532776,-1.596587896347046,0.4806803147960398,-0.48994448744021757,-1.7105008588548587,2.296587896347046,-0.49681368470191956,0.09364490804672246,2.4105008588548587,-0.4806803147960398,0.07440551255978248
1756368042.4213948,0.4994185268878937,-0.4689159393310547,-1.5825358629226685,0.4825541360052252,-0.4878416326293013,-1.6977043592616399,2.2825358629226686,-0.4994185268878937,0.09543406066894536,2.39770435926164,-0.4825541360052252,0.07650836737069874
1756368042.4310577,0.4979103207588196,-0.4716295301914215,-1.5758296251296997,0.48408975448058467,-0.48622042238551333,-1.685516885848446,2.2758296251297,-0.4979103207588196,0.09272046980857854,2.385516885848446,-0.48408975448058467,0.07812957761448672
1756368042.4410791,0.4943748414516449,-0.47553837299346924,-1.5704801082611084,0.4851182631776907,-0.48515221744630893,-1.674013208089712,2.2704801082611086,-0.4943748414516449,0.08881162700653081,2.3740132080897123,-0.4851182631776907,0.07919778255369112
1756368042.451567,0.4998914897441864,-0.46918800473213196,-1.5530000925064087,0.48659558583434026,-0.4835557961748912,-1.661911896531382,2.253000092506409,-0.4998914897441864,0.09516199526786809,2.3619118965313817,-0.48659558583434026,0.08079420382510885
1756368042.4616835,0.49717870354652405,-0.4719955027103424,-1.5474727153778076,0.48765389760555866,-0.4823997668284363,-1.6504679784160246,2.247472715377808,-0.49717870354652405,0.09235449728965764,2.3504679784160247,-0.48765389760555866,0.08195023317156372
1756368042.4717252,0.49905678629875183,-0.4706723988056183,-1.5342286825180054,0.48879418647487805,-0.4812270300261545,-1.6388440488262228,2.2342286825180055,-0.49905678629875183,0.09367760119438176,2.338844048826223,-0.48879418647487805,0.08312296997384552
1756368042.4813259,0.4985601305961609,-0.4720103442668915,-1.525323748588562,0.4897707808870063,-0.48030536145022823,-1.6274920188024569,2.225323748588562,-0.4985601305961609,0.09233965573310857,2.327492018802457,-0.4897707808870063,0.08404463854977182
1756368042.4917068,0.49535781145095825,-0.4757266640663147,-1.5207175016403198,0.49032948394340153,-0.4798474917118369,-1.6168145670862433,2.22071750164032,-0.49535781145095825,0.08862333593368535,2.3168145670862432,-0.49032948394340153,0.08450250828816316
1756368042.5014226,0.49685075879096985,-0.47518405318260193,-1.5082508325576782,0.4909816114281584,-0.4793811478589134,-1.6059581936333869,2.2082508325576784,-0.49685075879096985,0.08916594681739812,2.305958193633387,-0.4909816114281584,0.08496885214108665
1756368042.5114732,0.49590933322906494,-0.47730425000190735,-1.5002175569534302,0.491474383608249,-0.4791734580732128,-1.5953841299653915,2.2002175569534304,-0.49590933322906494,0.0870457499980927,2.2953841299653917,-0.491474383608249,0.08517654192678722
1756368042.5217402,0.494223952293396,-0.4806903302669525,-1.4911123514175415,0.4917493404767637,-0.4793251452925868,-1.5849569521106064,2.1911123514175417,-0.494223952293396,0.08365966973304753,2.2849569521106066,-0.4917493404767637,0.08502485470741325
1756368042.531707,0.4935756325721741,-0.4815417528152466,-1.4841067790985107,0.49193196968630476,-0.4795468060448528,-1.574871934809397,2.184106779098511,-0.4935756325721741,0.08280824718475346,2.274871934809397,-0.49193196968630476,0.08480319395514727
1756368042.5416498,0.49215975403785706,-0.48385900259017944,-1.4761927127838135,0.49195474812146,-0.47997802569938547,-1.5650040126068385,2.1761927127838137,-0.49215975403785706,0.0804909974098206,2.2650040126068385,-0.49195474812146,0.08437197430061458
1756368042.551371,0.49060070514678955,-0.4860299527645111,-1.4681682586669922,0.491819343823993,-0.48058321840589807,-1.555320437212854,2.1681682586669924,-0.49060070514678955,0.07832004723548894,2.2553204372128537,-0.491819343823993,0.08376678159410197
1756368042.561234,0.48903968930244446,-0.48828741908073425,-1.4601532220840454,0.49154137837183814,-0.48135363847338175,-1.5458037156999733,2.1601532220840456,-0.48903968930244446,0.0760625809192658,2.2458037156999735,-0.49154137837183814,0.0829963615266183
1756368042.5715373,0.48733362555503845,-0.4905945062637329,-1.4520373344421387,0.4911206030901582,-0.48227772525241686,-1.5364270775741897,2.152037334442139,-0.48733362555503845,0.07375549373626714,2.2364270775741897,-0.4911206030901582,0.08207227474758319
1756368042.5812232,0.4853038489818573,-0.49294331669807434,-1.4442178010940552,0.4905389276793281,-0.4833442843969826,-1.5272061499261762,2.1442178010940554,-0.4853038489818573,0.0714066833019257,2.227206149926176,-0.4905389276793281,0.08100571560301742
1756368042.5916932,0.4832090735435486,-0.495402455329895,-1.4364439249038696,0.48980594226575014,-0.4845501014902739,-1.5181299274239455,2.13644392490387,-0.4832090735435486,0.06894754467010503,2.2181299274239454,-0.48980594226575014,0.07979989850972616
1756368042.6014261,0.48100095987319946,-0.4977499842643738,-1.4283398389816284,0.48892544402649507,-0.4858700897676839,-1.5091509185797138,2.1283398389816286,-0.48100095987319946,0.06660001573562627,2.209150918579714,-0.48892544402649507,0.07847991023231612
1756368042.6113932,0.47885897755622864,-0.5004616379737854,-1.4205541610717773,0.4879187973794684,-0.4873292445882941,-1.5002912428289201,2.1205541610717775,-0.47885897755622864,0.06388836202621465,2.20029124282892,-0.4879187973794684,0.07702075541170597
1756368042.621417,0.47675132751464844,-0.5029715895652771,-1.4127014875411987,0.4868020503929864,-0.4888934790859924,-1.491532267300148,2.112701487541199,-0.47675132751464844,0.06137841043472295,2.191532267300148,-0.4868020503929864,0.07545652091400765
1756368042.6313634,0.47463154792785645,-0.5054187178611755,-1.404752254486084,0.48558500014647343,-0.49054600296351075,-1.4828542660187416,2.104752254486084,-0.47463154792785645,0.058931282138824516,2.1828542660187416,-0.48558500014647343,0.0738039970364893
1756368042.6416705,0.47258836030960083,-0.5077255964279175,-1.3967639207839966,0.4842853361627862,-0.49226396230995145,-1.4742452314952672,2.0967639207839968,-0.47258836030960083,0.05662440357208257,2.1742452314952674,-0.4842853361627862,0.0720860376900486
1756368042.6515412,0.4705008864402771,-0.5098200440406799,-1.3886094093322754,0.48290689119053526,-0.49401957048302436,-1.4656816492789682,2.0886094093322756,-0.4705008864402771,0.05452995595932012,2.165681649278968,-0.48290689119053526,0.07033042951697568
1756368042.6614735,0.46365267038345337,-0.5173956751823425,-1.3872519731521606,0.4809814691098271,-0.4963571809529562,-1.4578386816662876,2.087251973152161,-0.46365267038345337,0.046954324817657524,2.157838681666288,-0.4809814691098271,0.06799281904704382
1756368042.6710489,0.4666217863559723,-0.512721836566925,-1.3713200092315674,0.47954550083444164,-0.4979936465143531,-1.4491868144228155,2.0713200092315676,-0.4666217863559723,0.051628163433075004,2.1491868144228157,-0.47954550083444164,0.06635635348564692
1756368042.681645,0.4649139940738678,-0.514083206653595,-1.362708568572998,0.47808235015838424,-0.4996026025282773,-1.4405389898378338,2.0627085685729982,-0.4649139940738678,0.05026679334640508,2.1405389898378337,-0.47808235015838424,0.06474739747172273
