timestamp,opti_x,opti_y,opti_z,opti_x_ema,opti_y_ema,opti_z_ema,world_x,world_y,world_z,world_x_ema,world_y_ema,world_z_ema
1756370228.2802172,0.7322236895561218,-0.5433739423751831,-1.356907606124878,0.7609262645709142,-0.5623015427150682,-1.2590957173274449,2.056907606124878,-0.7322236895561218,0.020976057624816948,1.9590957173274448,-0.7609262645709142,0.002048457284931894
1756370228.2902124,0.734483003616333,-0.5431619882583618,-1.3621238470077515,0.7582819384754561,-0.5603875872693975,-1.2693985302954756,2.0621238470077516,-0.734483003616333,0.021188011741638237,1.9693985302954755,-0.7582819384754561,0.003962412730602528
1756370228.3003194,0.7313777208328247,-0.5410191416740417,-1.3708854913711548,0.755591516711193,-0.558450742709862,-1.2795472264030434,2.070885491371155,-0.7313777208328247,0.023330858325958305,1.9795472264030434,-0.755591516711193,0.005899257290138106
1756370228.3103554,0.7280031442642212,-0.5390135049819946,-1.3793768882751465,0.7528326794664958,-0.5565070189370752,-1.2895301925902536,2.0793768882751467,-0.7280031442642212,0.025336495018005424,1.9895301925902535,-0.7528326794664958,0.007842981062924838
1756370228.3203046,0.724015474319458,-0.5358710885047913,-1.387459397315979,0.7499509589517921,-0.5544434258938469,-1.2993231130628262,2.087459397315979,-0.724015474319458,0.028478911495208793,1.9993231130628262,-0.7499509589517921,0.009906574106153178
1756370228.3303084,0.7210110425949097,-0.5342748165130615,-1.3953462839126587,0.7470569673161039,-0.5524265649557684,-1.3089254301478095,2.095346283912659,-0.7210110425949097,0.03007518348693853,2.0089254301478094,-0.7470569673161039,0.01192343504423169
1756370228.3402858,0.7128744125366211,-0.530936598777771,-1.4077980518341064,0.7436387118381557,-0.5502775683379687,-1.3188126923164392,2.1077980518341066,-0.7128744125366211,0.03341340122222906,2.0188126923164393,-0.7436387118381557,0.01407243166203135
1756370228.3500524,0.7114413976669312,-0.531479001045227,-1.4156125783920288,0.7404189804210332,-0.5483977116086945,-1.3284926809239983,2.115612578392029,-0.7114413976669312,0.032870998954773,2.028492680923998,-0.7404189804210332,0.015952288391305504
1756370228.3600962,0.7083241939544678,-0.5301274061203003,-1.4236438274383545,0.7372095017743767,-0.5465706810598551,-1.338007795575434,2.1236438274383547,-0.7083241939544678,0.03422259387969976,2.038007795575434,-0.7372095017743767,0.017779318940144985
1756370228.3704073,0.7074901461601257,-0.5315918922424316,-1.431504487991333,0.7342375662129517,-0.5450728021781127,-1.347357464817024,2.131504487991333,-0.7074901461601257,0.03275810775756841,2.047357464817024,-0.7342375662129517,0.01927719782188734
1756370228.3802514,0.7047648429870605,-0.5314401388168335,-1.4397432804107666,0.7312902938903625,-0.5437095358419848,-1.3565960463763982,2.139743280410767,-0.7047648429870605,0.03290986118316656,2.056596046376398,-0.7312902938903625,0.02064046415801527
1756370228.3903658,0.7033768892288208,-0.5335693359375,-1.4478232860565186,0.7284989534242083,-0.5426955158515363,-1.3657187703444102,2.1478232860565187,-0.7033768892288208,0.030780664062500053,2.06571877034441,-0.7284989534242083,0.02165448414846375
1756370228.4001548,0.7018904089927673,-0.5365549325942993,-1.4559521675109863,0.7258380989810642,-0.5420814575258126,-1.3747421100610677,2.1559521675109865,-0.7018904089927673,0.027795067405700737,2.0747421100610675,-0.7258380989810642,0.02226854247418745
1756370228.4105475,0.7003645896911621,-0.5404751300811768,-1.4639719724655151,0.723290748052074,-0.5419208247813491,-1.3836650963015125,2.1639719724655153,-0.7003645896911621,0.023874869918823295,2.0836650963015124,-0.723290748052074,0.02242917521865099
1756370228.4202857,0.6989216208457947,-0.5454826951026917,-1.4720957279205322,0.7208538353314462,-0.5422770118134833,-1.3925081594634146,2.1720957279205324,-0.6989216208457947,0.018867304897308403,2.0925081594634145,-0.7208538353314462,0.02207298818651674
1756370228.4303803,0.6974948644638062,-0.5513416528701782,-1.4801877737045288,0.7185179382446821,-0.5431834759191528,-1.401276120887526,2.180187773704529,-0.6974948644638062,0.01300834712982183,2.101276120887526,-0.7185179382446821,0.021166524080847217
1756370228.4402618,0.6959996223449707,-0.5582048296928406,-1.4882383346557617,0.716266106654711,-0.5446856112965216,-1.4099723422643498,2.188238334655762,-0.6959996223449707,0.006145170307159477,2.1099723422643497,-0.716266106654711,0.019664388703478454
1756370228.4502141,0.6941964626312256,-0.5658963918685913,-1.4963163137435913,0.7140591422523626,-0.5468066893537286,-1.4186067394122739,2.1963163137435915,-0.6941964626312256,-0.0015463918685912556,2.118606739412274,-0.7140591422523626,0.017543310646271494
1756370228.4601955,0.6942256093025208,-0.5754468441009521,-1.5027484893798828,0.7120757889573784,-0.5496707048284509,-1.427020914409035,2.202748489379883,-0.6942256093025208,-0.011096844100952095,2.1270209144090346,-0.7120757889573784,0.014679295171549124
1756370228.469943,0.692470371723175,-0.5854206681251526,-1.5112278461456299,0.7101152472339581,-0.5532457011581211,-1.4354416075826946,2.21122784614563,-0.692470371723175,-0.021070668125152535,2.1354416075826945,-0.7101152472339581,0.011104298841878947
1756370228.4804678,0.6888471245765686,-0.5955373048782349,-1.5206117630004883,0.7079884349682192,-0.5574748615301325,-1.4439586231244739,2.2206117630004885,-0.6888471245765686,-0.03118730487823481,2.143958623124474,-0.7079884349682192,0.006875138469867571
1756370228.4901721,0.6850652098655701,-0.6061590313911438,-1.5292919874191284,0.7056961124579543,-0.5623432785162336,-1.4524919595539394,2.2292919874191286,-0.6850652098655701,-0.041809031391143746,2.1524919595539393,-0.7056961124579543,0.002006721483766495
