lin_vel_X,lin_vel_Y,lin_vel_Z
5.28455e-06,6.67633e-06,1.18337e-05
2.4613e-06,-5.52773e-07,-1.14893e-05
-1.19445e-05,-1.13598e-05,5.31907e-08
0.000493359,0.000748395,0.000368605
-0.00435714,-0.00656224,-0.00928511
-0.0201796,-0.0281863,-0.0451697
-0.0251795,-0.0254921,-0.0522524
-0.00535019,0.00310741,-0.0171449
0.0304716,0.035165,0.0462491
0.0685731,0.0637304,0.126285
0.105517,0.104227,0.231971
0.133279,0.155623,0.351795
0.124621,0.187661,0.459284
0.091959,0.205711,0.54603
0.075084,0.239535,0.614858
0.0605913,0.262278,0.644078
0.0725992,0.301878,0.650843
0.101499,0.36945,0.673051
0.113091,0.402878,0.663113
0.122151,0.425036,0.639091
0.110548,0.44252,0.643967
0.0847885,0.440188,0.64308
0.0794077,0.443806,0.621433
0.074263,0.451353,0.607659
0.0669765,0.455242,0.593881
0.0713391,0.461225,0.570417
0.047575,0.432479,0.541315
-0.000598889,0.387566,0.535759
-0.0146728,0.377602,0.524244
-0.00452786,0.393977,0.508627
-0.0302914,0.37615,0.508397
-0.0901054,0.316704,0.508834
-0.120653,0.286224,0.503989
-0.121954,0.291957,0.500372
-0.133717,0.291879,0.504331
-0.170738,0.26032,0.509276
-0.202532,0.218189,0.494942
-0.217541,0.194227,0.483463
-0.239709,0.168798,0.478802
-0.264362,0.14074,0.473808
-0.280234,0.108057,0.452965
-0.281835,0.0892339,0.431827
-0.293598,0.0751926,0.428126
-0.315886,0.0452163,0.42176
-0.338691,0.00409739,0.404915
-0.338518,-0.00906865,0.388304
-0.339066,-0.007407,0.386151
-0.356874,-0.0227337,0.388511
-0.384866,-0.0595485,0.383623
-0.394996,-0.0764456,0.374677
-0.40016,-0.0720696,0.378395
-0.422034,-0.0830766,0.386474
-0.456361,-0.109217,0.396509
-0.471997,-0.119321,0.39977
-0.466787,-0.105537,0.398355
-0.473121,-0.108461,0.398151
-0.490449,-0.121542,0.402442
-0.514159,-0.142538,0.402166
-0.534128,-0.164857,0.399074
-0.531671,-0.169435,0.388779
-0.522491,-0.157805,0.382895
-0.542786,-0.167671,0.389827
-0.570272,-0.206107,0.379825
-0.572073,-0.214326,0.369381
-0.550964,-0.188909,0.360909
-0.558325,-0.188016,0.362579
-0.584984,-0.220702,0.356757
-0.585316,-0.231972,0.34276
-0.561801,-0.207201,0.334799
-0.558366,-0.200711,0.329847
-0.57761,-0.219892,0.32648
-0.58356,-0.224826,0.323813
-0.5651,-0.20111,0.321491
-0.559185,-0.196849,0.314604
-0.570228,-0.208921,0.310499
-0.576587,-0.205938,0.315471
-0.564173,-0.181522,0.318981
-0.558334,-0.17518,0.313705
-0.568818,-0.195496,0.303685
-0.584613,-0.207934,0.302906
-0.573419,-0.179508,0.311421
-0.550773,-0.14972,0.311648
-0.544075,-0.154072,0.299618
-0.547552,-0.165711,0.290743
-0.547488,-0.160865,0.290394
-0.533988,-0.14109,0.291559
-0.513583,-0.128885,0.280817
