torque0,torque1,torque2,torque3,torque4,torque5,torque6,action0,action1,action2,action3,action4,action5,action6,set_target_0,set_target_1,set_target_2,set_target_3,set_target_4,set_target_5,set_target_6,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,tennisball_pos_0,tennisball_pos_1,tennisball_pos_2,tennisball_lin_vel_0,tennisball_lin_vel_1,tennisball_lin_vel_2,end_effector_pos_0,end_effector_pos_1,end_effector_pos_2,end_effector_rot_0,end_effector_rot_1,end_effector_rot_2,end_effector_rot_3,end_effector_lin_vel_0,end_effector_lin_vel_1,end_effector_lin_vel_2,obs_task_0,obs_task_1,obs_task_2,obs_task_3,obs_task_4,obs_task_5,obs_task_6,to_final_target_0,to_final_target_1,to_final_target_2,joint_acc_0,joint_acc_1,joint_acc_2,joint_acc_3,joint_acc_4,joint_acc_5,joint_acc_6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7802359,-1.0646509,-1.8151424,-1.1170107,1.9373155,1.1170107,-0.91629785,1.7802359,-1.0646509,-1.8151424,-1.1170107,1.9373155,1.1170107,-0.91629785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7915115,-0.30606842,0.08586432,-3.092311,-0.32505637,5.649194,0.5304184,-0.45448303,0.693097,0.5745483,0.17512383,0.15255436,0.7848268,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4415116,-0.093931586,0.4641357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7802359,-1.0646509,-1.8151424,-1.1170107,1.9373155,1.1170107,-0.91629785,1.7802359,-1.0646509,-1.8151424,-1.1170107,1.9373155,1.1170107,-0.91629785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7915115,-0.30606842,0.08586432,-3.092311,-0.32505637,5.649194,0.5304184,-0.45448303,0.693097,0.5745483,0.17512383,0.15255436,0.7848268,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4415116,-0.093931586,0.4641357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7802359,-1.0646509,-1.8151424,-1.1170107,1.9373155,1.1170107,-0.91629785,1.7802359,-1.0646509,-1.8151424,-1.1170107,1.9373155,1.1170107,-0.91629785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7915115,-0.30606842,0.08586432,-3.092311,-0.32505637,5.649194,0.5304184,-0.45448303,0.693097,0.5745483,0.17512383,0.15255436,0.7848268,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4415116,-0.093931586,0.4641357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-176.0,71.78673,-4.7855034,110.0,10.417488,4.898323,-3.9376605,-0.8056255,0.35883355,-0.53903997,0.7448161,0.061413303,0.6700011,-0.5628048,1.6996733,-1.0287676,-1.8690464,-1.0425291,1.9434568,1.1840109,-0.97257835,1.7787329,-1.0624632,-1.8204963,-1.1125189,1.9419045,1.1218344,-0.9175901,-0.2003396,0.29114324,-0.71330756,0.5992378,0.6109957,0.64157575,-0.1719378,2.7606049,-0.30931854,0.14157744,-3.0892193,-0.32473138,5.5453596,0.5283127,-0.4575653,0.6939171,0.5781371,0.17372273,0.15121333,0.78275937,-0.28045404,-0.41026103,0.109177455,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.410605,-0.09068146,0.4084226,-19.975765,28.934765,-71.17204,59.99884,60.880863,63.67022,-17.07155
-176.0,-46.165432,-53.26395,110.0,11.900336,0.87830603,-3.618083,-0.80895555,-0.2352315,-0.56326807,0.7168217,0.13498658,0.65052336,-0.59146106,1.6978374,-1.0859863,-1.8768232,-1.0408367,1.9554032,1.1868868,-0.9767362,1.7772337,-1.0600218,-1.835181,-1.0985667,1.950932,1.1349818,-0.9181127,-0.13282168,0.22307007,-1.7104228,1.6630049,0.9945211,1.5231473,-0.013042446,2.7297287,-0.31256866,0.19625299,-3.0861306,-0.3244067,5.4416294,0.52373505,-0.4658432,0.6945623,0.5862717,0.17025134,0.14780326,0.7781093,-0.51808786,-0.96402377,0.051272146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3797288,-0.08743134,0.353747,6.874788,-8.446792,-96.78357,107.05941,36.711945,83.37135,15.707225
-165.92488,80.49402,17.962362,93.16124,8.590485,6.680367,-1.9997082,-0.76708776,0.11165631,0.09833049,0.6688412,0.32283324,0.6717429,-0.51348466,1.7005249,-1.0488561,-1.8253479,-1.0316825,1.9832153,1.2021561,-0.96946114,1.7727095,-1.0578836,-1.8503349,-1.079949,1.9608083,1.1501223,-0.9184894,-0.558441,0.20772482,-1.4451252,1.9301875,0.98032403,1.505361,-0.046199042,2.698883,-0.31580353,0.24989201,-3.0830452,-0.32408237,5.3380027,0.51633453,-0.47730255,0.69631505,0.5972854,0.16534175,0.1429204,0.77167743,-0.8209882,-1.2010727,0.22021028,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3488832,-0.08419648,0.30010802,-42.437935,-2.3862453,28.159119,27.361275,-2.8901696,-3.4929752,-3.4020007
-108.31228,72.9119,28.973345,55.841114,5.950927,6.7305098,-0.080218755,-0.769419,-0.13686831,0.29363194,0.6668315,0.4025523,0.64616734,-0.561227,1.6957676,-1.0715704,-1.8209717,-1.0132658,2.0010636,1.214739,-0.9746121,1.7639071,-1.0571169,-1.8594558,-1.0611635,1.9698358,1.1642329,-0.9193143,-0.988124,0.03140876,-0.7276855,1.8628787,0.8712286,1.3767806,-0.09502411,2.6680832,-0.3190384,0.30249554,-3.0799627,-0.32375836,5.2344794,0.5063553,-0.4899826,0.69946533,0.60913384,0.15937321,0.13628167,0.76484215,-1.0675551,-1.2794725,0.3506942,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3180833,-0.080961615,0.24750447,-43.09193,-18.160757,73.725525,-6.2987804,-12.62883,-13.740492,-5.0086007
-57.06253,82.67324,35.912563,29.959486,3.2380006,5.847001,0.6781526,-0.7974164,-0.09434455,0.28578144,0.6782875,0.46569708,0.63808215,-0.5555975,1.6841655,-1.0665513,-1.8308777,-0.9933348,2.0164056,1.228041,-0.9748741,1.7514693,-1.0578226,-1.8613384,-1.0442377,1.9778047,1.1768728,-0.9206428,-1.3295776,-0.1058457,-0.0033773715,1.6361166,0.76779705,1.225221,-0.1461625,2.6373138,-0.32227325,0.3540646,-3.0768836,-0.32343468,5.13106,0.49450684,-0.5026474,0.7036883,0.6206238,0.15261075,0.12798479,0.7583903,-1.2388338,-1.248507,0.44681093,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.287314,-0.07772675,0.1959354,-34.284973,-14.070049,73.95432,-22.577333,-11.639631,-15.464759,-5.330269
-16.42496,88.18427,36.060143,13.581619,0.99267626,4.248903,0.6946597,-0.8041549,-0.039266966,0.27253342,0.6847237,0.4623621,0.6368266,-0.57811403,1.6710538,-1.0617493,-1.834085,-0.97576535,2.024041,1.2405555,-0.9784542,1.7367102,-1.0592798,-1.8576534,-1.0296026,1.9849343,1.1881224,-0.9224557,-1.5251886,-0.15972967,0.49545836,1.4058992,0.69248396,1.0915916,-0.19393419,2.606575,-0.32550812,0.40460026,-3.0738072,-0.3231113,5.027744,0.48151398,-0.5145874,0.70861804,0.6313806,0.14536032,0.118729234,0.75241756,-1.3299961,-1.1633987,0.5060876,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.256575,-0.07449189,0.14539975,-19.670105,-5.6403756,50.809925,-23.084497,-8.254158,-13.308573,-5.056077
9.908492,136.3694,47.391693,11.726143,-1.2648176,3.9951947,-0.01417727,-0.817906,0.25987923,0.14255573,0.6796902,0.39263806,0.6371381,-0.5695557,1.6549196,-1.0332918,-1.8433979,-0.9616336,2.024198,1.2518362,-0.9794113,1.7208792,-1.0594877,-1.851506,-1.0168024,1.9913468,1.1982008,-0.9246978,-1.6028173,0.024373643,0.6565549,1.2377647,0.6232517,0.98064995,-0.2358727,2.5758667,-0.32874298,0.45410353,-3.070734,-0.32278827,4.9245305,0.46803284,-0.5252075,0.7144602,0.6416851,0.13761477,0.10995058,0.7464672,-1.3664306,-1.0173064,0.6065506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2258668,-0.071257025,0.09589648,-7.9389334,18.105291,16.724836,-16.863203,-7.2107553,-10.833716,-4.6741843
20.814001,154.84041,48.338917,11.562163,-2.4970284,3.2433531,-0.5808469,-0.82626367,0.42658886,0.008198098,0.6602676,0.3603492,0.63219154,-0.5677349,1.6382529,-1.0168288,-1.8506862,-0.9507757,2.0273817,1.26142,-0.9814713,1.7048422,-1.0568765,-1.8458469,-1.0051714,1.9971585,1.2073122,-0.92730707,-1.6049911,0.3390957,0.5369668,1.1381278,0.5668181,0.88889843,-0.27083904,2.545189,-0.3319626,0.50257546,-3.067664,-0.32246554,4.821421,0.45446777,-0.5342331,0.7213441,0.65194863,0.1294595,0.10288639,0.7400118,-1.3632002,-0.85578114,0.7121984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.195189,-0.06803742,0.047424555,-0.4500866,31.179546,-11.527777,-9.967327,-5.7136893,-8.892703,-3.974408
22.065485,149.05501,43.06198,11.525824,-2.6110063,2.3675795,-0.8030474,-0.8278803,0.53240734,-0.104390934,0.64165145,0.42809978,0.6245473,-0.56484866,1.6220542,-1.0036358,-1.8562859,-0.9410063,2.0399685,1.2697669,-0.98379195,1.6890551,-1.0509466,-1.8425643,-0.99414504,2.0027642,1.2156168,-0.9302148,-1.5708128,0.6766099,0.25990063,1.0905731,0.558249,0.81125027,-0.298715,2.5145416,-0.3351822,0.55001706,-3.064597,-0.32214314,4.718415,0.4410782,-0.54182434,0.72913796,0.66243196,0.12114532,0.0979959,0.7327377,-1.3402941,-0.71268183,0.79898554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1645417,-0.064817816,-1.7046928e-05,3.1697989,33.49799,-27.370728,-4.808688,-0.86756945,-7.634902,-3.1882167
19.275038,130.35281,36.36157,11.44948,-2.0264196,1.7551558,-0.73461735,-0.8225586,0.59378046,-0.1523978,0.63909644,0.47550556,0.6203508,-0.5663202,1.6067992,-0.99156857,-1.8578042,-0.9302354,2.0503147,1.2776519,-0.98684686,1.6736895,-1.0420946,-1.8421485,-0.9833046,2.0085511,1.2232329,-0.93336004,-1.5258634,0.9542104,-0.030224241,1.0813463,0.5853442,0.7449468,-0.3209372,2.4839249,-0.3384018,0.59642935,-3.061533,-0.32182106,4.6155114,0.42790985,-0.54821014,0.7376115,0.6731854,0.112875074,0.09504613,0.72460115,-1.3154204,-0.6003961,0.8618399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.133925,-0.06159821,-0.046429336,4.2708874,27.547813,-28.695124,-1.0746717,2.6779175,-6.6779375,-2.5610328
17.513462,110.22749,31.133287,10.067022,-1.3714428,1.4599882,-0.47634965,-0.81584185,0.63730943,-0.16447906,0.61848223,0.49615827,0.6372277,-0.5728913,1.5921053,-0.97836363,-1.8585964,-0.9214564,2.058167,1.2869556,-0.99064916,1.6587397,-1.0311311,-1.8440635,-0.97249854,2.0147119,1.2302805,-0.93670076,-1.4852824,1.1432365,-0.24424735,1.0795149,0.62622845,0.6907022,-0.3394441,2.4533386,-0.3416214,0.6418134,-3.058472,-0.3214993,4.5127106,0.4149475,-0.55365753,0.7465478,0.6840848,0.10471699,0.09348044,0.7157679,-1.295203,-0.51081276,0.9033703,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1033387,-0.058378607,-0.091813385,3.8523674,18.729544,-21.041607,-0.42250156,4.0256977,-5.5648446,-2.1746159
14.660234,91.64935,26.55917,9.042448,-0.73423743,1.2872372,-0.2234936,-0.8119587,0.6648475,-0.1802844,0.6040141,0.5141013,0.64210904,-0.5801552,1.5775439,-0.9646464,-1.862092,-0.9120971,2.066122,1.2944914,-0.9947163,1.6441046,-1.0189146,-1.8474395,-0.96173155,2.021296,1.2368609,-0.94020647,-1.4568833,1.2475705,-0.367339,1.0747617,0.66905123,0.646442,-0.35526735,2.422783,-0.34483337,0.6861702,-3.0554142,-0.32117787,4.4100122,0.4021225,-0.558342,0.7557488,0.6949593,0.09668242,0.092712924,0.70646185,-1.2827982,-0.44086558,0.9256682,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.072783,-0.055166632,-0.13617021,2.6489258,10.298276,-11.904073,-0.75290203,4.198718,-4.581082,-1.9005239
