current_joint_pos_0,current_joint_pos_1,current_joint_pos_2,current_joint_pos_3,current_joint_pos_4,current_joint_pos_5,current_joint_pos_6,set_target_0,set_target_1,set_target_2,set_target_3,set_target_4,set_target_5,set_target_6,predicted_next_joint_pos_0,predicted_next_joint_pos_1,predicted_next_joint_pos_2,predicted_next_joint_pos_3,predicted_next_joint_pos_4,predicted_next_joint_pos_5,predicted_next_joint_pos_6,actual_next_joint_pos_0,actual_next_joint_pos_1,actual_next_joint_pos_2,actual_next_joint_pos_3,actual_next_joint_pos_4,actual_next_joint_pos_5,actual_next_joint_pos_6,abs_error_0,abs_error_1,abs_error_2,abs_error_3,abs_error_4,abs_error_5,abs_error_6,timestep
0.8704888,-0.7073806,-1.792834,-0.9418732,2.1686425,1.5874888,-0.9269054,0.86830467,-0.7742629,-1.8264563,-1.0038714,2.119177,1.6444222,-0.8842944,0.8675907999499954,-0.7209173052626003,-1.801145906710893,-0.955602315708837,2.160001749114888,1.593999027184062,-0.9229439046866107,0.8701312,-0.7218955,-1.8002594,-0.9552704,2.1604028,1.591931,-0.92399764,0.0025404000500045543,0.0009781947373996847,0.0008865067108929647,0.00033191570883706056,0.00040105088511177556,0.002068027184062071,0.001053735313389259,85
0.8701312,-0.7218955,-1.8002594,-0.9552704,2.1604028,1.591931,-0.92399764,0.8615667,-0.78854775,-1.8324263,-1.0177886,2.1115353,1.6481292,-0.8823172,0.865876212312034,-0.735624383270316,-1.8082021825303738,-0.9689926005689495,2.151825515799053,1.5982687261413138,-0.9201989775359375,0.8688666,-0.7364467,-1.8077838,-0.96875536,2.1521287,1.5963408,-0.9210365,0.0029903876879660007,0.000822316729684025,0.00041838253037385087,0.00023724056894958157,0.0003031842009471042,0.0019279261413138737,0.0008375224640625456,86
0.8688666,-0.7364467,-1.8077838,-0.96875536,2.1521287,1.5963408,-0.9210365,0.8570367,-0.8036961,-1.8438824,-1.0316341,2.102275,1.65099,-0.88010496,0.8635548596126517,-0.7504253621540339,-1.8165753063718009,-0.9824621171686886,2.1433810008735934,1.602769347882018,-0.9172867943203272,0.86680764,-0.7510255,-1.8154094,-0.9822813,2.143805,1.60072,-0.91802573,0.0032527803873483307,0.0006001378459661311,0.0011659063718008067,0.0001808171686885629,0.0004239991264065601,0.002049347882018049,0.0007389356796727586,87
0.86680764,-0.7510255,-1.8154094,-0.9822813,2.143805,1.60072,-0.91802573,0.85443103,-0.81798947,-1.8503597,-1.0446912,2.0936062,1.6560073,-0.8761178,0.8608042896141037,-0.7648258113544054,-1.8240365817638242,-0.995848448541298,2.1348539319996336,1.6075777116800474,-0.9139890854696847,0.86360997,-0.76564056,-1.8236282,-0.9958235,2.1353555,1.6050478,-0.9150045,0.0028056803858962365,0.0008147486455946096,0.0004083817638242948,2.4948541297975524e-05,0.0005015680003666034,0.0025299116800474586,0.001015414530315284,88
0.86360997,-0.76564056,-1.8236282,-0.9958235,2.1353555,1.6050478,-0.9150045,0.83888173,-0.8329642,-1.8695195,-1.0586181,2.082964,1.6573881,-0.8772663,0.8560596609025224,-0.7801359314947068,-1.834403701730068,-1.0090617674348394,2.126354754229224,1.6107564686523546,-0.9118371158767211,0.85902184,-0.7803214,-1.8330753,-1.0094433,2.126864,1.6092402,-0.9120014,0.0029621790974776463,0.00018546850529321812,0.0013284017300680961,0.00038153256516060274,0.0005092457707758236,0.0015162686523546576,0.00016428412327884612,89
0.85902184,-0.7803214,-1.8330753,-1.0094433,2.126864,1.6092402,-0.9120014,0.82848746,-0.848174,-1.8884552,-1.0740513,2.0782928,1.6528105,-0.87503123,0.847394728337022,-0.7936696043935352,-1.8459840189508219,-1.0234561713719716,2.11837625049654,1.6164255652858832,-0.907944637318374,0.85271996,-0.7950805,-1.8438232,-1.0231266,2.1184373,1.6132666,-0.9090526,0.005325231662978047,0.0014108956064647904,0.0021608189508217635,0.00032957137197153763,6.104950346008664e-05,0.0031589652858832196,0.0011079626816259402,90
0.85271996,-0.7950805,-1.8438232,-1.0231266,2.1184373,1.6132666,-0.9090526,0.8114221,-0.8629848,-1.89959,-1.0871644,2.071525,1.6570528,-0.8761095,0.8399765380304299,-0.8089193819955663,-1.8566686305072495,-1.0365383131943746,2.1104313305249187,1.6194065792826446,-0.9054782998711196,0.84435433,-0.8099187,-1.855727,-1.036808,2.1101556,1.61715,-0.9062078,0.004377791969570111,0.000999318004433647,0.0009416305072496023,0.0002696868056253354,0.00027573052491858263,0.002256579282644555,0.0007295001288804004,91
0.84435433,-0.8099187,-1.855727,-1.036808,2.1101556,1.61715,-0.9062078,0.79174554,-0.8780603,-1.9148128,-1.1002585,2.065037,1.6624204,-0.8792138,0.8322788920474897,-0.8248928027532674,-1.8690542409726905,-1.0495207407742302,2.1029015663369814,1.6208195443336177,-0.9036867156328073,0.8339049,-0.8247903,-1.8686073,-1.0503502,2.102034,1.6209418,-0.9035232,0.0016260079525102222,0.00010250275326739722,0.00044694097269037947,0.0008294592257698241,0.0008675663369812625,0.00012225566638224272,0.00016351563280736503,92
0.8339049,-0.8247903,-1.8686073,-1.0503502,2.102034,1.6209418,-0.9035232,0.7751518,-0.8922518,-1.9309623,-1.1118369,2.057208,1.6703446,-0.8829618,0.8241723083501098,-0.8410484111009173,-1.882264022982597,-1.0619405908110309,2.095150932415029,1.621894293146813,-0.9024270925578903,0.82167214,-0.83962566,-1.8821571,-1.0636463,2.094153,1.6246878,-0.9010589,0.0025001683501097993,0.0014227511009172744,0.00010692298259717958,0.0017057091889691733,0.0009979324150291013,0.002793506853187022,0.0013681925578903353,93
0.82167214,-0.83962566,-1.8821571,-1.0636463,2.094153,1.6246878,-0.9010589,0.75926846,-0.90650123,-1.9448152,-1.123792,2.0526536,1.6755956,-0.8886373,0.8116835100941097,-0.8562734326714903,-1.8955138686165651,-1.074277284567108,2.087568651160658,1.6252639823322415,-0.9005251734449157,0.80814713,-0.8543866,-1.8961341,-1.0766678,2.0866876,1.6283861,-0.8989961,0.0035363800941096146,0.0018868326714902572,0.0006202313834349216,0.0023905154328920375,0.000881051160658064,0.003122117667758495,0.0015290734449157073,94
