or_w,or_x,or_y,or_z
7.827145589837773976e-01,-5.958237653624463837e-02,6.064570100297310695e-01,-1.265612679571556376e-01
7.827144962253687055e-01,-5.958232716214614116e-02,6.064570634641751612e-01,-1.265614232814237239e-01
7.827145019768687595e-01,-5.958236221207553057e-02,6.064570580519023091e-01,-1.265613971452706210e-01
7.827145325768413153e-01,-5.958232862596091195e-02,6.064570236343048704e-01,-1.265613886347054518e-01
7.827144067838651686e-01,-5.958303372624611238e-02,6.064567844318927703e-01,-1.265629808494090069e-01
7.827165341281902000e-01,-5.958678551417341540e-02,6.064524465111357232e-01,-1.265688441722518376e-01
7.827286608531830447e-01,-5.959585261933882105e-02,6.064376986324750973e-01,-1.265602445750810823e-01
7.827595965007599910e-01,-5.960703888718063559e-02,6.064067096797056688e-01,-1.265121237530328346e-01
7.828233563492883462e-01,-5.959365700024088497e-02,6.063540251998555952e-01,-1.263763622015823818e-01
7.829486537746190855e-01,-5.950801710371873138e-02,6.062637190775660434e-01,-1.260734087075197907e-01
7.831665486054145697e-01,-5.931414899056033224e-02,6.061202384225298223e-01,-1.254999818710111348e-01
7.834968333149826547e-01,-5.900833480933774522e-02,6.059158974634514250e-01,-1.245658613324035213e-01
7.839545881045225650e-01,-5.859718965194114781e-02,6.056428822681804158e-01,-1.232001311389470249e-01
7.845393506568930642e-01,-5.809277542780918319e-02,6.053047699500553325e-01,-1.213646249516936726e-01
7.852505624354472191e-01,-5.753914501988972169e-02,6.049010965006460516e-01,-1.190187566625947324e-01
7.860812517475065375e-01,-5.696174570573202256e-02,6.044286130108924571e-01,-1.161795031447356852e-01
7.870152304582280767e-01,-5.636162523533778945e-02,6.038912677555133834e-01,-1.128969926802849827e-01
7.880308418155590466e-01,-5.576536599862706722e-02,6.033005242475607544e-01,-1.092066561392610324e-01
7.891159581680640134e-01,-5.517801551845633035e-02,6.026556105745345393e-01,-1.051551530405340634e-01
7.902516266223598151e-01,-5.460845436773970052e-02,6.019584131436610530e-01,-1.008283302343462168e-01
7.914253378042889198e-01,-5.404760877474170527e-02,6.012038139189053165e-01,-9.632634528757955117e-02
7.926259700040387823e-01,-5.350771938635601188e-02,6.003908179114241239e-01,-9.171620036219756134e-02
7.938328099864209175e-01,-5.298543711385175076e-02,5.995288687602423616e-01,-8.710424080365289368e-02
7.950356278950840849e-01,-5.248785951904223757e-02,5.986228721615253212e-01,-8.254714959139856922e-02
7.962213016661637832e-01,-5.202972383552922908e-02,5.976829566653208969e-01,-7.810012754431695792e-02
7.973750933317497180e-01,-5.161254065038922006e-02,5.967239117500880985e-01,-7.382194340078114536e-02
7.984916045886800706e-01,-5.122008381612729033e-02,5.957556141013000683e-01,-6.973455873558608020e-02
7.995527562544662015e-01,-5.084974590078759904e-02,5.948070898076541768e-01,-6.583478732600890615e-02
8.005406547750253399e-01,-5.054275018442935113e-02,5.939038541032977125e-01,-6.211523595235610845e-02
8.014595182387267425e-01,-5.028425936602778923e-02,5.930458794915944853e-01,-5.857233734963399052e-02
8.023169925049699058e-01,-5.000842799314795389e-02,5.922293110320345777e-01,-5.523625459746330651e-02
8.031050878123722203e-01,-4.974326331884506430e-02,5.914658829878064461e-01,-5.211463274099027709e-02
8.038318838591423932e-01,-4.950703697317677954e-02,5.907485351192358625e-01,-4.918865759578902597e-02
8.045077874284760622e-01,-4.925398633157595379e-02,5.900692554509536780e-01,-4.647083568157320266e-02
8.051300380153908476e-01,-4.899848871877784950e-02,5.894344588654543138e-01,-4.395211815828741625e-02
8.056937550998856112e-01,-4.877274747253545345e-02,5.888528369591526923e-01,-4.160683239785825660e-02
8.062020160314831152e-01,-4.855083119942955883e-02,5.883249098886543793e-01,-3.943255686768507018e-02
8.066536477764785218e-01,-4.831071695242202674e-02,5.878554476775804671e-01,-3.744248645903840156e-02
8.070479259130186600e-01,-4.809053299811408971e-02,5.874469684583735196e-01,-3.559501600672059646e-02
8.073883899323969215e-01,-4.789714131265981195e-02,5.870955468913150455e-01,-3.389204149699958507e-02
8.076840810723540098e-01,-4.768697945903237895e-02,5.867926071202603788e-01,-3.235449584506969872e-02
8.079328318018842436e-01,-4.750050272225449927e-02,5.865411435595503375e-01,-3.094718807220380938e-02
8.081384299001521665e-01,-4.734800842875567378e-02,5.863366384812647158e-01,-2.966126414767442446e-02
8.083046811169291024e-01,-4.719961417866790770e-02,5.861764190922816864e-01,-2.851218346592109334e-02
8.084320002455042120e-01,-4.707256957144583670e-02,5.860617527110993930e-01,-2.744988492122643620e-02
8.085175828755205574e-01,-4.699099127629492723e-02,5.859958512077615422e-01,-2.645802878689153259e-02
8.085602547514548766e-01,-4.691984246809016712e-02,5.859833367482065736e-01,-2.554157145654986985e-02
8.085663361608147470e-01,-4.684926567310248452e-02,5.860174630960630626e-01,-2.468115231956837657e-02
8.085454818372526109e-01,-4.677262500592071354e-02,5.860853461393722430e-01,-2.388498254788580175e-02
8.085019468249319274e-01,-4.668211635128220738e-02,5.861802319226709912e-01,-2.319736399559370679e-02
8.084461212326746749e-01,-4.654893162645567378e-02,5.862907860882345945e-01,-2.260929402521879780e-02
8.083821558983393940e-01,-4.639853494832987812e-02,5.864109433206672328e-01,-2.208328629454219330e-02
8.083057837696132619e-01,-4.622527727022662791e-02,5.865474429576437165e-01,-2.161205278846737091e-02
8.082158011511751949e-01,-4.603839329236553840e-02,5.867019431789944894e-01,-2.117817231522436255e-02
8.081171015659306400e-01,-4.583107158180912272e-02,5.868692986328003514e-01,-2.075305656011967176e-02
8.080051810824130376e-01,-4.563779694892836081e-02,5.870534409731059666e-01,-2.032427797638527295e-02
8.078840238057166667e-01,-4.545047515841302982e-02,5.872496089881587000e-01,-1.988856783716422966e-02
8.077532921185458514e-01,-4.525076155694247870e-02,5.874593734171895676e-01,-1.945436286417099106e-02
8.076128947845391259e-01,-4.503368162886797754e-02,5.876830685200056248e-01,-1.902605244387459496e-02
8.074608403113994193e-01,-4.480150138388090675e-02,5.879228061342179901e-01,-1.861695100238464420e-02
8.073053209337316405e-01,-4.452453643341420381e-02,5.881693058255192952e-01,-1.823601195987794785e-02
8.071431589956497010e-01,-4.420189952398301259e-02,5.884268352121971857e-01,-1.788777703217405216e-02
8.069682679117604618e-01,-4.385054928037612765e-02,5.887029211252017280e-01,-1.755604083946878460e-02
8.067848076797849988e-01,-4.348876144245292230e-02,5.889908319377576973e-01,-1.722793134888470426e-02
8.065961663019665107e-01,-4.313496589067344900e-02,5.892847743813092176e-01,-1.689538123127854591e-02
8.063998721037790585e-01,-4.282279980658473123e-02,5.895862017997598459e-01,-1.653979247350595080e-02
8.061967587584829564e-01,-4.255151711977484680e-02,5.898945672267610352e-01,-1.614168871197345367e-02
8.059881760629479253e-01,-4.229674676266610006e-02,5.902092769092746050e-01,-1.571797411400667130e-02
8.057744006771592193e-01,-4.202425806988605017e-02,5.905314777848734709e-01,-1.530198327844482439e-02
8.055636618931024673e-01,-4.171263525804583955e-02,5.908506701482185708e-01,-1.492408397877469789e-02
8.053627058766507085e-01,-4.135669483999825091e-02,5.911583533469654261e-01,-1.457178928803694665e-02
8.051730095388572872e-01,-4.095863270748964502e-02,5.914525150077115656e-01,-1.423859571463687024e-02
8.049970574346134722e-01,-4.055588138380457341e-02,5.917280732813027244e-01,-1.388687501181754859e-02
8.048319134349665172e-01,-4.018339682469631441e-02,5.919871627985745510e-01,-1.349388075882527668e-02
8.046731501217042615e-01,-3.984935095228700486e-02,5.922352658518196256e-01,-1.305911878034894842e-02
8.045136956851816068e-01,-3.956179729726801847e-02,5.924814763452573851e-01,-1.258085201109712149e-02
8.043469498436394138e-01,-3.928920041621601633e-02,5.927363788699554492e-01,-1.208007334501227936e-02
8.041768057617079135e-01,-3.897815836549061580e-02,5.929974263348077868e-01,-1.159399006491045915e-02
8.040101051358520268e-01,-3.861359760017675502e-02,5.932561598357137811e-01,-1.112967819794199141e-02
8.038479680407002448e-01,-3.820543094706679854e-02,5.935101815157234340e-01,-1.069830641547287083e-02
8.036914799023141542e-01,-3.778733566267050703e-02,5.937562453290575748e-01,-1.027830378442636319e-02
8.035450457668396052e-01,-3.738584945160938755e-02,5.939871007187565999e-01,-9.847937046648347695e-03
8.034085284969890717e-01,-3.700954521758482302e-02,5.942025900711718212e-01,-9.397438683018561126e-03
8.032757970583076501e-01,-3.668216785903738453e-02,5.944097704629106582e-01,-8.912754890151914147e-03
8.031457311941918586e-01,-3.637933633758112101e-02,5.946116809718026142e-01,-8.392091757794623019e-03
8.030166294695869622e-01,-3.604552559938705575e-02,5.948134162947094072e-01,-7.874812720613228942e-03
8.028816247508098192e-01,-3.568560233711674801e-02,5.950240156748841658e-01,-7.352223709342249613e-03
8.027427114401767261e-01,-3.531571949542783306e-02,5.952397551855710400e-01,-6.824443773289339162e-03
8.026071778552841263e-01,-3.493652057926249777e-02,5.954508704350303105e-01,-6.278414063752822856e-03
8.024788316837005997e-01,-3.456091967398890186e-02,5.956514645353863102e-01,-5.709669666486001487e-03
8.023570104920102475e-01,-3.424220962227494253e-02,5.958396053164057848e-01,-5.085620011192358569e-03
8.022415777282081439e-01,-3.397588744861957527e-02,5.960155310100593296e-01,-4.424571282178658450e-03
8.021305369169644539e-01,-3.370283855311883431e-02,5.961849393577427492e-01,-3.773393932444850819e-03
8.020250741821693952e-01,-3.341297712767370837e-02,5.963467685714209932e-01,-3.144035142187701602e-03
8.019255411722168159e-01,-3.311394881190977968e-02,5.965001815920549788e-01,-2.534989225811940406e-03
8.018304286077062581e-01,-3.277590207983739623e-02,5.966488390594552049e-01,-1.966430939390478947e-03
8.017323697152534123e-01,-3.241032136265147717e-02,5.968021484931593790e-01,-1.404981808760301810e-03
8.016276186123149072e-01,-3.208999612691892933e-02,5.969612734653536590e-01,-7.944867190538704377e-04
8.015246937467540578e-01,-3.182236594518433881e-02,5.971142994432004913e-01,-1.254602676965480153e-04
8.014224515352752487e-01,-3.158809524535986790e-02,5.972636790584950894e-01,5.865931047324729648e-04
8.013157057135789074e-01,-3.140653825482454115e-02,5.974152365825722288e-01,1.343216507706069185e-03
8.012059515373131102e-01,-3.123346266013148770e-02,5.975693188503077291e-01,2.098380381632776546e-03
8.010988876949522997e-01,-3.102766670477551461e-02,5.977205954041875380e-01,2.818840618248617206e-03
8.010004346441802481e-01,-3.080172022884192576e-02,5.978604639947771027e-01,3.524673421511911615e-03
8.009057928928559056e-01,-3.056654144824733771e-02,5.979946766139603298e-01,4.238419035831404898e-03
8.008167258577113534e-01,-3.031446713293160095e-02,5.981211243048987214e-01,4.972457061206620073e-03
8.007284979640643119e-01,-3.006508437748400125e-02,5.982449207427197324e-01,5.742652272694894443e-03
8.006383098870315518e-01,-2.983497221357232776e-02,5.983688428267815995e-01,6.549741093459839243e-03
8.005401375173673006e-01,-2.964237713825005824e-02,5.984998240765019295e-01,7.401235144547553546e-03
8.004404235307461812e-01,-2.944076595673974020e-02,5.986318425247409980e-01,8.263582348702811636e-03
8.003416268109483367e-01,-2.921448701809647303e-02,5.987623754478222926e-01,9.133011001599120049e-03
8.002489012722528994e-01,-2.894934663491085039e-02,5.988856041422924159e-01,9.983210559995415664e-03
8.001703715669183925e-01,-2.865741741922956526e-02,5.989903070834503573e-01,1.080467090630073471e-02
8.001047580014801763e-01,-2.835561741320932402e-02,5.990770917496704984e-01,1.161780208409791265e-02
8.000464505962174844e-01,-2.805197466598425768e-02,5.991526019130360980e-01,1.244681592103743378e-02
7.999872859423092786e-01,-2.775136670611645304e-02,5.992270840466118464e-01,1.330810736338463099e-02
7.999187765777037162e-01,-2.747863056410216123e-02,5.993098228107173187e-01,1.423418502540579542e-02
7.998424879019286893e-01,-2.723279769045395746e-02,5.993990510874706024e-01,1.520351381239960255e-02
7.997610986598984173e-01,-2.699847099521815799e-02,5.994921183558801214e-01,1.620085378651366093e-02
7.996768701750980313e-01,-2.676754483172286148e-02,5.995866866722533439e-01,1.721066576370810716e-02
7.995921647822339384e-01,-2.650698051451185963e-02,5.996822898960032511e-01,1.819068959523452433e-02
7.995102034459511398e-01,-2.619632593271019327e-02,5.997762700950923787e-01,1.912100740703842963e-02
7.994358747605564419e-01,-2.587278168196166864e-02,5.998590108693987455e-01,2.005114442239873049e-02
7.993681127736307346e-01,-2.553984412513409311e-02,5.999317126992124161e-01,2.098277247118322461e-02
7.993019801287769566e-01,-2.520739294110764528e-02,5.999998190111390794e-01,2.193511089393361188e-02
7.992331233505308719e-01,-2.489853611752244900e-02,6.000675913218671553e-01,2.292080460481749765e-02
7.991575806374235924e-01,-2.461750443388248735e-02,6.001396647882041302e-01,2.394833048647492316e-02
7.990720469493468592e-01,-2.436438923048299052e-02,6.002207473128091664e-01,2.500589564201512183e-02
7.989894823106298283e-01,-2.411416193585413231e-02,6.002946219209073231e-01,2.608986860752758249e-02
7.989140101646899916e-01,-2.385465430045758881e-02,6.003567701968296477e-01,2.718654648185821546e-02
7.988408959702382184e-01,-2.356896240841475226e-02,6.004150225840235722e-01,2.827591893969656073e-02
7.987759701626808706e-01,-2.323476967109684363e-02,6.004637535869352671e-01,2.933215977877168257e-02
7.987209843714083712e-01,-2.287517817401188078e-02,6.004979994635277762e-01,3.039190662950756738e-02
7.986693409782872344e-01,-2.251623111311753730e-02,6.005256910213168098e-01,3.145151095160536592e-02
7.986184756094918402e-01,-2.214869896124386020e-02,6.005507890072174781e-01,3.250715878547454085e-02
7.985677497833583161e-01,-2.179839296312819155e-02,6.005713368469366431e-01,3.359238645961715175e-02
7.985177902806379624e-01,-2.148210904230201876e-02,6.005847710927372241e-01,3.472449175878957600e-02
7.984664669623646738e-01,-2.117680044489506086e-02,6.005965703301830994e-01,3.586926214988821193e-02
7.984157560319161684e-01,-2.087401332383300931e-02,6.006043023580709406e-01,3.702739629943171268e-02
7.983686050833364023e-01,-2.057262332523907000e-02,6.006042007533488603e-01,3.819596345474891158e-02
7.983192018097732268e-01,-2.023986724297966583e-02,6.006070115928530129e-01,3.934485253874491634e-02
7.982708795696666915e-01,-1.988642907716506661e-02,6.006085117703259257e-01,4.046663265782934199e-02
7.982316025418115801e-01,-1.951914516468828548e-02,6.005957237514277791e-01,4.159432998702865258e-02
7.981959801308129432e-01,-1.914726201837613911e-02,6.005759683640230495e-01,4.272078983148981657e-02
7.981604027050176464e-01,-1.878820614116371093e-02,6.005525096298998111e-01,4.385952622852162114e-02
7.981353808236539837e-01,-1.844296944278740399e-02,6.005095084437491737e-01,4.503444264404694863e-02
7.981172510421927768e-01,-1.811250884313760773e-02,6.004518744662952212e-01,4.624215676385765722e-02
7.980967532364624528e-01,-1.779757529675891209e-02,6.003932065101873494e-01,4.746384269514151294e-02
7.980809962026340632e-01,-1.749130635787750354e-02,6.003235137235494179e-01,4.870786972058459285e-02
