pos_X,pos_Y,pos_Z
3.156128554804064623e-01,-3.299431778055507691e-01,9.110979759487207730e-01
3.156128442919562960e-01,-3.299432026354998104e-01,9.110979725029270115e-01
3.156128479310671975e-01,-3.299431798579534059e-01,9.110979789350596159e-01
3.156129072736565955e-01,-3.299431070158389545e-01,9.110980304005079633e-01
3.156132927964303558e-01,-3.299427195872154939e-01,9.110986272879197934e-01
3.156176388135906175e-01,-3.299370118683938036e-01,9.111058179528960244e-01
3.156297717428618310e-01,-3.299177475662316561e-01,9.111255123141558387e-01
3.156487803889116428e-01,-3.298817874744949252e-01,9.111593359907134149e-01
3.156691001443004962e-01,-3.298338275772694228e-01,9.112013185266555348e-01
3.156801720016776391e-01,-3.297803348481831986e-01,9.112485140176038723e-01
3.156726004555475140e-01,-3.297209332273115523e-01,9.112984801364794052e-01
3.156409456559613469e-01,-3.296489861951800160e-01,9.113463289293807224e-01
3.155860660897048531e-01,-3.295541785914611888e-01,9.113873513019009609e-01
3.155209376006923305e-01,-3.294218595020032558e-01,9.114157886077113302e-01
3.154632715849653435e-01,-3.292261072665751964e-01,9.114294139873669875e-01
3.154200813166313511e-01,-3.289557352311728855e-01,9.114367524622611905e-01
3.153968327934199567e-01,-3.286117663556777924e-01,9.114419259415948993e-01
3.153979751232858231e-01,-3.281915136434617186e-01,9.114402861473600570e-01
3.154248095551016595e-01,-3.276984068861965027e-01,9.114329045746417668e-01
3.154794287025715627e-01,-3.271398349440198250e-01,9.114224580697772859e-01
3.155633675838283581e-01,-3.265304118680798506e-01,9.114116492969168704e-01
3.156790801246155409e-01,-3.258771004549015915e-01,9.113991507894672051e-01
3.158276673438921156e-01,-3.251962113527428477e-01,9.113844629126670593e-01
3.160085263278645251e-01,-3.244988459459845487e-01,9.113620247886767833e-01
3.162176126488182581e-01,-3.237908031903852235e-01,9.113384827858143078e-01
3.164467102671941756e-01,-3.230841530918292515e-01,9.113217980000525298e-01
3.166976018227698475e-01,-3.223846960941438855e-01,9.113114274453792962e-01
3.169718821624161742e-01,-3.216981354174132113e-01,9.112909282925574228e-01
3.172645772556650923e-01,-3.210218479430526073e-01,9.112517812409071105e-01
3.175639730158355545e-01,-3.203689785711411608e-01,9.111885155502605915e-01
3.178655119443285493e-01,-3.197638372300135590e-01,9.110967761258111919e-01
3.181571199511109560e-01,-3.192074858455319908e-01,9.109808957620397774e-01
3.184359484970779031e-01,-3.186882850951462953e-01,9.108543938971098708e-01
3.187030765339323723e-01,-3.182154115089119162e-01,9.107196116497705551e-01
3.189519070896719155e-01,-3.177892517503299041e-01,9.105763091611225324e-01
3.191835900625581979e-01,-3.173971689780583083e-01,9.104229231318951010e-01
3.194164260595016569e-01,-3.170340610089621980e-01,9.102498709804228705e-01
3.196520177760331927e-01,-3.167052756803540037e-01,9.100549041533742001e-01
3.198917203279117993e-01,-3.163935593147572112e-01,9.098398232953698317e-01
3.201359082590267136e-01,-3.160936268692224327e-01,9.096124522259387835e-01
3.203859914969137135e-01,-3.158136532560715248e-01,9.093796872144204180e-01
3.206408591835251953e-01,-3.155408576606992810e-01,9.091393480593957799e-01
3.209000317618789233e-01,-3.152696445598345276e-01,9.088968045149844466e-01
3.211678578742131474e-01,-3.150055374828359400e-01,9.086534836034804163e-01
3.214615285746999507e-01,-3.147292002859857774e-01,9.083984097390928047e-01
3.217877728602291931e-01,-3.144266971247667852e-01,9.081346633661893097e-01
3.221520064425520968e-01,-3.141057769726795512e-01,9.078545652694139934e-01
3.225508407034661795e-01,-3.137695445564744889e-01,9.075537697081171862e-01
3.229660789684164479e-01,-3.134298043085400609e-01,9.072422169260347946e-01
3.233691708728159142e-01,-3.131081783451189482e-01,9.069382373698557931e-01
3.237495002527387422e-01,-3.128184699513739120e-01,9.066409390741301255e-01
3.241039785728833111e-01,-3.125530874324961017e-01,9.063501307900819759e-01
3.244398219685142859e-01,-3.123113056995410197e-01,9.060590428287461640e-01
3.247679058960383225e-01,-3.120839224389837518e-01,9.057611318528422384e-01
3.251082964126137398e-01,-3.118574572049167548e-01,9.054501343574155037e-01
3.254673919831573836e-01,-3.116171994850162608e-01,9.051295844764165599e-01
3.258419044885535465e-01,-3.113665429871886325e-01,9.048004047554969453e-01
3.262282485410260557e-01,-3.111147395107513591e-01,9.044578006109310619e-01
3.266204271660940184e-01,-3.108678138482281472e-01,9.041017616188901096e-01
3.270041068032082943e-01,-3.106365341254795909e-01,9.037321671875825357e-01
3.273741099372309282e-01,-3.104319211304802928e-01,9.033501736671439852e-01
3.277292729990820552e-01,-3.102552319207241838e-01,9.029557566795995971e-01
3.280791429024271788e-01,-3.100953608159494612e-01,9.025442082233903207e-01
3.284390419941609074e-01,-3.099330925168795603e-01,9.021239943134680139e-01
3.288245696657151607e-01,-3.097481808330562192e-01,9.017073837739066899e-01
3.292468803903119134e-01,-3.095218193431992781e-01,9.012984949612820040e-01
3.297123098784947026e-01,-3.092502006557350525e-01,9.008907751139573206e-01
3.302079291470254585e-01,-3.089528606766225316e-01,9.004779328435537078e-01
3.307024216527703064e-01,-3.086642037387193338e-01,9.000574199068529513e-01
3.311680420901256805e-01,-3.084086947528771883e-01,8.996403493196105661e-01
3.315926423198425343e-01,-3.081950844184746519e-01,8.992276649180825920e-01
3.319807255412021707e-01,-3.080208733492256212e-01,8.988181048162838804e-01
3.323515905312134366e-01,-3.078580784851415730e-01,8.984176265549984608e-01
3.327318513314120874e-01,-3.076763860226074399e-01,8.980290283742889956e-01
3.331463056035390835e-01,-3.074554508552949650e-01,8.976542441684230988e-01
3.335989930904874057e-01,-3.071914132875129266e-01,8.972871895541106868e-01
3.340737068926457609e-01,-3.069078109754156958e-01,8.969166883019912273e-01
3.345411024912040565e-01,-3.066437883379994345e-01,8.965364979926954137e-01
3.349820316174195733e-01,-3.064181171919580504e-01,8.961457275029629521e-01
3.353883408761153540e-01,-3.062341842832547179e-01,8.957518499251407862e-01
3.357752035727232798e-01,-3.060666662272760186e-01,8.953678451611415401e-01
3.361631420446970497e-01,-3.058902660040209165e-01,8.950013192421572006e-01
3.365680259524964635e-01,-3.056916573493572709e-01,8.946529387958395141e-01
3.369957892424103596e-01,-3.054601389866088423e-01,8.943209546976177426e-01
3.374343591141693022e-01,-3.052124909573147860e-01,8.939929753504711751e-01
3.378661385760738378e-01,-3.049824089285261275e-01,8.936558162549290696e-01
3.382888421651795707e-01,-3.047731759419068931e-01,8.932977285227816644e-01
3.386969785931362997e-01,-3.045817998698928109e-01,8.929284182768998379e-01
3.391031460074254156e-01,-3.043961827947949672e-01,8.925540884382409113e-01
3.395189883475600578e-01,-3.042026882212577887e-01,8.921843646613224488e-01
3.399547919693020614e-01,-3.039751166820851003e-01,8.918276387678991668e-01
3.404089313529796157e-01,-3.037168675076510338e-01,8.914863836570445788e-01
3.408690053664817921e-01,-3.034568712618027075e-01,8.911559755831424123e-01
3.413089174459503772e-01,-3.032174721520829452e-01,8.908328189969590971e-01
3.417143402776357530e-01,-3.030061632388947879e-01,8.905174520841029340e-01
3.420923985622562613e-01,-3.028293658210743922e-01,8.902042414718972507e-01
3.424707416851736075e-01,-3.026670813980598118e-01,8.898761741809309012e-01
3.428715490195952675e-01,-3.024783490875422864e-01,8.895398585371083744e-01
3.433107446275861507e-01,-3.022449302309605512e-01,8.892105071543414674e-01
3.437942473568928459e-01,-3.019692337687318595e-01,8.888878828561940226e-01
3.443109133448722381e-01,-3.016538429061785265e-01,8.885695907305732888e-01
3.448350425719304835e-01,-3.013319631524360442e-01,8.882559792058807302e-01
3.453436059406462810e-01,-3.010358553945556292e-01,8.879410298158650905e-01
3.458264929023252554e-01,-3.007674445611774883e-01,8.876250769543475583e-01
3.462849741278469784e-01,-3.005214317170695759e-01,8.873048153379721192e-01
3.467329428570347649e-01,-3.002894713347031841e-01,8.869777634422113533e-01
3.471919947282016139e-01,-3.000502363816611728e-01,8.866420061734265889e-01
3.476763559818665805e-01,-2.997888852570227969e-01,8.863020418751951235e-01
3.481896353397678778e-01,-2.994971717674821954e-01,8.859578035414789055e-01
3.487129650404706127e-01,-2.992038657208225261e-01,8.856067854553979490e-01
3.492265799330091514e-01,-2.989276520176341601e-01,8.852430828843943500e-01
3.497093287945165496e-01,-2.986872804814494908e-01,8.848756638702508504e-01
3.501551235599559830e-01,-2.984812222583706487e-01,8.845196674917426005e-01
3.505753402143086395e-01,-2.982954475693630481e-01,8.841744760761103272e-01
3.509874153086220416e-01,-2.981157939000511070e-01,8.838312211384821149e-01
3.514157596817121254e-01,-2.979259287607866624e-01,8.834777734507477387e-01
3.518817008309561567e-01,-2.977039429271717275e-01,8.831036112205866706e-01
3.523887387232534363e-01,-2.974479898857882443e-01,8.827176467682553707e-01
3.529238366961281459e-01,-2.971718563549325953e-01,8.823210252961868338e-01
3.534650660627247643e-01,-2.968930372737912382e-01,8.819156490857322783e-01
3.539873320932289680e-01,-2.966401688133978864e-01,8.815060670261123388e-01
3.544778245832652108e-01,-2.964292727857330556e-01,8.810941481098961692e-01
3.549408716638937644e-01,-2.962418697244392218e-01,8.806818932386990539e-01
3.553912160548128307e-01,-2.960664410641653532e-01,8.802715585038481949e-01
3.558473321768870767e-01,-2.958860400039394767e-01,8.798617682653554484e-01
3.563245379555902703e-01,-2.956845190671493762e-01,8.794477663188877692e-01
3.568322899292713513e-01,-2.954556483974367098e-01,8.790217338317752871e-01
3.573663175589821273e-01,-2.952029178079926819e-01,8.785861350376379386e-01
3.579094747095746820e-01,-2.949425115963674737e-01,8.781466517754101808e-01
