lin_vel_X,lin_vel_Y,lin_vel_Z
2.567184407480344209e-05,2.800870981002968917e-05,7.303416239005063103e-06
-5.978326910211712073e-06,-9.094145143247597742e-06,-5.168225900911008770e-06
-8.611186240679214422e-06,-2.607916884523287527e-06,1.064543626234381343e-05
1.313713793908478011e-03,3.197459154233111243e-03,2.230132929656137783e-03
1.344501287709127732e-02,3.205944349317058073e-02,2.193276083827992717e-02
4.444275162591654338e-02,1.147360885346220827e-01,7.367395235584728308e-02
8.014491326477100885e-02,2.341225982740496869e-01,1.438535387796404386e-01
9.712881626395386547e-02,3.488786296525141495e-01,2.187817887221479574e-01
9.848304583138510482e-02,4.537685330842650133e-01,3.105814245986146527e-01
9.025929427884317457e-02,5.553954408645866980e-01,4.079983178078323003e-01
7.565386856720708597e-02,6.337568851350126042e-01,5.016439230526328341e-01
5.485477232468252001e-02,6.864681761543526273e-01,5.972049629826208239e-01
3.479631008696642408e-02,7.100156695215709135e-01,6.750674419682564098e-01
1.642719343204263743e-02,7.102023315912440182e-01,7.333362415152612224e-01
1.852861557573524248e-02,7.132246822817922549e-01,7.588279185830727469e-01
3.347133001044164807e-02,7.241980486113597237e-01,7.759899350242386307e-01
3.502724594967024374e-02,7.122528899361708632e-01,7.777543576409434722e-01
3.301821079383032709e-02,6.881736937568921908e-01,7.552033441954435489e-01
4.911151452374809545e-02,6.874289651281566549e-01,7.413890086545322777e-01
6.514964109566451222e-02,6.915296079297726939e-01,7.284400638674721762e-01
4.758077507520340477e-02,6.570747766702429438e-01,7.039307057433542569e-01
3.424956165793770907e-02,6.235356813300878542e-01,6.813791732159703018e-01
2.874075046553730556e-02,6.163947609841158304e-01,6.747957176238190691e-01
1.946173275068027037e-02,6.044230664564206323e-01,6.665181051347945917e-01
1.306335644439735044e-02,5.938193952270836018e-01,6.544955970582436722e-01
8.175680077210902008e-03,5.973164000117532346e-01,6.534054886467046686e-01
-5.185227082035406831e-03,5.863723352269863964e-01,6.534148257118531644e-01
-3.900293725294771974e-02,5.516949153246095694e-01,6.443515465441447265e-01
-6.268908541693025971e-02,5.241215146561326588e-01,6.353914472118730172e-01
-6.865616463086726684e-02,5.289230548001061516e-01,6.373938006864774408e-01
-7.706486250542476935e-02,5.187908213119076795e-01,6.223636147187665557e-01
-1.217941233590349864e-01,4.499529070210518955e-01,5.971809033485233620e-01
-1.921116506849523675e-01,3.539265170864804300e-01,5.792134708257085096e-01
-2.474028850240957422e-01,2.788733927455859241e-01,5.686421366482891093e-01
-2.713888471735331764e-01,2.431000515962357111e-01,5.547863379052081489e-01
-2.800169359132981262e-01,2.141707753400856340e-01,5.358838018903612221e-01
-3.046376213799503740e-01,1.669190087363171537e-01,5.183156645195633461e-01
-3.362044184076554143e-01,1.100058525631881501e-01,5.017682339368014777e-01
-3.582535785119276284e-01,6.393318690431465390e-02,4.838229488867062944e-01
-3.755269752382611737e-01,2.330987348041701698e-02,4.672396392359343120e-01
-3.830550469511436740e-01,-6.084811865143983228e-03,4.445480465689873317e-01
-4.028769506407240963e-01,-4.001875523576396004e-02,4.336629922773145296e-01
-4.367967703758452447e-01,-1.070602761302795053e-01,4.084308609074640550e-01
-4.722172736866138698e-01,-1.749849844337300897e-01,3.818859714191649157e-01
-4.905981203103159660e-01,-2.208397676841115653e-01,3.548576310424442215e-01
-5.033746353400745388e-01,-2.499419175649180425e-01,3.380528209303689247e-01
-5.112585676424878933e-01,-2.665871976598857551e-01,3.252218140439873673e-01
-4.961923761119748089e-01,-2.665589903410620631e-01,3.009437384475653898e-01
-4.962663931174126075e-01,-2.774867265407683359e-01,2.861952375668110338e-01
-4.970334399696563765e-01,-2.894624128039305910e-01,2.684551068364344761e-01
-4.836595952860797687e-01,-2.784676917176846511e-01,2.531016031562778879e-01
-4.881095459172016260e-01,-2.805391819982387958e-01,2.509624797389928275e-01
-4.966702711565418316e-01,-2.892221375728228350e-01,2.406550054420660556e-01
-5.100697758981913577e-01,-3.044069253227240646e-01,2.294515422182864528e-01
-5.348964345782669660e-01,-3.293641389815898934e-01,2.238272051770589244e-01
-5.537688637190312235e-01,-3.580358021957759096e-01,2.061983985040824474e-01
-5.505684495604186157e-01,-3.591629252604208733e-01,1.878867973482322151e-01
-5.400744175754996768e-01,-3.504667071742316731e-01,1.765199060459905211e-01
-5.556357444467527884e-01,-3.748142695608346897e-01,1.580097795893908030e-01
-5.571725040605020052e-01,-4.043218342585123137e-01,1.213196911542122891e-01
-5.390209770691701818e-01,-4.028842370391263472e-01,9.248824936108548944e-02
-5.172878634046210733e-01,-4.165519284523260257e-01,4.921008368857603121e-02
-5.034862457605439046e-01,-4.640423362148630160e-01,-2.062885936193440198e-02
-4.876732326694779851e-01,-5.089050852814266390e-01,-8.926355790662775236e-02
-4.492218184349803800e-01,-5.326532672951297398e-01,-1.612479650129894360e-01
-3.866073670972021703e-01,-5.388952013460710511e-01,-2.401598043914804081e-01
-3.470703951117681818e-01,-5.568086827885407875e-01,-3.103911150065455371e-01
-3.390696623031789758e-01,-6.021877019407192444e-01,-3.793977984925630542e-01
-3.408727720922447024e-01,-6.203250504497741513e-01,-4.155718898891455071e-01
-3.074002926158814208e-01,-5.790548115103520965e-01,-4.254503883818800403e-01
-2.697579985220684984e-01,-5.299520016910949094e-01,-4.312090294311791139e-01
-2.880844528275386951e-01,-5.259510633529397294e-01,-4.273121761753307934e-01
-3.434824405171356121e-01,-5.214730639930978962e-01,-3.883225697521838216e-01
-3.752411310037654379e-01,-4.824598814115261813e-01,-3.296085890257700601e-01
-4.094113646900252035e-01,-4.566867732381422185e-01,-2.801826469547004650e-01
-4.379212630919500637e-01,-4.317821641521196740e-01,-2.324498065815364112e-01
-4.397628654338518461e-01,-3.623853805272083672e-01,-1.601264180085523181e-01
-4.508129094957099570e-01,-3.009863322342020142e-01,-8.069881337227424734e-02
-4.604839941656862501e-01,-2.533168619202804672e-01,-1.808628686886651349e-02
-4.478890567972489967e-01,-2.062316572542097493e-01,2.204541386979671364e-02
-4.470166156893238263e-01,-1.491202267196675979e-01,9.017111662304495845e-02
-4.233920744541277981e-01,-8.267928516768267844e-02,1.414364347981439951e-01
