or_w,or_x,or_y,or_z
7.889750824430872278e-01,-3.536812602483623003e-02,5.999681506883899340e-01,-1.276935123840215180e-01
7.889750567435677153e-01,-3.536814749753731946e-02,5.999681773941052398e-01,-1.276935397483836276e-01
7.889751306374890305e-01,-3.536812170094858626e-02,5.999680918134043806e-01,-1.276934924288883333e-01
7.889844036026282259e-01,-3.537997090204962614e-02,5.999605638135556696e-01,-1.276682826676054927e-01
7.890888326481866333e-01,-3.548033976130435946e-02,5.998770660492666051e-01,-1.273870688432235942e-01
7.895191346389713871e-01,-3.577771038008048521e-02,5.995518666925782059e-01,-1.261627941365192074e-01
7.905053316366796867e-01,-3.629017671691982250e-02,5.988253600328096171e-01,-1.232579892315858600e-01
7.921397000202672345e-01,-3.694256992480943191e-02,5.976084058576560665e-01,-1.183813136750158090e-01
7.944197634505681949e-01,-3.773434923334854918e-02,5.958217980447445550e-01,-1.116680048259415664e-01
7.972582383472267553e-01,-3.882365261073789792e-02,5.934670284159686560e-01,-1.032904234116470282e-01
8.005454179161841655e-01,-4.019100910592730835e-02,5.905351940193857008e-01,-9.370112734079474870e-02
8.041880013175018993e-01,-4.183470700615975896e-02,5.869852983638901289e-01,-8.354504971166941407e-02
8.080508015452092518e-01,-4.372869701181219398e-02,5.828792423876878459e-01,-7.344039742096367118e-02
8.119692014740319541e-01,-4.581133228513323274e-02,5.783852932403193980e-01,-6.385757789952178909e-02
8.157615745137587471e-01,-4.814339353903674540e-02,5.737584988105738359e-01,-5.492223819196823120e-02
8.193413142687001605e-01,-5.075470874085729472e-02,5.691413425627043221e-01,-4.671083877423266167e-02
8.226585850305341285e-01,-5.352895336958030797e-02,5.646420439334960406e-01,-3.933021547513591842e-02
8.256911769328814099e-01,-5.639217566448496283e-02,5.603449344244534336e-01,-3.267349574003384355e-02
8.284726593681543960e-01,-5.938986551706429418e-02,5.562338700928478596e-01,-2.664166501658280645e-02
8.310307249524944151e-01,-6.251665152488418420e-02,5.522978887498480871e-01,-2.113396672440177523e-02
8.334030014164710565e-01,-6.562681389796275189e-02,5.485188104165489298e-01,-1.611437702282487311e-02
8.356140522369307488e-01,-6.866037344727066172e-02,5.448865364192730931e-01,-1.155730294079926508e-02
8.376980209934034027e-01,-7.172843982507032257e-02,5.413531467915432271e-01,-7.336688823343658940e-03
8.396796697247576047e-01,-7.479490344635263133e-02,5.378962305907535324e-01,-3.379317332173165447e-03
8.415969440027215587e-01,-7.782841238826897212e-02,5.344689914460475366e-01,4.682446435998730873e-04
8.434472644649084749e-01,-8.090645838395257861e-02,5.310679233158334123e-01,4.209261626038806464e-03
8.452477314838766631e-01,-8.391089011246175011e-02,5.276882914386433754e-01,7.765437557521647806e-03
8.470280876132529890e-01,-8.678467074741655352e-02,5.242951787464542601e-01,1.124300941569292105e-02
8.487829710992582655e-01,-8.952457673537694838e-02,5.209017825402902924e-01,1.463390168804808156e-02
8.505121228158192270e-01,-9.225949814214196021e-02,5.174867006365186928e-01,1.802300225320813132e-02
