pure_target_joint_0,pure_target_joint_1,pure_target_joint_2,pure_target_joint_3,pure_target_joint_4,pure_target_joint_5,pure_target_joint_6,target_joint_0,target_joint_1,target_joint_2,target_joint_3,target_joint_4,target_joint_5,target_joint_6,pos_joint_0,pos_joint_1,pos_joint_2,pos_joint_3,pos_joint_4,pos_joint_5,pos_joint_6,vel_joint_0,vel_joint_1,vel_joint_2,vel_joint_3,vel_joint_4,vel_joint_5,vel_joint_6,vel_smooth_joint_0,vel_smooth_joint_1,vel_smooth_joint_2,vel_smooth_joint_3,vel_smooth_joint_4,vel_smooth_joint_5,vel_smooth_joint_6,ee_pos_x,ee_pos_y,ee_pos_z,ee_or_w,ee_or_x,ee_or_y,ee_or_z,ee_vel_x,ee_vel_y,ee_vel_z,ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz,action_0,action_1,action_2,action_3,action_4,action_5,action_6,command_published
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1.78145,-1.07394,-1.82006,-1.12091,1.93555,1.1172,-0.916323,-2.39759e-05,4.79518e-05,0.000143812,-1.19989e-05,1.91633e-05,2.39541e-05,-3.59311e-05,-2.39759e-05,4.79518e-05,0.000143812,-1.19989e-05,1.91633e-05,2.39541e-05,-3.59311e-05,0.537968,-0.455896,0.695179,0.57244,0.180287,0.152434,0.785222,-2.19885e-05,3.24685e-05,7.67938e-05,1.28898,-0.918929,-0.620121,0.0107757,0.00268792,0.00136796,0.0107757,0.00268792,0.00136796,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
1.72636,-1.13299,-1.87456,-1.1898,1.97576,1.07655,-0.867014,1.72636,-1.13299,-1.87456,-1.1898,1.97576,1.07655,-0.867014,1.78145,-1.07394,-1.82006,-1.12091,1.93555,1.1172,-0.916323,-2.39759e-05,4.79518e-05,0.000143812,-1.19989e-05,1.91633e-05,2.39541e-05,-3.59311e-05,-2.39759e-05,4.79518e-05,0.000143812,-1.19989e-05,1.91633e-05,2.39541e-05,-3.59311e-05,0.537968,-0.455896,0.695179,0.57244,0.180287,0.152434,0.785222,-2.19885e-05,3.24685e-05,7.67938e-05,1.28898,-0.918929,-0.620121,0.0107757,0.00268792,0.00136796,0.0107757,0.00268792,0.00136796,-0.550841,-0.590519,-0.545009,-0.688964,0.402119,-0.406524,0.49309,1
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1.78145,-1.07394,-1.82006,-1.12091,1.93555,1.1172,-0.916323,-2.39759e-05,4.79518e-05,0.000143812,-1.19989e-05,1.91633e-05,2.39541e-05,-3.59311e-05,-2.39759e-05,4.79518e-05,0.000143812,-1.19989e-05,1.91633e-05,2.39541e-05,-3.59311e-05,0.537968,-0.455896,0.695179,0.57244,0.180287,0.152434,0.785222,-2.19885e-05,3.24685e-05,7.67938e-05,1.28898,-0.918929,-0.620121,0.0107757,0.00268792,0.00136796,0.0107757,0.00268792,0.00136796,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
1.72636,-1.13299,-1.87455,-1.1898,1.97576,1.07655,-0.867016,1.72636,-1.13299,-1.87455,-1.1898,1.97576,1.07655,-0.867016,1.78145,-1.07394,-1.82005,-1.12091,1.93555,1.1172,-0.916323,2.39759e-05,0,4.793e-05,0,0,0,0,2.39759e-05,0,4.793e-05,0,0,0,0,0.537968,-0.455894,0.695182,0.572439,0.180285,0.152433,0.785223,8.76254e-06,2.13293e-05,1.71207e-05,1.28899,-0.918924,-0.620113,0.0156402,0.018374,0.000190734,0.0156402,0.018374,0.000190734,-0.550838,-0.590509,-0.545001,-0.688962,0.402117,-0.406521,0.493069,1
1.72636,-1.13299,-1.87456,-1.1898,1.97576,1.07655,-0.867016,1.72636,-1.13299,-1.87456,-1.1898,1.97576,1.07655,-0.867016,1.78145,-1.07394,-1.82005,-1.12091,1.93555,1.1172,-0.916323,0,0,2.39759e-05,1.19989e-05,-5.75247e-05,0,-2.39541e-05,0,0,2.39759e-05,1.19989e-05,-5.75247e-05,0,-2.39541e-05,0.537968,-0.455894,0.695182,0.572439,0.180284,0.152433,0.785223,-1.07219e-06,6.33229e-06,1.02114e-05,1.28894,-0.918957,-0.620119,0.00732347,-0.000330382,0.00814942,0.00732347,-0.000330382,0.00814942,-0.550838,-0.590517,-0.545013,-0.688965,0.402126,-0.40653,0.493069,1
1.72636,-1.13299,-1.87455,-1.1898,1.97576,1.07655,-0.867017,1.72636,-1.13299,-1.87455,-1.1898,1.97576,1.07655,-0.867017,1.78145,-1.07394,-1.82005,-1.12091,1.93555,1.1172,-0.916323,2.39552e-05,0,1.19994e-05,1.19994e-05,1.91642e-05,0,0,2.39552e-05,0,1.19994e-05,1.19994e-05,1.91642e-05,0,0,0.537968,-0.455894,0.695182,0.572439,0.180284,0.152433,0.785223,7.90767e-06,8.22562e-06,7.54182e-06,1.28896,-0.918916,-0.620123,0.00453781,0.00429346,0.00144279,0.00453781,0.00429346,0.00144279,-0.550839,-0.590509,-0.544998,-0.688964,0.402113,-0.406518,0.493061,1
1.72637,-1.13299,-1.87455,-1.1898,1.97576,1.07655,-0.867017,1.72637,-1.13299,-1.87455,-1.1898,1.97576,1.07655,-0.867017,1.78145,-1.07394,-1.82005,-1.12091,1.93555,1.1172,-0.916323,0,1.19776e-05,1.19994e-05,-1.19994e-05,-1.91642e-05,0,1.19776e-05,0,1.19776e-05,1.19994e-05,-1.19994e-05,-1.91642e-05,0,1.19776e-05,0.537968,-0.455894,0.695182,0.572439,0.180284,0.152433,0.785223,1.17879e-06,1.21891e-05,7.67634e-06,1.28895,-0.918905,-0.620136,0.00794201,0.0262029,0.0053516,0.00794201,0.0262029,0.0053516,-0.550835,-0.590511,-0.545001,-0.68896,0.402128,-0.406522,0.493061,1
1.72636,-1.13299,-1.87455,-1.1898,1.97576,1.07655,-0.867018,1.72636,-1.13299,-1.87455,-1.1898,1.97576,1.07655,-0.867018,1.78145,-1.07394,-1.82005,-1.12091,1.93555,1.1172,-0.916323,0,-1.19776e-05,0,0,7.66917e-05,0,2.39552e-05,0,-1.19776e-05,0,0,7.66917e-05,0,2.39552e-05,0.537968,-0.455894,0.695182,0.572439,0.180284,0.152432,0.785223,-1.76588e-06,-1.17509e-05,-5.03751e-06,1.28894,-0.918987,-0.620166,-0.00788117,0.00297083,0.00378665,-0.00788117,0.00297083,0.00378665,-0.550839,-0.590509,-0.54499,-0.688965,0.402109,-0.406506,0.493047,1
1.72636,-1.13299,-1.87455,-1.1898,1.97576,1.07655,-0.867017,1.72636,-1.13299,-1.87455,-1.1898,1.97576,1.07655,-0.867017,1.78145,-1.07394,-1.82005,-1.12091,1.93555,1.1172,-0.916323,2.39771e-05,0,2.39771e-05,-3.59547e-05,1.91642e-05,0,2.39552e-05,2.39771e-05,0,2.39771e-05,-3.59547e-05,1.91642e-05,0,2.39552e-05,0.537968,-0.455894,0.695182,0.572439,0.180284,0.152432,0.785223,1.48323e-05,2.76495e-05,4.15055e-07,1.28895,-0.918949,-0.620115,0.00466095,0.00051061,-0.00188533,0.00466095,0.00051061,-0.00188533,-0.550837,-0.590505,-0.544994,-0.688958,0.402121,-0.406519,0.493062,1
1.72637,-1.13299,-1.87455,-1.1898,1.97576,1.07655,-0.867017,1.72637,-1.13299,-1.87455,-1.1898,1.97576,1.07655,-0.867017,1.78145,-1.07394,-1.82005,-1.12091,1.93555,1.1172,-0.916323,2.39771e-05,1.19776e-05,0,-1.19994e-05,0,0,2.39552e-05,2.39771e-05,1.19776e-05,0,-1.19994e-05,0,0,2.39552e-05,0.537968,-0.455894,0.695182,0.572439,0.180284,0.152432,0.785223,1.20718e-05,2.02031e-05,3.79231e-06,1.28892,-0.918966,-0.620183,0.00402545,-0.0235777,-0.0214287,0.00402545,-0.0235777,-0.0214287,-0.550835,-0.590506,-0.544993,-0.688958,0.402124,-0.40652,0.49306,1
